measure_id,fiber_row_id,sample_count,sum_value,average_num,average_den,weight_digits,weight_mod_1000000007,weight_mod_1000000009,conditional_total_digits,conditional_total_mod_1000000007,conditional_total_mod_1000000009,mixed_total_digits,mixed_total_mod_1000000007,mixed_total_mod_1000000009,conditional_prob_num_digits,conditional_prob_den_digits,conditional_prob_num_mod_1000000007,conditional_prob_den_mod_1000000007,conditional_prob_num_mod_1000000009,conditional_prob_den_mod_1000000009,mixed_prob_num_digits,mixed_prob_den_digits,mixed_prob_num_mod_1000000007,mixed_prob_den_mod_1000000007,mixed_prob_num_mod_1000000009,mixed_prob_den_mod_1000000009
1,208,14,13,13,14,83,106010038,799520034,89,27858087,645765926,101,825448199,613540441,66,71,258712403,507903487,978361387,493422236,81,99,692108380,599272705,728331340,798389759
1,209,14,14,14,14,84,646481594,70500998,89,27858087,645765926,101,825448199,613540441,67,72,760274495,539517421,836657894,467111162,83,100,665405104,989090519,629406318,975846286
1,210,14,15,15,14,84,125345224,102410990,89,27858087,645765926,101,825448199,613540441,67,71,598481045,507903487,56932932,493422236,80,97,445312540,271776225,885694710,276881791
1,211,14,16,16,14,85,250435567,150390145,89,27858087,645765926,101,825448199,613540441,68,72,448605440,539517421,950889255,467111162,82,98,567975664,358881118,114930765,384408946
1,212,14,17,17,14,86,750540628,581943470,89,27858087,645765926,101,825448199,613540441,68,71,180622218,507903487,70251130,493422236,80,96,497465756,604222135,41544633,192757754
1,213,14,18,18,14,86,109244152,383655573,89,27858087,645765926,101,825448199,613540441,69,72,632834080,539517421,892230737,467111162,82,97,202414009,668989197,424406747,307673543
1,214,14,19,19,14,86,103499653,477391026,89,27858087,645765926,101,825448199,613540441,68,70,493901622,901580703,884937694,298684449,81,96,555372027,933797845,472090888,661534714
1,215,14,20,20,14,87,966329960,835872568,89,27858087,645765926,101,825448199,613540441,70,72,306960570,539517421,197087426,467111162,83,97,249852679,668989197,771990871,307673543
1,216,14,21,21,14,87,202500580,57547266,89,27858087,645765926,101,825448199,613540441,70,71,57648610,507903487,127044438,493422236,82,96,928712152,933797845,397494735,661534714
1,217,14,22,22,14,87,331953865,905071614,89,27858087,645765926,101,825448199,613540441,71,72,474274812,539517421,296006134,467111162,84,98,975070495,358881118,35739889,384408946
1,218,14,23,23,14,88,882654431,108422474,89,27858087,645765926,101,825448199,613540441,70,71,878848406,507903487,133023491,493422236,84,97,325628491,271776225,356208168,276881791
1,219,14,24,24,14,88,1665639,477434480,89,27858087,645765926,101,825448199,613540441,71,72,447800789,539517421,631133468,467111162,85,98,341347046,358881118,290853333,384408946
1,220,14,25,25,14,88,63014507,678758542,89,27858087,645765926,101,825448199,613540441,70,71,569353478,507903487,773168566,493422236,84,97,172976819,271776225,231055425,276881791
1,221,14,26,26,14,88,923448314,603320996,89,27858087,645765926,101,825448199,613540441,71,72,675113709,539517421,828362712,467111162,85,98,732330907,358881118,605023147,384408946
1,222,14,27,27,14,88,672882628,367694003,89,27858087,645765926,101,825448199,613540441,70,71,916910407,507903487,698755418,493422236,84,97,200499241,271776225,91171763,276881791
1,223,14,28,28,14,87,470558781,831266789,89,27858087,645765926,101,825448199,613540441,71,72,289514073,539517421,857878598,467111162,84,98,678135987,358881118,113157729,384408946
1,224,15,0,0,15,75,462323093,166642593,95,703100833,794946357,101,825448199,613540441,57,77,679738733,204238681,970084150,501349855,73,99,537932803,665454506,271990576,997316262
1,225,15,1,1,15,77,608974055,708756848,95,703100833,794946357,101,825448199,613540441,57,76,834659520,688169552,777496995,220053996,74,98,799456914,533090904,289873276,599463256
1,226,15,2,2,15,78,120510536,578822959,95,703100833,794946357,101,825448199,613540441,59,76,433205523,440847739,379237571,100269971,75,98,544611824,533090904,124415033,599463256
1,227,15,3,3,15,79,845128513,204658893,95,703100833,794946357,101,825448199,613540441,60,76,424799076,688169552,104214215,220053996,74,96,611906037,933797845,110753737,661534714
1,228,15,4,4,15,80,462979124,518492795,95,703100833,794946357,101,825448199,613540441,62,76,137189899,440847739,548806519,100269971,76,97,135519550,271776225,47598130,276881791
1,229,15,5,5,15,82,392191481,495671900,95,703100833,794946357,101,825448199,613540441,62,76,687654212,688169552,75431316,220053996,77,96,417418342,933797845,767875839,661534714
1,230,15,6,6,15,83,820820025,713781961,95,703100833,794946357,101,825448199,613540441,64,76,54254383,440847739,522718240,100269971,79,97,331818466,271776225,789713018,276881791
1,231,15,7,7,15,84,189157895,172227874,95,703100833,794946357,101,825448199,613540441,64,76,950267275,688169552,297844805,220053996,80,97,138374911,271776225,386129515,276881791
1,232,15,8,8,15,84,794918127,691792104,95,703100833,794946357,101,825448199,613540441,66,76,377189575,440847739,398474401,100269971,81,97,696559291,271776225,2638012,276881791
1,233,15,9,9,15,85,792347969,613437509,95,703100833,794946357,101,825448199,613540441,66,76,501560486,688169552,841463246,220053996,79,95,302752523,54929285,58560500,744796166
1,234,15,10,10,15,86,995229833,531889163,95,703100833,794946357,101,825448199,613540441,68,77,715125639,204238681,38832299,501349855,82,97,851689751,668989197,788535938,307673543
1,235,15,11,11,15,87,473878484,582784061,95,703100833,794946357,101,825448199,613540441,68,76,421022940,688169552,684300658,220053996,83,97,58597637,271776225,522605003,276881791
1,236,15,12,12,15,88,297785901,64136852,95,703100833,794946357,101,825448199,613540441,69,76,271140038,440847739,990816304,100269971,84,97,986890796,271776225,172229076,276881791
1,237,15,13,13,15,88,74113633,901047244,95,703100833,794946357,101,825448199,613540441,69,76,321507622,688169552,688475231,220053996,86,98,501491828,533090904,895695907,599463256
1,238,15,14,14,15,89,745375625,892265237,95,703100833,794946357,101,825448199,613540441,70,76,272408036,440847739,200867677,100269971,85,97,311331489,139371901,493420745,599951210
1,239,15,15,15,15,90,474267307,616556309,95,703100833,794946357,101,825448199,613540441,70,76,712146190,688169552,800649262,220053996,88,99,243428343,797818108,245206956,395169259
1,240,15,16,16,15,90,142190404,483560667,95,703100833,794946357,101,825448199,613540441,72,76,604638124,440847739,374879527,100269971,85,96,978128816,933797845,284357846,661534714
1,241,15,17,17,15,91,687064307,714690538,95,703100833,794946357,101,825448199,613540441,72,76,444517464,688169552,967590133,220053996,87,97,314069133,271776225,388751573,276881791
1,242,15,18,18,15,92,31329814,702579849,95,703100833,794946357,101,825448199,613540441,73,76,201541702,440847739,913462786,100269971,88,97,140815314,271776225,735010966,276881791
1,243,15,19,19,15,92,887187580,465629574,95,703100833,794946357,101,825448199,613540441,73,76,982004264,688169552,741319164,220053996,88,97,690265730,271776225,819921549,276881791
1,244,15,20,20,15,92,96050765,856242378,95,703100833,794946357,101,825448199,613540441,74,77,418166884,204238681,242221359,501349855,88,97,186727665,668989197,757908721,307673543
1,245,15,21,21,15,93,896375993,995537138,95,703100833,794946357,101,825448199,613540441,73,76,421069429,688169552,39262391,220053996,87,95,495499053,54929285,121485784,744796166
1,246,15,22,22,15,93,618946464,366043137,95,703100833,794946357,101,825448199,613540441,74,76,169248147,440847739,213597215,100269971,89,97,851348184,271776225,419590393,276881791
1,247,15,23,23,15,94,822890069,956182664,95,703100833,794946357,101,825448199,613540441,74,76,786822295,688169552,754918694,220053996,90,97,121134925,271776225,840273104,276881791
1,248,15,24,24,15,94,594632716,16900337,95,703100833,794946357,101,825448199,613540441,75,76,702939729,440847739,819581132,100269971,90,97,967157553,271776225,769980445,276881791
1,249,15,25,25,15,94,526448350,143755789,95,703100833,794946357,101,825448199,613540441,75,76,653005450,688169552,632043606,220053996,89,96,169682659,933797845,462112900,661534714
1,250,15,26,26,15,94,150964731,738703582,95,703100833,794946357,101,825448199,613540441,75,76,367069549,440847739,330056587,100269971,90,97,733669980,271776225,307984907,276881791
1,251,15,27,27,15,94,880995645,661134317,95,703100833,794946357,101,825448199,613540441,75,76,970224538,688169552,538882526,220053996,89,96,647298771,933797845,759398425,661534714
1,252,15,28,28,15,94,10520333,627098163,95,703100833,794946357,101,825448199,613540441,75,76,932227686,440847739,118112479,100269971,90,97,344125058,271776225,48464434,276881791
1,253,15,29,29,15,94,731842653,545701620,95,703100833,794946357,101,825448199,613540441,75,76,804137463,688169552,315269662,220053996,90,97,156167933,271776225,391083946,276881791
1,254,15,30,30,15,94,75659513,68222446,95,703100833,794946357,101,825448199,613540441,76,77,890991781,204238681,718114390,501349855,90,98,445019052,358881118,539566363,384408946
1,255,16,0,0,16,80,567686753,818212123,101,748431005,259377156,101,825448199,613540441,61,82,40156762,83714872,556576154,36693300,78,99,621997829,665454506,873737592,997316262
1,256,16,1,1,16,81,841998946,205349419,101,748431005,259377156,101,825448199,613540441,62,81,394603669,816742980,629013586,7338660,79,98,781725004,533090904,373896322,599463256
1,257,16,2,2,16,83,951398037,281149697,101,748431005,259377156,101,825448199,613540441,64,82,238903035,83714872,163272368,36693300,81,99,319106933,665454506,50563540,997316262
1,258,16,3,3,16,84,832836124,585143890,101,748431005,259377156,101,825448199,613540441,64,81,545021363,163348596,197162910,1467732,81,98,40045606,533090904,153590479,599463256
1,259,16,4,4,16,85,244408189,384411562,101,748431005,259377156,101,825448199,613540441,66,81,565062232,816742980,786242392,7338660,81,97,270645772,271776225,865639368,276881791
1,260,16,5,5,16,87,407095892,154551476,101,748431005,259377156,101,825448199,613540441,66,81,332755252,163348596,238904280,1467732,83,97,273975119,271776225,828648998,276881791
1,261,16,6,6,16,88,115231752,663695436,101,748431005,259377156,101,825448199,613540441,68,81,343260553,816742980,330788421,7338660,84,97,669243085,271776225,106481165,276881791
1,262,16,7,7,16,89,676811384,797047548,101,748431005,259377156,101,825448199,613540441,68,81,50031822,163348596,760536159,1467732,85,97,539388552,271776225,870597983,276881791
1,263,16,8,8,16,90,987661622,48411993,101,748431005,259377156,101,825448199,613540441,70,81,87312933,816742980,571766561,7338660,86,97,988780740,271776225,109300045,276881791
1,264,16,9,9,16,91,913228873,781217959,101,748431005,259377156,101,825448199,613540441,70,81,704842189,163348596,419515663,1467732,87,97,256614663,271776225,919848429,276881791
1,265,16,10,10,16,91,485083398,561518732,101,748431005,259377156,101,825448199,613540441,72,82,401435064,83714872,310988836,36693300,88,98,285515538,358881118,951154666,384408946
1,266,16,11,11,16,92,326430594,645169994,101,748431005,259377156,101,825448199,613540441,72,81,160892907,816742980,812005669,7338660,88,97,1957952,271776225,920368082,276881791
1,267,16,12,12,16,93,343603862,89598681,101,748431005,259377156,101,825448199,613540441,74,82,547746013,83714872,58219959,36693300,90,98,379457056,358881118,33701709,384408946
1,268,16,13,13,16,94,205772457,459441939,101,748431005,259377156,101,825448199,613540441,71,79,122395492,244304357,410960516,165062795,89,96,419217988,840127102,936616,928150137
1,269,16,14,14,16,94,433303678,446245537,101,748431005,259377156,101,825448199,613540441,75,81,172789816,816742980,998791006,7338660,92,98,64490700,533090904,232564232,599463256
1,270,16,15,15,16,95,882632464,984548669,101,748431005,259377156,101,825448199,613540441,75,81,90570401,163348596,399183799,1467732,92,98,51196724,564663104,740192298,517552343
1,271,16,16,16,16,96,663694607,902932497,101,748431005,259377156,101,825448199,613540441,76,81,889599873,816742980,481042377,7338660,94,99,495796186,797818108,98786657,395169259
1,272,16,17,17,16,96,469742568,104312100,101,748431005,259377156,101,825448199,613540441,76,81,537070551,163348596,884094204,1467732,91,96,794723923,604222135,81825694,192757754
1,273,16,18,18,16,97,72292883,526650159,101,748431005,259377156,101,825448199,613540441,77,81,773591800,816742980,293824253,7338660,93,97,898618841,271776225,103581908,276881791
1,274,16,19,19,16,98,598320533,383189160,101,748431005,259377156,101,825448199,613540441,75,79,24240550,244304357,534030061,165062795,92,95,529231601,449240549,93229176,148319242
1,275,16,20,20,16,98,738506252,269922500,101,748431005,259377156,101,825448199,613540441,79,82,390043169,83714872,750142040,36693300,95,98,434155188,358881118,707409153,384408946
1,276,16,21,21,16,99,159934617,619784874,101,748431005,259377156,101,825448199,613540441,79,81,793720383,816742980,418575888,7338660,95,97,500978629,271776225,236604680,276881791
1,277,16,22,22,16,99,263445432,692192026,101,748431005,259377156,101,825448199,613540441,80,82,662092656,83714872,557436950,36693300,96,98,628345862,358881118,456566346,384408946
1,278,16,23,23,16,99,951394436,175694610,101,748431005,259377156,101,825448199,613540441,79,81,577564587,163348596,935771841,1467732,95,97,381725579,271776225,208352106,276881791
1,279,16,24,24,16,100,263300223,895318428,101,748431005,259377156,101,825448199,613540441,80,81,428198461,816742980,942162893,7338660,96,97,127271721,271776225,75736680,276881791
1,280,16,25,25,16,100,741798424,595581483,101,748431005,259377156,101,825448199,613540441,79,81,380602251,163348596,781770141,1467732,96,97,214609168,271776225,215127735,276881791
1,281,16,26,26,16,100,859596238,627088215,101,748431005,259377156,101,825448199,613540441,80,81,463532207,816742980,704320564,7338660,96,97,312698677,271776225,895900338,276881791
1,282,16,27,27,16,100,946705503,190714291,101,748431005,259377156,101,825448199,613540441,80,81,300758139,163348596,311670478,1467732,96,97,896575509,271776225,780041750,276881791
1,283,16,28,28,16,101,121566326,455149848,101,748431005,259377156,101,825448199,613540441,81,81,969707679,816742980,316496888,7338660,97,97,224585639,271776225,864151199,276881791
1,284,16,29,29,16,101,654075108,334549867,101,748431005,259377156,101,825448199,613540441,80,81,754378902,163348596,542730366,1467732,97,97,388531421,271776225,469800704,276881791
1,285,16,30,30,16,100,719122966,938976767,101,748431005,259377156,101,825448199,613540441,81,82,707052869,83714872,576203994,36693300,97,98,114700387,358881118,39497317,384408946
1,286,16,31,31,16,100,470575908,262987890,101,748431005,259377156,101,825448199,613540441,80,81,579310794,816742980,136031544,7338660,96,97,157742584,271776225,849387079,276881791
1,287,16,32,32,16,100,839175082,378617930,101,748431005,259377156,101,825448199,613540441,81,82,560677841,83714872,824334488,36693300,97,98,672456829,358881118,217082597,384408946
