transfer_edge_id,source_state_id,target_state_id,edge_weight,native_transition_flag,derived_transition_flag,promoted_transition_flag,promoted_only_transition_flag,old_repaired_edge_flag,old_spectral_cut_edge_flag,spectral_cut_edge_flag,undirected_stationary_flux_x1e12,source_to_target_probability_x1e12,target_to_source_probability_x1e12,source_stationary_mass_x1e12,target_stationary_mass_x1e12
1225,376,381,3,1,0,0,0,1,0,0,512908189,166666666666,125000000000,1538724568,2051632758
1226,376,411,3,1,0,0,0,1,0,0,512908189,166666666666,50847457628,1538724568,5043597196
1227,377,378,3,1,0,0,0,1,0,0,512908189,142857142857,200000000000,1795178663,1282270474
1228,377,380,3,1,0,0,0,1,0,0,512908189,142857142857,200000000000,1795178663,1282270474
1229,377,383,3,1,0,1,0,1,0,0,512908189,142857142857,333333333334,1795178663,769362284
1230,377,422,3,1,0,0,0,1,0,0,512908189,142857142857,83333333334,1795178663,3077449137
1231,378,379,3,1,0,0,0,1,0,0,512908189,200000000000,500000000000,1282270474,512908189
1232,378,381,3,1,0,0,0,1,0,0,512908189,200000000000,125000000000,1282270474,2051632758
1233,378,429,3,1,0,0,0,1,0,0,512908189,200000000000,36144578314,1282270474,7095229954
1234,379,446,3,1,0,0,0,1,0,0,512908189,500000000000,33707865169,512908189,7608138143
1235,380,381,3,1,0,0,0,1,0,0,512908189,200000000000,125000000000,1282270474,2051632758
1236,380,456,3,1,0,0,0,1,0,0,512908189,200000000000,125000000000,1282270474,2051632758
1237,381,382,3,1,0,0,0,1,0,0,512908189,125000000000,333333333333,2051632758,769362284
1238,381,383,3,1,0,1,0,1,0,0,512908189,125000000000,333333333333,2051632758,769362284
1239,381,458,3,1,0,0,0,1,0,0,512908189,125000000000,107142857143,2051632758,2393571551
1240,382,459,3,1,0,0,0,1,0,0,512908189,333333333333,88235294118,769362284,2906479740
1241,383,463,3,1,0,1,0,1,0,0,512908189,333333333333,81081081081,769362284,3162933835
1242,385,387,3,1,0,0,0,1,0,0,512908189,250000000000,125000000000,1025816379,2051632758
1243,385,390,3,1,0,0,0,1,0,0,512908189,250000000000,333333333333,1025816379,769362284
1244,385,402,3,1,0,0,0,1,0,0,512908189,250000000000,125000000000,1025816379,2051632758
1245,386,387,3,1,0,0,0,1,0,0,512908189,166666666667,125000000000,1538724568,2051632758
1246,386,417,3,1,0,0,0,1,0,0,512908189,166666666667,90909090909,1538724568,2820995042
1247,386,422,3,1,0,0,0,1,0,0,512908189,166666666667,83333333334,1538724568,3077449137
1248,386,455,3,1,0,0,0,1,0,0,512908189,166666666666,200000000000,1538724568,1282270474
1249,386,463,3,1,0,1,0,1,0,0,512908189,166666666666,81081081081,1538724568,3162933835
1250,387,388,3,1,0,0,0,1,0,0,512908189,125000000000,187500000000,2051632758,1367755172
1251,387,390,3,1,0,0,0,1,0,0,512908189,125000000000,333333333333,2051632758,769362284
1252,387,418,3,1,0,0,0,1,0,0,512908189,125000000000,100000000000,2051632758,2564540947
1253,387,429,3,1,0,0,0,1,0,0,512908189,125000000000,36144578314,2051632758,7095229954
1254,387,465,3,1,0,1,0,1,0,0,512908189,125000000000,125000000000,2051632758,2051632758
1255,388,419,3,1,0,0,0,1,0,0,512908189,187500000000,142857142857,1367755172,1795178663
1256,388,446,3,1,0,0,0,1,0,0,512908189,187500000000,33707865169,1367755172,7608138143
1257,388,466,3,1,0,1,0,1,0,0,512908189,187500000000,166666666667,1367755172,1538724568
1258,388,824,1,0,1,0,0,1,0,0,170969397,62500000000,1000000000000,1367755172,85484698
1259,389,398,3,1,0,0,0,1,0,0,512908189,250000000000,53571428572,1025816379,4787143101
1260,389,456,3,1,0,0,0,1,0,0,512908189,250000000000,125000000000,1025816379,2051632758
1261,391,392,3,1,0,0,0,1,0,0,512908189,100000000000,125000000000,2564540947,2051632758
1262,391,393,3,1,0,0,0,1,0,0,512908189,100000000000,166666666667,2564540947,1538724568
1263,391,395,3,1,0,0,0,1,0,0,512908189,100000000000,200000000000,2564540947,1282270474
1264,391,397,3,1,0,0,0,1,0,0,512908189,100000000000,166666666667,2564540947,1538724568
1265,391,398,3,1,0,0,0,1,0,0,512908189,100000000000,53571428572,2564540947,4787143101
1266,391,405,3,1,0,0,0,1,0,0,512908189,100000000000,111111111112,2564540947,2308086852
1267,391,411,3,1,0,0,0,1,0,0,512908189,100000000000,50847457627,2564540947,5043597196
1268,391,420,3,1,0,0,0,1,0,0,512908189,100000000000,125000000000,2564540947,2051632758
1269,391,422,3,1,0,0,0,1,0,0,512908189,100000000000,83333333334,2564540947,3077449137
1270,392,394,3,1,0,0,0,1,0,0,512908189,125000000000,166666666667,2051632758,1538724568
1271,392,398,3,1,0,0,0,1,0,0,512908189,125000000000,53571428572,2051632758,4787143101
1272,392,401,3,1,0,0,0,1,0,0,512908189,125000000000,166666666667,2051632758,1538724568
1273,392,403,3,1,0,0,0,1,0,0,512908189,125000000000,142857142857,2051632758,1795178663
1274,392,406,3,1,0,0,0,1,0,0,512908189,125000000000,142857142858,2051632758,1795178663
1275,392,414,3,1,0,0,0,1,0,0,512908189,125000000000,142857142858,2051632758,1795178663
1276,393,402,3,1,0,0,0,1,0,0,512908189,166666666667,125000000000,1538724568,2051632758
1277,393,411,3,1,0,0,0,1,0,0,512908189,166666666667,50847457627,1538724568,5043597196
1278,393,416,3,1,0,0,0,1,0,0,512908189,166666666667,142857142858,1538724568,1795178663
1279,393,421,3,1,0,0,0,1,0,0,512908189,166666666666,166666666667,1538724568,1538724568
1280,393,429,3,1,0,0,0,1,0,0,512908189,166666666666,36144578314,1538724568,7095229954
1281,394,398,3,1,0,0,0,1,0,0,512908189,166666666667,53571428572,1538724568,4787143101
1282,394,401,3,1,0,0,0,1,0,0,512908189,166666666667,166666666667,1538724568,1538724568
1283,394,403,3,1,0,0,0,1,0,0,512908189,166666666666,142857142857,1538724568,1795178663
1284,394,407,3,1,0,0,0,1,0,0,512908189,166666666666,166666666667,1538724568,1538724568
1285,395,397,3,1,0,0,0,1,0,0,512908189,200000000000,166666666667,1282270474,1538724568
1286,395,398,3,1,0,0,0,1,0,0,512908189,200000000000,53571428572,1282270474,4787143101
1287,395,408,3,1,0,0,0,1,0,0,512908189,200000000000,200000000000,1282270474,1282270474
1288,396,398,3,1,0,0,0,1,0,0,512908189,333333333333,53571428571,769362284,4787143101
1289,396,409,3,1,0,0,0,1,0,0,512908189,333333333333,333333333334,769362284,769362284
1290,397,398,3,1,0,0,0,1,0,0,512908189,166666666667,53571428571,1538724568,4787143101
1291,397,400,3,1,0,0,0,1,0,0,512908189,166666666666,166666666667,1538724568,1538724568
1292,397,410,3,1,0,0,0,1,0,0,512908189,166666666666,166666666667,1538724568,1538724568
1293,398,399,3,1,0,0,0,1,0,0,512908189,53571428571,125000000000,4787143101,2051632758
1294,398,400,3,1,0,0,0,1,0,0,512908189,53571428571,166666666667,4787143101,1538724568
1295,398,401,3,1,0,0,0,1,0,0,512908189,53571428571,166666666667,4787143101,1538724568
1296,398,403,3,1,0,0,0,1,0,0,512908189,53571428571,142857142857,4787143101,1795178663
1297,398,411,3,1,0,0,0,1,0,0,512908189,53571428571,50847457627,4787143101,5043597196
1298,398,422,3,1,0,0,0,1,0,0,512908189,53571428571,83333333333,4787143101,3077449137
1299,398,456,3,1,0,0,0,1,0,0,512908189,53571428571,125000000000,4787143101,2051632758
1300,398,458,3,1,0,0,0,1,0,0,512908189,53571428571,107142857143,4787143101,2393571551
1301,398,699,1,0,1,0,0,1,0,0,170969397,17857142857,333333333334,4787143101,256454095
1302,399,400,3,1,0,0,0,1,0,0,512908189,125000000000,166666666667,2051632758,1538724568
1303,399,412,3,1,0,0,0,1,0,0,512908189,125000000000,200000000000,2051632758,1282270474
1304,399,457,3,1,0,0,0,1,0,0,512908189,125000000000,200000000000,2051632758,1282270474
1305,399,459,3,1,0,0,0,1,0,0,512908189,125000000000,88235294118,2051632758,2906479740
1306,400,403,3,1,0,0,0,1,0,0,512908189,166666666666,142857142857,1538724568,1795178663
1307,400,413,3,1,0,0,0,1,0,0,512908189,166666666666,166666666667,1538724568,1538724568
1308,401,403,3,1,0,0,0,1,0,0,512908189,166666666666,142857142857,1538724568,1795178663
1309,401,414,3,1,0,0,0,1,0,0,512908189,166666666666,142857142857,1538724568,1795178663
1310,402,404,3,1,0,0,0,1,0,0,512908189,125000000000,250000000000,2051632758,1025816379
1311,402,418,3,1,0,0,0,1,0,0,512908189,125000000000,100000000000,2051632758,2564540947
1312,402,429,3,1,0,0,0,1,0,0,512908189,125000000000,36144578314,2051632758,7095229954
1313,402,446,3,1,0,0,0,1,0,0,512908189,125000000000,33707865169,2051632758,7608138143
1314,403,415,3,1,0,0,0,1,0,0,512908189,142857142857,142857142858,1795178663,1795178663
1315,404,419,3,1,0,0,0,1,0,0,512908189,250000000000,142857142857,1025816379,1795178663
1316,404,446,3,1,0,0,0,1,0,0,512908189,250000000000,33707865169,1025816379,7608138143
1317,404,454,3,1,0,0,0,1,0,0,512908189,250000000000,142857142858,1025816379,1795178663
1318,405,406,3,1,0,0,0,1,0,0,512908189,111111111111,142857142857,2308086852,1795178663
1319,405,408,3,1,0,0,0,1,0,0,512908189,111111111111,200000000000,2308086852,1282270474
1320,405,410,3,1,0,0,0,1,0,0,512908189,111111111111,166666666667,2308086852,1538724568
1321,405,411,3,1,0,0,0,1,0,0,512908189,111111111111,50847457627,2308086852,5043597196
1322,405,416,3,1,0,0,0,1,0,0,512908189,111111111111,142857142857,2308086852,1795178663
1323,405,417,3,1,0,0,0,1,0,0,512908189,111111111111,90909090909,2308086852,2820995042
1324,405,420,3,1,0,0,0,1,0,0,512908189,111111111111,125000000000,2308086852,2051632758
1325,405,423,3,1,0,0,0,1,0,0,512908189,111111111111,100000000000,2308086852,2564540947
1326,406,407,3,1,0,0,0,1,0,0,512908189,142857142857,166666666667,1795178663,1538724568
1327,406,411,3,1,0,0,0,1,0,0,512908189,142857142857,50847457627,1795178663,5043597196
1328,406,414,3,1,0,0,0,1,0,0,512908189,142857142857,142857142857,1795178663,1795178663
1329,406,415,3,1,0,0,0,1,0,0,512908189,142857142857,142857142857,1795178663,1795178663
1330,406,424,3,1,0,0,0,1,0,0,512908189,142857142857,142857142858,1795178663,1795178663
1331,407,411,3,1,0,0,0,1,0,0,512908189,166666666667,50847457627,1538724568,5043597196
1332,407,414,3,1,0,0,0,1,0,0,512908189,166666666667,142857142857,1538724568,1795178663
1333,407,415,3,1,0,0,0,1,0,0,512908189,166666666666,142857142857,1538724568,1795178663
1334,407,425,3,1,0,0,0,1,0,0,512908189,166666666666,166666666667,1538724568,1538724568
1335,408,410,3,1,0,0,0,1,0,0,512908189,200000000000,166666666667,1282270474,1538724568
1336,408,411,3,1,0,0,0,1,0,0,512908189,200000000000,50847457627,1282270474,5043597196
1337,408,426,3,1,0,0,0,1,0,0,512908189,200000000000,200000000000,1282270474,1282270474
1338,409,411,3,1,0,0,0,1,0,0,512908189,333333333333,50847457627,769362284,5043597196
1339,409,427,3,1,0,0,0,1,0,0,512908189,333333333333,333333333334,769362284,769362284
1340,410,411,3,1,0,0,0,1,0,0,512908189,166666666667,50847457627,1538724568,5043597196
1341,410,413,3,1,0,0,0,1,0,0,512908189,166666666666,166666666667,1538724568,1538724568
1342,410,428,3,1,0,0,0,1,0,0,512908189,166666666666,166666666667,1538724568,1538724568
1343,411,412,3,1,0,0,0,1,0,0,512908189,50847457627,200000000000,5043597196,1282270474
1344,411,413,3,1,0,0,0,1,0,0,512908189,50847457627,166666666667,5043597196,1538724568
1345,411,414,3,1,0,0,0,1,0,0,512908189,50847457627,142857142857,5043597196,1795178663
1346,411,415,3,1,0,0,0,1,0,0,512908189,50847457627,142857142857,5043597196,1795178663
1347,411,416,3,1,0,0,0,1,0,0,512908189,50847457627,142857142857,5043597196,1795178663
1348,411,417,3,1,0,0,0,1,0,0,512908189,50847457627,90909090909,5043597196,2820995042
1349,411,422,3,1,0,0,0,1,0,0,512908189,50847457627,83333333333,5043597196,3077449137
1350,411,429,3,1,0,0,0,1,0,0,512908189,50847457627,36144578314,5043597196,7095229954
1351,411,458,3,1,0,0,0,1,0,0,512908189,50847457627,107142857143,5043597196,2393571551
1352,411,700,1,0,1,0,0,1,0,0,170969397,16949152543,333333333334,5043597196,256454095
1353,412,413,3,1,0,0,0,1,0,0,512908189,200000000000,166666666667,1282270474,1538724568
1354,412,430,3,1,0,0,0,1,0,0,512908189,200000000000,166666666667,1282270474,1538724568
1355,412,459,3,1,0,0,0,1,0,0,512908189,200000000000,88235294118,1282270474,2906479740
1356,413,415,3,1,0,0,0,1,0,0,512908189,166666666666,142857142857,1538724568,1795178663
1357,413,431,3,1,0,0,0,1,0,0,512908189,166666666666,166666666667,1538724568,1538724568
1358,414,415,3,1,0,0,0,1,0,0,512908189,142857142857,142857142857,1795178663,1795178663
1359,414,432,3,1,0,0,0,1,0,0,512908189,142857142857,166666666667,1795178663,1538724568
1360,415,433,3,1,0,0,0,1,0,0,512908189,142857142857,142857142858,1795178663,1795178663
1361,416,417,3,1,0,0,0,1,0,0,512908189,142857142857,90909090909,1795178663,2820995042
1362,416,418,3,1,0,0,0,1,0,0,512908189,142857142857,100000000000,1795178663,2564540947
1363,416,429,3,1,0,0,0,1,0,0,512908189,142857142857,36144578314,1795178663,7095229954
1364,416,434,3,1,0,0,0,1,0,0,512908189,142857142857,125000000000,1795178663,2051632758
1365,417,418,3,1,0,0,0,1,0,0,512908189,90909090909,100000000000,2820995042,2564540947
1366,417,422,3,1,0,0,0,1,0,0,512908189,90909090909,83333333333,2820995042,3077449137
1367,417,435,3,1,0,0,0,1,0,0,512908189,90909090909,100000000000,2820995042,2564540947
1368,417,439,3,1,0,0,0,1,0,0,512908189,90909090909,111111111111,2820995042,2308086852
1369,417,462,3,1,0,0,0,1,0,0,512908189,90909090909,200000000000,2820995042,1282270474
1370,417,463,3,1,0,1,0,1,0,0,512908189,90909090909,81081081081,2820995042,3162933835
1371,418,419,3,1,0,0,0,1,0,0,512908189,100000000000,142857142857,2564540947,1795178663
1372,418,429,3,1,0,0,0,1,0,0,512908189,100000000000,36144578313,2564540947,7095229954
1373,418,436,3,1,0,0,0,1,0,0,512908189,100000000000,142857142857,2564540947,1795178663
1374,418,446,3,1,0,0,0,1,0,0,512908189,100000000000,33707865169,2564540947,7608138143
1375,418,465,3,1,0,1,0,1,0,0,512908189,100000000000,125000000000,2564540947,2051632758
1376,419,446,3,1,0,0,0,1,0,0,512908189,142857142857,33707865169,1795178663,7608138143
1377,419,454,3,1,0,0,0,1,0,0,512908189,142857142857,142857142857,1795178663,1795178663
1378,419,466,3,1,0,1,0,1,0,0,512908189,142857142857,166666666667,1795178663,1538724568
1379,420,421,3,1,0,0,0,1,0,0,512908189,125000000000,166666666667,2051632758,1538724568
1380,420,422,3,1,0,0,0,1,0,0,512908189,125000000000,83333333333,2051632758,3077449137
1381,420,423,3,1,0,0,0,1,0,0,512908189,125000000000,100000000000,2051632758,2564540947
1382,420,429,3,1,0,0,0,1,0,0,512908189,125000000000,36144578313,2051632758,7095229954
1383,420,437,3,1,0,0,0,1,0,0,512908189,125000000000,142857142858,2051632758,1795178663
1384,420,439,3,1,0,0,0,1,0,0,512908189,125000000000,111111111111,2051632758,2308086852
1385,421,429,3,1,0,0,0,1,0,0,512908189,166666666667,36144578313,1538724568,7095229954
1386,421,434,3,1,0,0,0,1,0,0,512908189,166666666667,125000000000,1538724568,2051632758
1387,421,438,3,1,0,0,0,1,0,0,512908189,166666666666,200000000000,1538724568,1282270474
1388,421,446,3,1,0,0,0,1,0,0,512908189,166666666666,33707865169,1538724568,7608138143
1389,422,429,3,1,0,0,0,1,0,0,512908189,83333333333,36144578313,3077449137,7095229954
1390,422,439,3,1,0,0,0,1,0,0,512908189,83333333333,111111111111,3077449137,2308086852
1391,422,456,3,1,0,0,0,1,0,0,512908189,83333333333,125000000000,3077449137,2051632758
1392,422,463,3,1,0,1,0,1,0,0,512908189,83333333333,81081081081,3077449137,3162933835
1393,423,424,3,1,0,0,0,1,0,0,512908189,100000000000,142857142857,2564540947,1795178663
1394,423,426,3,1,0,0,0,1,0,0,512908189,100000000000,200000000000,2564540947,1282270474
1395,423,428,3,1,0,0,0,1,0,0,512908189,100000000000,166666666667,2564540947,1538724568
1396,423,429,3,1,0,0,0,1,0,0,512908189,100000000000,36144578313,2564540947,7095229954
1397,423,434,3,1,0,0,0,1,0,0,512908189,100000000000,125000000000,2564540947,2051632758
1398,423,435,3,1,0,0,0,1,0,0,512908189,100000000000,100000000000,2564540947,2564540947
1399,423,437,3,1,0,0,0,1,0,0,512908189,100000000000,142857142857,2564540947,1795178663
1400,423,440,3,1,0,0,0,1,0,0,512908189,100000000000,125000000000,2564540947,2051632758
1401,424,425,3,1,0,0,0,1,0,0,512908189,142857142857,166666666667,1795178663,1538724568
1402,424,429,3,1,0,0,0,1,0,0,512908189,142857142857,36144578313,1795178663,7095229954
1403,424,432,3,1,0,0,0,1,0,0,512908189,142857142857,166666666667,1795178663,1538724568
1404,424,433,3,1,0,0,0,1,0,0,512908189,142857142857,142857142857,1795178663,1795178663
1405,424,441,3,1,0,0,0,1,0,0,512908189,142857142857,166666666667,1795178663,1538724568
1406,425,429,3,1,0,0,0,1,0,0,512908189,166666666667,36144578313,1538724568,7095229954
1407,425,432,3,1,0,0,0,1,0,0,512908189,166666666667,166666666667,1538724568,1538724568
1408,425,433,3,1,0,0,0,1,0,0,512908189,166666666666,142857142857,1538724568,1795178663
1409,425,442,3,1,0,0,0,1,0,0,512908189,166666666666,200000000000,1538724568,1282270474
1410,426,428,3,1,0,0,0,1,0,0,512908189,200000000000,166666666667,1282270474,1538724568
1411,426,429,3,1,0,0,0,1,0,0,512908189,200000000000,36144578313,1282270474,7095229954
1412,426,443,3,1,0,0,0,1,0,0,512908189,200000000000,250000000000,1282270474,1025816379
1413,427,429,3,1,0,0,0,1,0,0,512908189,333333333333,36144578313,769362284,7095229954
1414,427,444,3,1,0,0,0,1,0,0,512908189,333333333333,500000000000,769362284,512908189
1415,428,429,3,1,0,0,0,1,0,0,512908189,166666666667,36144578313,1538724568,7095229954
1416,428,431,3,1,0,0,0,1,0,0,512908189,166666666666,166666666667,1538724568,1538724568
1417,428,445,3,1,0,0,0,1,0,0,512908189,166666666666,200000000000,1538724568,1282270474
1418,429,430,3,1,0,0,0,1,0,0,512908189,36144578313,166666666667,7095229954,1538724568
1419,429,431,3,1,0,0,0,1,0,0,512908189,36144578313,166666666667,7095229954,1538724568
1420,429,432,3,1,0,0,0,1,0,0,512908189,36144578313,166666666667,7095229954,1538724568
1421,429,433,3,1,0,0,0,1,0,0,512908189,36144578313,142857142857,7095229954,1795178663
1422,429,434,3,1,0,0,0,1,0,0,512908189,36144578313,125000000000,7095229954,2051632758
1423,429,435,3,1,0,0,0,1,0,0,512908189,36144578313,100000000000,7095229954,2564540947
1424,429,439,3,1,0,0,0,1,0,0,512908189,36144578313,111111111111,7095229954,2308086852
1425,429,446,3,1,0,0,0,1,0,0,512908189,36144578313,33707865169,7095229954,7608138143
1426,429,458,3,1,0,0,0,1,0,0,512908189,36144578313,107142857143,7095229954,2393571551
1427,429,465,3,1,0,1,0,1,0,0,512908189,36144578313,125000000000,7095229954,2051632758
1428,429,701,1,0,1,0,0,1,0,0,170969397,12048192771,333333333334,7095229954,256454095
1429,430,431,3,1,0,0,0,1,0,0,512908189,166666666667,166666666667,1538724568,1538724568
1430,430,447,3,1,0,0,0,1,0,0,512908189,166666666666,250000000000,1538724568,1025816379
1431,430,459,3,1,0,0,0,1,0,0,512908189,166666666666,88235294118,1538724568,2906479740
1432,431,433,3,1,0,0,0,1,0,0,512908189,166666666666,142857142857,1538724568,1795178663
1433,431,448,3,1,0,0,0,1,0,0,512908189,166666666666,200000000000,1538724568,1282270474
1434,432,433,3,1,0,0,0,1,0,0,512908189,166666666666,142857142857,1538724568,1795178663
1435,432,449,3,1,0,0,0,1,0,0,512908189,166666666666,200000000000,1538724568,1282270474
1436,433,450,3,1,0,0,0,1,0,0,512908189,142857142857,166666666667,1795178663,1538724568
1437,434,435,3,1,0,0,0,1,0,0,512908189,125000000000,100000000000,2051632758,2564540947
1438,434,436,3,1,0,0,0,1,0,0,512908189,125000000000,142857142857,2051632758,1795178663
1439,434,446,3,1,0,0,0,1,0,0,512908189,125000000000,33707865169,2051632758,7608138143
1440,434,451,3,1,0,0,0,1,0,0,512908189,125000000000,166666666667,2051632758,1538724568
1441,435,436,3,1,0,0,0,1,0,0,512908189,100000000000,142857142857,2564540947,1795178663
1442,435,439,3,1,0,0,0,1,0,0,512908189,100000000000,111111111111,2564540947,2308086852
1443,435,452,3,1,0,1,0,1,0,0,512908189,100000000000,166666666667,2564540947,1538724568
1444,435,453,3,1,0,0,0,1,0,0,512908189,100000000000,166666666667,2564540947,1538724568
1445,435,463,3,1,0,1,0,1,0,0,512908189,100000000000,81081081081,2564540947,3162933835
1446,436,446,3,1,0,0,0,1,0,0,512908189,142857142857,33707865169,1795178663,7608138143
1447,436,454,3,1,0,0,0,1,0,0,512908189,142857142857,142857142857,1795178663,1795178663
1448,436,465,3,1,0,1,0,1,0,0,512908189,142857142857,125000000000,1795178663,2051632758
1449,437,438,3,1,0,0,0,1,0,0,512908189,142857142857,200000000000,1795178663,1282270474
1450,437,439,3,1,0,0,0,1,0,0,512908189,142857142857,111111111111,1795178663,2308086852
1451,437,440,3,1,0,0,0,1,0,0,512908189,142857142857,125000000000,1795178663,2051632758
1452,437,446,3,1,0,0,0,1,0,0,512908189,142857142857,33707865169,1795178663,7608138143
1453,437,453,3,1,0,0,0,1,0,0,512908189,142857142857,166666666667,1795178663,1538724568
1454,438,446,3,1,0,0,0,1,0,0,512908189,200000000000,33707865169,1282270474,7608138143
1455,438,451,3,1,0,0,0,1,0,0,512908189,200000000000,166666666667,1282270474,1538724568
1456,438,454,3,1,0,0,0,1,0,0,512908189,200000000000,142857142857,1282270474,1795178663
1457,439,446,3,1,0,0,0,1,0,0,512908189,111111111111,33707865169,2308086852,7608138143
1458,439,453,3,1,0,0,0,1,0,0,512908189,111111111111,166666666667,2308086852,1538724568
1459,440,441,3,1,0,0,0,1,0,0,512908189,125000000000,166666666667,2051632758,1538724568
1460,440,443,3,1,0,0,0,1,0,0,512908189,125000000000,250000000000,2051632758,1025816379
1461,440,445,3,1,0,0,0,1,0,0,512908189,125000000000,200000000000,2051632758,1282270474
1462,440,446,3,1,0,0,0,1,0,0,512908189,125000000000,33707865169,2051632758,7608138143
1463,440,451,3,1,0,0,0,1,0,0,512908189,125000000000,166666666667,2051632758,1538724568
1464,440,452,3,1,0,1,0,1,0,0,512908189,125000000000,166666666667,2051632758,1538724568
1465,441,442,3,1,0,0,0,1,0,0,512908189,166666666667,200000000000,1538724568,1282270474
1466,441,446,3,1,0,0,0,1,0,0,512908189,166666666667,33707865169,1538724568,7608138143
1467,441,449,3,1,0,0,0,1,0,0,512908189,166666666666,200000000000,1538724568,1282270474
1468,441,450,3,1,0,0,0,1,0,0,512908189,166666666666,166666666667,1538724568,1538724568
1469,442,446,3,1,0,0,0,1,0,0,512908189,200000000000,33707865168,1282270474,7608138143
1470,442,449,3,1,0,0,0,1,0,0,512908189,200000000000,200000000000,1282270474,1282270474
1471,442,450,3,1,0,0,0,1,0,0,512908189,200000000000,166666666667,1282270474,1538724568
1472,443,445,3,1,0,0,0,1,0,0,512908189,250000000000,200000000000,1025816379,1282270474
1473,443,446,3,1,0,0,0,1,0,0,512908189,250000000000,33707865168,1025816379,7608138143
1474,444,446,3,1,0,0,0,1,0,0,512908189,500000000000,33707865168,512908189,7608138143
1475,445,446,3,1,0,0,0,1,0,0,512908189,200000000000,33707865168,1282270474,7608138143
1476,445,448,3,1,0,0,0,1,0,0,512908189,200000000000,200000000000,1282270474,1282270474
1477,446,447,3,1,0,0,0,1,0,0,512908189,33707865168,250000000000,7608138143,1025816379
1478,446,448,3,1,0,0,0,1,0,0,512908189,33707865168,200000000000,7608138143,1282270474
1479,446,449,3,1,0,0,0,1,0,0,512908189,33707865168,200000000000,7608138143,1282270474
1480,446,450,3,1,0,0,0,1,0,0,512908189,33707865168,166666666667,7608138143,1538724568
1481,446,451,3,1,0,0,0,1,0,0,512908189,33707865168,166666666667,7608138143,1538724568
1482,446,452,3,1,0,1,0,1,0,0,512908189,33707865168,166666666667,7608138143,1538724568
1483,446,453,3,1,0,0,0,1,0,0,512908189,33707865168,166666666667,7608138143,1538724568
1484,446,454,3,1,0,0,0,1,0,0,512908189,33707865168,142857142857,7608138143,1795178663
1485,446,466,3,1,0,1,0,1,0,0,512908189,33707865168,166666666666,7608138143,1538724568
1486,446,702,1,0,1,0,0,1,0,0,170969397,11235955056,500000000000,7608138143,170969397
1487,447,448,3,1,0,0,0,1,0,0,512908189,250000000000,200000000000,1025816379,1282270474
1488,448,450,3,1,0,0,0,1,0,0,512908189,200000000000,166666666666,1282270474,1538724568
1489,449,450,3,1,0,0,0,1,0,0,512908189,200000000000,166666666666,1282270474,1538724568
1490,451,452,3,1,0,1,0,1,0,0,512908189,166666666666,166666666666,1538724568,1538724568
1491,451,454,3,1,0,0,0,1,0,0,512908189,166666666666,142857142857,1538724568,1795178663
1492,452,453,3,1,0,1,0,1,0,0,512908189,166666666666,166666666666,1538724568,1538724568
1493,453,454,3,1,0,0,0,1,0,0,512908189,166666666666,142857142857,1538724568,1795178663
1494,455,462,3,1,0,0,0,1,0,0,512908189,200000000000,200000000000,1282270474,1282270474
1495,455,463,3,1,0,1,0,1,0,0,512908189,200000000000,81081081081,1282270474,3162933835
1496,456,457,3,1,0,0,0,1,0,0,512908189,125000000000,200000000000,2051632758,1282270474
1497,456,458,3,1,0,0,0,1,0,0,512908189,125000000000,107142857143,2051632758,2393571551
1498,457,459,3,1,0,0,0,1,0,0,512908189,200000000000,88235294118,1282270474,2906479740
1499,458,459,3,1,0,0,0,1,0,0,512908189,107142857143,88235294117,2393571551,2906479740
1500,458,463,3,1,0,1,0,1,0,0,512908189,107142857142,81081081081,2393571551,3162933835
1501,458,825,1,0,1,0,0,1,0,0,170969397,35714285714,200000000000,2393571551,427423491
1502,459,460,3,1,0,0,0,1,0,0,512908189,88235294117,250000000000,2906479740,1025816379
1503,459,461,3,1,0,0,0,1,0,0,512908189,88235294117,250000000000,2906479740,1025816379
1504,459,464,3,1,0,1,0,1,0,0,512908189,88235294117,250000000000,2906479740,1025816379
1505,459,826,1,0,1,0,0,1,0,0,170969397,29411764706,250000000000,2906479740,341938793
1506,460,461,3,1,0,0,0,1,0,0,512908189,250000000000,250000000000,1025816379,1025816379
1507,462,463,3,1,0,1,0,1,0,0,512908189,200000000000,81081081081,1282270474,3162933835
1508,463,464,3,1,0,1,0,1,0,0,512908189,81081081081,250000000000,3162933835,1025816379
1509,463,465,3,1,0,1,0,1,0,0,512908189,81081081081,125000000000,3162933835,2051632758
1510,463,827,1,0,1,1,0,1,0,0,170969397,27027027027,500000000000,3162933835,170969397
1511,465,466,3,1,0,1,0,1,0,0,512908189,125000000000,166666666666,2051632758,1538724568
1512,470,471,1,0,1,1,0,1,0,0,170969397,500000000000,333333333333,170969397,256454095
1513,471,472,1,0,1,1,0,1,0,0,170969397,333333333333,333333333333,256454095,256454095
1514,472,473,1,0,1,1,0,1,0,0,170969397,333333333333,500000000000,256454095,170969397
1515,493,494,3,1,0,0,0,1,0,0,512908189,107142857143,250000000000,2393571551,1025816379
1516,493,495,3,1,0,0,0,1,0,0,512908189,107142857143,250000000000,2393571551,1025816379
1517,493,496,3,1,0,0,0,1,0,0,512908189,107142857143,250000000000,2393571551,1025816379
1518,493,497,3,1,0,0,0,1,0,0,512908189,107142857143,120000000000,2393571551,2137117456
