shell,h2_basis_index,Act_support_size,Act_profile_ids,Act_image_zero,Act_image_nonnegative_by_three_level_certificates,status_multiset
12,0,4,"4569,4572,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,1,4,"6,7,4572,4573",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,2,2,"111,113",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,3,4,"41,43,115,116",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,4,4,"41,44,115,117",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,5,4,"41,45,115,118",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,6,4,"41,46,115,119",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,7,4,"41,47,115,120",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,8,4,"4539,4544,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,9,4,"6,7,4543,4544",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,10,2,"212,214",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,11,6,"41,42,113,115,218,221",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,12,4,"113,115,218,220",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,13,6,"41,43,113,115,218,222",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,14,6,"41,44,113,115,218,223",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,15,6,"41,45,113,115,218,224",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,16,6,"41,46,113,115,218,225",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,17,4,"4487,4498,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,18,2,"240,244",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,19,4,"6,7,4493,4494",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,20,2,"363,368",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,21,4,"6,7,4495,4498",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,22,2,"364,367",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,23,4,"4488,4498,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,24,4,"6,7,4497,4498",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,25,2,"365,367",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,26,2,"371,372",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,27,4,"214,218,372,377",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,28,4,"214,218,372,376",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,29,6,"113,115,214,218,372,379",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,30,8,"41,43,113,115,214,218,372,381",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
12,31,8,"41,44,113,115,214,218,372,382",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
12,32,8,"41,45,113,115,214,218,372,383",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
12,33,4,"4410,4426,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,34,4,"4411,4426,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,35,2,"418,420",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,36,4,"6,7,4417,4422",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,37,2,"620,624",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,38,2,"4424,4426",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,39,2,"622,625",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,40,4,"6,7,406,418",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,41,6,"6,7,4398,4412,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,42,4,"6,7,4425,4426",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,43,2,"623,625",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,44,4,"367,368,629,633",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,45,2,"630,633",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,46,2,"627,633",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,47,2,"631,633",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,48,4,"367,372,633,638",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,49,4,"367,372,633,636",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,50,6,"214,218,367,372,633,642",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,51,10,"41,42,113,115,214,218,367,372,633,645",False,True,"{""EXACT_RATIONAL_PASS"": 10}"
12,52,10,"41,43,113,115,214,218,367,372,633,646",False,True,"{""EXACT_RATIONAL_PASS"": 10}"
12,53,10,"41,44,113,115,214,218,367,372,633,647",False,True,"{""EXACT_RATIONAL_PASS"": 10}"
12,54,4,"4282,4303,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,55,2,"689,696",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,56,4,"6,7,4288,4298",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,57,2,"973,977",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,58,4,"4266,4298,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,59,4,"6,7,4293,4298",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,60,2,"976,977",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,61,4,"6,7,4303,4304",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,62,2,"970,975",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,63,4,"6,7,4299,4303",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,64,2,"975,979",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,65,4,"6,7,4291,4298",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,66,2,"960,977",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,67,2,"992,994",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,68,2,"985,992",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,69,4,"624,625,992,995",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,70,2,"992,993",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,71,4,"624,633,992,1002",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,72,4,"624,633,992,1003",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,73,6,"367,372,624,633,992,1008",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,74,4,"624,639,992,1009",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,75,8,"214,218,367,372,624,633,992,1012",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
12,76,10,"113,115,214,218,367,372,624,633,992,1014",False,True,"{""EXACT_RATIONAL_PASS"": 10}"
12,77,12,"41,43,113,115,214,218,367,372,624,633,992,1015",False,True,"{""EXACT_RATIONAL_PASS"": 12}"
12,78,4,"4067,4112,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,79,2,"1104,1110",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,80,4,"4052,4104,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,81,4,"6,7,4093,4104",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,82,2,"1449,1460",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,83,4,"6,7,4100,4104",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,84,2,"1454,1460",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,85,4,"4062,4104,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,86,4,"4053,4104,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,87,2,"1109,1110",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,88,4,"6,7,1103,1110",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,89,4,"975,977,1478,1481",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,90,4,"975,977,1480,1481",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,91,4,"975,977,1481,1482",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,92,6,"624,625,975,992,1481,1499",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,93,4,"975,992,1481,1497",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,94,6,"624,633,975,992,1481,1508",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,95,8,"367,368,624,633,975,992,1481,1509",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
12,96,8,"367,372,624,633,975,992,1481,1514",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
12,97,10,"214,218,367,372,624,633,975,992,1481,1518",False,True,"{""EXACT_RATIONAL_PASS"": 10}"
12,98,14,"41,42,113,115,214,218,367,372,624,633,975,992,1481,1521",False,True,"{""EXACT_RATIONAL_PASS"": 14}"
12,99,4,"3741,3797,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,100,4,"6,7,1643,1644",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,101,6,"6,7,3709,3768,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,102,6,"6,7,3728,3768,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,103,4,"6,7,3794,3797",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,104,2,"1996,1998",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,105,4,"3736,3797,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,106,4,"3745,3797,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,107,4,"6,7,3768,3783",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,108,2,"1994,1995",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,109,2,"3768,3780",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,110,2,"1993,1994",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,111,4,"6,7,3768,3776",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,112,6,"6,7,3725,3768,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,113,2,"3797,3798",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,114,4,"1962,1964,1994,1998",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,115,2,"3764,3768",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,116,2,"1951,1964",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,117,6,"6,7,3719,3768,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,118,6,"6,7,3710,3768,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,119,6,"6,7,3721,3768,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,120,2,"3762,3768",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,121,2,"1948,1964",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,122,6,"6,7,3722,3768,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,123,4,"6,7,3791,3797",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,124,4,"1964,1966,1994,1998",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,125,4,"3740,3797,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,126,4,"1459,1460,2031,2033",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,127,4,"1451,1460,2029,2031",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,128,4,"1452,1460,2031,2032",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,129,2,"2030,2031",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,130,4,"1964,1994,2003,2031",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,131,4,"1964,1994,2007,2031",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,132,4,"1460,1481,2031,2051",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,133,6,"975,977,1460,1481,2031,2049",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,134,6,"1460,1481,1964,1994,2031,2037",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,135,8,"975,977,1460,1481,1964,1994,2031,2034",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
12,136,6,"975,992,1460,1481,2031,2060",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,137,8,"975,992,1460,1481,1964,1994,2031,2052",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
12,138,8,"975,992,1460,1481,1964,1994,2031,2053",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
12,139,8,"624,633,975,992,1460,1481,2031,2066",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
12,140,12,"367,368,624,633,975,992,1460,1481,1964,1994,2031,2063",False,True,"{""EXACT_RATIONAL_PASS"": 12}"
12,141,10,"624,633,975,992,1460,1481,1964,1994,2031,2062",False,True,"{""EXACT_RATIONAL_PASS"": 10}"
12,142,8,"624,639,975,992,1460,1481,2031,2070",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
12,143,12,"367,372,624,633,975,992,1460,1481,1964,1994,2031,2068",False,True,"{""EXACT_RATIONAL_PASS"": 12}"
12,144,8,"624,643,975,992,1460,1481,2031,2073",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
12,145,14,"214,218,367,372,624,633,975,992,1460,1481,1964,1994,2031,2072",False,True,"{""EXACT_RATIONAL_PASS"": 14}"
12,146,4,"3311,3378,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,147,4,"6,7,2241,2242",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,148,2,"2240,2242",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,149,4,"6,7,3335,3368",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,150,4,"6,7,3314,3326",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,151,4,"2559,2561,2566,2567",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,152,4,"3269,3326,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,153,2,"3331,3368",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,154,2,"2554,2561",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,155,2,"3344,3368",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,156,2,"2558,2561",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,157,2,"3352,3368",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,158,2,"2556,2561",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,159,6,"6,7,3296,3368,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,160,6,"6,7,3295,3368,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,161,6,"6,7,3285,3368,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,162,4,"6,7,3357,3368",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,163,2,"2560,2561",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,164,2,"3316,3326",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,165,4,"3270,3326,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,166,4,"3236,3326,4586,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,167,2,"3329,3368",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,168,4,"2534,2551,2566,2567",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,169,6,"6,7,3282,3368,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,170,6,"6,7,3281,3368,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,171,6,"6,7,3246,3368,4586,4590",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,172,6,"6,7,3275,3368,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,173,6,"6,7,3279,3368,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,174,4,"1994,1998,2611,2612",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,175,6,"1994,1998,2561,2566,2604,2612",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,176,6,"1994,1998,2561,2566,2603,2612",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,177,6,"1994,1998,2551,2567,2600,2612",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,178,6,"1459,1460,1998,2031,2612,2641",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,179,4,"1998,2031,2612,2640",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,180,6,"1998,2031,2561,2566,2612,2636",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,181,8,"1452,1460,1998,2031,2561,2566,2612,2638",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
12,182,8,"1451,1460,1998,2031,2561,2566,2612,2634",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
12,183,6,"1998,2031,2561,2566,2612,2637",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,184,8,"1451,1460,1998,2031,2551,2567,2612,2632",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
12,185,6,"1998,2031,2551,2567,2612,2618",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,186,6,"1460,1481,1998,2031,2612,2654",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,187,10,"975,977,1460,1481,1998,2031,2561,2566,2612,2651",False,True,"{""EXACT_RATIONAL_PASS"": 10}"
12,188,8,"1460,1481,1998,2031,2561,2566,2612,2653",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
12,189,10,"975,977,1460,1481,1998,2031,2551,2567,2612,2650",False,True,"{""EXACT_RATIONAL_PASS"": 10}"
12,190,10,"624,625,975,992,1460,1481,1998,2031,2612,2662",False,True,"{""EXACT_RATIONAL_PASS"": 10}"
12,191,10,"975,992,1460,1481,1998,2031,2561,2566,2612,2660",False,True,"{""EXACT_RATIONAL_PASS"": 10}"
12,192,10,"975,992,1460,1481,1998,2031,2551,2567,2612,2659",False,True,"{""EXACT_RATIONAL_PASS"": 10}"
12,193,10,"624,634,975,992,1460,1481,1998,2031,2612,2667",False,True,"{""EXACT_RATIONAL_PASS"": 10}"
12,194,12,"624,633,975,992,1460,1481,1998,2031,2561,2566,2612,2665",False,True,"{""EXACT_RATIONAL_PASS"": 12}"
12,195,14,"367,368,624,633,975,992,1460,1481,1998,2031,2551,2567,2612,2664",False,True,"{""EXACT_RATIONAL_PASS"": 14}"
12,196,10,"624,640,975,992,1460,1481,1998,2031,2612,2670",False,True,"{""EXACT_RATIONAL_PASS"": 10}"
12,197,12,"624,639,975,992,1460,1481,1998,2031,2561,2566,2612,2669",False,True,"{""EXACT_RATIONAL_PASS"": 12}"
12,198,14,"367,372,624,633,975,992,1460,1481,1998,2031,2551,2567,2612,2668",False,True,"{""EXACT_RATIONAL_PASS"": 14}"
12,199,4,"2769,2845,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,200,4,"6,7,2844,2845",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,201,2,"3077,3079",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,202,4,"6,7,2846,2849",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,203,4,"6,7,2810,2816",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,204,2,"3076,3078",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,205,4,"6,7,2787,2810",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,206,6,"6,7,2742,2810,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,207,4,"6,7,2810,2814",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,208,2,"3061,3062",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,209,4,"6,7,2826,2845",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,210,4,"3050,3061,3076,3079",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,211,4,"2764,2845,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,212,4,"2768,2845,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,213,4,"6,7,2819,2845",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,214,4,"3048,3061,3076,3079",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,215,4,"6,7,2836,2845",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,216,4,"3058,3061,3076,3079",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,217,4,"2566,2568,3127,3128",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,218,2,"3126,3127",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,219,4,"2566,2567,3125,3127",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,220,4,"3061,3076,3108,3127",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,221,4,"3061,3076,3110,3127",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,222,4,"3061,3076,3115,3127",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,223,4,"2566,2612,3127,3159",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,224,6,"1994,1998,2566,2612,3127,3157",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,225,4,"2566,2612,3127,3158",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,226,8,"1994,1998,2566,2612,3061,3076,3127,3144",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
12,227,8,"1994,1998,2566,2612,3061,3076,3127,3150",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
12,228,6,"2566,2612,3061,3076,3127,3152",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,229,6,"1998,2031,2566,2612,3127,3175",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,230,8,"1459,1460,1998,2031,2566,2612,3127,3176",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
12,231,8,"1998,2031,2566,2612,3061,3076,3127,3170",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
12,232,8,"1460,1481,1998,2031,2566,2612,3127,3184",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
12,233,10,"1460,1481,1998,2031,2566,2612,3061,3076,3127,3182",False,True,"{""EXACT_RATIONAL_PASS"": 10}"
12,234,12,"624,625,975,992,1460,1481,1998,2031,2566,2612,3127,3189",False,True,"{""EXACT_RATIONAL_PASS"": 12}"
12,235,12,"975,992,1460,1481,1998,2031,2566,2612,3061,3076,3127,3187",False,True,"{""EXACT_RATIONAL_PASS"": 12}"
12,236,12,"624,634,975,992,1460,1481,1998,2031,2566,2612,3127,3192",False,True,"{""EXACT_RATIONAL_PASS"": 12}"
12,237,14,"624,633,975,992,1460,1481,1998,2031,2566,2612,3061,3076,3127,3191",False,True,"{""EXACT_RATIONAL_PASS"": 14}"
12,238,4,"2151,2210,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,239,4,"6,7,2195,2210",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,240,2,"3505,3509",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,241,4,"6,7,2210,2225",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,242,2,"3508,3509",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,243,2,"2210,2214",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,244,2,"3506,3509",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,245,4,"6,7,2210,2218",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,246,2,"3504,3509",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,247,4,"6,7,2203,2210",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,248,2,"3509,3513",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,249,2,"2210,2219",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,250,2,"3509,3510",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,251,4,"6,7,3371,3374",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,252,2,"2206,2210",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,253,4,"2140,2210,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,254,4,"6,7,2229,2238",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,255,4,"3492,3493,3507,3509",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,256,4,"6,7,2197,2210",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,257,2,"3465,3493",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,258,4,"2152,2210,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,259,4,"2144,2210,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,260,2,"2231,2238",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,261,4,"3493,3495,3507,3509",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,262,6,"6,7,2165,2238,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,263,4,"6,7,2179,2210",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,264,2,"3487,3493",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,265,4,"2137,2210,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,266,4,"2139,2210,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,267,4,"6,7,2184,2210",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,268,2,"3475,3493",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,269,4,"6,7,2210,2220",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,270,2,"3489,3493",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,271,4,"2162,2210,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,272,2,"2188,2210",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,273,2,"3493,3494",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,274,4,"3076,3079,3557,3560",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,275,2,"3557,3561",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,276,2,"3555,3557",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,277,4,"3076,3079,3556,3557",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,278,4,"3076,3079,3557,3558",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,279,6,"3076,3079,3493,3509,3538,3557",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,280,4,"3493,3509,3531,3557",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,281,6,"3076,3079,3493,3509,3540,3557",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,282,4,"3493,3509,3542,3557",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,283,4,"3076,3127,3557,3594",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,284,6,"2566,2567,3076,3127,3557,3595",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,285,4,"3076,3127,3557,3590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
