mask,height_action,residual_integral,corrected_support,q42_shadow_nonzero,q12_shadow_nonzero,support_sector,Act_kernel,Talagrand_shell_delta
1780,6601728,-6601728,297,0,0,33,True,0
1781,7676928,-7676928,297,0,0,33,True,0
1782,7922688,-7922688,297,0,0,33,True,0
1783,8997888,-8997888,297,0,0,33,True,0
1784,7019520,-7019520,297,0,0,33,True,0
1785,8094720,-8094720,297,0,0,33,True,0
1786,8340480,-8340480,297,0,0,33,True,0
1787,9415680,-9415680,297,0,0,33,True,0
1788,7793664,-7793664,297,0,0,33,True,0
1789,8868864,-8868864,297,0,0,33,True,0
1790,9114624,-9114624,297,0,0,33,True,0
1791,10189824,-10189824,297,0,0,33,True,0
1792,2457600,-2457600,297,0,0,33,True,0
1793,3532800,-3532800,297,0,0,33,True,0
1794,3778560,-3778560,297,0,0,33,True,0
1795,4853760,-4853760,297,0,0,33,True,0
1796,3231744,-3231744,297,0,0,33,True,0
1797,4306944,-4306944,297,0,0,33,True,0
1798,4552704,-4552704,297,0,0,33,True,0
1799,5627904,-5627904,297,0,0,33,True,0
1800,3649536,-3649536,297,0,0,33,True,0
1801,4724736,-4724736,297,0,0,33,True,0
1802,4970496,-4970496,297,0,0,33,True,0
1803,6045696,-6045696,297,0,0,33,True,0
1804,4423680,-4423680,297,0,0,33,True,0
1805,5498880,-5498880,297,0,0,33,True,0
1806,5744640,-5744640,297,0,0,33,True,0
1807,6819840,-6819840,297,0,0,33,True,0
1808,3538944,-3538944,297,0,0,33,True,0
1809,4614144,-4614144,297,0,0,33,True,0
1810,4859904,-4859904,297,0,0,33,True,0
1811,5935104,-5935104,297,0,0,33,True,0
1812,4313088,-4313088,297,0,0,33,True,0
1813,5388288,-5388288,297,0,0,33,True,0
1814,5634048,-5634048,297,0,0,33,True,0
1815,6709248,-6709248,297,0,0,33,True,0
1816,4730880,-4730880,297,0,0,33,True,0
1817,5806080,-5806080,297,0,0,33,True,0
1818,6051840,-6051840,297,0,0,33,True,0
1819,7127040,-7127040,297,0,0,33,True,0
1820,5505024,-5505024,297,0,0,33,True,0
1821,6580224,-6580224,297,0,0,33,True,0
1822,6825984,-6825984,297,0,0,33,True,0
1823,7901184,-7901184,297,0,0,33,True,0
1824,3148800,-3148800,297,0,0,33,True,0
1825,4224000,-4224000,297,0,0,33,True,0
1826,4469760,-4469760,297,0,0,33,True,0
1827,5544960,-5544960,297,0,0,33,True,0
1828,3922944,-3922944,297,0,0,33,True,0
1829,4998144,-4998144,297,0,0,33,True,0
1830,5243904,-5243904,297,0,0,33,True,0
1831,6319104,-6319104,297,0,0,33,True,0
1832,4340736,-4340736,297,0,0,33,True,0
1833,5415936,-5415936,297,0,0,33,True,0
1834,5661696,-5661696,297,0,0,33,True,0
1835,6736896,-6736896,297,0,0,33,True,0
1836,5114880,-5114880,297,0,0,33,True,0
1837,6190080,-6190080,297,0,0,33,True,0
1838,6435840,-6435840,297,0,0,33,True,0
1839,7511040,-7511040,297,0,0,33,True,0
1840,4230144,-4230144,297,0,0,33,True,0
1841,5305344,-5305344,297,0,0,33,True,0
1842,5551104,-5551104,297,0,0,33,True,0
1843,6626304,-6626304,297,0,0,33,True,0
1844,5004288,-5004288,297,0,0,33,True,0
1845,6079488,-6079488,297,0,0,33,True,0
1846,6325248,-6325248,297,0,0,33,True,0
1847,7400448,-7400448,297,0,0,33,True,0
1848,5422080,-5422080,297,0,0,33,True,0
1849,6497280,-6497280,297,0,0,33,True,0
1850,6743040,-6743040,297,0,0,33,True,0
1851,7818240,-7818240,297,0,0,33,True,0
1852,6196224,-6196224,297,0,0,33,True,0
1853,7271424,-7271424,297,0,0,33,True,0
1854,7517184,-7517184,297,0,0,33,True,0
1855,8592384,-8592384,297,0,0,33,True,0
1856,3360768,-3360768,297,0,0,33,True,0
1857,4435968,-4435968,297,0,0,33,True,0
1858,4681728,-4681728,297,0,0,33,True,0
1859,5756928,-5756928,297,0,0,33,True,0
1860,4134912,-4134912,297,0,0,33,True,0
1861,5210112,-5210112,297,0,0,33,True,0
1862,5455872,-5455872,297,0,0,33,True,0
1863,6531072,-6531072,297,0,0,33,True,0
1864,4552704,-4552704,297,0,0,33,True,0
1865,5627904,-5627904,297,0,0,33,True,0
1866,5873664,-5873664,297,0,0,33,True,0
1867,6948864,-6948864,297,0,0,33,True,0
1868,5326848,-5326848,297,0,0,33,True,0
1869,6402048,-6402048,297,0,0,33,True,0
1870,6647808,-6647808,297,0,0,33,True,0
1871,7723008,-7723008,297,0,0,33,True,0
1872,4442112,-4442112,297,0,0,33,True,0
1873,5517312,-5517312,297,0,0,33,True,0
1874,5763072,-5763072,297,0,0,33,True,0
1875,6838272,-6838272,297,0,0,33,True,0
1876,5216256,-5216256,297,0,0,33,True,0
1877,6291456,-6291456,297,0,0,33,True,0
1878,6537216,-6537216,297,0,0,33,True,0
1879,7612416,-7612416,297,0,0,33,True,0
1880,5634048,-5634048,297,0,0,33,True,0
1881,6709248,-6709248,297,0,0,33,True,0
1882,6955008,-6955008,297,0,0,33,True,0
1883,8030208,-8030208,297,0,0,33,True,0
1884,6408192,-6408192,297,0,0,33,True,0
1885,7483392,-7483392,297,0,0,33,True,0
1886,7729152,-7729152,297,0,0,33,True,0
1887,8804352,-8804352,297,0,0,33,True,0
1888,4051968,-4051968,297,0,0,33,True,0
1889,5127168,-5127168,297,0,0,33,True,0
1890,5372928,-5372928,297,0,0,33,True,0
1891,6448128,-6448128,297,0,0,33,True,0
1892,4826112,-4826112,297,0,0,33,True,0
1893,5901312,-5901312,297,0,0,33,True,0
1894,6147072,-6147072,297,0,0,33,True,0
1895,7222272,-7222272,297,0,0,33,True,0
1896,5243904,-5243904,297,0,0,33,True,0
1897,6319104,-6319104,297,0,0,33,True,0
1898,6564864,-6564864,297,0,0,33,True,0
1899,7640064,-7640064,297,0,0,33,True,0
1900,6018048,-6018048,297,0,0,33,True,0
1901,7093248,-7093248,297,0,0,33,True,0
1902,7339008,-7339008,297,0,0,33,True,0
1903,8414208,-8414208,297,0,0,33,True,0
1904,5133312,-5133312,297,0,0,33,True,0
1905,6208512,-6208512,297,0,0,33,True,0
1906,6454272,-6454272,297,0,0,33,True,0
1907,7529472,-7529472,297,0,0,33,True,0
1908,5907456,-5907456,297,0,0,33,True,0
1909,6982656,-6982656,297,0,0,33,True,0
1910,7228416,-7228416,297,0,0,33,True,0
1911,8303616,-8303616,297,0,0,33,True,0
1912,6325248,-6325248,297,0,0,33,True,0
1913,7400448,-7400448,297,0,0,33,True,0
1914,7646208,-7646208,297,0,0,33,True,0
1915,8721408,-8721408,297,0,0,33,True,0
1916,7099392,-7099392,297,0,0,33,True,0
1917,8174592,-8174592,297,0,0,33,True,0
1918,8420352,-8420352,297,0,0,33,True,0
1919,9495552,-9495552,297,0,0,33,True,0
1920,3526656,-3526656,297,0,0,33,True,0
1921,4601856,-4601856,297,0,0,33,True,0
1922,4847616,-4847616,297,0,0,33,True,0
1923,5922816,-5922816,297,0,0,33,True,0
1924,4300800,-4300800,297,0,0,33,True,0
1925,5376000,-5376000,297,0,0,33,True,0
1926,5621760,-5621760,297,0,0,33,True,0
1927,6696960,-6696960,297,0,0,33,True,0
1928,4718592,-4718592,297,0,0,33,True,0
1929,5793792,-5793792,297,0,0,33,True,0
1930,6039552,-6039552,297,0,0,33,True,0
1931,7114752,-7114752,297,0,0,33,True,0
1932,5492736,-5492736,297,0,0,33,True,0
1933,6567936,-6567936,297,0,0,33,True,0
1934,6813696,-6813696,297,0,0,33,True,0
1935,7888896,-7888896,297,0,0,33,True,0
1936,4608000,-4608000,297,0,0,33,True,0
1937,5683200,-5683200,297,0,0,33,True,0
1938,5928960,-5928960,297,0,0,33,True,0
1939,7004160,-7004160,297,0,0,33,True,0
1940,5382144,-5382144,297,0,0,33,True,0
1941,6457344,-6457344,297,0,0,33,True,0
1942,6703104,-6703104,297,0,0,33,True,0
1943,7778304,-7778304,297,0,0,33,True,0
1944,5799936,-5799936,297,0,0,33,True,0
1945,6875136,-6875136,297,0,0,33,True,0
1946,7120896,-7120896,297,0,0,33,True,0
1947,8196096,-8196096,297,0,0,33,True,0
1948,6574080,-6574080,297,0,0,33,True,0
1949,7649280,-7649280,297,0,0,33,True,0
1950,7895040,-7895040,297,0,0,33,True,0
1951,8970240,-8970240,297,0,0,33,True,0
1952,4217856,-4217856,297,0,0,33,True,0
1953,5293056,-5293056,297,0,0,33,True,0
1954,5538816,-5538816,297,0,0,33,True,0
1955,6614016,-6614016,297,0,0,33,True,0
1956,4992000,-4992000,297,0,0,33,True,0
1957,6067200,-6067200,297,0,0,33,True,0
1958,6312960,-6312960,297,0,0,33,True,0
1959,7388160,-7388160,297,0,0,33,True,0
1960,5409792,-5409792,297,0,0,33,True,0
1961,6484992,-6484992,297,0,0,33,True,0
1962,6730752,-6730752,297,0,0,33,True,0
1963,7805952,-7805952,297,0,0,33,True,0
1964,6183936,-6183936,297,0,0,33,True,0
1965,7259136,-7259136,297,0,0,33,True,0
1966,7504896,-7504896,297,0,0,33,True,0
1967,8580096,-8580096,297,0,0,33,True,0
1968,5299200,-5299200,297,0,0,33,True,0
1969,6374400,-6374400,297,0,0,33,True,0
1970,6620160,-6620160,297,0,0,33,True,0
1971,7695360,-7695360,297,0,0,33,True,0
1972,6073344,-6073344,297,0,0,33,True,0
1973,7148544,-7148544,297,0,0,33,True,0
1974,7394304,-7394304,297,0,0,33,True,0
1975,8469504,-8469504,297,0,0,33,True,0
1976,6491136,-6491136,297,0,0,33,True,0
1977,7566336,-7566336,297,0,0,33,True,0
1978,7812096,-7812096,297,0,0,33,True,0
1979,8887296,-8887296,297,0,0,33,True,0
1980,7265280,-7265280,297,0,0,33,True,0
1981,8340480,-8340480,297,0,0,33,True,0
1982,8586240,-8586240,297,0,0,33,True,0
1983,9661440,-9661440,297,0,0,33,True,0
1984,4429824,-4429824,297,0,0,33,True,0
1985,5505024,-5505024,297,0,0,33,True,0
1986,5750784,-5750784,297,0,0,33,True,0
1987,6825984,-6825984,297,0,0,33,True,0
1988,5203968,-5203968,297,0,0,33,True,0
1989,6279168,-6279168,297,0,0,33,True,0
1990,6524928,-6524928,297,0,0,33,True,0
1991,7600128,-7600128,297,0,0,33,True,0
1992,5621760,-5621760,297,0,0,33,True,0
1993,6696960,-6696960,297,0,0,33,True,0
1994,6942720,-6942720,297,0,0,33,True,0
1995,8017920,-8017920,297,0,0,33,True,0
1996,6395904,-6395904,297,0,0,33,True,0
1997,7471104,-7471104,297,0,0,33,True,0
1998,7716864,-7716864,297,0,0,33,True,0
1999,8792064,-8792064,297,0,0,33,True,0
2000,5511168,-5511168,297,0,0,33,True,0
2001,6586368,-6586368,297,0,0,33,True,0
2002,6832128,-6832128,297,0,0,33,True,0
2003,7907328,-7907328,297,0,0,33,True,0
2004,6285312,-6285312,297,0,0,33,True,0
2005,7360512,-7360512,297,0,0,33,True,0
2006,7606272,-7606272,297,0,0,33,True,0
2007,8681472,-8681472,297,0,0,33,True,0
2008,6703104,-6703104,297,0,0,33,True,0
2009,7778304,-7778304,297,0,0,33,True,0
2010,8024064,-8024064,297,0,0,33,True,0
2011,9099264,-9099264,297,0,0,33,True,0
2012,7477248,-7477248,297,0,0,33,True,0
2013,8552448,-8552448,297,0,0,33,True,0
2014,8798208,-8798208,297,0,0,33,True,0
2015,9873408,-9873408,297,0,0,33,True,0
2016,5121024,-5121024,297,0,0,33,True,0
2017,6196224,-6196224,297,0,0,33,True,0
2018,6441984,-6441984,297,0,0,33,True,0
2019,7517184,-7517184,297,0,0,33,True,0
2020,5895168,-5895168,297,0,0,33,True,0
2021,6970368,-6970368,297,0,0,33,True,0
2022,7216128,-7216128,297,0,0,33,True,0
2023,8291328,-8291328,297,0,0,33,True,0
2024,6312960,-6312960,297,0,0,33,True,0
2025,7388160,-7388160,297,0,0,33,True,0
2026,7633920,-7633920,297,0,0,33,True,0
2027,8709120,-8709120,297,0,0,33,True,0
2028,7087104,-7087104,297,0,0,33,True,0
2029,8162304,-8162304,297,0,0,33,True,0
2030,8408064,-8408064,297,0,0,33,True,0
2031,9483264,-9483264,297,0,0,33,True,0
2032,6202368,-6202368,297,0,0,33,True,0
2033,7277568,-7277568,297,0,0,33,True,0
2034,7523328,-7523328,297,0,0,33,True,0
2035,8598528,-8598528,297,0,0,33,True,0
2036,6976512,-6976512,297,0,0,33,True,0
2037,8051712,-8051712,297,0,0,33,True,0
2038,8297472,-8297472,297,0,0,33,True,0
2039,9372672,-9372672,297,0,0,33,True,0
2040,7394304,-7394304,297,0,0,33,True,0
2041,8469504,-8469504,297,0,0,33,True,0
2042,8715264,-8715264,297,0,0,33,True,0
2043,9790464,-9790464,297,0,0,33,True,0
2044,8168448,-8168448,297,0,0,33,True,0
2045,9243648,-9243648,297,0,0,33,True,0
2046,9489408,-9489408,297,0,0,33,True,0
2047,10564608,-10564608,297,0,0,33,True,0
