cut_edge_id,transfer_edge_id,source_signature_class_id,target_signature_class_id,shared_active_atom_count,source_nodal_sign,target_nodal_sign,source_eigenfunction_x1e12,target_eigenfunction_x1e12,undirected_stationary_flux_x1e12,source_carrier_atom_mask,target_carrier_atom_mask
349,2523,23,57,1,1,-1,1076857070829,-894848865438,82641807,146,6146
350,2529,23,78,1,1,-1,1076857070829,-860433468893,83636815,146,6160
351,2530,23,79,1,1,-1,1076857070829,-860433468893,83636815,146,6160
352,2531,23,80,1,1,-1,1076857070829,-860433468893,83636815,146,6160
353,2532,23,81,1,1,-1,1076857070829,-860433468893,83636815,146,6160
354,2533,23,82,1,1,-1,1076857070829,-860433468893,83636815,146,6160
355,2534,23,83,1,1,-1,1076857070829,-860433468893,83636815,146,6160
356,2535,23,84,1,1,-1,1076857070829,-860433468893,83636815,146,6160
357,2627,24,48,1,1,-1,1076857070829,-894848865438,82641807,146,6146
358,2628,24,49,1,1,-1,1076857070829,-894848865438,82641807,146,6146
359,2629,24,50,1,1,-1,1076857070829,-894848865438,82641807,146,6146
360,2630,24,51,1,1,-1,1076857070829,-894848865438,82641807,146,6146
361,2631,24,52,1,1,-1,1076857070829,-894848865438,82641807,146,6146
362,2632,24,53,1,1,-1,1076857070829,-894848865438,82641807,146,6146
363,2633,24,54,1,1,-1,1076857070829,-894848865438,82641807,146,6146
364,2634,24,55,1,1,-1,1076857070829,-894848865438,82641807,146,6146
365,2635,24,56,1,1,-1,1076857070829,-894848865438,82641807,146,6146
366,2636,24,57,1,1,-1,1076857070829,-894848865438,82641807,146,6146
367,2642,24,78,1,1,-1,1076857070829,-860433468893,83636815,146,6160
368,2643,24,79,1,1,-1,1076857070829,-860433468893,83636815,146,6160
369,2644,24,80,1,1,-1,1076857070829,-860433468893,83636815,146,6160
370,2645,24,81,1,1,-1,1076857070829,-860433468893,83636815,146,6160
371,2646,24,82,1,1,-1,1076857070829,-860433468893,83636815,146,6160
372,2647,24,83,1,1,-1,1076857070829,-860433468893,83636815,146,6160
373,2648,24,84,1,1,-1,1076857070829,-860433468893,83636815,146,6160
374,2739,25,48,1,1,-1,1076857070829,-894848865438,82641807,146,6146
375,2740,25,49,1,1,-1,1076857070829,-894848865438,82641807,146,6146
376,2741,25,50,1,1,-1,1076857070829,-894848865438,82641807,146,6146
377,2742,25,51,1,1,-1,1076857070829,-894848865438,82641807,146,6146
378,2743,25,52,1,1,-1,1076857070829,-894848865438,82641807,146,6146
379,2744,25,53,1,1,-1,1076857070829,-894848865438,82641807,146,6146
380,2745,25,54,1,1,-1,1076857070829,-894848865438,82641807,146,6146
381,2746,25,55,1,1,-1,1076857070829,-894848865438,82641807,146,6146
382,2747,25,56,1,1,-1,1076857070829,-894848865438,82641807,146,6146
383,2748,25,57,1,1,-1,1076857070829,-894848865438,82641807,146,6146
384,2754,25,78,1,1,-1,1076857070829,-860433468893,83636815,146,6160
385,2755,25,79,1,1,-1,1076857070829,-860433468893,83636815,146,6160
386,2756,25,80,1,1,-1,1076857070829,-860433468893,83636815,146,6160
387,2757,25,81,1,1,-1,1076857070829,-860433468893,83636815,146,6160
388,2758,25,82,1,1,-1,1076857070829,-860433468893,83636815,146,6160
389,2759,25,83,1,1,-1,1076857070829,-860433468893,83636815,146,6160
390,2760,25,84,1,1,-1,1076857070829,-860433468893,83636815,146,6160
391,2850,26,48,1,1,-1,1076857070829,-894848865438,82641807,146,6146
392,2851,26,49,1,1,-1,1076857070829,-894848865438,82641807,146,6146
393,2852,26,50,1,1,-1,1076857070829,-894848865438,82641807,146,6146
394,2853,26,51,1,1,-1,1076857070829,-894848865438,82641807,146,6146
395,2854,26,52,1,1,-1,1076857070829,-894848865438,82641807,146,6146
396,2855,26,53,1,1,-1,1076857070829,-894848865438,82641807,146,6146
397,2856,26,54,1,1,-1,1076857070829,-894848865438,82641807,146,6146
398,2857,26,55,1,1,-1,1076857070829,-894848865438,82641807,146,6146
399,2858,26,56,1,1,-1,1076857070829,-894848865438,82641807,146,6146
400,2859,26,57,1,1,-1,1076857070829,-894848865438,82641807,146,6146
401,2865,26,78,1,1,-1,1076857070829,-860433468893,83636815,146,6160
402,2866,26,79,1,1,-1,1076857070829,-860433468893,83636815,146,6160
403,2867,26,80,1,1,-1,1076857070829,-860433468893,83636815,146,6160
404,2868,26,81,1,1,-1,1076857070829,-860433468893,83636815,146,6160
405,2869,26,82,1,1,-1,1076857070829,-860433468893,83636815,146,6160
406,2870,26,83,1,1,-1,1076857070829,-860433468893,83636815,146,6160
407,2871,26,84,1,1,-1,1076857070829,-860433468893,83636815,146,6160
408,2960,27,48,1,1,-1,1076857070829,-894848865438,82641807,146,6146
409,2961,27,49,1,1,-1,1076857070829,-894848865438,82641807,146,6146
410,2962,27,50,1,1,-1,1076857070829,-894848865438,82641807,146,6146
411,2963,27,51,1,1,-1,1076857070829,-894848865438,82641807,146,6146
412,2964,27,52,1,1,-1,1076857070829,-894848865438,82641807,146,6146
413,2965,27,53,1,1,-1,1076857070829,-894848865438,82641807,146,6146
414,2966,27,54,1,1,-1,1076857070829,-894848865438,82641807,146,6146
415,2967,27,55,1,1,-1,1076857070829,-894848865438,82641807,146,6146
416,2968,27,56,1,1,-1,1076857070829,-894848865438,82641807,146,6146
417,2969,27,57,1,1,-1,1076857070829,-894848865438,82641807,146,6146
418,2975,27,78,1,1,-1,1076857070829,-860433468893,83636815,146,6160
419,2976,27,79,1,1,-1,1076857070829,-860433468893,83636815,146,6160
420,2977,27,80,1,1,-1,1076857070829,-860433468893,83636815,146,6160
421,2978,27,81,1,1,-1,1076857070829,-860433468893,83636815,146,6160
422,2979,27,82,1,1,-1,1076857070829,-860433468893,83636815,146,6160
423,2980,27,83,1,1,-1,1076857070829,-860433468893,83636815,146,6160
424,2981,27,84,1,1,-1,1076857070829,-860433468893,83636815,146,6160
425,3817,45,48,1,1,-1,875968500980,-894848865438,17875726,2,6146
426,3818,45,49,1,1,-1,875968500980,-894848865438,17875726,2,6146
427,3819,45,50,1,1,-1,875968500980,-894848865438,17875726,2,6146
428,3820,45,51,1,1,-1,875968500980,-894848865438,17875726,2,6146
429,3821,45,52,1,1,-1,875968500980,-894848865438,17875726,2,6146
430,3822,45,53,1,1,-1,875968500980,-894848865438,17875726,2,6146
431,3823,45,54,1,1,-1,875968500980,-894848865438,17875726,2,6146
432,3824,45,55,1,1,-1,875968500980,-894848865438,17875726,2,6146
433,3825,45,56,1,1,-1,875968500980,-894848865438,17875726,2,6146
434,3826,45,57,1,1,-1,875968500980,-894848865438,17875726,2,6146
435,3859,46,48,1,1,-1,875968500980,-894848865438,17875726,2,6146
436,3860,46,49,1,1,-1,875968500980,-894848865438,17875726,2,6146
437,3861,46,50,1,1,-1,875968500980,-894848865438,17875726,2,6146
438,3862,46,51,1,1,-1,875968500980,-894848865438,17875726,2,6146
439,3863,46,52,1,1,-1,875968500980,-894848865438,17875726,2,6146
440,3864,46,53,1,1,-1,875968500980,-894848865438,17875726,2,6146
441,3865,46,54,1,1,-1,875968500980,-894848865438,17875726,2,6146
442,3866,46,55,1,1,-1,875968500980,-894848865438,17875726,2,6146
443,3867,46,56,1,1,-1,875968500980,-894848865438,17875726,2,6146
444,3868,46,57,1,1,-1,875968500980,-894848865438,17875726,2,6146
445,3900,47,48,1,1,-1,875968500980,-894848865438,17875726,2,6146
446,3901,47,49,1,1,-1,875968500980,-894848865438,17875726,2,6146
447,3902,47,50,1,1,-1,875968500980,-894848865438,17875726,2,6146
448,3903,47,51,1,1,-1,875968500980,-894848865438,17875726,2,6146
449,3904,47,52,1,1,-1,875968500980,-894848865438,17875726,2,6146
450,3905,47,53,1,1,-1,875968500980,-894848865438,17875726,2,6146
451,3906,47,54,1,1,-1,875968500980,-894848865438,17875726,2,6146
452,3907,47,55,1,1,-1,875968500980,-894848865438,17875726,2,6146
453,3908,47,56,1,1,-1,875968500980,-894848865438,17875726,2,6146
454,3909,47,57,1,1,-1,875968500980,-894848865438,17875726,2,6146
455,3953,48,61,1,-1,1,-894848865438,875968500980,17875726,6146,2
456,3954,48,62,1,-1,1,-894848865438,875968500980,17875726,6146,2
457,3978,48,93,1,-1,1,-894848865438,1076857070829,82641807,6146,146
458,3979,48,94,1,-1,1,-894848865438,1076857070829,82641807,6146,146
459,3980,48,95,1,-1,1,-894848865438,1076857070829,82641807,6146,146
460,3981,48,96,1,-1,1,-894848865438,1076857070829,82641807,6146,146
461,3982,48,97,1,-1,1,-894848865438,1076857070829,82641807,6146,146
462,3983,48,98,1,-1,1,-894848865438,1076857070829,82641807,6146,146
463,3984,48,99,1,-1,1,-894848865438,1076857070829,82641807,6146,146
464,3985,48,100,1,-1,1,-894848865438,875968500980,17875726,6146,2
465,3986,48,101,1,-1,1,-894848865438,875968500980,17875726,6146,2
466,3987,48,106,1,-1,1,-894848865438,687273682618,110678534,6146,524434
467,3988,48,107,1,-1,1,-894848865438,687273682618,110678534,6146,524434
468,3989,48,108,1,-1,1,-894848865438,687273682618,110678534,6146,524434
469,3990,48,109,1,-1,1,-894848865438,687273682618,110678534,6146,524434
470,3991,48,110,1,-1,1,-894848865438,687273682618,110678534,6146,524434
471,3992,48,111,1,-1,1,-894848865438,687273682618,110678534,6146,524434
472,3993,48,112,1,-1,1,-894848865438,687273682618,110678534,6146,524434
473,3994,48,113,1,-1,1,-894848865438,687273682618,110678534,6146,524434
474,3995,48,114,1,-1,1,-894848865438,687273682618,110678534,6146,524434
475,3996,48,115,1,-1,1,-894848865438,687273682618,110678534,6146,524434
476,3997,48,116,1,-1,1,-894848865438,687273682619,110678534,6146,524434
477,3998,48,117,1,-1,1,-894848865438,687273682619,110678534,6146,524434
478,3999,48,118,1,-1,1,-894848865438,687273682619,110678534,6146,524434
479,4000,48,119,1,-1,1,-894848865438,687273682619,110678534,6146,524434
480,4001,48,120,1,-1,1,-894848865438,687273682619,110678534,6146,524434
481,4002,48,121,1,-1,1,-894848865438,687273682619,110678534,6146,524434
482,4003,48,122,1,-1,1,-894848865438,687273682619,110678534,6146,524434
483,4004,48,123,1,-1,1,-894848865438,687273682619,110678534,6146,524434
484,4005,48,124,1,-1,1,-894848865438,687273682619,110678534,6146,524434
485,4006,48,125,1,-1,1,-894848865438,687273682619,110678534,6146,524434
486,4013,48,155,1,-1,1,-894848865438,106312269429,91526574,6146,526464
487,4014,48,156,1,-1,1,-894848865438,106312269429,91526574,6146,526464
488,4015,48,157,1,-1,1,-894848865438,106312269429,91526574,6146,526464
489,4016,48,158,1,-1,1,-894848865438,106312269429,91526574,6146,526464
490,4017,48,159,1,-1,1,-894848865438,106312269429,91526574,6146,526464
491,4018,48,160,1,-1,1,-894848865438,106312269429,91526574,6146,526464
492,4019,48,161,1,-1,1,-894848865438,106312269429,91526574,6146,526464
493,4020,48,162,1,-1,1,-894848865438,106312269429,91526574,6146,526464
494,4021,48,163,1,-1,1,-894848865438,106312269429,91526574,6146,526464
495,4022,48,164,1,-1,1,-894848865438,106312269429,91526574,6146,526464
496,4023,48,165,1,-1,1,-894848865438,106312269429,91526574,6146,526464
497,4024,48,166,1,-1,1,-894848865438,106312269429,91526574,6146,526464
498,4025,48,167,1,-1,1,-894848865438,106312269429,91526573,6146,526464
499,4026,48,168,1,-1,1,-894848865438,106312269429,91526573,6146,526464
500,4027,48,169,1,-1,1,-894848865438,106312269429,91526573,6146,526464
501,4028,48,170,1,-1,1,-894848865438,106312269429,91526573,6146,526464
502,4029,48,171,1,-1,1,-894848865438,106312269429,91526573,6146,526464
503,4030,48,172,1,-1,1,-894848865438,106312269429,91526573,6146,526464
504,4070,49,61,1,-1,1,-894848865438,875968500980,17875726,6146,2
505,4071,49,62,1,-1,1,-894848865438,875968500980,17875726,6146,2
506,4095,49,93,1,-1,1,-894848865438,1076857070829,82641807,6146,146
507,4096,49,94,1,-1,1,-894848865438,1076857070829,82641807,6146,146
508,4097,49,95,1,-1,1,-894848865438,1076857070829,82641807,6146,146
509,4098,49,96,1,-1,1,-894848865438,1076857070829,82641807,6146,146
510,4099,49,97,1,-1,1,-894848865438,1076857070829,82641807,6146,146
511,4100,49,98,1,-1,1,-894848865438,1076857070829,82641807,6146,146
512,4101,49,99,1,-1,1,-894848865438,1076857070829,82641807,6146,146
513,4102,49,100,1,-1,1,-894848865438,875968500980,17875726,6146,2
514,4103,49,101,1,-1,1,-894848865438,875968500980,17875726,6146,2
515,4104,49,106,1,-1,1,-894848865438,687273682618,110678534,6146,524434
516,4105,49,107,1,-1,1,-894848865438,687273682618,110678534,6146,524434
517,4106,49,108,1,-1,1,-894848865438,687273682618,110678534,6146,524434
518,4107,49,109,1,-1,1,-894848865438,687273682618,110678534,6146,524434
519,4108,49,110,1,-1,1,-894848865438,687273682618,110678534,6146,524434
520,4109,49,111,1,-1,1,-894848865438,687273682618,110678534,6146,524434
521,4110,49,112,1,-1,1,-894848865438,687273682618,110678534,6146,524434
522,4111,49,113,1,-1,1,-894848865438,687273682618,110678534,6146,524434
523,4112,49,114,1,-1,1,-894848865438,687273682618,110678534,6146,524434
524,4113,49,115,1,-1,1,-894848865438,687273682618,110678534,6146,524434
525,4114,49,116,1,-1,1,-894848865438,687273682619,110678534,6146,524434
526,4115,49,117,1,-1,1,-894848865438,687273682619,110678534,6146,524434
527,4116,49,118,1,-1,1,-894848865438,687273682619,110678534,6146,524434
528,4117,49,119,1,-1,1,-894848865438,687273682619,110678534,6146,524434
529,4118,49,120,1,-1,1,-894848865438,687273682619,110678534,6146,524434
530,4119,49,121,1,-1,1,-894848865438,687273682619,110678534,6146,524434
531,4120,49,122,1,-1,1,-894848865438,687273682619,110678534,6146,524434
532,4121,49,123,1,-1,1,-894848865438,687273682619,110678534,6146,524434
533,4122,49,124,1,-1,1,-894848865438,687273682619,110678534,6146,524434
534,4123,49,125,1,-1,1,-894848865438,687273682619,110678534,6146,524434
535,4130,49,155,1,-1,1,-894848865438,106312269429,91526574,6146,526464
536,4131,49,156,1,-1,1,-894848865438,106312269429,91526574,6146,526464
537,4132,49,157,1,-1,1,-894848865438,106312269429,91526574,6146,526464
538,4133,49,158,1,-1,1,-894848865438,106312269429,91526574,6146,526464
539,4134,49,159,1,-1,1,-894848865438,106312269429,91526574,6146,526464
540,4135,49,160,1,-1,1,-894848865438,106312269429,91526574,6146,526464
541,4136,49,161,1,-1,1,-894848865438,106312269429,91526574,6146,526464
542,4137,49,162,1,-1,1,-894848865438,106312269429,91526574,6146,526464
543,4138,49,163,1,-1,1,-894848865438,106312269429,91526574,6146,526464
544,4139,49,164,1,-1,1,-894848865438,106312269429,91526574,6146,526464
545,4140,49,165,1,-1,1,-894848865438,106312269429,91526574,6146,526464
546,4141,49,166,1,-1,1,-894848865438,106312269429,91526574,6146,526464
547,4142,49,167,1,-1,1,-894848865438,106312269429,91526573,6146,526464
548,4143,49,168,1,-1,1,-894848865438,106312269429,91526573,6146,526464
549,4144,49,169,1,-1,1,-894848865438,106312269429,91526573,6146,526464
550,4145,49,170,1,-1,1,-894848865438,106312269429,91526573,6146,526464
551,4146,49,171,1,-1,1,-894848865438,106312269429,91526573,6146,526464
552,4147,49,172,1,-1,1,-894848865438,106312269429,91526573,6146,526464
553,4186,50,61,1,-1,1,-894848865438,875968500980,17875726,6146,2
554,4187,50,62,1,-1,1,-894848865438,875968500980,17875726,6146,2
555,4211,50,93,1,-1,1,-894848865438,1076857070829,82641807,6146,146
556,4212,50,94,1,-1,1,-894848865438,1076857070829,82641807,6146,146
557,4213,50,95,1,-1,1,-894848865438,1076857070829,82641807,6146,146
558,4214,50,96,1,-1,1,-894848865438,1076857070829,82641807,6146,146
559,4215,50,97,1,-1,1,-894848865438,1076857070829,82641807,6146,146
560,4216,50,98,1,-1,1,-894848865438,1076857070829,82641807,6146,146
561,4217,50,99,1,-1,1,-894848865438,1076857070829,82641807,6146,146
562,4218,50,100,1,-1,1,-894848865438,875968500980,17875726,6146,2
563,4219,50,101,1,-1,1,-894848865438,875968500980,17875726,6146,2
564,4220,50,106,1,-1,1,-894848865438,687273682618,110678534,6146,524434
565,4221,50,107,1,-1,1,-894848865438,687273682618,110678534,6146,524434
566,4222,50,108,1,-1,1,-894848865438,687273682618,110678534,6146,524434
567,4223,50,109,1,-1,1,-894848865438,687273682618,110678534,6146,524434
568,4224,50,110,1,-1,1,-894848865438,687273682618,110678534,6146,524434
569,4225,50,111,1,-1,1,-894848865438,687273682618,110678534,6146,524434
570,4226,50,112,1,-1,1,-894848865438,687273682618,110678534,6146,524434
571,4227,50,113,1,-1,1,-894848865438,687273682618,110678534,6146,524434
572,4228,50,114,1,-1,1,-894848865438,687273682618,110678534,6146,524434
573,4229,50,115,1,-1,1,-894848865438,687273682618,110678534,6146,524434
574,4230,50,116,1,-1,1,-894848865438,687273682619,110678534,6146,524434
575,4231,50,117,1,-1,1,-894848865438,687273682619,110678534,6146,524434
576,4232,50,118,1,-1,1,-894848865438,687273682619,110678534,6146,524434
577,4233,50,119,1,-1,1,-894848865438,687273682619,110678534,6146,524434
578,4234,50,120,1,-1,1,-894848865438,687273682619,110678534,6146,524434
579,4235,50,121,1,-1,1,-894848865438,687273682619,110678534,6146,524434
580,4236,50,122,1,-1,1,-894848865438,687273682619,110678534,6146,524434
581,4237,50,123,1,-1,1,-894848865438,687273682619,110678534,6146,524434
582,4238,50,124,1,-1,1,-894848865438,687273682619,110678534,6146,524434
583,4239,50,125,1,-1,1,-894848865438,687273682619,110678534,6146,524434
584,4246,50,155,1,-1,1,-894848865438,106312269429,91526574,6146,526464
585,4247,50,156,1,-1,1,-894848865438,106312269429,91526574,6146,526464
586,4248,50,157,1,-1,1,-894848865438,106312269429,91526574,6146,526464
587,4249,50,158,1,-1,1,-894848865438,106312269429,91526574,6146,526464
588,4250,50,159,1,-1,1,-894848865438,106312269429,91526574,6146,526464
589,4251,50,160,1,-1,1,-894848865438,106312269429,91526574,6146,526464
590,4252,50,161,1,-1,1,-894848865438,106312269429,91526574,6146,526464
591,4253,50,162,1,-1,1,-894848865438,106312269429,91526574,6146,526464
592,4254,50,163,1,-1,1,-894848865438,106312269429,91526574,6146,526464
593,4255,50,164,1,-1,1,-894848865438,106312269429,91526574,6146,526464
594,4256,50,165,1,-1,1,-894848865438,106312269429,91526574,6146,526464
595,4257,50,166,1,-1,1,-894848865438,106312269429,91526574,6146,526464
596,4258,50,167,1,-1,1,-894848865438,106312269429,91526573,6146,526464
597,4259,50,168,1,-1,1,-894848865438,106312269429,91526573,6146,526464
598,4260,50,169,1,-1,1,-894848865438,106312269429,91526573,6146,526464
599,4261,50,170,1,-1,1,-894848865438,106312269429,91526573,6146,526464
600,4262,50,171,1,-1,1,-894848865438,106312269429,91526573,6146,526464
601,4263,50,172,1,-1,1,-894848865438,106312269429,91526573,6146,526464
602,4301,51,61,1,-1,1,-894848865438,875968500980,17875726,6146,2
603,4302,51,62,1,-1,1,-894848865438,875968500980,17875726,6146,2
604,4326,51,93,1,-1,1,-894848865438,1076857070829,82641807,6146,146
605,4327,51,94,1,-1,1,-894848865438,1076857070829,82641807,6146,146
606,4328,51,95,1,-1,1,-894848865438,1076857070829,82641807,6146,146
607,4329,51,96,1,-1,1,-894848865438,1076857070829,82641807,6146,146
608,4330,51,97,1,-1,1,-894848865438,1076857070829,82641807,6146,146
609,4331,51,98,1,-1,1,-894848865438,1076857070829,82641807,6146,146
610,4332,51,99,1,-1,1,-894848865438,1076857070829,82641807,6146,146
611,4333,51,100,1,-1,1,-894848865438,875968500980,17875726,6146,2
612,4334,51,101,1,-1,1,-894848865438,875968500980,17875726,6146,2
613,4335,51,106,1,-1,1,-894848865438,687273682618,110678534,6146,524434
614,4336,51,107,1,-1,1,-894848865438,687273682618,110678534,6146,524434
615,4337,51,108,1,-1,1,-894848865438,687273682618,110678534,6146,524434
616,4338,51,109,1,-1,1,-894848865438,687273682618,110678534,6146,524434
617,4339,51,110,1,-1,1,-894848865438,687273682618,110678534,6146,524434
618,4340,51,111,1,-1,1,-894848865438,687273682618,110678534,6146,524434
619,4341,51,112,1,-1,1,-894848865438,687273682618,110678534,6146,524434
620,4342,51,113,1,-1,1,-894848865438,687273682618,110678534,6146,524434
621,4343,51,114,1,-1,1,-894848865438,687273682618,110678534,6146,524434
622,4344,51,115,1,-1,1,-894848865438,687273682618,110678534,6146,524434
623,4345,51,116,1,-1,1,-894848865438,687273682619,110678534,6146,524434
624,4346,51,117,1,-1,1,-894848865438,687273682619,110678534,6146,524434
625,4347,51,118,1,-1,1,-894848865438,687273682619,110678534,6146,524434
626,4348,51,119,1,-1,1,-894848865438,687273682619,110678534,6146,524434
627,4349,51,120,1,-1,1,-894848865438,687273682619,110678534,6146,524434
628,4350,51,121,1,-1,1,-894848865438,687273682619,110678534,6146,524434
629,4351,51,122,1,-1,1,-894848865438,687273682619,110678534,6146,524434
630,4352,51,123,1,-1,1,-894848865438,687273682619,110678534,6146,524434
631,4353,51,124,1,-1,1,-894848865438,687273682619,110678534,6146,524434
632,4354,51,125,1,-1,1,-894848865438,687273682619,110678534,6146,524434
633,4361,51,155,1,-1,1,-894848865438,106312269429,91526574,6146,526464
634,4362,51,156,1,-1,1,-894848865438,106312269429,91526574,6146,526464
635,4363,51,157,1,-1,1,-894848865438,106312269429,91526574,6146,526464
636,4364,51,158,1,-1,1,-894848865438,106312269429,91526574,6146,526464
637,4365,51,159,1,-1,1,-894848865438,106312269429,91526574,6146,526464
638,4366,51,160,1,-1,1,-894848865438,106312269429,91526574,6146,526464
639,4367,51,161,1,-1,1,-894848865438,106312269429,91526574,6146,526464
640,4368,51,162,1,-1,1,-894848865438,106312269429,91526574,6146,526464
641,4369,51,163,1,-1,1,-894848865438,106312269429,91526574,6146,526464
642,4370,51,164,1,-1,1,-894848865438,106312269429,91526574,6146,526464
643,4371,51,165,1,-1,1,-894848865438,106312269429,91526574,6146,526464
644,4372,51,166,1,-1,1,-894848865438,106312269429,91526574,6146,526464
645,4373,51,167,1,-1,1,-894848865438,106312269429,91526573,6146,526464
646,4374,51,168,1,-1,1,-894848865438,106312269429,91526573,6146,526464
647,4375,51,169,1,-1,1,-894848865438,106312269429,91526573,6146,526464
648,4376,51,170,1,-1,1,-894848865438,106312269429,91526573,6146,526464
649,4377,51,171,1,-1,1,-894848865438,106312269429,91526573,6146,526464
650,4378,51,172,1,-1,1,-894848865438,106312269429,91526573,6146,526464
651,4415,52,61,1,-1,1,-894848865438,875968500980,17875726,6146,2
652,4416,52,62,1,-1,1,-894848865438,875968500980,17875726,6146,2
653,4440,52,93,1,-1,1,-894848865438,1076857070829,82641807,6146,146
654,4441,52,94,1,-1,1,-894848865438,1076857070829,82641807,6146,146
655,4442,52,95,1,-1,1,-894848865438,1076857070829,82641807,6146,146
656,4443,52,96,1,-1,1,-894848865438,1076857070829,82641807,6146,146
657,4444,52,97,1,-1,1,-894848865438,1076857070829,82641807,6146,146
658,4445,52,98,1,-1,1,-894848865438,1076857070829,82641807,6146,146
659,4446,52,99,1,-1,1,-894848865438,1076857070829,82641807,6146,146
