iterations,final_delta,ratio,cv_x,kkt_residual,converged_to_equal,shell_weight,start_index,start_label
44,9.713686171297889e-12,1.0000000000000002,2.3812866063085878e-12,1.2849403619634702e-11,True,16,163,random_scale1.0_27
45,7.360071775669874e-12,0.9999999999999991,1.8041867568646361e-12,9.735677050589506e-12,True,16,164,random_scale1.0_28
45,7.085872713533801e-12,1.0000000000000004,1.7370153838451121e-12,9.372540912244026e-12,True,16,165,random_scale1.0_29
44,9.675844135578931e-12,0.9999999999999994,2.371909013487507e-12,1.2798919430726083e-11,True,16,166,random_scale1.0_30
44,9.858519206497531e-12,0.9999999999999994,2.4167673659521863e-12,1.3040962485452068e-11,True,16,167,random_scale1.0_31
45,5.903008739065632e-12,0.9999999999999988,1.4470566971129264e-12,7.80837423448977e-12,True,16,168,random_scale1.0_32
44,7.90999483407587e-12,0.9999999999999987,1.939087256737613e-12,1.0463199236846304e-11,True,16,169,random_scale1.0_33
45,6.098319650021178e-12,0.999999999999997,1.4950488776553066e-12,8.067332948251542e-12,True,16,170,random_scale1.0_34
45,5.583539581492288e-12,0.9999999999999979,1.3687380728070077e-12,7.38577018491927e-12,True,16,171,random_scale1.0_35
44,8.010064688184476e-12,0.9999999999999969,1.9636098528660894e-12,1.0595653236200208e-11,True,16,172,random_scale1.0_36
45,8.396392261120089e-12,0.999999999999998,2.0582664357559206e-12,1.1106177390532132e-11,True,16,173,random_scale1.0_37
44,8.322277358125968e-12,0.9999999999999987,2.0401422675840996e-12,1.1008829618025911e-11,True,16,174,random_scale1.0_38
44,8.362890139611357e-12,0.9999999999999978,2.049982727373625e-12,1.1061624019607446e-11,True,16,175,random_scale1.0_39
46,6.701174296833241e-12,0.999999999999998,1.6427228191741362e-12,8.864189113501066e-12,True,16,176,random_scale1.75_0
46,5.5064329585144565e-12,0.9999999999999966,1.3497975506080276e-12,7.283651648356745e-12,True,16,177,random_scale1.75_1
46,5.767828243797229e-12,0.9999999999999988,1.413967249792646e-12,7.629486863216882e-12,True,16,178,random_scale1.75_2
45,9.745962931627494e-12,0.9999999999999992,2.389171213566821e-12,1.2891740309363549e-11,True,16,179,random_scale1.75_3
46,9.135583930857892e-12,0.9999999999999992,2.239536508645129e-12,1.2084528842810299e-11,True,16,180,random_scale1.75_4
45,8.976616377726311e-12,1.0000000000000004,2.2005607414515004e-12,1.1874330958048987e-11,True,16,181,random_scale1.75_5
46,6.222966438665043e-12,0.9999999999999992,1.5255641207941664e-12,8.231465872334137e-12,True,16,182,random_scale1.75_6
45,8.428452744213783e-12,0.9999999999999983,2.0662210665702e-12,1.1149515707927649e-11,True,16,183,random_scale1.75_7
46,5.75880458129005e-12,0.9999999999999994,1.411728380385178e-12,7.617435151061692e-12,True,16,184,random_scale1.75_8
46,8.80077954777307e-12,0.9999999999999969,2.1575417141995277e-12,1.1642166064903765e-11,True,16,185,random_scale1.75_9
45,8.433155767560372e-12,0.9999999999999991,2.067215732301529e-12,1.115476660683852e-11,True,16,186,random_scale1.75_10
45,9.890535659910719e-12,0.9999999999999978,2.4245413917730095e-12,1.3082808721724459e-11,True,16,187,random_scale1.75_11
45,8.060003698461337e-12,0.999999999999998,1.97585152770339e-12,1.0661631903338395e-11,True,16,188,random_scale1.75_12
46,6.332699984038013e-12,0.9999999999999983,1.5524103237668714e-12,8.376923991461763e-12,True,16,189,random_scale1.75_13
46,7.818363217256033e-12,0.9999999999999992,1.9166000501863157e-12,1.0342071042477052e-11,True,16,190,random_scale1.75_14
46,8.282500487880853e-12,0.9999999999999999,2.0304349941350575e-12,1.0956188192938316e-11,True,16,191,random_scale1.75_15
46,6.5345886564754444e-12,0.9999999999999986,1.6017956296715074e-12,8.64314397668522e-12,True,16,192,random_scale1.75_16
45,9.405144480169537e-12,0.9999999999999988,2.305596969077122e-12,1.244107344828125e-11,True,16,193,random_scale1.75_17
45,9.705131620353112e-12,0.9999999999999961,2.3791356108251057e-12,1.2837557644862888e-11,True,16,194,random_scale1.75_18
46,6.226067562013664e-12,0.9999999999999976,1.5262484754261293e-12,8.235792187363767e-12,True,16,195,random_scale1.75_19
45,8.286081004280331e-12,0.9999999999999986,2.0311888009245663e-12,1.0960392450383294e-11,True,16,196,random_scale1.75_20
46,7.054847442169299e-12,0.9999999999999999,1.7294433515046907e-12,9.332039446387162e-12,True,16,197,random_scale1.75_21
47,5.730440722841523e-12,0.9999999999999986,1.404813753873815e-12,7.580419824755174e-12,True,16,198,random_scale1.75_22
45,8.711433489545458e-12,1.0000000000000002,2.1355397011205008e-12,1.1523907467601243e-11,True,16,199,random_scale1.75_23
47,5.804485242329639e-12,1.0000000000000007,1.4229460929629345e-12,7.678408229825415e-12,True,16,200,random_scale1.75_24
45,7.411634740695448e-12,0.9999999999999982,1.8169975732495936e-12,9.80465651405925e-12,True,16,201,random_scale1.75_25
46,5.857363097799501e-12,0.9999999999999996,1.4358439265395052e-12,7.747781686944577e-12,True,16,202,random_scale1.75_26
46,7.0234991328927256e-12,0.9999999999999988,1.7217625402208274e-12,9.29063461178926e-12,True,16,203,random_scale1.75_27
47,6.658157286764794e-12,0.9999999999999962,1.6322000308818585e-12,8.807056437455977e-12,True,16,204,random_scale1.75_28
46,6.8123436668692315e-12,0.9999999999999988,1.670057800303244e-12,9.011797853118413e-12,True,16,205,random_scale1.75_29
45,9.059223128530532e-12,0.9999999999999999,2.220762410322452e-12,1.198327332087692e-11,True,16,206,random_scale1.75_30
46,5.62540249809869e-12,0.9999999999999987,1.3790025285411181e-12,7.441059469376415e-12,True,16,207,random_scale1.75_31
46,5.60642658455858e-12,0.9999999999999983,1.3743543082263267e-12,7.415853584542021e-12,True,16,208,random_scale1.75_32
46,6.433143469478689e-12,0.9999999999999992,1.5771191939438404e-12,8.50983915715897e-12,True,16,209,random_scale1.75_33
45,9.861181619325408e-12,0.9999999999999976,2.4173803199158553e-12,1.3044041673539933e-11,True,16,210,random_scale1.75_34
46,6.298871573846684e-12,1.0000000000000016,1.5441745884174547e-12,8.332096432366523e-12,True,16,211,random_scale1.75_35
46,6.3073246211835644e-12,0.9999999999999986,1.5461020544124272e-12,8.342796599385333e-12,True,16,212,random_scale1.75_36
46,5.5174378053916875e-12,0.9999999999999996,1.352575212011727e-12,7.29853430302103e-12,True,16,213,random_scale1.75_37
46,5.63786853078387e-12,0.9999999999999986,1.382086159598719e-12,7.457718423786526e-12,True,16,214,random_scale1.75_38
46,5.607234849113315e-12,0.9999999999999976,1.37458773651068e-12,7.417652496348297e-12,True,16,215,random_scale1.75_39
46,8.099126327956454e-12,0.9999999999999971,1.9853438983445324e-12,1.0713281532976694e-11,True,16,216,random_scale3.0_0
46,9.525564506572638e-12,0.9999999999999957,2.3351564080612223e-12,1.2600739835846207e-11,True,16,217,random_scale3.0_1
46,7.66961962382756e-12,1.0000000000000004,1.880159049911553e-12,1.0145151821595088e-11,True,16,218,random_scale3.0_2
47,9.376028311087672e-12,0.9999999999999997,2.298462654950287e-12,1.2402590234148995e-11,True,16,219,random_scale3.0_3
56,4.50176909753812e-12,0.03376667490118573,0.7071067811865476,8.881784197001252e-16,False,16,220,random_scale3.0_4
48,6.973771673163759e-12,1.0000000000000016,1.7096188165767234e-12,9.225193087113604e-12,True,16,221,random_scale3.0_5
47,9.195335346988693e-12,0.9999999999999992,2.2541927693180646e-12,1.21637243712819e-11,True,16,222,random_scale3.0_6
47,7.302300057814238e-12,0.9999999999999976,1.790076426203165e-12,9.659468474365373e-12,True,16,223,random_scale3.0_7
47,7.102030227597066e-12,0.9999999999999994,1.74109152630315e-12,9.394783489412981e-12,True,16,224,random_scale3.0_8
47,5.492588317062702e-12,0.9999999999999991,1.34635666096411e-12,7.2648420931797646e-12,True,16,225,random_scale3.0_9
47,5.500596817055008e-12,0.9999999999999986,1.3484304348059636e-12,7.276345886267726e-12,True,16,226,random_scale3.0_10
46,8.649788302234203e-12,0.9999999999999986,2.120421455219172e-12,1.1441787153552867e-11,True,16,227,random_scale3.0_11
47,5.685747604819584e-12,0.9999999999999983,1.3938380918564969e-12,7.52066080407955e-12,True,16,228,random_scale3.0_12
47,6.944657099468933e-12,1.0000000000000016,1.7024130584751346e-12,9.186108684055705e-12,True,16,229,random_scale3.0_13
54,9.325093130614676e-12,0.03376667490118573,0.7071067811865476,8.881784197001252e-16,False,16,230,random_scale3.0_14
47,7.903745519246853e-12,0.9999999999999997,1.937528643588045e-12,1.04543390366884e-11,True,16,231,random_scale3.0_15
48,5.756840111224273e-12,0.9999999999999983,1.4111363281050554e-12,7.614485889657113e-12,True,16,232,random_scale3.0_16
47,5.494494249142038e-12,0.9999999999999992,1.3468720121717194e-12,7.267712971797673e-12,True,16,233,random_scale3.0_17
46,6.777651161675141e-12,0.9999999999999987,1.6615092444147164e-12,8.965336936797494e-12,True,16,234,random_scale3.0_18
47,5.552192635441714e-12,0.9999999999999999,1.361060981040585e-12,7.344427289902069e-12,True,16,235,random_scale3.0_19
50,6.0341732510279724e-12,1.0000000000000002,1.4791978521818235e-12,7.981001329540684e-12,True,16,236,random_scale3.0_20
47,5.699158501303197e-12,0.9999999999999991,1.3971571534922304e-12,7.5388851469948e-12,True,16,237,random_scale3.0_21
46,9.251194099246572e-12,0.9999999999999988,2.267829605125296e-12,1.2237206833066313e-11,True,16,238,random_scale3.0_22
57,9.325093130614676e-12,0.03376667490118573,0.7071067811865476,8.881784197001252e-16,False,16,239,random_scale3.0_23
51,8.4200003536222e-12,0.999999999999998,2.064035944880661e-12,1.1137231920966763e-11,True,16,240,random_scale3.0_24
47,8.514148851360357e-12,0.9999999999999992,2.0872409079735566e-12,1.1262498966776704e-11,True,16,241,random_scale3.0_25
46,9.021886286079589e-12,0.9999999999999996,2.211659154481812e-12,1.1934161261296382e-11,True,16,242,random_scale3.0_26
47,8.548999307585684e-12,0.999999999999999,2.095690036589915e-12,1.1308026366429347e-11,True,16,243,random_scale3.0_27
56,4.823324033076557e-12,0.03376667490118573,0.7071067811865476,8.881784197001252e-16,False,16,244,random_scale3.0_28
46,6.4503562262778816e-12,0.9999999999999986,1.5813008941232756e-12,8.532758090718561e-12,True,16,245,random_scale3.0_29
49,9.440257238200487e-12,0.9999999999999987,2.314251816362243e-12,1.2487755871903137e-11,True,16,246,random_scale3.0_30
46,9.134373779348064e-12,1.0000000000000007,2.2391359414206687e-12,1.2082779388901091e-11,True,16,247,random_scale3.0_31
47,9.16528487099087e-12,1.0000000000000002,2.246884728718421e-12,1.2123765005576527e-11,True,16,248,random_scale3.0_32
47,5.820768484831141e-12,1.0000000000000009,1.4269500118415058e-12,7.699871657278401e-12,True,16,249,random_scale3.0_33
47,6.7458687830250905e-12,0.9999999999999983,1.6537360133129518e-12,8.92356415009901e-12,True,16,250,random_scale3.0_34
47,6.90875762150989e-12,0.9999999999999988,1.6935303089607154e-12,9.138071739077702e-12,True,16,251,random_scale3.0_35
46,8.773399075330086e-12,0.9999999999999983,2.1507047083752106e-12,1.1605562160045388e-11,True,16,252,random_scale3.0_36
46,9.459035647681134e-12,0.9999999999999996,2.3188012904572694e-12,1.2512050080247901e-11,True,16,253,random_scale3.0_37
46,9.012632597071554e-12,0.999999999999999,2.2093866659678677e-12,1.1921621306823489e-11,True,16,254,random_scale3.0_38
47,9.395467836277774e-12,0.9999999999999974,2.3032670363937264e-12,1.2428420009929636e-11,True,16,255,random_scale3.0_39
49,6.8303791510786255e-12,0.9999999999999991,1.6744005071936054e-12,9.03497094659291e-12,True,16,256,random_scale5.0_0
48,6.384859412104771e-12,0.9999999999999979,1.565172787520724e-12,8.445460881178238e-12,True,16,257,random_scale5.0_1
47,7.890365768826216e-12,0.9999999999999986,1.9343120133601968e-12,1.0437080994000121e-11,True,16,258,random_scale5.0_2
58,9.00353819507624e-12,0.03376667490118574,0.7071067811865475,8.881784197001252e-16,False,16,259,random_scale5.0_3
47,8.915173265833816e-12,1.0000000000000004,2.18546554559449e-12,1.1792664623397402e-11,True,16,260,random_scale5.0_4
47,7.440852084564344e-12,0.9999999999999978,1.824093689938403e-12,9.842369066310101e-12,True,16,261,random_scale5.0_5
48,6.2673524773183915e-12,0.9999999999999979,1.5363819735103904e-12,8.290476195250269e-12,True,16,262,random_scale5.0_6
49,9.427557517257138e-12,0.9999999999999979,2.3111198075179835e-12,1.2470860332547464e-11,True,16,263,random_scale5.0_7
48,8.595497238861394e-12,0.999999999999999,2.1071288449940615e-12,1.1369811001392227e-11,True,16,264,random_scale5.0_8
47,9.46640119544016e-12,0.9999999999999978,2.3205780567053945e-12,1.2521802476516313e-11,True,16,265,random_scale5.0_9
59,9.646648066153114e-12,0.03376667490118573,0.7071067811865476,8.881784197001252e-16,False,16,266,random_scale5.0_10
48,5.760936528795529e-12,1.0000000000000002,1.4122263338293093e-12,7.620397162900673e-12,True,16,267,random_scale5.0_11
49,6.934329129134142e-12,1.0000000000000009,1.6999859433062226e-12,9.172730464742779e-12,True,16,268,random_scale5.0_12
48,6.048192387852529e-12,0.9999999999999991,1.4825570066332003e-12,7.999876045006089e-12,True,16,269,random_scale5.0_13
50,6.6406163276090265e-12,0.9999999999999983,1.627978847770454e-12,8.784608475377641e-12,True,16,270,random_scale5.0_14
53,8.681983259537803e-12,0.03376667490118574,0.7071067811865476,8.881784197001252e-16,False,16,271,random_scale5.0_15
52,4.50176909753812e-12,0.03376667490118573,0.7071067811865476,8.881784197001252e-16,False,16,272,random_scale5.0_16
55,9.325093130614676e-12,0.03376667490118573,0.7071067811865476,8.881784197001252e-16,False,16,273,random_scale5.0_17
57,4.50176909753812e-12,0.03376667490118573,0.7071067811865476,8.881784197001252e-16,False,16,274,random_scale5.0_18
49,6.068716052983118e-12,0.9999999999999992,1.4877122434491983e-12,8.02746664982385e-12,True,16,275,random_scale5.0_19
47,5.844102857020912e-12,0.9999999999999952,1.4325689832173142e-12,7.730447685990874e-12,True,16,276,random_scale5.0_20
48,6.935689879473361e-12,0.9999999999999999,1.7001865452428672e-12,9.173834020013304e-12,True,16,277,random_scale5.0_21
47,8.611033082626983e-12,0.999999999999999,2.1109977649899854e-12,1.1391012120317722e-11,True,16,278,random_scale5.0_22
53,8.681983259537803e-12,0.03376667490118574,0.7071067811865476,8.881784197001252e-16,False,16,279,random_scale5.0_23
56,9.00353819507624e-12,0.03376667490118574,0.7071067811865476,8.881784197001252e-16,False,16,280,random_scale5.0_24
48,8.187710115408891e-12,0.9999999999999992,2.0072258586316654e-12,1.0830783667120545e-11,True,16,281,random_scale5.0_25
48,7.999702098168878e-12,0.9999999999999979,1.961028428143865e-12,1.0581834301751842e-11,True,16,282,random_scale5.0_26
48,6.005488058655664e-12,0.9999999999999991,1.472153451177449e-12,7.943651698068737e-12,True,16,283,random_scale5.0_27
47,8.226967980217919e-12,1.0000000000000013,2.016760400228125e-12,1.088220203809184e-11,True,16,284,random_scale5.0_28
60,4.823324033076557e-12,0.03376667490118573,0.7071067811865476,8.881784197001252e-16,False,16,285,random_scale5.0_29
47,7.712519129791624e-12,0.9999999999999996,1.890679913968606e-12,1.020242865283237e-11,True,16,286,random_scale5.0_30
56,9.325093130614676e-12,0.03376667490118573,0.7071067811865476,8.881784197001252e-16,False,16,287,random_scale5.0_31
58,4.50176909753812e-12,0.03376667490118574,0.7071067811865476,8.881784197001252e-16,False,16,288,random_scale5.0_32
49,7.584341504443175e-12,0.9999999999999997,1.859235647831855e-12,1.0032395037746286e-11,True,16,289,random_scale5.0_33
48,9.03199604442733e-12,0.9999999999999996,2.214126194457403e-12,1.1947141941670071e-11,True,16,290,random_scale5.0_34
48,6.051200884826851e-12,0.9999999999999982,1.4834104639917777e-12,8.00458101919974e-12,True,16,291,random_scale5.0_35
47,8.25771651158725e-12,0.9999999999999971,2.024278161568783e-12,1.0922435668126295e-11,True,16,292,random_scale5.0_36
48,8.06365313924641e-12,0.999999999999999,1.9767633547287368e-12,1.0666658853515433e-11,True,16,293,random_scale5.0_37
49,6.059020038887832e-12,0.9999999999999982,1.485319902676903e-12,8.014890286804736e-12,True,16,294,random_scale5.0_38
52,7.996871247688371e-12,0.9999999999999983,1.960317231273102e-12,1.0578022143311459e-11,True,16,295,random_scale5.0_39
