transfer_edge_id,source_state_id,target_state_id,edge_weight,native_transition_flag,derived_transition_flag,derived_only_transition_flag,spectral_cut_edge_flag,boundary_path_edge_flag,undirected_stationary_flux_x1e12,source_to_target_probability_x1e12,target_to_source_probability_x1e12,source_stationary_mass_x1e12,target_stationary_mass_x1e12
1873,600,614,3,1,0,0,0,0,513962652,250000000000,166666666667,1027925304,1541887956
1874,601,602,3,1,0,0,0,0,513962652,125000000000,166666666667,2055850608,1541887956
1875,601,604,3,1,0,0,0,0,513962652,125000000000,250000000000,2055850608,1027925304
1876,601,606,3,1,0,0,0,0,513962652,125000000000,200000000000,2055850608,1284906630
1877,601,607,3,1,0,0,0,0,513962652,125000000000,42253521127,2055850608,6081891383
1878,601,612,3,1,0,0,0,0,513962652,125000000000,166666666667,2055850608,1541887956
1879,601,613,3,1,0,0,0,0,513962652,125000000000,250000000000,2055850608,1027925304
1880,602,603,3,1,0,0,0,0,513962652,166666666667,200000000000,1541887956,1284906630
1881,602,607,3,1,0,0,0,0,513962652,166666666667,42253521127,1541887956,6081891383
1882,602,610,3,1,0,0,0,0,513962652,166666666666,200000000000,1541887956,1284906630
1883,602,611,3,1,0,0,0,0,513962652,166666666666,166666666667,1541887956,1541887956
1884,603,607,3,1,0,0,0,0,513962652,200000000000,42253521127,1284906630,6081891383
1885,603,610,3,1,0,0,0,0,513962652,200000000000,200000000000,1284906630,1284906630
1886,603,611,3,1,0,0,0,0,513962652,200000000000,166666666667,1284906630,1541887956
1887,604,606,3,1,0,0,0,0,513962652,250000000000,200000000000,1027925304,1284906630
1888,604,607,3,1,0,0,0,0,513962652,250000000000,42253521127,1027925304,6081891383
1889,605,607,3,1,0,0,0,0,513962652,500000000000,42253521127,513962652,6081891383
1890,606,607,3,1,0,0,0,0,513962652,200000000000,42253521127,1284906630,6081891383
1891,606,609,3,1,0,0,0,0,513962652,200000000000,200000000000,1284906630,1284906630
1892,607,608,3,1,0,0,0,0,513962652,42253521127,333333333333,6081891383,770943978
1893,607,609,3,1,0,0,0,0,513962652,42253521127,200000000000,6081891383,1284906630
1894,607,610,3,1,0,0,0,0,513962652,42253521127,200000000000,6081891383,1284906630
1895,607,611,3,1,0,0,0,0,513962652,42253521127,166666666667,6081891383,1541887956
1896,607,612,3,1,0,0,0,0,513962652,42253521126,166666666667,6081891383,1541887956
1897,607,613,3,1,0,0,0,0,513962652,42253521126,250000000000,6081891383,1027925304
1898,607,614,3,1,0,0,0,0,513962652,42253521126,166666666667,6081891383,1541887956
1899,607,615,3,1,0,0,0,0,513962652,42253521126,142857142857,6081891383,1798869282
1900,607,808,1,0,1,0,0,0,171320884,14084507042,333333333333,6081891383,256981326
1901,607,843,3,1,0,0,0,0,513962652,42253521126,300000000000,6081891383,856604420
1902,608,609,3,1,0,0,0,0,513962652,333333333333,200000000000,770943978,1284906630
1903,609,611,3,1,0,0,0,0,513962652,200000000000,166666666666,1284906630,1541887956
1904,610,611,3,1,0,0,0,0,513962652,200000000000,166666666666,1284906630,1541887956
1905,612,613,3,1,0,0,0,0,513962652,166666666666,250000000000,1541887956,1027925304
1906,612,615,3,1,0,0,0,0,513962652,166666666666,142857142857,1541887956,1798869282
1907,613,614,3,1,0,0,0,0,513962652,250000000000,166666666666,1027925304,1541887956
1908,614,615,3,1,0,0,0,0,513962652,166666666666,142857142857,1541887956,1798869282
1909,616,623,3,1,0,0,0,0,513962652,200000000000,333333333333,1284906630,770943978
1910,616,638,3,1,0,0,0,0,513962652,200000000000,166666666667,1284906630,1541887956
1911,616,677,3,1,0,0,0,0,513962652,200000000000,333333333333,1284906630,770943978
1912,620,622,3,1,0,0,0,0,513962652,300000000000,187500000000,856604420,1370567072
1913,620,626,3,1,0,0,0,0,513962652,300000000000,157894736842,856604420,1627548398
1914,620,809,1,0,1,0,0,0,171320884,100000000000,166666666667,856604420,513962652
1915,621,623,3,1,0,0,0,0,513962652,500000000000,333333333333,513962652,770943978
1916,621,627,3,1,0,0,0,0,513962652,500000000000,1000000000000,513962652,256981326
1917,622,624,3,1,0,0,0,0,513962652,187500000000,250000000000,1370567072,1027925304
1918,622,625,3,1,0,0,0,0,513962652,187500000000,250000000000,1370567072,1027925304
1919,622,628,3,1,0,0,0,0,513962652,187500000000,120000000000,1370567072,2141511050
1920,622,810,1,0,1,0,0,0,171320884,62500000000,200000000000,1370567072,428302210
1921,624,625,3,1,0,0,0,0,513962652,250000000000,250000000000,1027925304,1027925304
1922,624,632,3,1,0,0,0,0,513962652,250000000000,88235294118,1027925304,2912455029
1923,625,635,3,1,0,0,0,0,513962652,250000000000,88235294118,1027925304,2912455029
1924,626,628,3,1,0,0,0,0,513962652,157894736842,120000000000,1627548398,2141511050
1925,626,669,3,1,0,0,0,0,513962652,157894736842,100000000000,1627548398,2569813261
1926,626,678,3,1,0,0,0,0,513962652,157894736842,200000000000,1627548398,1284906630
1927,626,811,1,0,1,0,0,1,171320884,52631578948,111111111111,1627548398,770943978
1928,628,632,3,1,0,0,0,0,513962652,120000000000,88235294118,2141511050,2912455029
1929,628,635,3,1,0,0,0,0,513962652,120000000000,88235294118,2141511050,2912455029
1930,628,670,3,1,0,0,0,0,513962652,120000000000,83333333334,2141511050,3083775913
1931,628,679,3,1,0,0,0,0,513962652,120000000000,142857142857,2141511050,1798869282
1932,628,812,1,0,1,0,0,0,171320884,40000000000,90909090909,2141511050,942264862
1933,629,630,3,1,0,0,0,0,513962652,200000000000,500000000000,1284906630,513962652
1934,629,631,3,1,0,0,0,0,513962652,200000000000,200000000000,1284906630,1284906630
1935,629,632,3,1,0,0,0,0,513962652,200000000000,88235294118,1284906630,2912455029
1936,629,633,3,1,0,0,0,0,513962652,200000000000,250000000000,1284906630,1027925304
1937,629,636,3,1,0,0,0,0,513962652,200000000000,200000000000,1284906630,1284906630
1938,630,631,3,1,0,0,0,0,513962652,500000000000,200000000000,513962652,1284906630
1939,631,634,3,1,0,0,0,0,513962652,200000000000,200000000000,1284906630,1284906630
1940,631,635,3,1,0,0,0,0,513962652,200000000000,88235294118,1284906630,2912455029
1941,631,637,3,1,0,0,0,0,513962652,200000000000,250000000000,1284906630,1027925304
1942,632,633,3,1,0,0,0,0,513962652,88235294118,250000000000,2912455029,1027925304
1943,632,634,3,1,0,0,0,0,513962652,88235294118,200000000000,2912455029,1284906630
1944,632,635,3,1,0,0,0,0,513962652,88235294117,88235294118,2912455029,2912455029
1945,632,636,3,1,0,0,0,0,513962652,88235294117,200000000000,2912455029,1284906630
1946,632,671,3,1,0,0,0,0,513962652,88235294117,333333333334,2912455029,770943978
1947,632,680,3,1,0,0,0,0,513962652,88235294117,250000000000,2912455029,1027925304
1948,632,813,1,0,1,0,0,0,171320884,29411764706,250000000000,2912455029,342641768
1949,633,634,3,1,0,0,0,0,513962652,250000000000,200000000000,1027925304,1284906630
1950,633,636,3,1,0,0,0,0,513962652,250000000000,200000000000,1027925304,1284906630
1951,634,635,3,1,0,0,0,0,513962652,200000000000,88235294118,1284906630,2912455029
1952,634,637,3,1,0,0,0,0,513962652,200000000000,250000000000,1284906630,1027925304
1953,635,636,3,1,0,0,0,0,513962652,88235294117,200000000000,2912455029,1284906630
1954,635,637,3,1,0,0,0,0,513962652,88235294117,250000000000,2912455029,1027925304
1955,635,672,3,1,0,0,0,0,513962652,88235294117,333333333334,2912455029,770943978
1956,635,681,3,1,0,0,0,0,513962652,88235294117,250000000000,2912455029,1027925304
1957,635,814,1,0,1,0,0,0,171320884,29411764706,250000000000,2912455029,342641768
1958,636,637,3,1,0,0,0,0,513962652,200000000000,250000000000,1284906630,1027925304
1959,638,639,3,1,0,0,0,0,513962652,166666666667,166666666667,1541887956,1541887956
1960,638,644,3,1,0,0,0,0,513962652,166666666667,88235294118,1541887956,2912455029
1961,638,648,3,1,0,0,0,0,513962652,166666666666,125000000000,1541887956,2055850608
1962,638,682,3,1,0,0,0,0,513962652,166666666666,125000000000,1541887956,2055850608
1963,639,643,3,1,0,0,0,0,513962652,166666666667,500000000000,1541887956,513962652
1964,639,644,3,1,0,0,0,0,513962652,166666666667,88235294118,1541887956,2912455029
1965,639,648,3,1,0,0,0,0,513962652,166666666666,125000000000,1541887956,2055850608
1966,639,683,3,1,0,0,0,0,513962652,166666666666,111111111111,1541887956,2312831935
1967,643,646,3,1,0,0,0,0,513962652,500000000000,187500000000,513962652,1370567072
1968,644,645,3,1,0,0,0,0,513962652,88235294118,166666666667,2912455029,1541887956
1969,644,646,3,1,0,0,0,0,513962652,88235294117,187500000000,2912455029,1370567072
1970,644,648,3,1,0,0,0,0,513962652,88235294117,125000000000,2912455029,2055850608
1971,644,673,3,1,0,0,0,0,513962652,88235294117,200000000000,2912455029,1284906630
1972,644,685,3,1,0,0,0,0,513962652,88235294117,111111111111,2912455029,2312831935
1973,644,815,1,0,1,0,0,0,171320884,29411764706,166666666667,2912455029,513962652
1974,645,647,3,1,0,0,0,0,513962652,166666666666,500000000000,1541887956,513962652
1975,645,686,3,1,0,0,0,0,513962652,166666666666,142857142857,1541887956,1798869282
1976,646,647,3,1,0,0,0,0,513962652,187500000000,500000000000,1370567072,513962652
1977,646,648,3,1,0,0,0,0,513962652,187500000000,125000000000,1370567072,2055850608
1978,646,819,1,0,1,0,0,0,171320884,62500000000,333333333333,1370567072,256981326
1979,648,688,3,1,0,0,0,0,513962652,125000000000,90909090909,2055850608,2826794587
1980,649,650,3,1,0,0,0,0,513962652,250000000000,333333333333,1027925304,770943978
1981,649,678,3,1,0,0,0,0,513962652,250000000000,200000000000,1027925304,1284906630
1982,649,844,3,1,0,0,0,0,513962652,250000000000,1000000000000,1027925304,256981326
1983,650,679,3,1,0,0,0,0,513962652,333333333333,142857142857,770943978,1798869282
1984,651,652,3,1,0,0,0,0,513962652,333333333333,100000000000,770943978,2569813261
1985,651,655,3,1,0,0,0,0,513962652,333333333333,142857142858,770943978,1798869282
1986,652,653,3,1,0,0,0,0,513962652,100000000000,166666666667,2569813261,1541887956
1987,652,655,3,1,0,0,0,0,513962652,100000000000,142857142857,2569813261,1798869282
1988,652,657,3,1,0,0,0,0,513962652,100000000000,111111111111,2569813261,2312831935
1989,652,662,3,1,0,0,0,0,513962652,100000000000,125000000000,2569813261,2055850608
1990,652,669,3,1,0,0,0,0,513962652,100000000000,100000000000,2569813261,2569813261
1991,652,675,3,1,0,0,0,0,513962652,100000000000,333333333333,2569813261,770943978
1992,652,682,3,1,0,0,0,0,513962652,100000000000,125000000000,2569813261,2055850608
1993,652,845,3,1,0,0,0,0,513962652,100000000000,1000000000000,2569813261,256981326
1994,653,656,3,1,0,0,0,0,513962652,166666666667,250000000000,1541887956,1027925304
1995,653,658,3,1,0,0,0,0,513962652,166666666667,125000000000,1541887956,2055850608
1996,653,663,3,1,0,0,0,0,513962652,166666666666,125000000000,1541887956,2055850608
1997,653,670,3,1,0,0,0,0,513962652,166666666666,83333333334,1541887956,3083775913
1998,654,655,3,1,0,0,0,0,513962652,250000000000,142857142857,1027925304,1798869282
1999,654,659,3,1,0,0,0,0,513962652,250000000000,200000000000,1027925304,1284906630
2000,654,666,3,1,0,0,0,0,513962652,250000000000,76923076923,1027925304,3340757239
2001,654,673,3,1,0,0,0,0,513962652,250000000000,200000000000,1027925304,1284906630
2002,655,656,3,1,0,0,0,0,513962652,142857142857,250000000000,1798869282,1027925304
2003,655,660,3,1,0,0,0,0,513962652,142857142857,111111111111,1798869282,2312831935
2004,655,669,3,1,0,0,0,0,513962652,142857142857,100000000000,1798869282,2569813261
2005,655,676,3,1,0,0,0,0,513962652,142857142857,250000000000,1798869282,1027925304
2006,656,661,3,1,0,0,0,0,513962652,250000000000,200000000000,1027925304,1284906630
2007,656,670,3,1,0,0,0,0,513962652,250000000000,83333333334,1027925304,3083775913
2008,657,658,3,1,0,0,0,0,513962652,111111111111,125000000000,2312831935,2055850608
2009,657,660,3,1,0,0,0,0,513962652,111111111111,111111111111,2312831935,2312831935
2010,657,662,3,1,0,0,0,0,513962652,111111111111,125000000000,2312831935,2055850608
2011,657,666,3,1,0,0,0,0,513962652,111111111111,76923076923,2312831935,3340757239
2012,657,669,3,1,0,0,0,0,513962652,111111111111,100000000000,2312831935,2569813261
2013,657,683,3,1,0,0,0,0,513962652,111111111111,111111111111,2312831935,2312831935
2014,657,685,3,1,0,0,0,0,513962652,111111111111,111111111111,2312831935,2312831935
2015,658,661,3,1,0,0,0,0,513962652,125000000000,200000000000,2055850608,1284906630
2016,658,663,3,1,0,0,0,0,513962652,125000000000,125000000000,2055850608,2055850608
2017,658,667,3,1,0,0,0,0,513962652,125000000000,200000000000,2055850608,1284906630
2018,658,670,3,1,0,0,0,0,513962652,125000000000,83333333333,2055850608,3083775913
2019,658,686,3,1,0,0,0,0,513962652,125000000000,142857142857,2055850608,1798869282
2020,659,660,3,1,0,0,0,0,513962652,200000000000,111111111111,1284906630,2312831935
2021,659,666,3,1,0,0,0,0,513962652,200000000000,76923076923,1284906630,3340757239
2022,659,673,3,1,0,0,0,0,513962652,200000000000,200000000000,1284906630,1284906630
2023,659,687,3,1,0,0,0,0,513962652,200000000000,200000000000,1284906630,1284906630
2024,660,661,3,1,0,0,0,0,513962652,111111111111,200000000000,2312831935,1284906630
2025,660,668,3,1,0,0,0,0,513962652,111111111111,166666666667,2312831935,1541887956
2026,660,669,3,1,0,0,0,0,513962652,111111111111,100000000000,2312831935,2569813261
2027,660,684,3,1,0,0,0,0,513962652,111111111111,250000000000,2312831935,1027925304
2028,660,688,3,1,0,0,0,0,513962652,111111111111,90909090909,2312831935,2826794587
2029,661,670,3,1,0,0,0,0,513962652,200000000000,83333333333,1284906630,3083775913
2030,661,689,3,1,0,0,0,0,513962652,200000000000,200000000000,1284906630,1284906630
2031,662,663,3,1,0,0,0,0,513962652,125000000000,125000000000,2055850608,2055850608
2032,662,669,3,1,0,0,0,0,513962652,125000000000,100000000000,2055850608,2569813261
2033,662,678,3,1,0,0,0,0,513962652,125000000000,200000000000,2055850608,1284906630
2034,662,685,3,1,0,0,0,0,513962652,125000000000,111111111111,2055850608,2312831935
2035,663,670,3,1,0,0,0,0,513962652,125000000000,83333333333,2055850608,3083775913
2036,663,679,3,1,0,0,0,0,513962652,125000000000,142857142857,2055850608,1798869282
2037,663,686,3,1,0,0,0,0,513962652,125000000000,142857142857,2055850608,1798869282
2038,664,665,3,1,0,0,0,0,513962652,200000000000,166666666667,1284906630,1541887956
2039,664,666,3,1,0,0,0,0,513962652,200000000000,76923076923,1284906630,3340757239
2040,664,668,3,1,0,0,0,0,513962652,200000000000,166666666667,1284906630,1541887956
2041,664,682,3,1,0,0,0,0,513962652,200000000000,125000000000,1284906630,2055850608
2042,665,666,3,1,0,0,0,0,513962652,166666666667,76923076923,1541887956,3340757239
2043,665,668,3,1,0,0,0,0,513962652,166666666667,166666666667,1541887956,1541887956
2044,665,673,3,1,0,0,0,0,513962652,166666666666,200000000000,1541887956,1284906630
2045,665,683,3,1,0,0,0,0,513962652,166666666666,111111111111,1541887956,2312831935
2046,666,667,3,1,0,0,0,0,513962652,76923076923,200000000000,3340757239,1284906630
2047,666,668,3,1,0,0,0,0,513962652,76923076923,166666666666,3340757239,1541887956
2048,666,669,3,1,0,0,0,0,513962652,76923076923,100000000000,3340757239,2569813261
2049,666,673,3,1,0,0,0,0,513962652,76923076923,200000000000,3340757239,1284906630
2050,666,685,3,1,0,0,0,0,513962652,76923076923,111111111111,3340757239,2312831935
2051,666,687,3,1,0,0,0,0,513962652,76923076923,200000000000,3340757239,1284906630
2052,667,670,3,1,0,0,0,0,513962652,200000000000,83333333333,1284906630,3083775913
2053,667,686,3,1,0,0,0,0,513962652,200000000000,142857142857,1284906630,1798869282
2054,668,688,3,1,0,0,0,0,513962652,166666666666,90909090909,1541887956,2826794587
2055,669,670,3,1,0,0,0,0,513962652,100000000000,83333333333,2569813261,3083775913
2056,669,688,3,1,0,0,0,0,513962652,100000000000,90909090909,2569813261,2826794587
2057,670,671,3,1,0,0,0,0,513962652,83333333333,333333333333,3083775913,770943978
2058,670,672,3,1,0,0,0,0,513962652,83333333333,333333333333,3083775913,770943978
2059,670,689,3,1,0,0,0,0,513962652,83333333333,200000000000,3083775913,1284906630
2060,671,672,3,1,0,0,0,0,513962652,333333333333,333333333333,770943978,770943978
2061,674,676,3,1,0,0,0,0,513962652,1000000000000,250000000000,256981326,1027925304
2062,675,676,3,1,0,0,0,0,513962652,333333333333,250000000000,770943978,1027925304
2063,677,682,3,1,0,0,0,0,513962652,333333333333,125000000000,770943978,2055850608
2064,678,679,3,1,0,0,0,0,513962652,200000000000,142857142857,1284906630,1798869282
2065,679,680,3,1,0,0,0,0,513962652,142857142857,250000000000,1798869282,1027925304
2066,679,681,3,1,0,0,0,0,513962652,142857142857,250000000000,1798869282,1027925304
2067,680,681,3,1,0,0,0,0,513962652,250000000000,250000000000,1027925304,1027925304
2068,682,683,3,1,0,0,0,0,513962652,125000000000,111111111111,2055850608,2312831935
2069,682,685,3,1,0,0,0,0,513962652,125000000000,111111111111,2055850608,2312831935
2070,682,688,3,1,0,0,0,0,513962652,125000000000,90909090909,2055850608,2826794587
2071,683,684,3,1,0,0,0,0,513962652,111111111111,250000000000,2312831935,1027925304
2072,683,685,3,1,0,0,0,0,513962652,111111111111,111111111111,2312831935,2312831935
2073,683,687,3,1,0,0,0,0,513962652,111111111111,200000000000,2312831935,1284906630
2074,683,688,3,1,0,0,0,0,513962652,111111111111,90909090909,2312831935,2826794587
2075,684,688,3,1,0,0,0,0,513962652,250000000000,90909090909,1027925304,2826794587
2076,685,686,3,1,0,0,0,0,513962652,111111111111,142857142857,2312831935,1798869282
2077,685,688,3,1,0,0,0,0,513962652,111111111111,90909090909,2312831935,2826794587
2078,686,689,3,1,0,0,0,0,513962652,142857142857,200000000000,1798869282,1284906630
2079,687,688,3,1,0,0,0,0,513962652,200000000000,90909090909,1284906630,2826794587
2080,688,689,3,1,0,0,0,0,513962652,90909090909,200000000000,2826794587,1284906630
2081,690,691,1,0,1,1,0,0,171320884,333333333333,333333333334,256981326,256981326
2082,690,696,1,0,1,1,0,0,171320884,333333333333,333333333333,256981326,256981326
2083,691,692,1,0,1,1,0,0,171320884,333333333333,500000000000,256981326,171320884
2084,691,794,1,0,1,1,0,0,171320884,333333333333,142857142857,256981326,599623094
2085,692,795,1,0,1,1,0,0,171320884,500000000000,200000000000,171320884,428302210
2086,696,697,1,0,1,1,0,0,171320884,333333333333,333333333333,256981326,256981326
2087,697,698,1,0,1,1,0,0,171320884,333333333333,333333333333,256981326,256981326
2088,698,699,1,0,1,1,0,0,171320884,333333333333,500000000000,256981326,171320884
2089,700,701,1,0,1,1,0,0,171320884,166666666667,125000000000,513962652,685283536
2090,700,705,1,0,1,1,0,0,171320884,166666666667,142857142858,513962652,599623094
2091,700,719,1,0,1,1,0,0,171320884,166666666667,27777777778,513962652,3083775913
2092,700,730,1,0,1,1,0,0,171320884,166666666667,200000000000,513962652,428302210
2093,700,733,1,0,1,1,0,0,171320884,166666666666,200000000000,513962652,428302210
2094,700,761,1,0,1,1,0,0,171320884,166666666666,250000000000,513962652,342641768
2095,701,703,1,0,1,1,0,0,171320884,125000000000,166666666667,685283536,513962652
2096,701,719,1,0,1,1,0,0,171320884,125000000000,27777777778,685283536,3083775913
2097,701,728,1,0,1,1,0,0,171320884,125000000000,250000000000,685283536,342641768
2098,701,731,1,0,1,1,0,0,171320884,125000000000,100000000000,685283536,856604420
2099,701,732,1,0,1,1,0,0,171320884,125000000000,125000000000,685283536,685283536
2100,701,735,1,0,1,1,0,0,171320884,125000000000,125000000000,685283536,685283536
2101,701,784,1,0,1,1,0,0,171320884,125000000000,500000000000,685283536,171320884
2102,702,703,1,0,1,1,0,0,171320884,200000000000,166666666667,428302210,513962652
2103,702,704,1,0,1,1,0,0,171320884,200000000000,166666666667,428302210,513962652
2104,702,707,1,0,1,1,0,0,171320884,200000000000,90909090910,428302210,942264862
2105,702,719,1,0,1,1,0,0,171320884,200000000000,27777777778,428302210,3083775913
2106,702,734,1,0,1,1,0,0,171320884,200000000000,142857142858,428302210,599623094
2107,703,705,1,0,1,1,0,0,171320884,166666666667,142857142857,513962652,599623094
2108,703,719,1,0,1,1,0,0,171320884,166666666667,27777777778,513962652,3083775913
2109,703,727,1,0,1,1,0,0,171320884,166666666666,111111111112,513962652,770943978
2110,703,735,1,0,1,1,0,0,171320884,166666666666,125000000000,513962652,685283536
2111,704,705,1,0,1,1,0,0,171320884,166666666667,142857142857,513962652,599623094
2112,704,707,1,0,1,1,0,0,171320884,166666666667,90909090909,513962652,942264862
2113,704,709,1,0,1,1,0,0,171320884,166666666667,200000000000,513962652,428302210
2114,704,719,1,0,1,1,0,0,171320884,166666666666,27777777778,513962652,3083775913
2115,704,736,1,0,1,1,0,0,171320884,166666666666,111111111112,513962652,770943978
2116,705,719,1,0,1,1,0,0,171320884,142857142857,27777777778,599623094,3083775913
2117,705,727,1,0,1,1,0,0,171320884,142857142857,111111111111,599623094,770943978
2118,705,730,1,0,1,1,0,0,171320884,142857142857,200000000000,599623094,428302210
2119,705,737,1,0,1,1,0,0,171320884,142857142857,111111111112,599623094,770943978
2120,706,707,1,0,1,1,0,0,171320884,200000000000,90909090909,428302210,942264862
2121,706,708,1,0,1,1,0,0,171320884,200000000000,166666666667,428302210,513962652
2122,706,711,1,0,1,1,0,0,171320884,200000000000,166666666667,428302210,513962652
2123,706,719,1,0,1,1,0,0,171320884,200000000000,27777777778,428302210,3083775913
2124,706,738,1,0,1,1,0,0,171320884,200000000000,142857142858,428302210,599623094
2125,707,708,1,0,1,1,0,0,171320884,90909090909,166666666667,942264862,513962652
2126,707,712,1,0,1,1,0,0,171320884,90909090909,200000000000,942264862,428302210
2127,707,719,1,0,1,1,0,0,171320884,90909090909,27777777778,942264862,3083775913
2128,707,729,1,0,1,1,0,0,171320884,90909090909,125000000000,942264862,685283536
2129,707,731,1,0,1,1,0,0,171320884,90909090909,100000000000,942264862,856604420
2130,707,736,1,0,1,1,0,0,171320884,90909090909,111111111111,942264862,770943978
2131,707,739,1,0,1,1,0,0,171320884,90909090909,71428571429,942264862,1199246188
2132,707,764,1,0,1,1,0,0,171320884,90909090909,90909090910,942264862,942264862
2133,708,709,1,0,1,1,0,0,171320884,166666666667,200000000000,513962652,428302210
2134,708,719,1,0,1,1,0,0,171320884,166666666667,27777777778,513962652,3083775913
2135,708,724,1,0,1,1,0,0,171320884,166666666666,142857142858,513962652,599623094
2136,708,740,1,0,1,1,0,0,171320884,166666666666,125000000000,513962652,685283536
2137,709,719,1,0,1,1,0,0,171320884,200000000000,27777777778,428302210,3083775913
2138,709,727,1,0,1,1,0,0,171320884,200000000000,111111111111,428302210,770943978
2139,709,741,1,0,1,1,0,0,171320884,200000000000,142857142858,428302210,599623094
2140,710,711,1,0,1,1,0,0,171320884,166666666667,166666666667,513962652,513962652
2141,710,712,1,0,1,1,0,0,171320884,166666666667,200000000000,513962652,428302210
2142,710,713,1,0,1,1,0,0,171320884,166666666667,125000000000,513962652,685283536
2143,710,719,1,0,1,1,0,0,171320884,166666666667,27777777778,513962652,3083775913
2144,710,726,1,0,1,1,0,0,171320884,166666666666,166666666667,513962652,513962652
2145,710,742,1,0,1,1,0,0,171320884,166666666666,142857142858,513962652,599623094
2146,711,719,1,0,1,1,0,0,171320884,166666666667,27777777778,513962652,3083775913
2147,711,724,1,0,1,1,0,0,171320884,166666666667,142857142857,513962652,599623094
2148,711,727,1,0,1,1,0,0,171320884,166666666666,111111111111,513962652,770943978
2149,711,743,1,0,1,1,0,0,171320884,166666666666,142857142858,513962652,599623094
2150,712,719,1,0,1,1,0,0,171320884,200000000000,27777777778,428302210,3083775913
2151,712,726,1,0,1,1,0,0,171320884,200000000000,166666666667,428302210,513962652
2152,712,744,1,0,1,1,0,0,171320884,200000000000,142857142858,428302210,599623094
2153,713,714,1,0,1,1,0,0,171320884,125000000000,166666666667,685283536,513962652
2154,713,716,1,0,1,1,0,0,171320884,125000000000,200000000000,685283536,428302210
2155,713,718,1,0,1,1,0,0,171320884,125000000000,200000000000,685283536,428302210
2156,713,719,1,0,1,1,0,0,171320884,125000000000,27777777778,685283536,3083775913
2157,713,724,1,0,1,1,0,0,171320884,125000000000,142857142857,685283536,599623094
2158,713,725,1,0,1,1,0,0,171320884,125000000000,200000000000,685283536,428302210
2159,713,745,1,0,1,1,0,0,171320884,125000000000,111111111112,685283536,770943978
2160,714,715,1,0,1,1,0,0,171320884,166666666667,200000000000,513962652,428302210
2161,714,719,1,0,1,1,0,0,171320884,166666666667,27777777778,513962652,3083775913
2162,714,722,1,0,1,1,0,0,171320884,166666666667,200000000000,513962652,428302210
2163,714,723,1,0,1,1,0,0,171320884,166666666666,166666666667,513962652,513962652
2164,714,746,1,0,1,1,0,0,171320884,166666666666,142857142858,513962652,599623094
2165,715,719,1,0,1,1,0,0,171320884,200000000000,27777777778,428302210,3083775913
2166,715,722,1,0,1,1,0,0,171320884,200000000000,200000000000,428302210,428302210
2167,715,723,1,0,1,1,0,0,171320884,200000000000,166666666667,428302210,513962652
2168,715,747,1,0,1,1,0,0,171320884,200000000000,166666666667,428302210,513962652
2169,716,718,1,0,1,1,0,0,171320884,200000000000,200000000000,428302210,428302210
2170,716,719,1,0,1,1,0,0,171320884,200000000000,27777777778,428302210,3083775913
2171,716,748,1,0,1,1,0,0,171320884,200000000000,166666666667,428302210,513962652
2172,717,719,1,0,1,1,0,0,171320884,333333333333,27777777778,256981326,3083775913
2173,717,749,1,0,1,1,0,0,171320884,333333333333,250000000000,256981326,342641768
2174,718,719,1,0,1,1,0,0,171320884,200000000000,27777777778,428302210,3083775913
2175,718,721,1,0,1,1,0,0,171320884,200000000000,200000000000,428302210,428302210
2176,718,750,1,0,1,1,0,0,171320884,200000000000,166666666667,428302210,513962652
2177,719,720,1,0,1,1,0,0,171320884,27777777778,333333333334,3083775913,256981326
2178,719,721,1,0,1,1,0,0,171320884,27777777778,200000000000,3083775913,428302210
2179,719,722,1,0,1,1,0,0,171320884,27777777778,200000000000,3083775913,428302210
2180,719,723,1,0,1,1,0,0,171320884,27777777778,166666666667,3083775913,513962652
2181,719,724,1,0,1,1,0,0,171320884,27777777778,142857142857,3083775913,599623094
2182,719,725,1,0,1,1,0,0,171320884,27777777778,200000000000,3083775913,428302210
2183,719,726,1,0,1,1,0,0,171320884,27777777778,166666666667,3083775913,513962652
2184,719,727,1,0,1,1,0,0,171320884,27777777778,111111111111,3083775913,770943978
2185,719,728,1,0,1,1,0,0,171320884,27777777778,250000000000,3083775913,342641768
2186,719,730,1,0,1,1,0,0,171320884,27777777777,200000000000,3083775913,428302210
2187,719,731,1,0,1,1,0,0,171320884,27777777777,100000000000,3083775913,856604420
2188,719,732,1,0,1,1,0,0,171320884,27777777777,125000000000,3083775913,685283536
2189,719,733,1,0,1,1,0,0,171320884,27777777777,200000000000,3083775913,428302210
2190,719,737,1,0,1,1,0,0,171320884,27777777777,111111111111,3083775913,770943978
2191,719,751,1,0,1,1,0,0,171320884,27777777777,30303030304,3083775913,2826794587
2192,719,761,1,0,1,1,0,0,171320884,27777777777,250000000000,3083775913,342641768
2193,719,765,1,0,1,1,0,0,171320884,27777777777,125000000000,3083775913,685283536
2194,720,721,1,0,1,1,0,0,171320884,333333333333,200000000000,256981326,428302210
2195,720,752,1,0,1,1,0,0,171320884,333333333333,200000000000,256981326,428302210
2196,721,723,1,0,1,1,0,0,171320884,200000000000,166666666667,428302210,513962652
2197,721,753,1,0,1,1,0,0,171320884,200000000000,166666666667,428302210,513962652
2198,722,723,1,0,1,1,0,0,171320884,200000000000,166666666666,428302210,513962652
2199,722,754,1,0,1,1,0,0,171320884,200000000000,166666666667,428302210,513962652
