shell,profile_id,first_size,second_size,rest_size,scale_max_abs_gap_coeff,nnls_linf_residual,nnls_l2_residual,nnls_reported_resnorm,nnls_nonzero_coefficients,max_scaled_coefficient,status
16,184,2,12,10,14970242727936.0,9.679756995950584e-16,2.7528533449511576e-15,2.510058586356146e-16,125,1.787428440190984,PASS_NUMERICAL
16,185,2,12,10,13649338957824.0,2.414735078559716e-15,4.757919200759708e-15,2.7978917033938927e-16,129,1.904978810066689,PASS_NUMERICAL
16,186,2,12,10,12328435187712.0,3.552713678800501e-15,6.132279443900741e-15,3.4893566180881787e-16,124,2.3919843442934927,PASS_NUMERICAL
16,187,2,12,10,13209037701120.0,2.05391259555654e-15,4.114481087677701e-15,6.074161482161879e-16,120,2.2240713395390634,PASS_NUMERICAL
16,188,2,12,10,26418075402240.0,6.938893903907228e-16,1.7117652410583408e-15,1.7016472972777372e-16,125,1.2577510127314817,PASS_NUMERICAL
16,189,2,12,10,10567230160896.0,3.6030206596038275e-15,7.651438433128246e-15,9.326596837385173e-16,117,2.455334218662796,PASS_NUMERICAL
16,190,2,13,9,12768736444416.0,2.7720881146109377e-15,5.3368515434836804e-15,4.475408651263304e-16,125,2.2919866843088874,PASS_NUMERICAL
16,191,2,13,9,14089640214528.0,2.220446049250313e-15,3.985251236836233e-15,2.955690679707e-16,131,2.110136980568442,PASS_NUMERICAL
16,192,2,13,9,13649338957824.0,1.3322676295501878e-15,4.108171177742565e-15,4.2740294267580615e-16,117,2.2768122334267558,PASS_NUMERICAL
16,193,2,13,9,13429188329472.0,1.27675647831893e-15,2.7577102437838778e-15,4.766457425416062e-16,119,2.334628827417354,PASS_NUMERICAL
16,194,2,13,9,13759414272000.0,1.6930901125533637e-15,4.465280319755089e-15,2.6200812701360847e-16,121,2.374856995223552,PASS_NUMERICAL
16,195,2,13,9,18492652781568.0,1.6930901125533637e-15,3.567098388511294e-15,1.8106602791214558e-16,118,1.625476208543897,PASS_NUMERICAL
16,196,2,13,9,12328435187712.0,2.3869795029440866e-15,5.0918629525294306e-15,5.801824945643125e-16,123,2.4030694499388225,PASS_NUMERICAL
16,197,2,13,9,15850845241344.0,1.1796119636642288e-15,3.8494352877248216e-15,4.503570342067897e-16,121,2.122131383955968,PASS_NUMERICAL
16,198,2,14,8,12988887072768.0,2.997602166487923e-15,5.167505571812472e-15,5.507114221208345e-16,123,2.255954339449485,PASS_NUMERICAL
16,199,2,14,8,14089640214528.0,1.3322676295501878e-15,3.4092372817881227e-15,5.05868351927154e-16,124,1.957355481632279,PASS_NUMERICAL
16,200,2,14,8,13209037701120.0,1.5543122344752194e-15,4.071223944973584e-15,5.367884187184468e-16,126,2.4194787808950053,PASS_NUMERICAL
16,201,2,14,8,14089640214528.0,8.99562542511223e-16,3.12181439764738e-15,8.126045530588325e-16,112,2.142998108909603,PASS_NUMERICAL
16,202,2,14,8,13209037701120.0,1.4432899320127037e-15,3.548322361302981e-15,4.78790097411225e-16,126,2.220669018785099,PASS_NUMERICAL
16,203,2,14,8,13209037701120.0,1.5543122344752194e-15,3.614922547045073e-15,6.73470711016738e-16,134,2.311797869600073,PASS_NUMERICAL
16,204,2,14,8,13098962386944.0,1.4432899320127037e-15,4.502055257214206e-15,7.362002581883622e-16,127,1.8862900813559988,PASS_NUMERICAL
16,205,2,14,8,24656870375424.0,4.996003610813204e-16,1.7205841696485614e-15,1.6414708623073412e-16,121,1.125095664285565,PASS_NUMERICAL
16,206,2,15,7,14529941471232.0,4.440892098500626e-15,6.163492698537203e-15,9.174145178999557e-16,126,1.629790423059743,PASS_NUMERICAL
16,207,2,15,7,14089640214528.0,1.7763568394002505e-15,3.94352714722144e-15,1.5900841651047818e-16,125,1.657227663151143,PASS_NUMERICAL
16,208,2,15,7,14199715528704.0,1.7763568394002505e-15,4.370565399154289e-15,4.3786664899853183e-16,131,1.778601931720563,PASS_NUMERICAL
16,209,2,15,7,23115815976960.0,1.7763568394002505e-15,2.817280814164544e-15,2.986391978880161e-16,126,1.083115450564408,PASS_NUMERICAL
16,210,2,15,7,18492652781568.0,1.1102230246251563e-15,3.37876972268308e-15,6.061087200630096e-17,129,1.2549400623042437,PASS_NUMERICAL
16,211,2,15,7,16511297126400.0,9.020562075079397e-16,2.488921952539653e-15,4.884558428428137e-16,116,1.7341557137076975,PASS_NUMERICAL
16,212,2,16,6,14970242727936.0,1.1657341758564144e-15,3.0405268067160402e-15,2.008569916615759e-16,125,1.9863968907178775,PASS_NUMERICAL
16,213,2,16,6,14860167413760.0,1.1102230246251563e-15,3.202823991450793e-15,4.515597863167746e-16,129,1.589418943836817,PASS_NUMERICAL
16,214,2,16,6,15850845241344.0,1.1657341758564144e-15,3.096850826922987e-15,4.042466719554626e-16,115,1.871034113304436,PASS_NUMERICAL
16,215,2,16,6,13209037701120.0,2.664535259100376e-15,4.880931957811145e-15,3.008602102646072e-16,132,2.180349005506718,PASS_NUMERICAL
16,216,2,16,6,21134460321792.0,8.881784197001252e-16,1.7214009043001537e-15,2.930417666042542e-16,115,1.5040714514696516,PASS_NUMERICAL
16,217,2,17,5,14309790842880.0,1.6653345369377348e-15,3.62604711986351e-15,6.282836070544961e-16,127,1.7488901227320086,PASS_NUMERICAL
16,218,2,17,5,14089640214528.0,2.1094237467877974e-15,3.3367146153506677e-15,3.638502268558388e-16,128,1.8218366193371236,PASS_NUMERICAL
16,219,2,17,5,17612050268160.0,1.7763568394002505e-15,3.460300477981585e-15,3.993326583355647e-16,137,1.3424443297605826,PASS_NUMERICAL
16,220,2,18,4,16731447754752.0,4.107825191113079e-15,5.59560720278749e-15,1.7490877713130492e-16,132,1.2804267772341418,PASS_NUMERICAL
16,221,2,18,4,17612050268160.0,1.6653345369377348e-15,2.85154352244988e-15,3.579393975412282e-16,131,1.26788822251268,PASS_NUMERICAL
16,222,2,19,3,18492652781568.0,8.881784197001252e-16,1.6487628011197682e-15,1.4322680692353508e-16,129,1.257619221594549,PASS_NUMERICAL
16,223,2,20,2,18880023429120.0,5.706713960462508e-16,1.3521019941200961e-15,9.673605993240113e-17,125,1.32416633943356,PASS_NUMERICAL
16,224,2,21,1,26418075402240.0,4.440892098500626e-16,7.81150945850556e-16,5.966714065581627e-17,120,0.7443463239086537,PASS_NUMERICAL
16,225,2,22,0,38746510589952.0,2.220446049250313e-16,2.9678259869205717e-16,4.441449625989769e-16,15,0.8562058445302985,PASS_NUMERICAL
16,226,3,0,21,26395968657303.0,5.665234655909465e-16,8.742172443975232e-16,1.851708362098552e-16,15,1.3405121300020646,PASS_NUMERICAL
16,227,3,1,20,26418075402240.0,9.992007221626409e-16,1.3173102401687814e-15,1.5642490148988142e-16,130,1.0041362555422502,PASS_NUMERICAL
16,228,3,2,19,18492652781568.0,9.992007221626409e-16,2.1002585673717152e-15,7.328832186020936e-17,127,1.0968106533791624,PASS_NUMERICAL
16,229,3,3,18,10897456103424.0,2.220446049250313e-15,4.158109112600257e-15,3.508316838664833e-16,133,2.1425460459657524,PASS_NUMERICAL
16,230,3,3,18,10567230160896.0,2.220446049250313e-15,4.843264830318782e-15,4.752108378943434e-16,125,2.192979809786082,PASS_NUMERICAL
16,231,3,4,17,16731447754752.0,2.0122792321330962e-15,4.197839898366948e-15,4.778883793893416e-16,130,1.4421513503695187,PASS_NUMERICAL
16,232,3,4,17,16841523068928.0,1.1379786002407857e-15,2.680093965674765e-15,3.282043786385296e-16,122,1.1714732739461442,PASS_NUMERICAL
16,233,3,4,17,21134460321792.0,9.15933995315754e-16,2.046648913785352e-15,1.2872642002243148e-16,134,1.3017694050841446,PASS_NUMERICAL
16,234,3,5,16,14860167413760.0,1.054711873393899e-15,2.992005504408716e-15,2.778003551485934e-16,129,1.7324674350301466,PASS_NUMERICAL
16,235,3,5,16,15410543984640.0,1.054711873393899e-15,3.102153759970182e-15,3.5797612510153163e-16,128,1.5371769640036292,PASS_NUMERICAL
16,236,3,5,16,13209037701120.0,1.5265566588595902e-15,4.814206596813059e-15,2.355676211001096e-16,132,1.820894998752548,PASS_NUMERICAL
16,237,3,5,16,13869489586176.0,1.3322676295501878e-15,3.380829236975015e-15,4.588840083386548e-16,126,2.138299962986786,PASS_NUMERICAL
16,238,3,5,16,17612050268160.0,1.1102230246251563e-15,2.7116779075889988e-15,6.368742108797592e-16,127,1.0635773964201811,PASS_NUMERICAL
16,239,3,6,15,9906778275840.0,2.55351295663786e-15,4.958052747192825e-15,7.213493483132414e-16,128,3.334474761190074,PASS_NUMERICAL
16,240,3,6,15,9906778275840.0,4.676814491233472e-15,8.928972508999346e-15,1.1235724359526584e-15,128,2.0288069291805324,PASS_NUMERICAL
16,241,3,6,15,10457154846720.0,1.7763568394002505e-15,4.610031277926493e-15,1.1169859936248438e-15,128,2.4552527341152897,PASS_NUMERICAL
16,242,3,6,15,9906778275840.0,2.3314683517128287e-15,5.277541734181827e-15,6.850011580046751e-16,130,2.0237564033435187,PASS_NUMERICAL
16,243,3,6,15,10567230160896.0,2.373101715136272e-15,5.628324710223313e-15,2.839877011073818e-16,124,2.977112037651488,PASS_NUMERICAL
16,244,3,6,15,10567230160896.0,2.220446049250313e-15,5.329441435825649e-15,2.0579399953153656e-16,129,2.6836277571001195,PASS_NUMERICAL
16,245,3,6,15,16511297126400.0,1.6861512186494565e-15,3.974559421804808e-15,2.591205356619616e-16,124,1.799572394056774,PASS_NUMERICAL
16,246,3,6,15,16511297126400.0,2.1094237467877974e-15,3.5077873222526186e-15,1.3441600730517803e-16,135,1.453388550811906,PASS_NUMERICAL
16,247,3,7,14,13869489586176.0,1.6930901125533637e-15,4.353670922417066e-15,1.9057004186741394e-16,121,2.050406669573092,PASS_NUMERICAL
16,248,3,7,14,14419866157056.0,3.719247132494274e-15,5.868125175195229e-15,1.5682627310328074e-16,134,1.764798317760852,PASS_NUMERICAL
16,249,3,7,14,13979564900352.0,1.3322676295501878e-15,2.994648437994551e-15,6.189809078894115e-16,132,1.9838444041082688,PASS_NUMERICAL
16,250,3,7,14,14419866157056.0,2.3314683517128287e-15,4.616775663938658e-15,1.8818658998335704e-16,131,1.88471549802013,PASS_NUMERICAL
16,251,3,7,14,14860167413760.0,1.5543122344752194e-15,4.1615188544427716e-15,6.06284490153149e-16,130,1.9214939185425783,PASS_NUMERICAL
16,252,3,7,14,17832200896512.0,8.604228440844963e-16,2.5739154698875075e-15,4.467004742412173e-16,128,1.2141570903162968,PASS_NUMERICAL
16,253,3,7,14,14860167413760.0,2.2343238370581275e-15,4.741694900012467e-15,3.2703656157245953e-16,130,1.6543407257883451,PASS_NUMERICAL
16,254,3,7,14,13209037701120.0,1.1657341758564144e-15,2.7875571070843764e-15,6.955555621034367e-16,128,1.5515928651668844,PASS_NUMERICAL
16,255,3,7,14,11888133931008.0,3.6637359812630166e-15,5.94695127820369e-15,5.89893935042069e-16,118,1.9827920159891448,PASS_NUMERICAL
16,256,3,7,14,18492652781568.0,1.4432899320127037e-15,2.662184261486292e-15,4.913682184319838e-16,135,1.75213724759557,PASS_NUMERICAL
16,257,3,8,13,18492652781568.0,7.771561172376097e-16,1.965563948486803e-15,1.6799029560364104e-16,123,1.5495214784033473,PASS_NUMERICAL
16,258,3,8,13,13759414272000.0,1.5543122344752194e-15,4.3410563710404076e-15,1.3539905485759142e-16,133,1.5233333789537442,PASS_NUMERICAL
16,259,3,8,13,13979564900352.0,1.2628786905111156e-15,3.5369913907315684e-15,5.029385399576879e-16,137,1.46259599513036,PASS_NUMERICAL
16,260,3,8,13,12548585816064.0,1.4432899320127037e-15,3.5425119897919534e-15,6.542463009972069e-16,125,1.787896111894081,PASS_NUMERICAL
16,261,3,8,13,14199715528704.0,2.5396351688300456e-15,5.06570343494051e-15,3.714754249605191e-16,140,1.4574045540555556,PASS_NUMERICAL
16,262,3,8,13,13869489586176.0,1.4432899320127037e-15,3.4138197041306082e-15,3.608150432182438e-16,133,1.6226053894224517,PASS_NUMERICAL
16,263,3,8,13,13649338957824.0,3.6637359812630166e-15,6.228460567714293e-15,5.075934117794524e-16,126,2.1706323879792158,PASS_NUMERICAL
16,264,3,8,13,14453080068096.0,2.886579864025407e-15,4.834242477929378e-15,3.894063980304358e-16,132,1.6883183242862814,PASS_NUMERICAL
16,265,3,8,13,12438510501888.0,2.4424906541753444e-15,5.929660105901203e-15,3.206925989961056e-16,128,1.7964881345892914,PASS_NUMERICAL
16,266,3,8,13,11227682045952.0,1.887379141862766e-15,5.268089911540597e-15,7.091596049662417e-16,124,2.427299598478437,PASS_NUMERICAL
16,267,3,8,13,13429188329472.0,1.3877787807814457e-15,4.275655859699828e-15,4.2163346249565898e-16,127,1.3465148717554791,PASS_NUMERICAL
16,268,3,8,13,13649338957824.0,1.887379141862766e-15,4.709221536178131e-15,1.8991812926825095e-16,129,2.074057144698457,PASS_NUMERICAL
16,269,3,8,13,12658661130240.0,1.887379141862766e-15,3.509215681369516e-15,1.6922576637340044e-16,122,2.1459254487594173,PASS_NUMERICAL
16,270,3,9,12,18101275379712.0,1.3322676295501878e-15,3.414950101805328e-15,6.342668160493887e-16,130,1.38451756584017,PASS_NUMERICAL
16,271,3,9,12,8916100448256.0,2.1094237467877974e-15,4.947455155516636e-15,3.513126895724955e-16,129,3.544314386232841,PASS_NUMERICAL
16,272,3,9,12,8916100448256.0,1.6653345369377348e-15,5.0511403296301136e-15,1.9898753791866099e-16,123,2.9861548384245986,PASS_NUMERICAL
16,273,3,9,12,9906778275840.0,2.1406487693553803e-15,5.749247864378611e-15,7.791638385215007e-16,122,2.9738103174571235,PASS_NUMERICAL
16,274,3,9,12,14529941471232.0,2.275957200481571e-15,4.246347334445971e-15,5.506516723376995e-17,128,2.754251961511264,PASS_NUMERICAL
16,275,3,9,12,10126928904192.0,1.887379141862766e-15,5.129110348654645e-15,6.36604482932605e-16,121,3.107718530714579,PASS_NUMERICAL
16,276,3,9,12,10567230160896.0,2.4424906541753444e-15,5.274320587601597e-15,4.962272970543701e-16,125,2.121301900919774,PASS_NUMERICAL
16,277,3,9,12,9576552333312.0,2.1094237467877974e-15,5.714884406775273e-15,4.264351353546345e-16,127,3.2045681301979463,PASS_NUMERICAL
16,278,3,9,12,9246326390784.0,2.914335439641036e-15,6.743290288184501e-15,8.781006395575444e-16,127,3.3600069961308847,PASS_NUMERICAL
16,279,3,9,12,15850845241344.0,1.054711873393899e-15,2.491934992519148e-15,4.874497923563851e-16,132,1.5260704700929246,PASS_NUMERICAL
16,280,3,9,12,9796702961664.0,1.9984014443252818e-15,5.2182724910495e-15,1.2994239675284374e-15,129,2.721469638788164,PASS_NUMERICAL
16,281,3,9,12,10016853590016.0,2.0122792321330962e-15,5.227541406001939e-15,8.019186248472976e-16,126,2.8140256002336645,PASS_NUMERICAL
16,282,3,9,12,10567230160896.0,1.4432899320127037e-15,3.99254366189445e-15,2.3476481033047086e-16,122,2.943587910868094,PASS_NUMERICAL
16,283,3,9,12,9796702961664.0,1.3877787807814457e-15,3.886234728284312e-15,7.669036919202664e-16,128,2.7483963977046297,PASS_NUMERICAL
16,284,3,9,12,10126928904192.0,2.9559688030644797e-15,6.558276314753653e-15,7.01494076160639e-16,131,2.8164027483855523,PASS_NUMERICAL
16,285,3,9,12,10567230160896.0,1.7763568394002505e-15,4.633920247102343e-15,3.5537211820370313e-16,130,2.781920312539277,PASS_NUMERICAL
16,286,3,9,12,10897456103424.0,1.9984014443252818e-15,4.4360829161961375e-15,1.9951463023653806e-16,127,2.623506871931362,PASS_NUMERICAL
16,287,3,10,11,18492652781568.0,1.1102230246251563e-15,2.700051682005223e-15,1.0171038203925983e-16,128,1.262196589387952,PASS_NUMERICAL
16,288,3,10,11,12548585816064.0,2.220446049250313e-15,4.556135640327584e-15,1.967308068048351e-16,127,1.8738576780877196,PASS_NUMERICAL
16,289,3,10,11,13539263643648.0,2.220446049250313e-15,4.8562521421231706e-15,3.993412439654315e-16,129,1.9601630419104388,PASS_NUMERICAL
16,290,3,10,11,13869489586176.0,1.3322676295501878e-15,3.00400969602638e-15,1.9707762924983287e-16,122,1.813297302954663,PASS_NUMERICAL
16,291,3,10,11,11888133931008.0,1.5681900222830336e-15,3.970652188382578e-15,3.9239657566082637e-16,132,2.6688930057343456,PASS_NUMERICAL
16,292,3,10,11,13319113015296.0,1.8041124150158798e-15,3.6734738056742404e-15,8.462314906161328e-16,134,1.981578032043676,PASS_NUMERICAL
16,293,3,10,11,13869489586176.0,1.3322676295501878e-15,3.0518382357592197e-15,5.285078514397537e-16,129,2.191158445604829,PASS_NUMERICAL
16,294,3,10,11,13649338957824.0,1.033895191682177e-15,3.077148730456551e-15,3.54923362866017e-16,125,1.871833249720668,PASS_NUMERICAL
16,295,3,10,11,13649338957824.0,1.1657341758564144e-15,3.897956780426242e-15,4.1045221941442173e-16,127,2.355989452659208,PASS_NUMERICAL
16,296,3,10,11,11447832674304.0,1.887379141862766e-15,4.3053366501007214e-15,6.9750845106885895e-16,128,2.039587256040561,PASS_NUMERICAL
16,297,3,10,11,12108284559360.0,2.1094237467877974e-15,5.028386864363797e-15,2.7790266271044936e-16,134,2.965005327194482,PASS_NUMERICAL
16,298,3,10,11,12988887072768.0,1.2646134139870924e-15,2.915124838661957e-15,7.764117704148578e-16,128,2.0834372919803745,PASS_NUMERICAL
16,299,3,10,11,14199715528704.0,1.609823385706477e-15,3.988206442993181e-15,5.175583672639397e-16,131,1.7950970313604142,PASS_NUMERICAL
16,300,3,10,11,17612050268160.0,8.881784197001252e-16,2.491700652932796e-15,5.5214128581887085e-16,121,1.3116536862801826,PASS_NUMERICAL
16,301,3,10,11,12218359873536.0,2.664535259100376e-15,4.885857524372617e-15,5.901107781487816e-16,134,2.2344786872826137,PASS_NUMERICAL
16,302,3,10,11,11888133931008.0,9.992007221626409e-16,3.3003325812515602e-15,6.476141747255743e-16,130,1.845658939074714,PASS_NUMERICAL
16,303,3,10,11,13319113015296.0,1.3877787807814457e-15,4.063730952094579e-15,1.2503978013746268e-16,133,2.0422533993404914,PASS_NUMERICAL
16,304,3,10,11,12548585816064.0,1.5820678100908479e-15,4.076819902772705e-15,6.344635223932939e-16,126,1.95296025180144,PASS_NUMERICAL
16,305,3,11,10,12548585816064.0,1.942890293094024e-15,5.551646240037311e-15,6.6640940342250935e-16,127,1.954287530974792,PASS_NUMERICAL
16,306,3,11,10,12218359873536.0,1.790234627208065e-15,4.126104432581991e-15,2.22237190268995e-16,125,2.227662577553525,PASS_NUMERICAL
16,307,3,11,10,13649338957824.0,1.4224732503009818e-15,3.5231051105133117e-15,5.798509505841621e-16,115,1.9568609453268213,PASS_NUMERICAL
16,308,3,11,10,12988887072768.0,1.7832957333041577e-15,3.842229836091099e-15,6.658248675930439e-16,129,2.083312740416335,PASS_NUMERICAL
16,309,3,11,10,13649338957824.0,1.5820678100908479e-15,3.966732133724786e-15,4.693521105251091e-16,133,2.013172976903573,PASS_NUMERICAL
16,310,3,11,10,13319113015296.0,2.220446049250313e-15,4.220995388321421e-15,4.176136982797768e-16,130,2.0454636340453782,PASS_NUMERICAL
16,311,3,11,10,13319113015296.0,1.3322676295501878e-15,3.686713870580854e-15,3.0477176763595924e-16,134,1.981578032043634,PASS_NUMERICAL
16,312,3,11,10,11447832674304.0,1.4988010832439613e-15,3.741329945957757e-15,8.661832235505379e-16,125,2.0539209174022357,PASS_NUMERICAL
16,313,3,11,10,11888133931008.0,2.1692717067089973e-15,4.3654277242746495e-15,9.530431877476311e-16,128,1.8326783765428023,PASS_NUMERICAL
16,314,3,11,10,13869489586176.0,1.4988010832439613e-15,3.7403338536395556e-15,3.8946687250463413e-16,127,1.682621909782296,PASS_NUMERICAL
16,315,3,11,10,14199715528704.0,9.43689570931383e-16,3.095615671880767e-15,3.214433645581005e-16,125,1.802282443611425,PASS_NUMERICAL
16,316,3,11,10,13869489586176.0,1.3322676295501878e-15,3.3890641478685124e-15,7.706017543790965e-16,122,2.206955448106879,PASS_NUMERICAL
16,317,3,11,10,13539263643648.0,1.7208456881689926e-15,3.936802398356965e-15,2.190890339548161e-16,134,1.9079567802947903,PASS_NUMERICAL
16,318,3,11,10,11888133931008.0,1.906461100098511e-15,4.527180256056157e-15,6.484342678532259e-16,129,2.598091456373877,PASS_NUMERICAL
16,319,3,11,10,17612050268160.0,1.7763568394002505e-15,3.094547008809524e-15,3.086856268894012e-16,125,1.2397083142780092,PASS_NUMERICAL
16,320,3,11,10,12548585816064.0,1.1102230246251563e-15,3.312246830318918e-15,2.839648881927206e-16,128,1.8738322214585896,PASS_NUMERICAL
16,321,3,11,10,18492652781568.0,1.9845236565174677e-15,3.1624503707592308e-15,3.7119325063803566e-16,130,1.189370099905913,PASS_NUMERICAL
16,322,3,11,10,12108284559360.0,1.882174971434836e-15,4.099681110548481e-15,5.144284880215128e-16,133,2.890165699746901,PASS_NUMERICAL
16,323,3,12,9,10897456103424.0,1.5365313188464569e-15,4.37997564516509e-15,5.435772363197148e-16,127,2.623411063336736,PASS_NUMERICAL
16,324,3,12,9,9796702961664.0,2.248201624865942e-15,5.782306146844516e-15,6.57967299838096e-16,128,2.748396397704626,PASS_NUMERICAL
16,325,3,12,9,9796702961664.0,1.901256929670581e-15,4.955631062333133e-15,8.179360525564899e-16,135,2.7208414808476302,PASS_NUMERICAL
16,326,3,12,9,10567230160896.0,2.664535259100376e-15,5.074094196970145e-15,9.404457113289193e-16,134,3.175114015903843,PASS_NUMERICAL
16,327,3,12,9,9576552333312.0,2.55351295663786e-15,5.658567043353584e-15,4.052919954731148e-16,131,3.042706524517237,PASS_NUMERICAL
16,328,3,12,9,10567230160896.0,1.5681900222830336e-15,3.8672261359928456e-15,4.870375691320106e-16,124,2.124199160043459,PASS_NUMERICAL
16,329,3,12,9,9246326390784.0,3.4694469519536138e-15,7.0992070294954566e-15,5.736105700205679e-16,126,3.3600072620916293,PASS_NUMERICAL
16,330,3,12,9,10126928904192.0,2.1094237467877974e-15,5.5265870643926626e-15,7.469908390746416e-16,120,2.8058556326123303,PASS_NUMERICAL
16,331,3,12,9,9906778275840.0,2.0261570199409107e-15,4.876101000540182e-15,5.202905419125804e-16,124,2.973810317457122,PASS_NUMERICAL
16,332,3,12,9,8916100448256.0,2.886579864025407e-15,6.1500647879985056e-15,3.260932530428413e-16,128,2.882621448097216,PASS_NUMERICAL
