shell,profile_id,first_size,second_size,rest_size,linf_residual,l2_residual,resnorm,nonzero_coefficients,max_scaled_coefficient,status
12,3846,11,7,6,8.287641406479196e-16,2.3677916616551918e-15,2.5075810215204997e-16,79,1.8523855729249232,PASS_NUMERICAL
12,3847,11,7,6,1.1102230246251565e-15,2.545344188319699e-15,5.321537495264631e-16,82,1.7657524903055442,PASS_NUMERICAL
12,3848,11,7,6,1.2212453270876722e-15,2.7527560652344776e-15,3.8385873334263215e-16,76,1.7605960583428124,PASS_NUMERICAL
12,3849,11,7,6,1.1102230246251565e-15,2.591413996530802e-15,2.0949861100802644e-16,77,1.757389026815721,PASS_NUMERICAL
12,3850,11,7,6,1.065987575987748e-15,2.576925167212859e-15,3.79566763613302e-16,77,1.9431529054192493,PASS_NUMERICAL
12,3851,11,7,6,8.187894806610529e-16,2.5284240632159234e-15,4.834038531383493e-16,81,1.965311658078525,PASS_NUMERICAL
12,3852,11,7,6,1.1102230246251565e-15,2.785389644788482e-15,1.9516190943481291e-16,78,1.732712191678435,PASS_NUMERICAL
12,3853,11,8,5,1.5543122344752192e-15,3.875172869472037e-15,3.923752129532875e-16,83,2.1641111009935097,PASS_NUMERICAL
12,3854,11,8,5,1.4350499955018137e-15,3.2018711747749335e-15,3.5264376684836264e-16,76,2.271895495397892,PASS_NUMERICAL
12,3855,11,8,5,8.67253317771155e-16,2.3153614036943425e-15,2.280337010889509e-16,77,1.869082389032665,PASS_NUMERICAL
12,3856,11,8,5,1.1102230246251565e-15,2.5570085749152743e-15,1.964563374258656e-16,76,1.7734206917531443,PASS_NUMERICAL
12,3857,11,8,5,1.0547118733938987e-15,2.8126463064788574e-15,4.1606639291133247e-16,78,1.700017170081216,PASS_NUMERICAL
12,3858,11,8,5,1.5543122344752192e-15,3.177634839822076e-15,2.7082039550326077e-16,80,1.9493976636329728,PASS_NUMERICAL
12,3859,11,8,5,1.3322676295501878e-15,2.968465623449453e-15,5.79964114267841e-16,84,1.7928185555974485,PASS_NUMERICAL
12,3860,11,8,5,8.881784197001252e-16,3.0307892444743053e-15,4.1917905632984043e-16,77,1.7065768153809155,PASS_NUMERICAL
12,3861,11,8,5,8.604228440844963e-16,2.4999899460863244e-15,4.4164262161534287e-16,82,1.8800923299250472,PASS_NUMERICAL
12,3862,11,8,5,1.0148132334464322e-15,3.073197637743749e-15,3.89372529179221e-16,82,1.9643578451058679,PASS_NUMERICAL
12,3863,11,8,5,1.2559397966072083e-15,3.203158538450086e-15,5.060797332008681e-16,79,1.760697381090744,PASS_NUMERICAL
12,3864,11,8,5,1.3322676295501878e-15,3.2910588611438397e-15,3.698980952635e-16,80,1.9045323292443117,PASS_NUMERICAL
12,3865,11,8,5,1.0312931064682118e-15,3.0323589583320246e-15,5.745560389207533e-16,81,1.9980455944881188,PASS_NUMERICAL
12,3866,11,8,5,9.271661787663905e-16,2.7107776375804097e-15,5.109274434088004e-16,78,1.6787480600625475,PASS_NUMERICAL
12,3867,11,8,5,1.5543122344752192e-15,3.230427811786837e-15,4.2807529516882117e-16,81,1.9035010113281636,PASS_NUMERICAL
12,3868,11,8,5,7.91033905045424e-16,2.910872170348398e-15,4.2402175489922446e-16,84,2.0283444877529684,PASS_NUMERICAL
12,3869,11,8,5,8.881784197001252e-16,2.6760293094323057e-15,4.291851844132601e-16,81,1.953803004103815,PASS_NUMERICAL
12,3870,11,8,5,1.1102230246251565e-15,2.9933939077704547e-15,3.94221361605082e-16,84,1.9820036090388935,PASS_NUMERICAL
12,3871,11,8,5,9.315465065995454e-16,2.408471299081895e-15,6.41481222007448e-16,83,1.992509138405907,PASS_NUMERICAL
12,3872,11,8,5,1.1683362610703796e-15,3.159471180177578e-15,5.810713837143756e-16,79,1.8617081084390132,PASS_NUMERICAL
12,3873,11,8,5,1.1102230246251565e-15,2.5503821502090937e-15,2.531402355615546e-16,76,2.041829439439485,PASS_NUMERICAL
12,3874,11,8,5,1.4632392519864368e-15,3.3373186624706147e-15,4.592040015940871e-16,83,2.4619769952670647,PASS_NUMERICAL
12,3875,11,8,5,1.5543122344752192e-15,3.234781990622952e-15,2.77886795695649e-16,85,2.523963732960773,PASS_NUMERICAL
12,3876,11,8,5,1.1102230246251565e-15,3.234754306890707e-15,6.275657087975777e-16,78,1.813748826525836,PASS_NUMERICAL
12,3877,11,8,5,8.881784197001252e-16,2.1648073584597336e-15,3.9540616404689865e-16,78,2.6523966279609046,PASS_NUMERICAL
12,3878,11,8,5,8.881784197001252e-16,2.7605393085651778e-15,3.7526893870384727e-16,83,1.9191417783599172,PASS_NUMERICAL
12,3879,11,8,5,8.36136715420821e-16,2.692355834896976e-15,4.655343079543001e-16,82,1.911992256666895,PASS_NUMERICAL
12,3880,11,8,5,9.992007221626409e-16,3.1966796990454193e-15,4.730809866565539e-16,80,1.9661877523705529,PASS_NUMERICAL
12,3881,11,8,5,5.328853677766254e-16,1.2870364642958315e-15,4.3250832146079804e-16,81,0.7680103172922486,PASS_NUMERICAL
12,3882,11,8,5,8.465450562766819e-16,2.6052027840606707e-15,3.2084238274902497e-16,79,2.388778135363947,PASS_NUMERICAL
12,3883,11,8,5,1.0798653637955624e-15,3.0286510857880565e-15,6.408933538146143e-16,81,1.8323130756766075,PASS_NUMERICAL
12,3884,11,8,5,1.2538798124794859e-15,2.743352224844082e-15,4.828537233768349e-16,80,1.6804280083592338,PASS_NUMERICAL
12,3885,11,8,5,1.0547118733938987e-15,2.5458884748951903e-15,2.0295248922660685e-16,76,1.549793653473995,PASS_NUMERICAL
12,3886,11,8,5,1.2237389920843889e-15,2.9064043778581658e-15,6.437978792706489e-16,82,1.9274994412060955,PASS_NUMERICAL
12,3887,11,8,5,1.1423379184555211e-15,3.4749548354960773e-15,2.1234355967576637e-16,83,2.619787751915708,PASS_NUMERICAL
12,3888,11,8,5,1.3701676776432796e-15,2.9553440862052967e-15,4.126791195862617e-16,78,2.277094886076027,PASS_NUMERICAL
12,3889,11,8,5,1.1102230246251565e-15,2.9360000614244812e-15,6.117117892181841e-16,82,1.8282134516344657,PASS_NUMERICAL
12,3890,11,8,5,9.992007221626409e-16,2.76531143759069e-15,5.546871562889269e-16,82,1.859169611623524,PASS_NUMERICAL
12,3891,11,8,5,8.873110579621368e-16,2.7421112841823726e-15,4.705244899256472e-16,81,1.7663521052130524,PASS_NUMERICAL
12,3892,11,8,5,1.4432899320127035e-15,3.2500979666300928e-15,5.099922039749247e-16,79,2.0568800511386005,PASS_NUMERICAL
12,3893,11,8,5,9.532305500492555e-16,3.04517400292507e-15,6.052006137652169e-16,84,1.899818822794488,PASS_NUMERICAL
12,3894,11,8,5,8.413408858487514e-16,2.405973824809214e-15,4.7411078329253e-16,80,1.6483077102323562,PASS_NUMERICAL
12,3895,11,8,5,1.3322676295501878e-15,2.9808151866280684e-15,3.5120098806478313e-16,81,1.8620572222081577,PASS_NUMERICAL
12,3896,11,8,5,6.38378239159465e-16,1.6564946435646086e-15,3.4457943672188597e-16,78,0.7211418341312487,PASS_NUMERICAL
12,3897,11,9,4,9.25176818836193e-16,2.231793514136971e-15,3.7885187773771987e-16,77,1.6243455955166144,PASS_NUMERICAL
12,3898,11,9,4,1.5543122344752192e-15,2.8569272246609683e-15,1.2771684787161685e-16,78,1.5832015244524853,PASS_NUMERICAL
12,3899,11,9,4,1.7763568394002505e-15,3.974901535274519e-15,3.344934935920609e-16,71,2.0675990549520833,PASS_NUMERICAL
12,3900,11,9,4,1.0599160438218291e-15,2.9560953528791014e-15,6.533766717163657e-16,83,2.126033878129481,PASS_NUMERICAL
12,3901,11,9,4,1.016547956922409e-15,2.9302685137271197e-15,2.9475740900519153e-16,76,2.0071880195581993,PASS_NUMERICAL
12,3902,11,9,4,1.0755285551056204e-15,2.9351770716331486e-15,3.1866604622364567e-16,77,2.003288977233189,PASS_NUMERICAL
12,3903,11,9,4,1.2212453270876722e-15,3.1632480415373927e-15,3.3829501617068044e-16,78,2.1039832066549033,PASS_NUMERICAL
12,3904,11,9,4,9.922618282587337e-16,2.9472798970441315e-15,3.1495413258002493e-16,78,2.1017014455559075,PASS_NUMERICAL
12,3905,11,9,4,9.593020822151743e-16,2.93962893751703e-15,3.806571725795021e-16,76,2.1422281566494807,PASS_NUMERICAL
12,3906,11,9,4,7.771561172376096e-16,2.3739744497730757e-15,2.1761840801643592e-16,79,1.567128987932925,PASS_NUMERICAL
12,3907,11,9,4,1.1102230246251565e-15,3.110003102489248e-15,3.8759704181354553e-16,79,1.709465759528862,PASS_NUMERICAL
12,3908,11,9,4,7.797582024515748e-16,2.2879525659184293e-15,3.829356577341883e-16,75,1.8639145178749783,PASS_NUMERICAL
12,3909,11,9,4,1.231653667943533e-15,2.9541547592229992e-15,4.118692288298911e-16,80,2.162635980229426,PASS_NUMERICAL
12,3910,11,9,4,1.1102230246251565e-15,2.869911728431052e-15,2.271200701027822e-16,81,1.705036621926034,PASS_NUMERICAL
12,3911,11,9,4,1.0564465968698755e-15,2.884049309802983e-15,1.2261488257415879e-16,79,2.133837308100454,PASS_NUMERICAL
12,3912,11,9,4,1.0130785099704553e-15,2.9922682741248514e-15,2.518853797460173e-16,78,2.1110301330671035,PASS_NUMERICAL
12,3913,11,9,4,1.07032438467769e-15,2.819337408491875e-15,4.5152181094118946e-17,75,2.088996444330671,PASS_NUMERICAL
12,3914,11,9,4,9.915842019009302e-16,2.4480815278918255e-15,3.8322428943004036e-16,75,1.437474931275902,PASS_NUMERICAL
12,3915,11,9,4,1.7763568394002505e-15,3.282339882952518e-15,7.916940644550353e-17,76,1.2365538470740598,PASS_NUMERICAL
12,3916,11,9,4,1.27675647831893e-15,2.787594231776936e-15,2.306983272736157e-16,83,2.23389532478711,PASS_NUMERICAL
12,3917,11,9,4,1.000799920367057e-15,2.9139129772556723e-15,5.379407529535648e-16,79,1.8663904751909512,PASS_NUMERICAL
12,3918,11,9,4,7.216449660063518e-16,2.1422421814675127e-15,1.8035541397577998e-16,79,1.828944307718693,PASS_NUMERICAL
12,3919,11,9,4,1.1969591984239969e-15,3.285337936183106e-15,5.331537995561235e-16,81,2.224172632625131,PASS_NUMERICAL
12,3920,11,9,4,1.0304257447302234e-15,2.8690746739610014e-15,3.924384682556807e-16,77,2.053858526505936,PASS_NUMERICAL
12,3921,11,9,4,9.17668718791731e-16,2.5601010128659184e-15,1.653452495494596e-16,79,1.9413954344802067,PASS_NUMERICAL
12,3922,11,9,4,1.1934897514720433e-15,3.0604698439571955e-15,4.734859137828365e-16,78,2.2240476913796567,PASS_NUMERICAL
12,3923,11,9,4,9.111896588242943e-16,2.090401150401536e-15,2.144065560655608e-16,77,2.001742538159427,PASS_NUMERICAL
12,3924,11,9,4,8.708311849403572e-16,2.351427325873725e-15,2.5591983452121537e-16,74,1.8979520262565734,PASS_NUMERICAL
12,3925,11,9,4,1.0998146837692957e-15,2.765170202615928e-15,3.563720141789015e-16,78,2.0523035774183063,PASS_NUMERICAL
12,3926,11,9,4,1.3322676295501878e-15,2.8694926160819724e-15,4.050862855820974e-16,79,1.5684494965097597,PASS_NUMERICAL
12,3927,11,9,4,2.3314683517128287e-15,3.293338360534167e-15,5.139434074650823e-16,79,1.580456817713167,PASS_NUMERICAL
12,3928,11,10,3,8.118573630207238e-16,2.798497125128045e-15,8.4379100414960525e-16,74,2.1562071411012775,PASS_NUMERICAL
12,3929,11,10,3,7.771561172376096e-16,2.434079785974302e-15,4.2551032978164357e-16,81,1.5190570186836176,PASS_NUMERICAL
12,3930,11,10,3,1.1102230246251565e-15,3.0243309939033656e-15,1.8185064452596201e-16,79,2.077518636195063,PASS_NUMERICAL
12,3931,11,10,3,1.3877787807814457e-15,2.9425074138403767e-15,4.147990229098847e-16,77,1.8778659404872349,PASS_NUMERICAL
12,3932,11,10,3,1.33723265668326e-15,3.1070482775614095e-15,1.8769475123640527e-16,74,1.708079044034167,PASS_NUMERICAL
12,3933,11,10,3,1.5543122344752192e-15,2.9803686449094192e-15,1.0141035069645666e-16,74,1.8804570710722677,PASS_NUMERICAL
12,3934,11,10,3,1.9984014443252818e-15,4.081216665739929e-15,5.806250014698458e-16,78,1.6788902454809589,PASS_NUMERICAL
12,3935,11,10,3,1.970645868709653e-15,3.854179758639086e-15,8.4666439624637e-16,81,1.8192883205041597,PASS_NUMERICAL
12,3936,11,10,3,3.3306690738754696e-15,4.521079207331969e-15,2.0180553417850432e-16,76,1.9132040776020283,PASS_NUMERICAL
12,3937,11,10,3,1.1102230246251565e-15,2.6790032407313456e-15,5.432981321351447e-16,77,1.7363239884896828,PASS_NUMERICAL
12,3938,11,10,3,1.5543122344752192e-15,3.6507305123714744e-15,6.615327664240289e-16,75,1.4125445821689617,PASS_NUMERICAL
12,3939,11,10,3,2.1094237467877974e-15,4.061528923134557e-15,2.4323077653145213e-16,77,1.8884723588403463,PASS_NUMERICAL
12,3940,11,10,3,1.8318679906315083e-15,4.223715490266665e-15,7.416007053574288e-16,78,1.6007041335373011,PASS_NUMERICAL
12,3941,11,10,3,1.5543122344752192e-15,3.2539318542200758e-15,2.6073570926907724e-16,80,1.7726345094902858,PASS_NUMERICAL
12,3942,11,10,3,9.402201239794294e-16,2.761584528659152e-15,4.58495151776707e-16,73,1.774794663210535,PASS_NUMERICAL
12,3943,11,10,3,8.881784197001252e-16,2.573253848876689e-15,4.514365033322899e-16,80,1.8777761508878312,PASS_NUMERICAL
12,3944,11,10,3,1.582067810090848e-15,3.35024124180122e-15,6.018220984355348e-16,82,1.9204959415396845,PASS_NUMERICAL
12,3945,11,10,3,7.771561172376096e-16,2.393356368284907e-15,2.058002066816652e-16,72,1.6717398819271203,PASS_NUMERICAL
12,3946,11,11,2,8.881784197001252e-16,2.0018771757173035e-15,2.456313513806803e-16,72,2.001397432094929,PASS_NUMERICAL
12,3947,11,11,2,1.7208456881689926e-15,2.721442473418234e-15,1.767288799979421e-16,70,2.3417669027184194,PASS_NUMERICAL
12,3948,11,11,2,9.992007221626409e-16,2.364058445800264e-15,3.9198721907758923e-16,72,2.1152489941119925,PASS_NUMERICAL
12,3949,11,11,2,8.881784197001252e-16,2.396377780511147e-15,3.685271073319385e-16,72,2.405963631454993,PASS_NUMERICAL
12,3950,11,11,2,1.4432899320127035e-15,2.4282841243616906e-15,1.5527985003629976e-16,75,2.3953217040022063,PASS_NUMERICAL
12,3951,11,11,2,1.3877787807814457e-15,2.389801444285774e-15,1.1493380588046627e-16,73,2.1724688809149972,PASS_NUMERICAL
12,3952,11,11,2,1.887379141862766e-15,2.9019750259977875e-15,1.706772224745693e-16,79,2.444612467353875,PASS_NUMERICAL
12,3953,11,11,2,1.2212453270876722e-15,2.5121922129719166e-15,1.6976016649413915e-16,69,1.991025595243531,PASS_NUMERICAL
12,3954,11,11,2,1.4988010832439613e-15,2.734926301245019e-15,1.8033321927276015e-16,75,2.203482872245581,PASS_NUMERICAL
12,3955,11,11,2,1.8318679906315083e-15,2.9876168596356086e-15,2.5778189996718864e-16,77,2.1150958717808863,PASS_NUMERICAL
12,3956,11,11,2,1.942890293094024e-15,3.333709303185183e-15,4.003709798608195e-16,77,2.2048575076609507,PASS_NUMERICAL
12,3957,11,12,1,1.6653345369377348e-15,3.3445606225484297e-15,6.225089468042039e-16,76,2.5487284881502283,PASS_NUMERICAL
12,3958,11,12,1,6.661338147750939e-16,1.4105364843856889e-15,1.5211751573072536e-16,77,1.1529714756213207,PASS_NUMERICAL
12,3959,11,12,1,1.4432899320127035e-15,3.117009522780479e-15,2.9094248631062746e-16,71,2.345638004064634,PASS_NUMERICAL
12,3960,11,12,1,1.5310332081334945e-15,2.610715136857271e-15,3.24769899305378e-16,70,2.2792799170740023,PASS_NUMERICAL
12,3961,11,12,1,1.4761154034817883e-15,2.7220991670104873e-15,4.492201715368389e-16,72,2.317490403396988,PASS_NUMERICAL
12,3962,11,12,1,1.6653345369377348e-15,3.3539905675952764e-15,2.491791347898717e-16,72,2.3028270982515706,PASS_NUMERICAL
12,3963,11,12,1,1.2056211227787419e-15,1.881148660682253e-15,3.045555487629224e-16,70,2.1769090971669662,PASS_NUMERICAL
12,3964,11,13,0,2.7755575615628914e-16,5.803488555393995e-16,1.1469255815793235e-15,11,1.7046068814731379,PASS_NUMERICAL
12,3965,11,13,0,8.881784197001252e-16,1.4448350358376097e-15,9.949583293538606e-16,11,1.776660438998305,PASS_NUMERICAL
12,3966,11,13,0,1.1102230246251565e-15,1.7155951155257523e-15,9.826668137665275e-16,11,1.7487612631858405,PASS_NUMERICAL
12,3967,12,0,12,8.326672684688674e-16,1.4127805028569246e-15,4.3173724716037753e-16,11,1.8215661103979441,PASS_NUMERICAL
12,3968,12,0,12,1.0130785099704553e-15,1.9070854151882814e-15,6.020586320670968e-16,11,1.9407467532467504,PASS_NUMERICAL
12,3969,12,0,12,1.0269562977782698e-15,1.8812179997200118e-15,6.108196569798528e-16,11,1.9858333333333302,PASS_NUMERICAL
12,3970,12,0,12,9.71445146547012e-16,2.0647298160194678e-15,6.663906296278209e-16,11,2.025337837837834,PASS_NUMERICAL
12,3971,12,0,12,9.992007221626409e-16,1.956674870314285e-15,6.066116621344331e-16,11,2.1093749999999973,PASS_NUMERICAL
12,3972,12,1,11,1.27675647831893e-15,1.9185397752155238e-15,8.588830817346476e-17,74,1.227390081564216,PASS_NUMERICAL
12,3973,12,1,11,1.6028844918025698e-15,2.5953797266519075e-15,5.997279169094319e-16,75,2.547911436068206,PASS_NUMERICAL
12,3974,12,1,11,1.519617764955683e-15,2.801017962288035e-15,4.63485049494816e-16,74,2.316946501330901,PASS_NUMERICAL
12,3975,12,1,11,1.2975731600306517e-15,2.4270161832621367e-15,3.4361603776457707e-16,68,2.345557890858712,PASS_NUMERICAL
12,3976,12,1,11,1.2836953722228372e-15,2.608678556723667e-15,3.8136275234912936e-16,79,2.3005279727160333,PASS_NUMERICAL
12,3977,12,1,11,1.1518563880486e-15,2.4566710696506245e-15,2.5740667046353283e-16,75,2.297159318822273,PASS_NUMERICAL
12,3978,12,1,11,1.2212453270876722e-15,2.5490377184103385e-15,3.69725835990557e-16,75,2.173193385825979,PASS_NUMERICAL
12,3979,12,2,10,3.7816971776294395e-16,1.1648337750585009e-15,1.1378127371369811e-16,72,0.9485959831803282,PASS_NUMERICAL
12,3980,12,2,10,1.1102230246251565e-15,2.4263296139730887e-15,3.795183458246924e-16,70,1.8785823597530558,PASS_NUMERICAL
12,3981,12,2,10,7.771561172376096e-16,1.960500915796722e-15,3.679365294422773e-16,78,1.7708709959378046,PASS_NUMERICAL
12,3982,12,2,10,6.38378239159465e-16,1.6336029948533681e-15,6.619242438800873e-17,72,1.599091920510631,PASS_NUMERICAL
12,3983,12,2,10,8.881784197001252e-16,1.946514702621454e-15,1.8223085893665837e-16,74,1.7328635992863237,PASS_NUMERICAL
12,3984,12,2,10,7.771561172376096e-16,1.9819062646315323e-15,9.58768348188726e-17,68,1.5800576528107177,PASS_NUMERICAL
12,3985,12,2,10,1.3600232051658168e-15,2.4555235224471833e-15,2.930121189574963e-16,71,1.8703537925729743,PASS_NUMERICAL
12,3986,12,2,10,1.016547956922409e-15,1.99739995086177e-15,2.612280693081972e-16,73,1.8460446853718206,PASS_NUMERICAL
12,3987,12,2,10,1.1102230246251565e-15,2.6243766590006955e-15,7.202797248733314e-17,70,1.676891559588619,PASS_NUMERICAL
12,3988,12,2,10,9.992007221626409e-16,2.2491111317781423e-15,2.0173137612420131e-16,75,1.8430816818160887,PASS_NUMERICAL
12,3989,12,2,10,1.2212453270876722e-15,2.004810039973675e-15,1.922532217013227e-16,76,1.6160394488048122,PASS_NUMERICAL
12,3990,12,3,9,5.134781488891349e-16,1.343550652415539e-15,3.3353255324136606e-16,71,1.1160568187823703,PASS_NUMERICAL
12,3991,12,3,9,1.1102230246251565e-15,2.8239433288206597e-15,1.7155829456279387e-16,73,1.7839415750385785,PASS_NUMERICAL
12,3992,12,3,9,2.0539125955565396e-15,3.0733723961811816e-15,2.835136681587679e-16,82,1.82271300958508,PASS_NUMERICAL
12,3993,12,3,9,1.1102230246251565e-15,2.4675756226401433e-15,1.4305977394920813e-16,73,1.7802312002083545,PASS_NUMERICAL
12,3994,12,3,9,1.7763568394002505e-15,4.434976101331954e-15,5.542737838796446e-16,81,1.8476086934596097,PASS_NUMERICAL
12,3995,12,3,9,8.881784197001252e-16,2.3734068316221925e-15,3.491172450630716e-16,75,1.8259480225762492,PASS_NUMERICAL
12,3996,12,3,9,6.661338147750939e-16,2.082788122679507e-15,3.058312077207083e-16,75,1.4946483180428136,PASS_NUMERICAL
12,3997,12,3,9,1.9984014443252818e-15,3.3533642189279173e-15,2.405412057245185e-16,73,1.7264858009540889,PASS_NUMERICAL
12,3998,12,3,9,1.4432899320127035e-15,2.9250582901084386e-15,4.696741316299431e-16,77,1.61520521675636,PASS_NUMERICAL
12,3999,12,3,9,1.4085954624931674e-15,3.209709980960683e-15,1.3991255154666837e-16,77,1.7791273667359961,PASS_NUMERICAL
12,4000,12,3,9,1.9984014443252818e-15,3.2704614240069736e-15,3.1154438115919445e-16,77,1.6724935206481848,PASS_NUMERICAL
12,4001,12,3,9,1.7208456881689926e-15,4.0454217003624475e-15,4.138851729612366e-16,79,1.5123420589395817,PASS_NUMERICAL
12,4002,12,3,9,9.992007221626409e-16,3.2142284258764016e-15,2.472370576801689e-16,71,1.6712480843242898,PASS_NUMERICAL
12,4003,12,3,9,1.7763568394002505e-15,3.821630265289124e-15,2.7784769610733735e-16,76,1.5279895354366317,PASS_NUMERICAL
12,4004,12,3,9,8.604228440844963e-16,2.624965616333201e-15,4.531284426209433e-16,75,1.7160493393656708,PASS_NUMERICAL
12,4005,12,3,9,8.881784197001252e-16,2.3474088513432288e-15,3.395289739116906e-16,75,1.6552772093354957,PASS_NUMERICAL
12,4006,12,3,9,1.1102230246251565e-15,2.7567434529337458e-15,5.71660044354115e-17,69,1.5702446597491155,PASS_NUMERICAL
12,4007,12,4,8,5.620504062164855e-16,1.8419303560491403e-15,5.168014779667895e-16,79,1.6093636393695552,PASS_NUMERICAL
12,4008,12,4,8,1.4779844015322396e-15,3.583694621327675e-15,4.0921162007772494e-16,77,2.7174068456770764,PASS_NUMERICAL
12,4009,12,4,8,1.1102230246251565e-15,3.3939968340110644e-15,2.638529294253809e-16,78,2.1070562348129105,PASS_NUMERICAL
12,4010,12,4,8,1.1102230246251565e-15,2.274406885047992e-15,2.520369612543045e-16,77,1.8290397739437405,PASS_NUMERICAL
12,4011,12,4,8,1.942890293094024e-15,3.8716382311701295e-15,7.147491303875823e-16,78,2.583499605104544,PASS_NUMERICAL
12,4012,12,4,8,8.881784197001252e-16,2.9917871802382188e-15,6.583165389374482e-16,77,2.6528391775713134,PASS_NUMERICAL
12,4013,12,4,8,1.70027232230884e-15,4.204139367021111e-15,2.735579601534094e-16,79,2.8761502416104343,PASS_NUMERICAL
12,4014,12,4,8,2.2429974544380116e-15,4.860107925947433e-15,4.684433995092571e-16,80,2.845537477626591,PASS_NUMERICAL
12,4015,12,4,8,9.71445146547012e-16,2.808757645305137e-15,3.1732021110266165e-16,77,2.3677932304551756,PASS_NUMERICAL
12,4016,12,4,8,1.4224732503009818e-15,4.14520600528041e-15,3.461089044088582e-16,82,2.6015462748305014,PASS_NUMERICAL
12,4017,12,4,8,1.3322676295501878e-15,3.5069687682079736e-15,7.117266056055475e-16,79,2.7387987808810266,PASS_NUMERICAL
12,4018,12,4,8,2.609024107869118e-15,5.8806792748616165e-15,2.3140290953060833e-16,80,2.3786056932901514,PASS_NUMERICAL
12,4019,12,4,8,1.5543122344752192e-15,3.8819869656701345e-15,4.8473629125048805e-16,76,2.9544727142601617,PASS_NUMERICAL
12,4020,12,4,8,1.3322676295501878e-15,3.7333591627645865e-15,1.1016058624290202e-15,82,2.4613448513692586,PASS_NUMERICAL
12,4021,12,4,8,1.7763568394002505e-15,4.098947325955957e-15,3.209618748432932e-16,82,2.313069089339636,PASS_NUMERICAL
12,4022,12,4,8,1.887379141862766e-15,3.9189595484854085e-15,6.702581517492739e-16,76,2.6786035127356853,PASS_NUMERICAL
12,4023,12,4,8,1.4432899320127035e-15,3.673390703616823e-15,6.644404237725791e-16,78,2.302862269362069,PASS_NUMERICAL
12,4024,12,4,8,1.3201245652183502e-15,3.781499233592475e-15,2.3912070064274094e-16,84,2.7829828175264244,PASS_NUMERICAL
12,4025,12,4,8,1.609823385706477e-15,4.274588329306674e-15,1.3903203312312613e-16,77,2.432463745473611,PASS_NUMERICAL
12,4026,12,4,8,1.5224841681171634e-15,3.5255191620978074e-15,8.345849145092361e-16,74,2.640375107049835,PASS_NUMERICAL
12,4027,12,4,8,1.497440342936313e-15,3.9341235322894135e-15,7.038572537897177e-16,80,2.392211724450357,PASS_NUMERICAL
12,4028,12,4,8,1.3877787807814457e-15,2.965052238587138e-15,3.0919176684255985e-16,76,0.9568752522326881,PASS_NUMERICAL
12,4029,12,4,8,1.5543122344752192e-15,3.674358217414021e-15,7.794244867076103e-16,77,1.7350565083810816,PASS_NUMERICAL
12,4030,12,4,8,1.5543122344752192e-15,3.9077926687057805e-15,4.1097557864254243e-16,79,1.7330301843973597,PASS_NUMERICAL
12,4031,12,4,8,1.2212453270876722e-15,3.4317095451397234e-15,7.280807798762328e-16,77,2.4301952261860498,PASS_NUMERICAL
12,4032,12,4,8,1.3461454173580023e-15,3.633112981562455e-15,7.729726944581339e-16,73,1.9272494204734703,PASS_NUMERICAL
12,4033,12,4,8,1.7763568394002505e-15,3.956644719340935e-15,1.7961057573084607e-16,73,1.9905477333247905,PASS_NUMERICAL
12,4034,12,4,8,1.1102230246251565e-15,3.1047805414521066e-15,2.1520829585434776e-16,80,2.3415316436400775,PASS_NUMERICAL
12,4035,12,4,8,1.1102230246251565e-15,2.5402909633903995e-15,6.534356788998645e-16,78,1.1907042368686027,PASS_NUMERICAL
12,4036,12,5,7,4.0419056990259605e-16,1.1155043968537745e-15,3.1490219408791567e-16,73,0.8869192559699075,PASS_NUMERICAL
12,4037,12,5,7,1.3322676295501878e-15,2.9520115642854286e-15,4.502491580340135e-16,76,1.8054505035966177,PASS_NUMERICAL
12,4038,12,5,7,1.5543122344752192e-15,3.0697893813550953e-15,4.661006384638552e-16,80,2.3503207711005927,PASS_NUMERICAL
12,4039,12,5,7,8.881784197001252e-16,2.8478185445842076e-15,3.3961949722368596e-16,80,1.4228028842103642,PASS_NUMERICAL
12,4040,12,5,7,9.992007221626409e-16,2.724104262248985e-15,1.6494686871995815e-16,75,2.430791901387213,PASS_NUMERICAL
12,4041,12,5,7,1.0366002482821434e-15,2.680179616726721e-15,2.9765944801981495e-16,80,2.352489301575992,PASS_NUMERICAL
12,4042,12,5,7,1.1934897514720433e-15,3.4747285073160627e-15,4.712580199509352e-16,81,1.5814331303919662,PASS_NUMERICAL
12,4043,12,5,7,1.5543122344752192e-15,4.098450736016876e-15,2.0827273110339048e-16,82,1.7253690086279103,PASS_NUMERICAL
12,4044,12,5,7,1.1102230246251565e-15,2.847363260689731e-15,6.494523279820156e-16,82,1.3007592508780212,PASS_NUMERICAL
12,4045,12,5,7,1.1102230246251565e-15,2.9580390201900232e-15,3.3719058596130743e-16,80,1.6021455705174623,PASS_NUMERICAL
12,4046,12,5,7,1.124100812432971e-15,2.8590040947152423e-15,5.592282315306592e-16,82,1.5127764591837989,PASS_NUMERICAL
12,4047,12,5,7,1.3322676295501878e-15,2.5785743991162238e-15,5.693319043530187e-16,85,1.2919115847475078,PASS_NUMERICAL
12,4048,12,5,7,1.5543122344752192e-15,3.206310193572752e-15,6.296995168209015e-16,75,1.5841763485886131,PASS_NUMERICAL
12,4049,12,5,7,8.881784197001252e-16,2.199012244052062e-15,6.764504109162126e-16,81,1.2630669750030388,PASS_NUMERICAL
