transition_id,path_id,fiber_row_id,from_step_index,to_step_index,from_component_id,to_component_id,from_raw_row_id,to_raw_row_id,from_target_addr,to_source0_addr,to_source1_addr,left_margin,right_margin,zeta_left_flag,zeta_right_flag,zeta_both_flag,exact_left_flag,exact_right_flag,long_tens_gap_flag
1674,205,205,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1675,205,205,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1676,205,205,12,13,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1677,206,206,0,1,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1678,206,206,1,2,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1679,206,206,2,3,0,1,41694,0,45,53,291,8,246,1,1,1,0,0,1
1680,206,206,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1681,206,206,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1682,206,206,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1683,206,206,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1684,206,206,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1685,206,206,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1686,206,206,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1687,206,206,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1688,206,206,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1689,206,206,12,13,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1690,207,207,0,1,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1691,207,207,1,2,0,1,41694,0,45,53,291,8,246,1,1,1,0,0,1
1692,207,207,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1693,207,207,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1694,207,207,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1695,207,207,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1696,207,207,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1697,207,207,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1698,207,207,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1699,207,207,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1700,207,207,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1701,207,207,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1702,207,207,12,13,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1703,208,208,0,1,0,1,41694,0,45,53,291,8,246,1,1,1,0,0,1
1704,208,208,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1705,208,208,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1706,208,208,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1707,208,208,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1708,208,208,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1709,208,208,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1710,208,208,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1711,208,208,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1712,208,208,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1713,208,208,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1714,208,208,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1715,208,208,12,13,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1716,209,209,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1717,209,209,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1718,209,209,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1719,209,209,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1720,209,209,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1721,209,209,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1722,209,209,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1723,209,209,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1724,209,209,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1725,209,209,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1726,209,209,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1727,209,209,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1728,209,209,12,13,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1729,210,210,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1730,210,210,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1731,210,210,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1732,210,210,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1733,210,210,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1734,210,210,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1735,210,210,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1736,210,210,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1737,210,210,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1738,210,210,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1739,210,210,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1740,210,210,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1741,210,210,12,13,1,2,0,206848,0,171,291,171,291,1,1,1,0,0,1
1742,211,211,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1743,211,211,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1744,211,211,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1745,211,211,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1746,211,211,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1747,211,211,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1748,211,211,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1749,211,211,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1750,211,211,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1751,211,211,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1752,211,211,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1753,211,211,11,12,1,2,0,206848,0,171,291,171,291,1,1,1,0,0,1
1754,211,211,12,13,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1755,212,212,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1756,212,212,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1757,212,212,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1758,212,212,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1759,212,212,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1760,212,212,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1761,212,212,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1762,212,212,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1763,212,212,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1764,212,212,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1765,212,212,10,11,1,2,0,206848,0,171,291,171,291,1,1,1,0,0,1
1766,212,212,11,12,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1767,212,212,12,13,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1768,213,213,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1769,213,213,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1770,213,213,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1771,213,213,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1772,213,213,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1773,213,213,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1774,213,213,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1775,213,213,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1776,213,213,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1777,213,213,9,10,1,2,0,206848,0,171,291,171,291,1,1,1,0,0,1
1778,213,213,10,11,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1779,213,213,11,12,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1780,213,213,12,13,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1781,214,214,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1782,214,214,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1783,214,214,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1784,214,214,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1785,214,214,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1786,214,214,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1787,214,214,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1788,214,214,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1789,214,214,8,9,1,2,0,206848,0,171,291,171,291,1,1,1,0,0,1
1790,214,214,9,10,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1791,214,214,10,11,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1792,214,214,11,12,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1793,214,214,12,13,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1794,215,215,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1795,215,215,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1796,215,215,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1797,215,215,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1798,215,215,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1799,215,215,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1800,215,215,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1801,215,215,7,8,1,2,0,206848,0,171,291,171,291,1,1,1,0,0,1
1802,215,215,8,9,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1803,215,215,9,10,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1804,215,215,10,11,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1805,215,215,11,12,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1806,215,215,12,13,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1807,216,216,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1808,216,216,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1809,216,216,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1810,216,216,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1811,216,216,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1812,216,216,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1813,216,216,6,7,1,2,0,206848,0,171,291,171,291,1,1,1,0,0,1
1814,216,216,7,8,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1815,216,216,8,9,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1816,216,216,9,10,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1817,216,216,10,11,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1818,216,216,11,12,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1819,216,216,12,13,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1820,217,217,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1821,217,217,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1822,217,217,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1823,217,217,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1824,217,217,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1825,217,217,5,6,1,2,0,206848,0,171,291,171,291,1,1,1,0,0,1
1826,217,217,6,7,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1827,217,217,7,8,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1828,217,217,8,9,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1829,217,217,9,10,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1830,217,217,10,11,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1831,217,217,11,12,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1832,217,217,12,13,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1833,218,218,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1834,218,218,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1835,218,218,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1836,218,218,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1837,218,218,4,5,1,2,0,206848,0,171,291,171,291,1,1,1,0,0,1
1838,218,218,5,6,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1839,218,218,6,7,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1840,218,218,7,8,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1841,218,218,8,9,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1842,218,218,9,10,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1843,218,218,10,11,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1844,218,218,11,12,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1845,218,218,12,13,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1846,219,219,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1847,219,219,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1848,219,219,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1849,219,219,3,4,1,2,0,206848,0,171,291,171,291,1,1,1,0,0,1
1850,219,219,4,5,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1851,219,219,5,6,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1852,219,219,6,7,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1853,219,219,7,8,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1854,219,219,8,9,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1855,219,219,9,10,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1856,219,219,10,11,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1857,219,219,11,12,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1858,219,219,12,13,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1859,220,220,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1860,220,220,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1861,220,220,2,3,1,2,0,206848,0,171,291,171,291,1,1,1,0,0,1
1862,220,220,3,4,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1863,220,220,4,5,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1864,220,220,5,6,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1865,220,220,6,7,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1866,220,220,7,8,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1867,220,220,8,9,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1868,220,220,9,10,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1869,220,220,10,11,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1870,220,220,11,12,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1871,220,220,12,13,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1872,221,221,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1873,221,221,1,2,1,2,0,206848,0,171,291,171,291,1,1,1,0,0,1
1874,221,221,2,3,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1875,221,221,3,4,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1876,221,221,4,5,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1877,221,221,5,6,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1878,221,221,6,7,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1879,221,221,7,8,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1880,221,221,8,9,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1881,221,221,9,10,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1882,221,221,10,11,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1883,221,221,11,12,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1884,221,221,12,13,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1885,222,222,0,1,1,2,0,206848,0,171,291,171,291,1,1,1,0,0,1
1886,222,222,1,2,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1887,222,222,2,3,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1888,222,222,3,4,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1889,222,222,4,5,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1890,222,222,5,6,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1891,222,222,6,7,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1892,222,222,7,8,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1893,222,222,8,9,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1894,222,222,9,10,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1895,222,222,10,11,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1896,222,222,11,12,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1897,222,222,12,13,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1898,223,223,0,1,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1899,223,223,1,2,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1900,223,223,2,3,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1901,223,223,3,4,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1902,223,223,4,5,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1903,223,223,5,6,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1904,223,223,6,7,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1905,223,223,7,8,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1906,223,223,8,9,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1907,223,223,9,10,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1908,223,223,10,11,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1909,223,223,11,12,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1910,223,223,12,13,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1911,224,224,0,1,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1912,224,224,1,2,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1913,224,224,2,3,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1914,224,224,3,4,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1915,224,224,4,5,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1916,224,224,5,6,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1917,224,224,6,7,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1918,224,224,7,8,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1919,224,224,8,9,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1920,224,224,9,10,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1921,224,224,10,11,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1922,224,224,11,12,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1923,224,224,12,13,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1924,224,224,13,14,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1925,225,225,0,1,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1926,225,225,1,2,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1927,225,225,2,3,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1928,225,225,3,4,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1929,225,225,4,5,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1930,225,225,5,6,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1931,225,225,6,7,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1932,225,225,7,8,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1933,225,225,8,9,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1934,225,225,9,10,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1935,225,225,10,11,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1936,225,225,11,12,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1937,225,225,12,13,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1938,225,225,13,14,0,1,41694,0,45,53,291,8,246,1,1,1,0,0,1
1939,226,226,0,1,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1940,226,226,1,2,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1941,226,226,2,3,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1942,226,226,3,4,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1943,226,226,4,5,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1944,226,226,5,6,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1945,226,226,6,7,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1946,226,226,7,8,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1947,226,226,8,9,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1948,226,226,9,10,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1949,226,226,10,11,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1950,226,226,11,12,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1951,226,226,12,13,0,1,41694,0,45,53,291,8,246,1,1,1,0,0,1
1952,226,226,13,14,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1953,227,227,0,1,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1954,227,227,1,2,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1955,227,227,2,3,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1956,227,227,3,4,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1957,227,227,4,5,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1958,227,227,5,6,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1959,227,227,6,7,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1960,227,227,7,8,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1961,227,227,8,9,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1962,227,227,9,10,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1963,227,227,10,11,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1964,227,227,11,12,0,1,41694,0,45,53,291,8,246,1,1,1,0,0,1
1965,227,227,12,13,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1966,227,227,13,14,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1967,228,228,0,1,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1968,228,228,1,2,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1969,228,228,2,3,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1970,228,228,3,4,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1971,228,228,4,5,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1972,228,228,5,6,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1973,228,228,6,7,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1974,228,228,7,8,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1975,228,228,8,9,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1976,228,228,9,10,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1977,228,228,10,11,0,1,41694,0,45,53,291,8,246,1,1,1,0,0,1
1978,228,228,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1979,228,228,12,13,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1980,228,228,13,14,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1981,229,229,0,1,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1982,229,229,1,2,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1983,229,229,2,3,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1984,229,229,3,4,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1985,229,229,4,5,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1986,229,229,5,6,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1987,229,229,6,7,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1988,229,229,7,8,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1989,229,229,8,9,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1990,229,229,9,10,0,1,41694,0,45,53,291,8,246,1,1,1,0,0,1
1991,229,229,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1992,229,229,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1993,229,229,12,13,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1994,229,229,13,14,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1995,230,230,0,1,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1996,230,230,1,2,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1997,230,230,2,3,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1998,230,230,3,4,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1999,230,230,4,5,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2000,230,230,5,6,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2001,230,230,6,7,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2002,230,230,7,8,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
