basis_id,component_id,prob_num,prob_den,prob_num_digits,prob_den_digits,prob_num_mod_1000000007,prob_den_mod_1000000007,prob_num_mod_1000000009,prob_den_mod_1000000009,prob_sha256,active_owner_flag,dominant_component_flag,positive_flag
203,1,18901931853141168290209112310393585086003252145506673327417673241916043830280850152105073587306490860448142684673908331199378022013989856378483464284460964380641448232034854660791748162982109353295203787089117100713042341342562437761102910324837536,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,248,254,317407892,253126048,769867261,867253560,b492cba2adfa886c6cb482b4ec90e792370bd735581c012f45e599627328043a,0,0,1
203,2,26376492905892011280682689800664264347579732782890207328994294194778785778056189724391508946319202169132691264820191576188153670766779518349045600798142362723486749955580207297216750969895977569062985727696920317570051236188591815452521932276764582585131,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,254,254,784844377,253126048,642316962,867253560,6d9050cf616a6bdd7d50da528b1518690008aed6e61d17fc1be46ecfefbfc08d,0,1,1
204,0,2487376707731449528890365515967145800365389070263995499293877611794829370986282168698551725715106004085785354505302938674183359176597355145151952760157751156907872899841937919674974782483882710634325807897560955697601384807103023270775137929376590329515,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,253,254,968553510,253126048,520500158,867253560,ca3279446eac822ca7bd8cd98c783e50bdfa0c46de7cfe01d0ba8b7d339e87d9,0,0,1
204,1,20099913905707145182218207070113897712623223229129183197073492513315203712384775519371573068743024475005466796848971266142387654183689316032465253986235053260262955663242423783568490743543037420932640505390278481804881083499512447686158908920016240,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,248,254,779521408,253126048,896890720,867253560,3a6fd406cdbe7d991c7451fdd2af301389e8e373640b8fa070dcc271b2beda0f,0,0,1
204,2,26222257938093166397251803792586891065911854701140769487424219318940447988641594795696243398809856014728556508541434591073039108091233921868276811139118938505235843920152242194908940219963694930530487346035801582156674359074077891965373661616497463608376,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,254,254,505051144,253126048,449862691,867253560,ebfcb5bd35b1021bc20c9f5c61b56b5706b0c15678f5ca4f434ecca1c16f82f3,0,1,1
205,0,7067286195782372627746216542523973574210324230661924786132789746594299009225085882563533902482148258610115344039142921297241457661108807257564614987584712554466952716846656325172702450185579755786199010304545094395470451020079127856728720283196860970045,57419309491477043266574703053522213960349912789255988231802588008455581349663178698340628992196061523677633737027068757436977219310970921405489592729061351794393954165899686714015397141876642368404468173147735856265515097524528829497192971409565947908262,253,254,901279068,506252096,312730887,734507111,39a99993eed382135b939f1baf787c78a179e649eb5f8bb25375c9ab803fbf2c,0,0,1
205,1,27771915295468100053169105685414808067812482447474651305262582719702636636253885854307172338560696321019696035539823723180535908377423889276728739869225191162300022435244385271394691439393575791807950723232237191174713428202042828032319636983966304,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,248,254,740683907,253126048,38326301,867253560,c22c7816a6d37b278a5c773ebc6215f00b489f5de6f624f65c4f8e0157f8c357,0,0,1
205,2,50351967751864079702628380172786869556523452933629168496367187736695842935164820308005386475369236143674876353595854756492289400578045359300146424283996900789544676849008159900072151902308183825466685546941744297395662297077593297554808186487095119005609,57419309491477043266574703053522213960349912789255988231802588008455581349663178698340628992196061523677633737027068757436977219310970921405489592729061351794393954165899686714015397141876642368404468173147735856265515097524528829497192971409565947908262,254,254,123605228,506252096,345123622,734507111,5dcc4fcc513328286fb6b38250667e3b470260ad537da07e48556196d83bcbea,0,1,1
206,0,7419228691255571675570396964734531169405130233917388239878244681669786752873727892522213452167428716275545774150474220146394306012699377646637070871934271033220347736752377669286113342840949376070245171492560444290521345481381711571933275314541803985241,57419309491477043266574703053522213960349912789255988231802588008455581349663178698340628992196061523677633737027068757436977219310970921405489592729061351794393954165899686714015397141876642368404468173147735856265515097524528829497192971409565947908262,253,254,523206268,506252096,50421932,734507111,5896e37412d55e524a0ea1b016fd41009a95ac79bf1776c2bd1e9beddd0ecb8c,0,0,1
206,1,28732893095717014254759827602747355816534593557038796562574188006886978385632926485072348550860732464501065003014658659962190282257997654863967344528442709554664638807987388347853897440128997117851966842235508546277254666651497619480789840693651744,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,248,254,61248007,253126048,966599157,867253560,2fecc28218fac4b36564d8eaa892074da68549ebc0214fe7fd6f341f7c701b10,0,0,1
206,2,50000023334435280156975796569132477296233149486151485914331218178409780822832679539965445395331531085937158960746588507973262988917707027763542793922438023875754497099869693069952588091240812734339987297721490940957901197533813814930020734515342756619533,57419309491477043266574703053522213960349912789255988231802588008455581349663178698340628992196061523677633737027068757436977219310970921405489592729061351794393954165899686714015397141876642368404468173147735856265515097524528829497192971409565947908262,254,254,860549821,506252096,750886883,734507111,6330d53a0fcd70d7f0195212210cf83b365691cedea05fbf69529f3dbf728ff0,0,1,1
207,0,9743756545644004548687652399523891943840618979464041812403844293445132805244567982348151926365565451185096264800503351824085140142970738985137239507859894485452093702606069319259392964788483459258387584075123448651105991533596620106387357151965530300061,57419309491477043266574703053522213960349912789255988231802588008455581349663178698340628992196061523677633737027068757436977219310970921405489592729061351794393954165899686714015397141876642368404468173147735856265515097524528829497192971409565947908262,253,254,986046885,506252096,325403959,734507111,82671ee68c2774138926feb522afc2916dd756d1ff03c9fdf857c7ea43f08bb5,0,0,1
207,1,34420557645797107733123816440132677306644678845613481715740186871270537147149556835154609721933672274945696965972611376179367634124987854110205227059225215795586247972835611030931363550812792839085431772270514605109167700887527934635658046339812592,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,248,254,610805692,253126048,511530517,867253560,ee81590b8ec2571dff3966ecb59ba55b830c9c2d86112b340fa1561f712f2030,0,0,1
207,2,47675484104717747123671584406365441751154680520434255192435312234636706003344316416878806756611052205147987580832633460390139720432731932444644132810747338858510269290797671723533942314361057283560402418209067866585198887655530434334936342941507737983017,57419309491477043266574703053522213960349912789255988231802588008455581349663178698340628992196061523677633737027068757436977219310970921405489592729061351794393954165899686714015397141876642368404468173147735856265515097524528829497192971409565947908262,254,254,298593841,506252096,386042127,734507111,b5e53bc7fe7b08b5da9b70d7c58faa93d435293ef50f4b682b88569b7831e7dd,0,1,1
208,0,5494913643205855723825964515847394743146467928211877641204696800492448448435545020695627940162028264347502527908759318902217330573332838398623511965254711651638944307405455171526926604540844752338706233975701429196379167360443805847110839776637500203881,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,253,254,957171185,253126048,976852790,867253560,ff0f0a9438fafa8fb610554c4c833c7d7c430351d23c0c03e5f5598cf4740703,0,0,1
208,1,36745501190187665879404148373967218707173169121517255686917901495522406737412387538227941230398496002592816146219146825256648681416730391129913742354710404042979351417924727556011344132079615927895979797597421531273899345733756243081139685117847264,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,248,254,976984716,253126048,407742904,867253560,df885761891ac67577a2478d395c2f3136e71911cebeea1e7a07de6fd0b49f89,0,0,1
208,2,23214704357031475721795507606765338269809781293246994957440910285833846703989306916087148327994772098995311747788628840669446022433471205573730154485533609535153989796192970260753215955053344352247599956618368901514847107502474875145242564788460355902986,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,254,254,318970161,253126048,482657875,867253560,a44f23010cd713703369d031cb149afac23f6d3924d8852b633388325b5d8aa5,0,1,1
209,0,476784096930600279343194422101010014482868381817117150109877835620252697491218658053354875176905864392797558443844108560210775749845245663486625795578510066253607535698481399338036343775677388885481022188344815387085846728688914233293855342991518466164,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,252,254,639591583,253126048,504127513,867253560,3aa96e46bbc91a8f60c948ac48cf7d402c5f5237aefa4a08751c9ba3ea792f6a,0,0,1
209,1,3874821304221795238076479748986943205673640594177625711615027996094738495573334974351752401322956352602113184992391767437043203102362887331710433610172102393722214113602698363834160139946328980739805540589262747793462114291581749893887396593713744,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,247,254,420294353,253126048,273830720,867253560,c90926f6e411fb13f77c0429d1f3f85e8bbc96ef5192d0a115d6f560fc6573d1,0,0,1
209,2,28232866773986617132148919028180347978748882339170282788165704553579541882601875117781985269168723574489666707956505277766510396862437112676370838858518555658840975825037248354971298393002503848987772324579982523482923908571461208933552736474394861774223,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,254,254,193240119,253126048,89295327,867253560,93edcbde9e7408e9afbe402c48f4f0eff25d5ecea200c0c615b05e09e13eda57,0,1,1
210,0,3531761528118533747158728413530806264314028117067033441740878701633390263771740716770689576596650284660117092026781889444831847405949033326256209488246144799125113865977327466274993574966764332707207335047614498921334144343401751210336347186139773141275,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,253,254,908682996,253126048,5366528,867253560,426c981d61b32ba7006430ce650c013efc8cedff974488d598240474b5337f88,0,0,1
210,1,27678435695387780371315313199235533023224626373983341559648139963506570993184694828125616318529597035993201696818220356964972165741233096361841226477027636068079902735899836257731701057000372386882983360483559883797794214844525724743977936832043712,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,248,254,337148311,253126048,981504330,867253560,b32dfecb4be630c7b4dbf25e22f9c42b3a32ea31da6655f85b7d0d66920130cc,0,0,1
210,2,25177865539184292498348251797917101480327905052934586690818855654454436904488855447704796793885061947581663783285055671053299797277370686143392225035058054070435795137069779990896447264270499851122639868542892945651539606624647819012535394540706368769144,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,254,254,7294748,253126048,880382711,867253560,9f6480126ee1a945736a48a8e713eb904603a97916cf9426dd42fd21158b4e84,0,1,1
211,0,4621342711724755159949193171618277041728335543469086624531650489631751268739091211185168365161644604011624475904075442068814287925550549412634963265427114163126466714955741879473726323247086738156300275996759861972541432461622388616703572182905456661778,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,253,254,144291132,253126048,223391712,867253560,2be1574e63be70db50b4fc3483039836812735b3bae5a4c45a9877226af61bfd,0,0,1
211,1,33383192866245211859755022751598337114520244352680561420965901466133649400610472172618064835304452180504716004180867056071176134941049276232992819565048925974685808581691378731896624899310213380688841226397700868030979540524554143297754721526866816,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,248,254,340163442,253126048,757395174,867253560,b08b2bef1567642d70ac644a3ed1256d8bd67e33e8ffdb822d564b45441bb849,0,0,1
211,2,24088278650820900228126298600120078340109506330914554810808222548694573272443097527512973512871550853375011887893454755782618250553799970240833600106283996685144535682185519786155240351066335135832553121735881668459348085321101501577749615767155990425537,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,254,254,768671481,253126048,886466683,867253560,eabb3a8d08d2a2c2f04fbe456757c5997784e496b18c0993387f22b69b9a2c29,0,1,1
212,0,9324932343116152729104109968050544912437911360956401868757622398463928897849250415963002612554055677880171819148182738071973401751505358664795494789863727846054358130737134703761796874768038396906270330531211055590375651554315098247050410440602541436,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,250,254,320887685,253126048,730136884,867253560,04ee4a775902027eb5eb3df674693f0668752dcca82e4bab5ecc18fbda4e1ec8,0,0,1
212,1,75794673574699124961670068364667470483152318810511812739173057770406338811370926209009385496319626374853313232442148836380652464274676312613969344538486601319475664960490189925646431437819802017378321057794199937346522960036439330127574796624496,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,245,254,758864283,253126048,474414582,867253560,ecee6f91ef71568640186fde51d6db44aecdebe0d0f3a6ca80a4285830f64174,0,0,1
212,2,28700329737600731905859122455122988070595048000114718903520723642656268975527401287383425284476091209841310321841072963538267799873081491069403688255771467630864321405343441261813746848417121707985525798865015659282967235764187139613910105166767574788199,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,254,254,173374087,253126048,662702103,867253560,cc06a06e614a9f916daf0bd42d7192b666b7a25371b1815a791eb305ef6314af,0,1,1
213,0,960763462927219841207161985937549757317408418708995475920290664295206253487191453279756239333159530916684104195145362125117107022156948737475306095228006988975467051933810115622885385426914522138853724199125547370020793147076171211967722500140084910964,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,252,254,794335302,253126048,515086238,867253560,342b26852f85aee4c260435e52e4bc44d06cf60e7d4f03395aac7935395477d9,0,0,1
213,1,7807707564320295336393855772216381472803108019224410711905903439313255078599612266688839111241183619587417873811432204674863860379780163088460471566585046768208164713170524700429022142778726198567979234856185069366217780762297106195475335270367824,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,247,254,842556188,253126048,543261015,867253560,65be8c74028303a7990106ac7e54a30a8c8cf7cfff337d702e522f6c7c231c5c,0,0,1
213,2,27748883475103737471784853146967785006476075172810979415570291434029145108089319296278291567925759989738513176900515205161166827769468132185106401808831102323174741822851320070860112756489263883337181794395507524577667389397407481239522567729307618675343,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,254,254,616234572,253126048,808906316,867253560,15fc20c1e6e6c3f8c53b12ee9d1de69f5b42dcc5491a9613b7c54950d4831d1e,0,1,1
214,0,1308661456439958749618274165655364358102584687520341299561448460284651411333808568216639353782136487173389136137052400767000763215459748429284433012298094183686016162105257781599148291886545909143864001172335557844564265638343562293042788110528440694920,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,253,254,794013141,253126048,864837819,867253560,dd4496a3d16b096a89a03af18af055c32b52c6023262852139f2a802f0790848,0,0,1
214,1,10630526864225995363724974450021140699820577273967055705427724136372421455932256471412151925230072841876493333031195733928598410538576794226350002034263856806960495906999122425987343332679280798128905414421783404524979812074663825228199076726889504,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,248,254,969068637,253126048,698414212,867253560,38bd1fae5cd01517f829e78c0c0a8973535161135d2b64aad944175dffba9191,0,0,1
214,2,27400982658771698657673713636131292600931671886530378849284140116219002891076324848697203730163969044592585855883148946755753917841615173696666137002230547449654153960348678576286124291708442595777571956496117948504788758144108777791728469395177806369707,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,254,254,490044284,253126048,304001538,867253560,219a977b4f426fdf40d29fdf8fb05e9c9510e406d7c39748549d5c18cba3f062,0,1,1
215,0,1752912772000871718235508049498256686693531173632823635946314343987518842019003309128235401228559682386353316755849342017903932139739214661337841314013541797218908538548186890912057524568619865073677394100398107360376011187718906846575474749134521667824,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,253,254,34030862,253126048,851291940,867253560,64815287149305bcfdf34e49b96679a21975e9e074a83ca1ec82278af1a1781a,0,0,1
215,1,14234023858365310750492076387401492747222199797345870559308047171124784239953313010757383797945978922085134889214374451399863913320816513877149446112030934518244082108180549257572821710380718267049726455187104467934298174644068102103356365093037120,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,248,254,413837074,253126048,83237340,867253560,75afa6a22da1997085e9ae26f87755094d5ea37119dc9931cc66cdf143422e43,0,0,1
215,2,26956727739713791549741092985186462891988677998795373134084420352193100708028346086729068337485673133473541466622795822326133277651832925224893077901071022069043550300319548285546383473547990938410289642747014633667913603276370863833918907599283359249187,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,254,254,805258119,253126048,932724289,867253560,fb7c36f2a50c5dfd523a5a3641939555cbb987db90a7cb132421698a58947b43,0,1,1
216,0,2551392317007752182454001991018225035910688036665832217116843083951204206649115519731180906950088642936764167178451463402091141368598493907984109238602948693245557969217079711563476409224235659486317087418053024189167159082520293928928178358771360675687,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,253,254,257588044,253126048,592705711,867253560,05bef2bebc76aba314ab7db8d3a1cd395770d9dff3672e64387237b5b892f436,0,0,1
216,1,20565036085453678711767054404808736218474990481822657165345878672574578228602221991050692546671938383433903730571074433770137357495622014778890572897004837558018181635482431722988266999453802560170098378477826776423144788789873389688364093163117456,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,248,254,981858313,253126048,519075388,867253560,0feb193e9bfa78943055d1f01b5783b2b7cba24bea3863fce7b0e5db31d5a5f2,0,0,1
216,2,26158241863694683997154637768688477135528049882971680076127285574397913893604245227217142538455395446963669267431352344241963698149529471172745908235354830199113861095551128163012499173447086070913356829057436426116813966534955330946278618981918450160988,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,254,254,13679698,253126048,755472470,867253560,18b1892d61baa534cc112958b0085a2f8a30b37e955b77ab3c43b79ee60f6c26,0,1,1
217,0,3330670411878609755731091259610769721313494966900771255714265888673126466858174117962863118445671688440064755395100119703759356200758525100004414388008574464880062520188467716319155117733828061306056667755387218392377294766775860692698059476228384520431,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,253,254,459537775,253126048,525512649,867253560,d12e3bef322d6f1398f6bc97060e0a3a3241f32129a8097243bd1a009c7ca096,0,0,1
217,1,26532502969816117495547200948505863259236312667063625552292127326433194412092220577298346008242901361891219549733682284391219540356817754539322581174778966599336082875126761189873213580392014139502844435676126708437067943544093003449616921625766944,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,248,254,976438457,253126048,763214129,867253560,30da01294ea76396db58d569c9bcdd7754744114725c0d71ca49aabfa0c004e1,0,0,1
217,2,25378957801356942061438764719949388752998202191414555796561475823427337774779003138986874079306350830497390221898884525332444862235186578784985842653940926653350315226678500513927353579990912730882037915974045033613671816927545009962894976611632963666756,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,254,254,817149830,253126048,578526791,867253560,966f2b90e208f4b98dc8f1ae1bd6206e2e93b462618c2645d7ba973feac7d3e1,0,1,1
218,0,3755238470500473270671874978005736562819395949977193549592810866951873902249086891345817556118922850705603401415145814730764703593141916585565073420847018215141529198245547792641186165638186410514359311062719868097476732736716338252248656518536267235851,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,253,254,50369850,253126048,820155905,867253560,a7ce3e606e578b0a0ca1c546a12d96b129b2ed06eee04ac2dade941e694ab60b,0,0,1
218,1,28899071414033621691278521034633445461921248417891303174848281764405397750555415808103035509476008241240269551469087403277378464443590565935796974198914463970168026656860189850690301852639512073054397970773863883886513496075309606308402306161544448,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,248,254,251200579,253126048,152033949,867253560,7098c4f44effbcceba221c82296f0f211fd430dd29ab07919b4b7531acb308da,0,0,1
218,2,24954387376166634328993785270234335783910098523402382675005308288994152367184751902408688836943598435124972226828837094900320628683879100526613787146709458767591477716677638704176661714998282134175801721113177286171396929512052001186741520783940545173832,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,254,254,951555626,253126048,895063715,867253560,b8638eabf70ac40ef1a7bd8e9737175792f0946b22867b7196748ce6973293fc,0,1,1
219,0,8228255671604308292388504586418210056508478350131686790395550695530797008529958183277207056196810749085185940972231571865435621209929975005750868790756398751580493425681768586987200016128924311781903171727597724080445803158253660855728625175461916501785,57419309491477043266574703053522213960349912789255988231802588008455581349663178698340628992196061523677633737027068757436977219310970921405489592729061351794393954165899686714015397141876642368404468173147735856265515097524528829497192971409565947908262,253,254,138697312,506252096,12596680,734507111,7c1103c8610ab198cd31d00442ca67334f44dc71141774f669687590a6865689,0,0,1
219,1,30805648845991731281706742830324465826031270060227347319003216274051380853789679747514359051062542953154739267484223962189075535754052263239547806577076102437253582540557203601377747091404569564660128585240419442562705627235470585204123417968772720,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,248,254,890008883,253126048,344849650,867253560,d2c2691b780f8380baace1315a1c842b902d070903d88fad53a79a47042c184b,0,0,1
219,2,49190992208575042990723635053618343254909782376584180986712399306492236238371512935703926907281148649506541486576302217123617219949969438295212244842691798890608586233052837012620994370253535247483435681162967651346184168955020697700293937987268093861037,57419309491477043266574703053522213960349912789255988231802588008455581349663178698340628992196061523677633737027068757436977219310970921405489592729061351794393954165899686714015397141876642368404468173147735856265515097524528829497192971409565947908262,254,254,587537032,506252096,32211131,734507111,51972bcfe154b79507b1cc621a0a092444f3c17fc44093d6fc8e7fd1061dc455,0,1,1
220,0,4718247283065824001613195510485928310126912327552818243726530619918628296777697585867485553618030685839466578670258572787692262310999243754357664450077343459743968354912176558139258621538984350501558176659702558972710364557902317084387675129240284020140,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,253,254,54823928,253126048,839356712,867253560,9a0e2694b4b551e8cbe3886cf03a5ee17a3a3c9c4573cf3ecb71945a75a096aa,0,0,1
220,1,33766519284224493914631807453567490160442016404934738948390892908176215729897469524347139656956507706566717071610621579258210256254632986118529878085082515082004745530421691196338853821825641646826088585370426987349487225264259322737647047561853312,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,248,254,560845926,253126048,268875832,867253560,f07ba495db7635b4ed5e98381ec6364d71a0c475425808c41088749bd226236c,0,0,1
220,2,23991373696153413407180241384467725102557883625058770937435814993416254201838161865833304595340343119491643723126204195309217089134229962315401013384575247354937926723292136377177243610545515008059029083825579998733059834717136833404886072928495128080679,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,254,254,637456201,253126048,759021025,867253560,03309379fb778570ed502b4f81e809f00500856e460422750263ec2a1d26b586,0,1,1
221,0,5465553048012727689609527709602616853989356173365961469891211424997433088186004560762990546120665809173073042636093229232137933418402694017836343427253930590420153518004480561135805748790667268046750388487494150866422090492982078228033350408907272521576,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,253,254,578682093,253126048,384718274,867253560,928ee0de3201a1f4ac6e8f127a2779f66395d142a278d7e97d84d49c4c0461c2,0,0,1
221,1,36635705439600707222444337789124978532036055764098745509529477088040415778085499427374310586595785889774087458917914205504798981867974422455938393307453838660774059540939525061118642140804686914855298471607356523528704211909968722759918582695677744,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,248,254,21381542,253126048,709973152,867253560,159e58b8d13bdefab629399fbbec8645359a422ff79cb18da473b66b0b9ff60a,0,0,1
221,2,23244065062020354342970601372820701001207068185206268547264573049753269546229806702907896575666778356879854051789982231572145171438100898710485996998883437852938162790885821856346831703505513111468568842787902169909811929565070426551840375377293005754811,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,254,254,653062420,253126048,772562143,867253560,fa623b583be487694e4a1f4564edc5d8410f3635cb8dc69b3490f589ea1f2ae1,0,1,1
222,0,5494173433501816806473962127278428034784860732587007151071775028207027128726270125183990655477880690515721404006030502875935958783795192830809286811389964051601658915655087946416280579353050786495485459402171374638513390652773838563682936366916803689507,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,253,254,812333913,253126048,114313362,867253560,b7592e2723815c6f8fa51197074ba0c927c11b89270f947ebc2e265d46073e25,0,0,1
