step_id,path_id,fiber_row_id,step_index,component_id,raw_row_id,basis_id,source0_addr,source1_addr,target_addr,coeff
1816,201,201,3,0,41694,19,114,753,45,2
1817,201,201,4,0,41694,19,114,753,45,2
1818,201,201,5,0,41694,19,114,753,45,2
1819,201,201,6,0,41694,19,114,753,45,2
1820,201,201,7,0,41694,19,114,753,45,2
1821,201,201,8,1,0,7,53,291,0,8
1822,201,201,9,1,0,7,53,291,0,8
1823,201,201,10,1,0,7,53,291,0,8
1824,201,201,11,1,0,7,53,291,0,8
1825,201,201,12,1,0,7,53,291,0,8
1826,201,201,13,1,0,7,53,291,0,8
1827,202,202,0,0,41694,19,114,753,45,2
1828,202,202,1,0,41694,19,114,753,45,2
1829,202,202,2,0,41694,19,114,753,45,2
1830,202,202,3,0,41694,19,114,753,45,2
1831,202,202,4,0,41694,19,114,753,45,2
1832,202,202,5,0,41694,19,114,753,45,2
1833,202,202,6,0,41694,19,114,753,45,2
1834,202,202,7,1,0,7,53,291,0,8
1835,202,202,8,1,0,7,53,291,0,8
1836,202,202,9,1,0,7,53,291,0,8
1837,202,202,10,1,0,7,53,291,0,8
1838,202,202,11,1,0,7,53,291,0,8
1839,202,202,12,1,0,7,53,291,0,8
1840,202,202,13,1,0,7,53,291,0,8
1841,203,203,0,0,41694,19,114,753,45,2
1842,203,203,1,0,41694,19,114,753,45,2
1843,203,203,2,0,41694,19,114,753,45,2
1844,203,203,3,0,41694,19,114,753,45,2
1845,203,203,4,0,41694,19,114,753,45,2
1846,203,203,5,0,41694,19,114,753,45,2
1847,203,203,6,1,0,7,53,291,0,8
1848,203,203,7,1,0,7,53,291,0,8
1849,203,203,8,1,0,7,53,291,0,8
1850,203,203,9,1,0,7,53,291,0,8
1851,203,203,10,1,0,7,53,291,0,8
1852,203,203,11,1,0,7,53,291,0,8
1853,203,203,12,1,0,7,53,291,0,8
1854,203,203,13,1,0,7,53,291,0,8
1855,204,204,0,0,41694,19,114,753,45,2
1856,204,204,1,0,41694,19,114,753,45,2
1857,204,204,2,0,41694,19,114,753,45,2
1858,204,204,3,0,41694,19,114,753,45,2
1859,204,204,4,0,41694,19,114,753,45,2
1860,204,204,5,1,0,7,53,291,0,8
1861,204,204,6,1,0,7,53,291,0,8
1862,204,204,7,1,0,7,53,291,0,8
1863,204,204,8,1,0,7,53,291,0,8
1864,204,204,9,1,0,7,53,291,0,8
1865,204,204,10,1,0,7,53,291,0,8
1866,204,204,11,1,0,7,53,291,0,8
1867,204,204,12,1,0,7,53,291,0,8
1868,204,204,13,1,0,7,53,291,0,8
1869,205,205,0,0,41694,19,114,753,45,2
1870,205,205,1,0,41694,19,114,753,45,2
1871,205,205,2,0,41694,19,114,753,45,2
1872,205,205,3,0,41694,19,114,753,45,2
1873,205,205,4,1,0,7,53,291,0,8
1874,205,205,5,1,0,7,53,291,0,8
1875,205,205,6,1,0,7,53,291,0,8
1876,205,205,7,1,0,7,53,291,0,8
1877,205,205,8,1,0,7,53,291,0,8
1878,205,205,9,1,0,7,53,291,0,8
1879,205,205,10,1,0,7,53,291,0,8
1880,205,205,11,1,0,7,53,291,0,8
1881,205,205,12,1,0,7,53,291,0,8
1882,205,205,13,1,0,7,53,291,0,8
1883,206,206,0,0,41694,19,114,753,45,2
1884,206,206,1,0,41694,19,114,753,45,2
1885,206,206,2,0,41694,19,114,753,45,2
1886,206,206,3,1,0,7,53,291,0,8
1887,206,206,4,1,0,7,53,291,0,8
1888,206,206,5,1,0,7,53,291,0,8
1889,206,206,6,1,0,7,53,291,0,8
1890,206,206,7,1,0,7,53,291,0,8
1891,206,206,8,1,0,7,53,291,0,8
1892,206,206,9,1,0,7,53,291,0,8
1893,206,206,10,1,0,7,53,291,0,8
1894,206,206,11,1,0,7,53,291,0,8
1895,206,206,12,1,0,7,53,291,0,8
1896,206,206,13,1,0,7,53,291,0,8
1897,207,207,0,0,41694,19,114,753,45,2
1898,207,207,1,0,41694,19,114,753,45,2
1899,207,207,2,1,0,7,53,291,0,8
1900,207,207,3,1,0,7,53,291,0,8
1901,207,207,4,1,0,7,53,291,0,8
1902,207,207,5,1,0,7,53,291,0,8
1903,207,207,6,1,0,7,53,291,0,8
1904,207,207,7,1,0,7,53,291,0,8
1905,207,207,8,1,0,7,53,291,0,8
1906,207,207,9,1,0,7,53,291,0,8
1907,207,207,10,1,0,7,53,291,0,8
1908,207,207,11,1,0,7,53,291,0,8
1909,207,207,12,1,0,7,53,291,0,8
1910,207,207,13,1,0,7,53,291,0,8
1911,208,208,0,0,41694,19,114,753,45,2
1912,208,208,1,1,0,7,53,291,0,8
1913,208,208,2,1,0,7,53,291,0,8
1914,208,208,3,1,0,7,53,291,0,8
1915,208,208,4,1,0,7,53,291,0,8
1916,208,208,5,1,0,7,53,291,0,8
1917,208,208,6,1,0,7,53,291,0,8
1918,208,208,7,1,0,7,53,291,0,8
1919,208,208,8,1,0,7,53,291,0,8
1920,208,208,9,1,0,7,53,291,0,8
1921,208,208,10,1,0,7,53,291,0,8
1922,208,208,11,1,0,7,53,291,0,8
1923,208,208,12,1,0,7,53,291,0,8
1924,208,208,13,1,0,7,53,291,0,8
1925,209,209,0,1,0,7,53,291,0,8
1926,209,209,1,1,0,7,53,291,0,8
1927,209,209,2,1,0,7,53,291,0,8
1928,209,209,3,1,0,7,53,291,0,8
1929,209,209,4,1,0,7,53,291,0,8
1930,209,209,5,1,0,7,53,291,0,8
1931,209,209,6,1,0,7,53,291,0,8
1932,209,209,7,1,0,7,53,291,0,8
1933,209,209,8,1,0,7,53,291,0,8
1934,209,209,9,1,0,7,53,291,0,8
1935,209,209,10,1,0,7,53,291,0,8
1936,209,209,11,1,0,7,53,291,0,8
1937,209,209,12,1,0,7,53,291,0,8
1938,209,209,13,1,0,7,53,291,0,8
1939,210,210,0,1,0,7,53,291,0,8
1940,210,210,1,1,0,7,53,291,0,8
1941,210,210,2,1,0,7,53,291,0,8
1942,210,210,3,1,0,7,53,291,0,8
1943,210,210,4,1,0,7,53,291,0,8
1944,210,210,5,1,0,7,53,291,0,8
1945,210,210,6,1,0,7,53,291,0,8
1946,210,210,7,1,0,7,53,291,0,8
1947,210,210,8,1,0,7,53,291,0,8
1948,210,210,9,1,0,7,53,291,0,8
1949,210,210,10,1,0,7,53,291,0,8
1950,210,210,11,1,0,7,53,291,0,8
1951,210,210,12,1,0,7,53,291,0,8
1952,210,210,13,2,206848,63,171,291,139,2
1953,211,211,0,1,0,7,53,291,0,8
1954,211,211,1,1,0,7,53,291,0,8
1955,211,211,2,1,0,7,53,291,0,8
1956,211,211,3,1,0,7,53,291,0,8
1957,211,211,4,1,0,7,53,291,0,8
1958,211,211,5,1,0,7,53,291,0,8
1959,211,211,6,1,0,7,53,291,0,8
1960,211,211,7,1,0,7,53,291,0,8
1961,211,211,8,1,0,7,53,291,0,8
1962,211,211,9,1,0,7,53,291,0,8
1963,211,211,10,1,0,7,53,291,0,8
1964,211,211,11,1,0,7,53,291,0,8
1965,211,211,12,2,206848,63,171,291,139,2
1966,211,211,13,2,206848,63,171,291,139,2
1967,212,212,0,1,0,7,53,291,0,8
1968,212,212,1,1,0,7,53,291,0,8
1969,212,212,2,1,0,7,53,291,0,8
1970,212,212,3,1,0,7,53,291,0,8
1971,212,212,4,1,0,7,53,291,0,8
1972,212,212,5,1,0,7,53,291,0,8
1973,212,212,6,1,0,7,53,291,0,8
1974,212,212,7,1,0,7,53,291,0,8
1975,212,212,8,1,0,7,53,291,0,8
1976,212,212,9,1,0,7,53,291,0,8
1977,212,212,10,1,0,7,53,291,0,8
1978,212,212,11,2,206848,63,171,291,139,2
1979,212,212,12,2,206848,63,171,291,139,2
1980,212,212,13,2,206848,63,171,291,139,2
1981,213,213,0,1,0,7,53,291,0,8
1982,213,213,1,1,0,7,53,291,0,8
1983,213,213,2,1,0,7,53,291,0,8
1984,213,213,3,1,0,7,53,291,0,8
1985,213,213,4,1,0,7,53,291,0,8
1986,213,213,5,1,0,7,53,291,0,8
1987,213,213,6,1,0,7,53,291,0,8
1988,213,213,7,1,0,7,53,291,0,8
1989,213,213,8,1,0,7,53,291,0,8
1990,213,213,9,1,0,7,53,291,0,8
1991,213,213,10,2,206848,63,171,291,139,2
1992,213,213,11,2,206848,63,171,291,139,2
1993,213,213,12,2,206848,63,171,291,139,2
1994,213,213,13,2,206848,63,171,291,139,2
1995,214,214,0,1,0,7,53,291,0,8
1996,214,214,1,1,0,7,53,291,0,8
1997,214,214,2,1,0,7,53,291,0,8
1998,214,214,3,1,0,7,53,291,0,8
1999,214,214,4,1,0,7,53,291,0,8
2000,214,214,5,1,0,7,53,291,0,8
2001,214,214,6,1,0,7,53,291,0,8
2002,214,214,7,1,0,7,53,291,0,8
2003,214,214,8,1,0,7,53,291,0,8
2004,214,214,9,2,206848,63,171,291,139,2
2005,214,214,10,2,206848,63,171,291,139,2
2006,214,214,11,2,206848,63,171,291,139,2
2007,214,214,12,2,206848,63,171,291,139,2
2008,214,214,13,2,206848,63,171,291,139,2
2009,215,215,0,1,0,7,53,291,0,8
2010,215,215,1,1,0,7,53,291,0,8
2011,215,215,2,1,0,7,53,291,0,8
2012,215,215,3,1,0,7,53,291,0,8
2013,215,215,4,1,0,7,53,291,0,8
2014,215,215,5,1,0,7,53,291,0,8
2015,215,215,6,1,0,7,53,291,0,8
2016,215,215,7,1,0,7,53,291,0,8
2017,215,215,8,2,206848,63,171,291,139,2
2018,215,215,9,2,206848,63,171,291,139,2
2019,215,215,10,2,206848,63,171,291,139,2
2020,215,215,11,2,206848,63,171,291,139,2
2021,215,215,12,2,206848,63,171,291,139,2
2022,215,215,13,2,206848,63,171,291,139,2
2023,216,216,0,1,0,7,53,291,0,8
2024,216,216,1,1,0,7,53,291,0,8
2025,216,216,2,1,0,7,53,291,0,8
2026,216,216,3,1,0,7,53,291,0,8
2027,216,216,4,1,0,7,53,291,0,8
2028,216,216,5,1,0,7,53,291,0,8
2029,216,216,6,1,0,7,53,291,0,8
2030,216,216,7,2,206848,63,171,291,139,2
2031,216,216,8,2,206848,63,171,291,139,2
2032,216,216,9,2,206848,63,171,291,139,2
2033,216,216,10,2,206848,63,171,291,139,2
2034,216,216,11,2,206848,63,171,291,139,2
2035,216,216,12,2,206848,63,171,291,139,2
2036,216,216,13,2,206848,63,171,291,139,2
2037,217,217,0,1,0,7,53,291,0,8
2038,217,217,1,1,0,7,53,291,0,8
2039,217,217,2,1,0,7,53,291,0,8
2040,217,217,3,1,0,7,53,291,0,8
2041,217,217,4,1,0,7,53,291,0,8
2042,217,217,5,1,0,7,53,291,0,8
2043,217,217,6,2,206848,63,171,291,139,2
2044,217,217,7,2,206848,63,171,291,139,2
2045,217,217,8,2,206848,63,171,291,139,2
2046,217,217,9,2,206848,63,171,291,139,2
2047,217,217,10,2,206848,63,171,291,139,2
2048,217,217,11,2,206848,63,171,291,139,2
2049,217,217,12,2,206848,63,171,291,139,2
2050,217,217,13,2,206848,63,171,291,139,2
2051,218,218,0,1,0,7,53,291,0,8
2052,218,218,1,1,0,7,53,291,0,8
2053,218,218,2,1,0,7,53,291,0,8
2054,218,218,3,1,0,7,53,291,0,8
2055,218,218,4,1,0,7,53,291,0,8
2056,218,218,5,2,206848,63,171,291,139,2
2057,218,218,6,2,206848,63,171,291,139,2
2058,218,218,7,2,206848,63,171,291,139,2
2059,218,218,8,2,206848,63,171,291,139,2
2060,218,218,9,2,206848,63,171,291,139,2
2061,218,218,10,2,206848,63,171,291,139,2
2062,218,218,11,2,206848,63,171,291,139,2
2063,218,218,12,2,206848,63,171,291,139,2
2064,218,218,13,2,206848,63,171,291,139,2
2065,219,219,0,1,0,7,53,291,0,8
2066,219,219,1,1,0,7,53,291,0,8
2067,219,219,2,1,0,7,53,291,0,8
2068,219,219,3,1,0,7,53,291,0,8
2069,219,219,4,2,206848,63,171,291,139,2
2070,219,219,5,2,206848,63,171,291,139,2
2071,219,219,6,2,206848,63,171,291,139,2
2072,219,219,7,2,206848,63,171,291,139,2
2073,219,219,8,2,206848,63,171,291,139,2
2074,219,219,9,2,206848,63,171,291,139,2
2075,219,219,10,2,206848,63,171,291,139,2
2076,219,219,11,2,206848,63,171,291,139,2
2077,219,219,12,2,206848,63,171,291,139,2
2078,219,219,13,2,206848,63,171,291,139,2
2079,220,220,0,1,0,7,53,291,0,8
2080,220,220,1,1,0,7,53,291,0,8
2081,220,220,2,1,0,7,53,291,0,8
2082,220,220,3,2,206848,63,171,291,139,2
2083,220,220,4,2,206848,63,171,291,139,2
2084,220,220,5,2,206848,63,171,291,139,2
2085,220,220,6,2,206848,63,171,291,139,2
2086,220,220,7,2,206848,63,171,291,139,2
2087,220,220,8,2,206848,63,171,291,139,2
2088,220,220,9,2,206848,63,171,291,139,2
2089,220,220,10,2,206848,63,171,291,139,2
2090,220,220,11,2,206848,63,171,291,139,2
2091,220,220,12,2,206848,63,171,291,139,2
2092,220,220,13,2,206848,63,171,291,139,2
2093,221,221,0,1,0,7,53,291,0,8
2094,221,221,1,1,0,7,53,291,0,8
2095,221,221,2,2,206848,63,171,291,139,2
2096,221,221,3,2,206848,63,171,291,139,2
2097,221,221,4,2,206848,63,171,291,139,2
2098,221,221,5,2,206848,63,171,291,139,2
2099,221,221,6,2,206848,63,171,291,139,2
2100,221,221,7,2,206848,63,171,291,139,2
2101,221,221,8,2,206848,63,171,291,139,2
2102,221,221,9,2,206848,63,171,291,139,2
2103,221,221,10,2,206848,63,171,291,139,2
2104,221,221,11,2,206848,63,171,291,139,2
2105,221,221,12,2,206848,63,171,291,139,2
2106,221,221,13,2,206848,63,171,291,139,2
2107,222,222,0,1,0,7,53,291,0,8
2108,222,222,1,2,206848,63,171,291,139,2
2109,222,222,2,2,206848,63,171,291,139,2
2110,222,222,3,2,206848,63,171,291,139,2
2111,222,222,4,2,206848,63,171,291,139,2
2112,222,222,5,2,206848,63,171,291,139,2
2113,222,222,6,2,206848,63,171,291,139,2
2114,222,222,7,2,206848,63,171,291,139,2
2115,222,222,8,2,206848,63,171,291,139,2
2116,222,222,9,2,206848,63,171,291,139,2
2117,222,222,10,2,206848,63,171,291,139,2
2118,222,222,11,2,206848,63,171,291,139,2
2119,222,222,12,2,206848,63,171,291,139,2
2120,222,222,13,2,206848,63,171,291,139,2
2121,223,223,0,2,206848,63,171,291,139,2
2122,223,223,1,2,206848,63,171,291,139,2
2123,223,223,2,2,206848,63,171,291,139,2
2124,223,223,3,2,206848,63,171,291,139,2
2125,223,223,4,2,206848,63,171,291,139,2
2126,223,223,5,2,206848,63,171,291,139,2
2127,223,223,6,2,206848,63,171,291,139,2
2128,223,223,7,2,206848,63,171,291,139,2
2129,223,223,8,2,206848,63,171,291,139,2
2130,223,223,9,2,206848,63,171,291,139,2
2131,223,223,10,2,206848,63,171,291,139,2
2132,223,223,11,2,206848,63,171,291,139,2
2133,223,223,12,2,206848,63,171,291,139,2
2134,223,223,13,2,206848,63,171,291,139,2
2135,224,224,0,0,41694,19,114,753,45,2
2136,224,224,1,0,41694,19,114,753,45,2
2137,224,224,2,0,41694,19,114,753,45,2
2138,224,224,3,0,41694,19,114,753,45,2
2139,224,224,4,0,41694,19,114,753,45,2
2140,224,224,5,0,41694,19,114,753,45,2
2141,224,224,6,0,41694,19,114,753,45,2
2142,224,224,7,0,41694,19,114,753,45,2
2143,224,224,8,0,41694,19,114,753,45,2
2144,224,224,9,0,41694,19,114,753,45,2
2145,224,224,10,0,41694,19,114,753,45,2
2146,224,224,11,0,41694,19,114,753,45,2
2147,224,224,12,0,41694,19,114,753,45,2
2148,224,224,13,0,41694,19,114,753,45,2
2149,224,224,14,0,41694,19,114,753,45,2
2150,225,225,0,0,41694,19,114,753,45,2
2151,225,225,1,0,41694,19,114,753,45,2
2152,225,225,2,0,41694,19,114,753,45,2
2153,225,225,3,0,41694,19,114,753,45,2
2154,225,225,4,0,41694,19,114,753,45,2
2155,225,225,5,0,41694,19,114,753,45,2
2156,225,225,6,0,41694,19,114,753,45,2
2157,225,225,7,0,41694,19,114,753,45,2
2158,225,225,8,0,41694,19,114,753,45,2
2159,225,225,9,0,41694,19,114,753,45,2
2160,225,225,10,0,41694,19,114,753,45,2
2161,225,225,11,0,41694,19,114,753,45,2
2162,225,225,12,0,41694,19,114,753,45,2
2163,225,225,13,0,41694,19,114,753,45,2
2164,225,225,14,1,0,7,53,291,0,8
2165,226,226,0,0,41694,19,114,753,45,2
2166,226,226,1,0,41694,19,114,753,45,2
2167,226,226,2,0,41694,19,114,753,45,2
2168,226,226,3,0,41694,19,114,753,45,2
2169,226,226,4,0,41694,19,114,753,45,2
2170,226,226,5,0,41694,19,114,753,45,2
2171,226,226,6,0,41694,19,114,753,45,2
2172,226,226,7,0,41694,19,114,753,45,2
2173,226,226,8,0,41694,19,114,753,45,2
2174,226,226,9,0,41694,19,114,753,45,2
2175,226,226,10,0,41694,19,114,753,45,2
2176,226,226,11,0,41694,19,114,753,45,2
2177,226,226,12,0,41694,19,114,753,45,2
2178,226,226,13,1,0,7,53,291,0,8
2179,226,226,14,1,0,7,53,291,0,8
2180,227,227,0,0,41694,19,114,753,45,2
2181,227,227,1,0,41694,19,114,753,45,2
2182,227,227,2,0,41694,19,114,753,45,2
2183,227,227,3,0,41694,19,114,753,45,2
2184,227,227,4,0,41694,19,114,753,45,2
2185,227,227,5,0,41694,19,114,753,45,2
2186,227,227,6,0,41694,19,114,753,45,2
2187,227,227,7,0,41694,19,114,753,45,2
2188,227,227,8,0,41694,19,114,753,45,2
2189,227,227,9,0,41694,19,114,753,45,2
2190,227,227,10,0,41694,19,114,753,45,2
2191,227,227,11,0,41694,19,114,753,45,2
2192,227,227,12,1,0,7,53,291,0,8
2193,227,227,13,1,0,7,53,291,0,8
2194,227,227,14,1,0,7,53,291,0,8
2195,228,228,0,0,41694,19,114,753,45,2
2196,228,228,1,0,41694,19,114,753,45,2
2197,228,228,2,0,41694,19,114,753,45,2
2198,228,228,3,0,41694,19,114,753,45,2
2199,228,228,4,0,41694,19,114,753,45,2
2200,228,228,5,0,41694,19,114,753,45,2
2201,228,228,6,0,41694,19,114,753,45,2
2202,228,228,7,0,41694,19,114,753,45,2
2203,228,228,8,0,41694,19,114,753,45,2
2204,228,228,9,0,41694,19,114,753,45,2
2205,228,228,10,0,41694,19,114,753,45,2
2206,228,228,11,1,0,7,53,291,0,8
2207,228,228,12,1,0,7,53,291,0,8
2208,228,228,13,1,0,7,53,291,0,8
2209,228,228,14,1,0,7,53,291,0,8
2210,229,229,0,0,41694,19,114,753,45,2
2211,229,229,1,0,41694,19,114,753,45,2
2212,229,229,2,0,41694,19,114,753,45,2
2213,229,229,3,0,41694,19,114,753,45,2
2214,229,229,4,0,41694,19,114,753,45,2
2215,229,229,5,0,41694,19,114,753,45,2
2216,229,229,6,0,41694,19,114,753,45,2
2217,229,229,7,0,41694,19,114,753,45,2
2218,229,229,8,0,41694,19,114,753,45,2
2219,229,229,9,0,41694,19,114,753,45,2
2220,229,229,10,1,0,7,53,291,0,8
2221,229,229,11,1,0,7,53,291,0,8
2222,229,229,12,1,0,7,53,291,0,8
2223,229,229,13,1,0,7,53,291,0,8
2224,229,229,14,1,0,7,53,291,0,8
2225,230,230,0,0,41694,19,114,753,45,2
2226,230,230,1,0,41694,19,114,753,45,2
2227,230,230,2,0,41694,19,114,753,45,2
2228,230,230,3,0,41694,19,114,753,45,2
2229,230,230,4,0,41694,19,114,753,45,2
2230,230,230,5,0,41694,19,114,753,45,2
2231,230,230,6,0,41694,19,114,753,45,2
2232,230,230,7,0,41694,19,114,753,45,2
2233,230,230,8,0,41694,19,114,753,45,2
2234,230,230,9,1,0,7,53,291,0,8
2235,230,230,10,1,0,7,53,291,0,8
2236,230,230,11,1,0,7,53,291,0,8
2237,230,230,12,1,0,7,53,291,0,8
2238,230,230,13,1,0,7,53,291,0,8
2239,230,230,14,1,0,7,53,291,0,8
2240,231,231,0,0,41694,19,114,753,45,2
2241,231,231,1,0,41694,19,114,753,45,2
2242,231,231,2,0,41694,19,114,753,45,2
2243,231,231,3,0,41694,19,114,753,45,2
2244,231,231,4,0,41694,19,114,753,45,2
2245,231,231,5,0,41694,19,114,753,45,2
2246,231,231,6,0,41694,19,114,753,45,2
2247,231,231,7,0,41694,19,114,753,45,2
2248,231,231,8,1,0,7,53,291,0,8
2249,231,231,9,1,0,7,53,291,0,8
2250,231,231,10,1,0,7,53,291,0,8
2251,231,231,11,1,0,7,53,291,0,8
2252,231,231,12,1,0,7,53,291,0,8
2253,231,231,13,1,0,7,53,291,0,8
2254,231,231,14,1,0,7,53,291,0,8
2255,232,232,0,0,41694,19,114,753,45,2
2256,232,232,1,0,41694,19,114,753,45,2
2257,232,232,2,0,41694,19,114,753,45,2
2258,232,232,3,0,41694,19,114,753,45,2
2259,232,232,4,0,41694,19,114,753,45,2
2260,232,232,5,0,41694,19,114,753,45,2
2261,232,232,6,0,41694,19,114,753,45,2
2262,232,232,7,1,0,7,53,291,0,8
2263,232,232,8,1,0,7,53,291,0,8
2264,232,232,9,1,0,7,53,291,0,8
2265,232,232,10,1,0,7,53,291,0,8
2266,232,232,11,1,0,7,53,291,0,8
2267,232,232,12,1,0,7,53,291,0,8
2268,232,232,13,1,0,7,53,291,0,8
2269,232,232,14,1,0,7,53,291,0,8
2270,233,233,0,0,41694,19,114,753,45,2
2271,233,233,1,0,41694,19,114,753,45,2
2272,233,233,2,0,41694,19,114,753,45,2
2273,233,233,3,0,41694,19,114,753,45,2
2274,233,233,4,0,41694,19,114,753,45,2
2275,233,233,5,0,41694,19,114,753,45,2
2276,233,233,6,1,0,7,53,291,0,8
2277,233,233,7,1,0,7,53,291,0,8
2278,233,233,8,1,0,7,53,291,0,8
2279,233,233,9,1,0,7,53,291,0,8
2280,233,233,10,1,0,7,53,291,0,8
2281,233,233,11,1,0,7,53,291,0,8
2282,233,233,12,1,0,7,53,291,0,8
2283,233,233,13,1,0,7,53,291,0,8
2284,233,233,14,1,0,7,53,291,0,8
2285,234,234,0,0,41694,19,114,753,45,2
2286,234,234,1,0,41694,19,114,753,45,2
2287,234,234,2,0,41694,19,114,753,45,2
2288,234,234,3,0,41694,19,114,753,45,2
2289,234,234,4,0,41694,19,114,753,45,2
2290,234,234,5,1,0,7,53,291,0,8
2291,234,234,6,1,0,7,53,291,0,8
2292,234,234,7,1,0,7,53,291,0,8
2293,234,234,8,1,0,7,53,291,0,8
2294,234,234,9,1,0,7,53,291,0,8
2295,234,234,10,1,0,7,53,291,0,8
2296,234,234,11,1,0,7,53,291,0,8
2297,234,234,12,1,0,7,53,291,0,8
2298,234,234,13,1,0,7,53,291,0,8
2299,234,234,14,1,0,7,53,291,0,8
2300,235,235,0,0,41694,19,114,753,45,2
2301,235,235,1,0,41694,19,114,753,45,2
2302,235,235,2,0,41694,19,114,753,45,2
2303,235,235,3,0,41694,19,114,753,45,2
2304,235,235,4,1,0,7,53,291,0,8
2305,235,235,5,1,0,7,53,291,0,8
2306,235,235,6,1,0,7,53,291,0,8
2307,235,235,7,1,0,7,53,291,0,8
2308,235,235,8,1,0,7,53,291,0,8
2309,235,235,9,1,0,7,53,291,0,8
2310,235,235,10,1,0,7,53,291,0,8
2311,235,235,11,1,0,7,53,291,0,8
2312,235,235,12,1,0,7,53,291,0,8
2313,235,235,13,1,0,7,53,291,0,8
2314,235,235,14,1,0,7,53,291,0,8
2315,236,236,0,0,41694,19,114,753,45,2
2316,236,236,1,0,41694,19,114,753,45,2
2317,236,236,2,0,41694,19,114,753,45,2
2318,236,236,3,1,0,7,53,291,0,8
2319,236,236,4,1,0,7,53,291,0,8
2320,236,236,5,1,0,7,53,291,0,8
2321,236,236,6,1,0,7,53,291,0,8
2322,236,236,7,1,0,7,53,291,0,8
2323,236,236,8,1,0,7,53,291,0,8
2324,236,236,9,1,0,7,53,291,0,8
2325,236,236,10,1,0,7,53,291,0,8
2326,236,236,11,1,0,7,53,291,0,8
2327,236,236,12,1,0,7,53,291,0,8
2328,236,236,13,1,0,7,53,291,0,8
2329,236,236,14,1,0,7,53,291,0,8
2330,237,237,0,0,41694,19,114,753,45,2
2331,237,237,1,0,41694,19,114,753,45,2
2332,237,237,2,1,0,7,53,291,0,8
2333,237,237,3,1,0,7,53,291,0,8
2334,237,237,4,1,0,7,53,291,0,8
2335,237,237,5,1,0,7,53,291,0,8
2336,237,237,6,1,0,7,53,291,0,8
2337,237,237,7,1,0,7,53,291,0,8
2338,237,237,8,1,0,7,53,291,0,8
2339,237,237,9,1,0,7,53,291,0,8
2340,237,237,10,1,0,7,53,291,0,8
2341,237,237,11,1,0,7,53,291,0,8
2342,237,237,12,1,0,7,53,291,0,8
2343,237,237,13,1,0,7,53,291,0,8
2344,237,237,14,1,0,7,53,291,0,8
2345,238,238,0,0,41694,19,114,753,45,2
2346,238,238,1,1,0,7,53,291,0,8
2347,238,238,2,1,0,7,53,291,0,8
2348,238,238,3,1,0,7,53,291,0,8
2349,238,238,4,1,0,7,53,291,0,8
2350,238,238,5,1,0,7,53,291,0,8
2351,238,238,6,1,0,7,53,291,0,8
2352,238,238,7,1,0,7,53,291,0,8
2353,238,238,8,1,0,7,53,291,0,8
2354,238,238,9,1,0,7,53,291,0,8
2355,238,238,10,1,0,7,53,291,0,8
2356,238,238,11,1,0,7,53,291,0,8
2357,238,238,12,1,0,7,53,291,0,8
2358,238,238,13,1,0,7,53,291,0,8
2359,238,238,14,1,0,7,53,291,0,8
2360,239,239,0,1,0,7,53,291,0,8
2361,239,239,1,1,0,7,53,291,0,8
2362,239,239,2,1,0,7,53,291,0,8
2363,239,239,3,1,0,7,53,291,0,8
2364,239,239,4,1,0,7,53,291,0,8
2365,239,239,5,1,0,7,53,291,0,8
2366,239,239,6,1,0,7,53,291,0,8
2367,239,239,7,1,0,7,53,291,0,8
2368,239,239,8,1,0,7,53,291,0,8
2369,239,239,9,1,0,7,53,291,0,8
2370,239,239,10,1,0,7,53,291,0,8
2371,239,239,11,1,0,7,53,291,0,8
2372,239,239,12,1,0,7,53,291,0,8
2373,239,239,13,1,0,7,53,291,0,8
2374,239,239,14,1,0,7,53,291,0,8
2375,240,240,0,1,0,7,53,291,0,8
2376,240,240,1,1,0,7,53,291,0,8
2377,240,240,2,1,0,7,53,291,0,8
2378,240,240,3,1,0,7,53,291,0,8
2379,240,240,4,1,0,7,53,291,0,8
2380,240,240,5,1,0,7,53,291,0,8
2381,240,240,6,1,0,7,53,291,0,8
2382,240,240,7,1,0,7,53,291,0,8
2383,240,240,8,1,0,7,53,291,0,8
2384,240,240,9,1,0,7,53,291,0,8
2385,240,240,10,1,0,7,53,291,0,8
2386,240,240,11,1,0,7,53,291,0,8
2387,240,240,12,1,0,7,53,291,0,8
2388,240,240,13,1,0,7,53,291,0,8
2389,240,240,14,2,206848,63,171,291,139,2
2390,241,241,0,1,0,7,53,291,0,8
2391,241,241,1,1,0,7,53,291,0,8
2392,241,241,2,1,0,7,53,291,0,8
2393,241,241,3,1,0,7,53,291,0,8
2394,241,241,4,1,0,7,53,291,0,8
2395,241,241,5,1,0,7,53,291,0,8
2396,241,241,6,1,0,7,53,291,0,8
2397,241,241,7,1,0,7,53,291,0,8
2398,241,241,8,1,0,7,53,291,0,8
2399,241,241,9,1,0,7,53,291,0,8
2400,241,241,10,1,0,7,53,291,0,8
2401,241,241,11,1,0,7,53,291,0,8
2402,241,241,12,1,0,7,53,291,0,8
2403,241,241,13,2,206848,63,171,291,139,2
2404,241,241,14,2,206848,63,171,291,139,2
2405,242,242,0,1,0,7,53,291,0,8
2406,242,242,1,1,0,7,53,291,0,8
2407,242,242,2,1,0,7,53,291,0,8
2408,242,242,3,1,0,7,53,291,0,8
2409,242,242,4,1,0,7,53,291,0,8
