builder,jabber,payoff,win,pure,flat,curved,monodrome,loss,hpop,sigma_H,omega,divergence,C,V,X,bluff,q4,sealed,J_pressure,S_score,F7_minus_L3,L3_minus_P1,P1_point
ROBUST_REVEAL,NONE,307.8208333333333,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,1.0,30.83333333333333,100.0,8.25,0.0,0.0,0.0,100.0,0.0736904761904762,0.9263095238095239,0.0,0.0,1.0
ROBUST_REVEAL,KERNEL_SPIKE,274.54049189814816,0.9166666666666666,0.0,0.0,0.9166666666666666,0.0,0.0,8.875,2.125,1.5,30.03356481481481,98.75,78.875,0.0,0.0,0.0,98.75,0.09729546957671953,0.8902045304232805,0.0,0.0,1.0
ROBUST_REVEAL,KERNEL_DRIP,305.4875,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,1.0,30.83333333333333,100.0,24.916666666666668,0.0,0.0,0.0,100.0,0.0736904761904762,0.9263095238095239,0.0,0.0,1.0
ROBUST_REVEAL,BLUFF_ENGINE,304.9875,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,1.0,30.83333333333333,100.0,26.5,8.875,0.0,0.0,100.0,0.0736904761904762,0.9263095238095239,0.0,0.5416666666666666,0.4583333333333333
ROBUST_REVEAL,CURVATURE_INJECTOR,306.4541666666667,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,1.0,30.83333333333333,100.0,27.541666666666668,0.0,0.0,0.0,100.0,0.0736904761904762,0.9263095238095239,0.0,0.0,1.0
ROBUST_REVEAL,MONODROME_CONTAMINATOR,305.6875,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,1.0,30.83333333333333,100.0,19.0,10.125,0.0,0.0,100.0,0.0736904761904762,0.9263095238095239,0.08333333333333333,0.625,0.2916666666666667
ROBUST_REVEAL,DIVERGENCE_TAX,306.0375,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,1.0,30.83333333333333,100.0,10.291666666666666,0.0,0.0,0.0,100.0,0.0736904761904762,0.9263095238095239,0.0,0.0,1.0
ROBUST_REVEAL,HOMOLOGY_PUNCTURE,295.4125,1.0,0.0,0.0,1.0,0.0,0.0,8.625,2.375,1.0,30.83333333333333,100.0,29.625,0.0,0.0,0.0,100.0,0.07904761904761902,0.920952380952381,0.0,0.0,1.0
ROBUST_REVEAL,FACE15_DENIAL,307.37083333333334,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,1.0,30.83333333333333,100.0,10.75,0.0,0.0,0.0,100.0,0.0736904761904762,0.9263095238095239,0.0,0.0,1.0
ROBUST_REVEAL,FACE12_DENIAL,307.50416666666666,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,1.0,30.83333333333333,100.0,9.541666666666666,0.0,0.0,0.0,100.0,0.0736904761904762,0.9263095238095239,0.0,0.0,1.0
ROBUST_REVEAL,FACE17_DENIAL,307.2375,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,1.0,30.83333333333333,100.0,11.0,0.0,0.0,0.0,100.0,0.0736904761904762,0.9263095238095239,0.0,0.0,1.0
ROBUST_REVEAL,RANK4_TAX,292.25416666666666,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,1.5,30.83333333333333,100.0,41.75,0.0,0.0,0.0,100.0,0.10107142857142853,0.8989285714285714,0.0,0.0,1.0
ROBUST_REVEAL,H_MASK_SPLIT,305.40416666666664,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,1.0,30.83333333333333,100.0,11.166666666666666,0.0,0.0,0.0,100.0,0.0736904761904762,0.9263095238095239,0.0,0.0,1.0
ROBUST_REVEAL,OMEGA_LOCK,307.8208333333333,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,1.0,30.83333333333333,100.0,8.25,0.0,0.0,0.0,100.0,0.0736904761904762,0.9263095238095239,0.0,0.0,1.0
ROBUST_REVEAL,EXTRACTOR_LURE,306.95416666666665,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,1.0,30.83333333333333,100.0,12.5,4.125,0.0,0.0,100.0,0.0736904761904762,0.9263095238095239,0.0,0.5416666666666666,0.4583333333333333
ROBUST_REVEAL,RANDOM_JABBER,288.68958333333336,1.0,0.0,0.0,0.8958333333333334,0.10416666666666667,0.0,8.645833333333334,2.3541666666666665,1.1041666666666667,30.83333333333333,100.0,35.75,7.604166666666667,0.0,0.0,100.0,0.08172619047619044,0.9182738095238095,0.0,0.4166666666666667,0.5833333333333334
MONODROME_PURIST,NONE,308.27625,1.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,1.25,19.25,100.0,0.0,0.0,0.0,0.0,100.0,0.05496428571428565,0.9450357142857143,0.0,0.0,1.0
MONODROME_PURIST,KERNEL_SPIKE,-29.90108217592592,0.5,0.0,0.0,0.5,0.0,0.5,9.75,1.25,1.625,13.95949074074074,76.58333333333333,3.375,0.0,0.0,0.5,76.58333333333333,0.5169356812169311,0.24889765211640213,0.0,0.0,1.0
MONODROME_PURIST,KERNEL_DRIP,252.85958333333335,1.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,1.6666666666666667,19.25,100.0,0.0,0.0,0.0,0.0,100.0,0.20972619047619045,0.7902738095238094,0.0,0.0,1.0
MONODROME_PURIST,BLUFF_ENGINE,210.77625,1.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,1.8333333333333333,19.25,100.0,8.541666666666666,8.541666666666666,8.541666666666666,0.0,100.0,0.2859166666666666,0.7140833333333334,0.0,0.5833333333333334,0.4166666666666667
MONODROME_PURIST,CURVATURE_INJECTOR,269.9429166666667,1.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,1.6666666666666667,19.25,100.0,7.291666666666667,0.0,0.0,0.0,100.0,0.16091666666666662,0.8390833333333334,0.0,0.0,1.0
MONODROME_PURIST,MONODROME_CONTAMINATOR,303.45958333333334,1.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,1.3333333333333333,19.25,100.0,9.541666666666666,9.541666666666666,0.0,0.0,100.0,0.0621071428571428,0.9378928571428572,0.0,0.6666666666666666,0.3333333333333333
MONODROME_PURIST,DIVERGENCE_TAX,250.09320601851854,0.75,0.0,0.0,0.75,0.0,0.0,9.916666666666666,1.0833333333333333,1.25,18.28935185185185,95.83333333333333,0.0,0.0,0.0,0.0,95.83333333333333,0.06352744708994702,0.8948058862433862,0.0,0.0,1.0
MONODROME_PURIST,HOMOLOGY_PUNCTURE,260.6095833333333,1.0,0.0,0.0625,0.9375,0.0,0.0,9.5,1.5,1.375,19.25,100.0,7.291666666666667,0.0,0.0,0.0,100.0,0.18502380952380948,0.8149761904761905,0.0,0.0,1.0
MONODROME_PURIST,FACE15_DENIAL,171.19010416666666,0.75,0.0,0.0,0.75,0.0,0.25,9.75,1.25,1.5833333333333333,18.854166666666668,97.5,0.0,0.0,0.0,0.0,97.5,0.22123511904761903,0.753764880952381,0.0,0.0,1.0
MONODROME_PURIST,FACE12_DENIAL,300.95958333333334,1.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,1.5833333333333333,19.25,100.0,0.0,0.0,0.0,0.0,100.0,0.07282142857142852,0.9271785714285715,0.0,0.0,1.0
