support_name,projector_column,source_sector,raw_sector,left_support_basis_index,right_support_basis_index,result_support_basis_index,left_support_unit_row,right_support_unit_row,result_support_unit_row,left_i,left_j,right_i,right_j,result_i,result_j,coefficient_mod_1000003,left_label,right_label,result_label,perennial_id,coordinate_fingerprint_id
unit_top_all_39,0,36,10,781,722,782,781,722,782,10,5,5,6,10,6,1,"u_sector[36;10,5]","u_sector[36;5,6]","u_sector[36;10,6]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,781,723,783,781,723,783,10,5,5,7,10,7,1,"u_sector[36;10,5]","u_sector[36;5,7]","u_sector[36;10,7]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,781,724,784,781,724,784,10,5,5,8,10,8,1,"u_sector[36;10,5]","u_sector[36;5,8]","u_sector[36;10,8]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,781,725,785,781,725,785,10,5,5,9,10,9,1,"u_sector[36;10,5]","u_sector[36;5,9]","u_sector[36;10,9]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,781,726,786,781,726,786,10,5,5,10,10,10,1,"u_sector[36;10,5]","u_sector[36;5,10]","u_sector[36;10,10]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,781,727,787,781,727,787,10,5,5,11,10,11,1,"u_sector[36;10,5]","u_sector[36;5,11]","u_sector[36;10,11]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,782,728,776,782,728,776,10,6,6,0,10,0,1,"u_sector[36;10,6]","u_sector[36;6,0]","u_sector[36;10,0]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,782,729,777,782,729,777,10,6,6,1,10,1,1,"u_sector[36;10,6]","u_sector[36;6,1]","u_sector[36;10,1]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,782,730,778,782,730,778,10,6,6,2,10,2,1,"u_sector[36;10,6]","u_sector[36;6,2]","u_sector[36;10,2]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,782,731,779,782,731,779,10,6,6,3,10,3,1,"u_sector[36;10,6]","u_sector[36;6,3]","u_sector[36;10,3]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,782,732,780,782,732,780,10,6,6,4,10,4,1,"u_sector[36;10,6]","u_sector[36;6,4]","u_sector[36;10,4]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,782,733,781,782,733,781,10,6,6,5,10,5,1,"u_sector[36;10,6]","u_sector[36;6,5]","u_sector[36;10,5]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,782,734,782,782,734,782,10,6,6,6,10,6,1,"u_sector[36;10,6]","u_sector[36;6,6]","u_sector[36;10,6]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,782,735,783,782,735,783,10,6,6,7,10,7,1,"u_sector[36;10,6]","u_sector[36;6,7]","u_sector[36;10,7]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,782,736,784,782,736,784,10,6,6,8,10,8,1,"u_sector[36;10,6]","u_sector[36;6,8]","u_sector[36;10,8]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,782,737,785,782,737,785,10,6,6,9,10,9,1,"u_sector[36;10,6]","u_sector[36;6,9]","u_sector[36;10,9]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,782,738,786,782,738,786,10,6,6,10,10,10,1,"u_sector[36;10,6]","u_sector[36;6,10]","u_sector[36;10,10]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,782,739,787,782,739,787,10,6,6,11,10,11,1,"u_sector[36;10,6]","u_sector[36;6,11]","u_sector[36;10,11]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,783,740,776,783,740,776,10,7,7,0,10,0,1,"u_sector[36;10,7]","u_sector[36;7,0]","u_sector[36;10,0]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,783,741,777,783,741,777,10,7,7,1,10,1,1,"u_sector[36;10,7]","u_sector[36;7,1]","u_sector[36;10,1]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,783,742,778,783,742,778,10,7,7,2,10,2,1,"u_sector[36;10,7]","u_sector[36;7,2]","u_sector[36;10,2]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,783,743,779,783,743,779,10,7,7,3,10,3,1,"u_sector[36;10,7]","u_sector[36;7,3]","u_sector[36;10,3]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,783,744,780,783,744,780,10,7,7,4,10,4,1,"u_sector[36;10,7]","u_sector[36;7,4]","u_sector[36;10,4]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,783,745,781,783,745,781,10,7,7,5,10,5,1,"u_sector[36;10,7]","u_sector[36;7,5]","u_sector[36;10,5]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,783,746,782,783,746,782,10,7,7,6,10,6,1,"u_sector[36;10,7]","u_sector[36;7,6]","u_sector[36;10,6]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,783,747,783,783,747,783,10,7,7,7,10,7,1,"u_sector[36;10,7]","u_sector[36;7,7]","u_sector[36;10,7]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,783,748,784,783,748,784,10,7,7,8,10,8,1,"u_sector[36;10,7]","u_sector[36;7,8]","u_sector[36;10,8]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,783,749,785,783,749,785,10,7,7,9,10,9,1,"u_sector[36;10,7]","u_sector[36;7,9]","u_sector[36;10,9]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,783,750,786,783,750,786,10,7,7,10,10,10,1,"u_sector[36;10,7]","u_sector[36;7,10]","u_sector[36;10,10]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,783,751,787,783,751,787,10,7,7,11,10,11,1,"u_sector[36;10,7]","u_sector[36;7,11]","u_sector[36;10,11]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,784,752,776,784,752,776,10,8,8,0,10,0,1,"u_sector[36;10,8]","u_sector[36;8,0]","u_sector[36;10,0]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,784,753,777,784,753,777,10,8,8,1,10,1,1,"u_sector[36;10,8]","u_sector[36;8,1]","u_sector[36;10,1]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,784,754,778,784,754,778,10,8,8,2,10,2,1,"u_sector[36;10,8]","u_sector[36;8,2]","u_sector[36;10,2]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,784,755,779,784,755,779,10,8,8,3,10,3,1,"u_sector[36;10,8]","u_sector[36;8,3]","u_sector[36;10,3]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,784,756,780,784,756,780,10,8,8,4,10,4,1,"u_sector[36;10,8]","u_sector[36;8,4]","u_sector[36;10,4]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,784,757,781,784,757,781,10,8,8,5,10,5,1,"u_sector[36;10,8]","u_sector[36;8,5]","u_sector[36;10,5]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,784,758,782,784,758,782,10,8,8,6,10,6,1,"u_sector[36;10,8]","u_sector[36;8,6]","u_sector[36;10,6]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,784,759,783,784,759,783,10,8,8,7,10,7,1,"u_sector[36;10,8]","u_sector[36;8,7]","u_sector[36;10,7]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,784,760,784,784,760,784,10,8,8,8,10,8,1,"u_sector[36;10,8]","u_sector[36;8,8]","u_sector[36;10,8]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,784,761,785,784,761,785,10,8,8,9,10,9,1,"u_sector[36;10,8]","u_sector[36;8,9]","u_sector[36;10,9]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,784,762,786,784,762,786,10,8,8,10,10,10,1,"u_sector[36;10,8]","u_sector[36;8,10]","u_sector[36;10,10]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,784,763,787,784,763,787,10,8,8,11,10,11,1,"u_sector[36;10,8]","u_sector[36;8,11]","u_sector[36;10,11]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,785,764,776,785,764,776,10,9,9,0,10,0,1,"u_sector[36;10,9]","u_sector[36;9,0]","u_sector[36;10,0]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,785,765,777,785,765,777,10,9,9,1,10,1,1,"u_sector[36;10,9]","u_sector[36;9,1]","u_sector[36;10,1]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,785,766,778,785,766,778,10,9,9,2,10,2,1,"u_sector[36;10,9]","u_sector[36;9,2]","u_sector[36;10,2]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,785,767,779,785,767,779,10,9,9,3,10,3,1,"u_sector[36;10,9]","u_sector[36;9,3]","u_sector[36;10,3]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,785,768,780,785,768,780,10,9,9,4,10,4,1,"u_sector[36;10,9]","u_sector[36;9,4]","u_sector[36;10,4]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,785,769,781,785,769,781,10,9,9,5,10,5,1,"u_sector[36;10,9]","u_sector[36;9,5]","u_sector[36;10,5]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,785,770,782,785,770,782,10,9,9,6,10,6,1,"u_sector[36;10,9]","u_sector[36;9,6]","u_sector[36;10,6]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,785,771,783,785,771,783,10,9,9,7,10,7,1,"u_sector[36;10,9]","u_sector[36;9,7]","u_sector[36;10,7]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,785,772,784,785,772,784,10,9,9,8,10,8,1,"u_sector[36;10,9]","u_sector[36;9,8]","u_sector[36;10,8]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,785,773,785,785,773,785,10,9,9,9,10,9,1,"u_sector[36;10,9]","u_sector[36;9,9]","u_sector[36;10,9]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,785,774,786,785,774,786,10,9,9,10,10,10,1,"u_sector[36;10,9]","u_sector[36;9,10]","u_sector[36;10,10]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,785,775,787,785,775,787,10,9,9,11,10,11,1,"u_sector[36;10,9]","u_sector[36;9,11]","u_sector[36;10,11]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,786,776,776,786,776,776,10,10,10,0,10,0,1,"u_sector[36;10,10]","u_sector[36;10,0]","u_sector[36;10,0]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,786,777,777,786,777,777,10,10,10,1,10,1,1,"u_sector[36;10,10]","u_sector[36;10,1]","u_sector[36;10,1]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,786,778,778,786,778,778,10,10,10,2,10,2,1,"u_sector[36;10,10]","u_sector[36;10,2]","u_sector[36;10,2]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,786,779,779,786,779,779,10,10,10,3,10,3,1,"u_sector[36;10,10]","u_sector[36;10,3]","u_sector[36;10,3]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,786,780,780,786,780,780,10,10,10,4,10,4,1,"u_sector[36;10,10]","u_sector[36;10,4]","u_sector[36;10,4]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,786,781,781,786,781,781,10,10,10,5,10,5,1,"u_sector[36;10,10]","u_sector[36;10,5]","u_sector[36;10,5]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,786,782,782,786,782,782,10,10,10,6,10,6,1,"u_sector[36;10,10]","u_sector[36;10,6]","u_sector[36;10,6]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,786,783,783,786,783,783,10,10,10,7,10,7,1,"u_sector[36;10,10]","u_sector[36;10,7]","u_sector[36;10,7]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,786,784,784,786,784,784,10,10,10,8,10,8,1,"u_sector[36;10,10]","u_sector[36;10,8]","u_sector[36;10,8]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,786,785,785,786,785,785,10,10,10,9,10,9,1,"u_sector[36;10,10]","u_sector[36;10,9]","u_sector[36;10,9]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,786,786,786,786,786,786,10,10,10,10,10,10,1,"u_sector[36;10,10]","u_sector[36;10,10]","u_sector[36;10,10]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,786,787,787,786,787,787,10,10,10,11,10,11,1,"u_sector[36;10,10]","u_sector[36;10,11]","u_sector[36;10,11]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,787,788,776,787,788,776,10,11,11,0,10,0,1,"u_sector[36;10,11]","u_sector[36;11,0]","u_sector[36;10,0]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,787,789,777,787,789,777,10,11,11,1,10,1,1,"u_sector[36;10,11]","u_sector[36;11,1]","u_sector[36;10,1]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,787,790,778,787,790,778,10,11,11,2,10,2,1,"u_sector[36;10,11]","u_sector[36;11,2]","u_sector[36;10,2]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,787,791,779,787,791,779,10,11,11,3,10,3,1,"u_sector[36;10,11]","u_sector[36;11,3]","u_sector[36;10,3]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,787,792,780,787,792,780,10,11,11,4,10,4,1,"u_sector[36;10,11]","u_sector[36;11,4]","u_sector[36;10,4]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,787,793,781,787,793,781,10,11,11,5,10,5,1,"u_sector[36;10,11]","u_sector[36;11,5]","u_sector[36;10,5]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,787,794,782,787,794,782,10,11,11,6,10,6,1,"u_sector[36;10,11]","u_sector[36;11,6]","u_sector[36;10,6]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,787,795,783,787,795,783,10,11,11,7,10,7,1,"u_sector[36;10,11]","u_sector[36;11,7]","u_sector[36;10,7]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,787,796,784,787,796,784,10,11,11,8,10,8,1,"u_sector[36;10,11]","u_sector[36;11,8]","u_sector[36;10,8]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,787,797,785,787,797,785,10,11,11,9,10,9,1,"u_sector[36;10,11]","u_sector[36;11,9]","u_sector[36;10,9]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,787,798,786,787,798,786,10,11,11,10,10,10,1,"u_sector[36;10,11]","u_sector[36;11,10]","u_sector[36;10,10]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,787,799,787,787,799,787,10,11,11,11,10,11,1,"u_sector[36;10,11]","u_sector[36;11,11]","u_sector[36;10,11]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,788,656,788,788,656,788,11,0,0,0,11,0,1,"u_sector[36;11,0]","u_sector[36;0,0]","u_sector[36;11,0]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,788,657,789,788,657,789,11,0,0,1,11,1,1,"u_sector[36;11,0]","u_sector[36;0,1]","u_sector[36;11,1]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,788,658,790,788,658,790,11,0,0,2,11,2,1,"u_sector[36;11,0]","u_sector[36;0,2]","u_sector[36;11,2]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,788,659,791,788,659,791,11,0,0,3,11,3,1,"u_sector[36;11,0]","u_sector[36;0,3]","u_sector[36;11,3]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,788,660,792,788,660,792,11,0,0,4,11,4,1,"u_sector[36;11,0]","u_sector[36;0,4]","u_sector[36;11,4]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,788,661,793,788,661,793,11,0,0,5,11,5,1,"u_sector[36;11,0]","u_sector[36;0,5]","u_sector[36;11,5]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,788,662,794,788,662,794,11,0,0,6,11,6,1,"u_sector[36;11,0]","u_sector[36;0,6]","u_sector[36;11,6]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,788,663,795,788,663,795,11,0,0,7,11,7,1,"u_sector[36;11,0]","u_sector[36;0,7]","u_sector[36;11,7]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,788,664,796,788,664,796,11,0,0,8,11,8,1,"u_sector[36;11,0]","u_sector[36;0,8]","u_sector[36;11,8]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,788,665,797,788,665,797,11,0,0,9,11,9,1,"u_sector[36;11,0]","u_sector[36;0,9]","u_sector[36;11,9]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,788,666,798,788,666,798,11,0,0,10,11,10,1,"u_sector[36;11,0]","u_sector[36;0,10]","u_sector[36;11,10]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,788,667,799,788,667,799,11,0,0,11,11,11,1,"u_sector[36;11,0]","u_sector[36;0,11]","u_sector[36;11,11]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,789,668,788,789,668,788,11,1,1,0,11,0,1,"u_sector[36;11,1]","u_sector[36;1,0]","u_sector[36;11,0]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,789,669,789,789,669,789,11,1,1,1,11,1,1,"u_sector[36;11,1]","u_sector[36;1,1]","u_sector[36;11,1]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,789,670,790,789,670,790,11,1,1,2,11,2,1,"u_sector[36;11,1]","u_sector[36;1,2]","u_sector[36;11,2]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,789,671,791,789,671,791,11,1,1,3,11,3,1,"u_sector[36;11,1]","u_sector[36;1,3]","u_sector[36;11,3]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,789,672,792,789,672,792,11,1,1,4,11,4,1,"u_sector[36;11,1]","u_sector[36;1,4]","u_sector[36;11,4]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,789,673,793,789,673,793,11,1,1,5,11,5,1,"u_sector[36;11,1]","u_sector[36;1,5]","u_sector[36;11,5]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,789,674,794,789,674,794,11,1,1,6,11,6,1,"u_sector[36;11,1]","u_sector[36;1,6]","u_sector[36;11,6]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,789,675,795,789,675,795,11,1,1,7,11,7,1,"u_sector[36;11,1]","u_sector[36;1,7]","u_sector[36;11,7]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,789,676,796,789,676,796,11,1,1,8,11,8,1,"u_sector[36;11,1]","u_sector[36;1,8]","u_sector[36;11,8]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,789,677,797,789,677,797,11,1,1,9,11,9,1,"u_sector[36;11,1]","u_sector[36;1,9]","u_sector[36;11,9]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,789,678,798,789,678,798,11,1,1,10,11,10,1,"u_sector[36;11,1]","u_sector[36;1,10]","u_sector[36;11,10]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,789,679,799,789,679,799,11,1,1,11,11,11,1,"u_sector[36;11,1]","u_sector[36;1,11]","u_sector[36;11,11]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,790,680,788,790,680,788,11,2,2,0,11,0,1,"u_sector[36;11,2]","u_sector[36;2,0]","u_sector[36;11,0]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,790,681,789,790,681,789,11,2,2,1,11,1,1,"u_sector[36;11,2]","u_sector[36;2,1]","u_sector[36;11,1]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,790,682,790,790,682,790,11,2,2,2,11,2,1,"u_sector[36;11,2]","u_sector[36;2,2]","u_sector[36;11,2]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,790,683,791,790,683,791,11,2,2,3,11,3,1,"u_sector[36;11,2]","u_sector[36;2,3]","u_sector[36;11,3]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,790,684,792,790,684,792,11,2,2,4,11,4,1,"u_sector[36;11,2]","u_sector[36;2,4]","u_sector[36;11,4]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,790,685,793,790,685,793,11,2,2,5,11,5,1,"u_sector[36;11,2]","u_sector[36;2,5]","u_sector[36;11,5]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,790,686,794,790,686,794,11,2,2,6,11,6,1,"u_sector[36;11,2]","u_sector[36;2,6]","u_sector[36;11,6]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,790,687,795,790,687,795,11,2,2,7,11,7,1,"u_sector[36;11,2]","u_sector[36;2,7]","u_sector[36;11,7]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,790,688,796,790,688,796,11,2,2,8,11,8,1,"u_sector[36;11,2]","u_sector[36;2,8]","u_sector[36;11,8]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,790,689,797,790,689,797,11,2,2,9,11,9,1,"u_sector[36;11,2]","u_sector[36;2,9]","u_sector[36;11,9]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,790,690,798,790,690,798,11,2,2,10,11,10,1,"u_sector[36;11,2]","u_sector[36;2,10]","u_sector[36;11,10]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,790,691,799,790,691,799,11,2,2,11,11,11,1,"u_sector[36;11,2]","u_sector[36;2,11]","u_sector[36;11,11]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
