shell,family,trial,gap,Dq,Dp,ratio_Dq_over_Dp,target_w_over_2,margin_ratio_minus_target,p_min,p_max,p_cv
12,dirichlet_sparse,47,2.415966445645363,2.450109475641428,0.0056905049993441655,430.56099167363965,6.0,424.56099167363965,0.03465219656204109,0.05154808284042294,0.10662274072846281
12,dirichlet_sparse,48,2.4325085858698157,2.453081438178556,0.003428808718123388,715.4325714387314,6.0,709.4325714387314,0.035396056494071924,0.04789580946573115,0.08275901004646816
12,dirichlet_sparse,49,2.458042508491676,2.476780472494664,0.003122994000497956,793.0788442436155,6.0,787.0788442436155,0.035247145865445986,0.048369980198845496,0.079040617055602
12,dirichlet_sparse,50,2.538766817357833,2.5454671678038503,0.0011167250743362436,2279.4036117768906,6.0,2273.4036117768906,0.03817066673466409,0.04669937780358594,0.047394334650252834
12,dirichlet_sparse,51,2.366502337799525,2.3789479657292136,0.0020742713216148146,1146.8836988389778,6.0,1140.8836988389778,0.03531515353564579,0.046682992304096026,0.06423602650368304
12,dirichlet_sparse,52,2.5975639120281233,2.641359424476881,0.007299252074793016,361.86713342843166,6.0,355.86713342843166,0.03356475536030961,0.05013198490717494,0.12061100844205591
12,dirichlet_sparse,53,2.465908763604738,2.4901052799224086,0.004032752719611803,617.4703615752837,6.0,611.4703615752837,0.031353438730270806,0.04619787080287124,0.08722385554659136
12,dirichlet_sparse,54,2.4576215481574195,2.4814559460474372,0.003972399648336261,624.6742940596956,6.0,618.6742940596956,0.036470656587253646,0.04799843046779848,0.08930199124018084
12,dirichlet_sparse,55,2.6132138642355054,2.6486531408283494,0.00590654609880729,448.4267279930639,6.0,442.4267279930639,0.0346328921480861,0.05070328373618523,0.10926639801853603
12,dirichlet_sparse,56,2.405960772581609,2.4267352778398465,0.0034624175430396087,700.8788650341255,6.0,694.8788650341255,0.03310880724267564,0.04769786248079183,0.08239455893535202
12,dirichlet_sparse,57,2.4751246380254788,2.492427146306599,0.00288375138018672,864.3002872685983,6.0,858.3002872685983,0.034250758024383404,0.047961450180660004,0.07547444670925554
12,dirichlet_sparse,58,2.5143360849114074,2.5373578480062537,0.0038369605158077606,661.2937082757775,6.0,655.2937082757775,0.03416589693460342,0.05003449621748494,0.08786638423290712
12,dirichlet_sparse,59,2.3824867595011487,2.408943286397093,0.00440942114932406,546.3173520556934,6.0,540.3173520556934,0.033514991206218925,0.0484737181815866,0.09367420260924093
12,dirichlet_sparse,60,2.5493564246527827,2.5812327313677965,0.005312717785835667,485.8591845871557,6.0,479.8591845871557,0.030206280384433768,0.050159483002922826,0.10210756039168215
12,dirichlet_sparse,61,2.3609587787620714,2.3827662620256937,0.0036345805439370483,655.5821870560709,6.0,649.5821870560709,0.033467793865481384,0.04762304146534007,0.08483613425896862
12,dirichlet_sparse,62,2.4648515570726333,2.485019194877031,0.0033612729673995626,739.3089519889714,6.0,733.3089519889714,0.03504205728947138,0.04906801464074475,0.0822040658875032
12,dirichlet_sparse,63,2.5387988381518873,2.568897159222409,0.005016386845086873,512.1010876061973,6.0,506.1010876061973,0.0331722739106753,0.05057255553286702,0.10008567079159997
12,dirichlet_sparse,64,2.5214890441065,2.555421522534168,0.0056554130712779555,451.8540892286615,6.0,445.8540892286615,0.03212977292746126,0.04842068079873916,0.10547040573294442
12,dirichlet_sparse,65,2.3907520498874004,2.4106521969166916,0.003316691171548508,726.824438041121,6.0,720.824438041121,0.03584212091683484,0.04845526663249453,0.08165697683266655
12,dirichlet_sparse,66,2.4974133574547173,2.510990492521181,0.002262855844410566,1109.6555261014646,6.0,1103.6555261014646,0.036900833572137186,0.04701657570658962,0.06730846272838557
12,dirichlet_sparse,67,2.4868727774414725,2.49827815254587,0.0019008958507329707,1314.263562405354,6.0,1308.263562405354,0.03665117920973041,0.04809582513363497,0.061805439196694706
12,dirichlet_sparse,68,2.4269603295999467,2.4477967578268394,0.003472738037815455,704.8607557414954,6.0,698.8607557414954,0.035024316259579504,0.04917013111256918,0.08343590917433645
12,dirichlet_sparse,69,2.414359619788536,2.436802688023829,0.00374051137254882,651.46244599261,6.0,645.46244599261,0.035735403414012885,0.04840648244921452,0.0867029372352112
12,dirichlet_sparse,70,2.4415732668495314,2.478153921690703,0.006096775806861961,406.4695833003281,6.0,400.4695833003281,0.034134245488863124,0.05042738822530853,0.11017567354343341
12,dirichlet_sparse,71,2.5759042503442386,2.602712532723708,0.0044680470632449286,582.5168123527963,6.0,576.5168123527963,0.030425613519685604,0.04865046297655742,0.09343506064473549
12,dirichlet_sparse,72,2.4751719722164394,2.497002875219359,0.0036384838338199554,686.275654713523,6.0,680.275654713523,0.03603195143809471,0.047630555444923554,0.08552105934496612
12,dirichlet_sparse,73,2.473012971464421,2.4915164522274873,0.00308391346051103,807.9073826587281,6.0,801.9073826587281,0.03605421865537903,0.05101292659715625,0.07914521167527254
12,dirichlet_sparse,74,2.4907928148750482,2.515015913958857,0.004037183180634793,622.9630416629756,6.0,616.9630416629756,0.034267626483425274,0.04900891117237946,0.08966437603682861
12,dirichlet_sparse,75,2.56655939432282,2.5937776995814033,0.004536384209763903,571.7720500831205,6.0,565.7720500831205,0.03410870541337553,0.048937157303676516,0.09515687796262795
12,dirichlet_sparse,76,2.4702421938868735,2.4860042875784325,0.002627015615259837,946.3226153425597,6.0,940.3226153425597,0.03565040794888286,0.046678340973559135,0.07225653873425429
12,dirichlet_sparse,77,2.444535314849655,2.462711909387081,0.0030294324229043455,812.9284848103842,6.0,806.9284848103842,0.03509251050053914,0.04915479698928071,0.07783876881760696
12,dirichlet_sparse,78,2.3935141837383114,2.4160505619237247,0.0037560630309022274,643.2401538648769,6.0,637.2401538648769,0.03385784524374056,0.04773457541409201,0.08643089204753623
12,dirichlet_sparse,79,2.518830078213776,2.540271825982386,0.003573624628101766,710.8390192989366,6.0,704.8390192989366,0.033564389154230136,0.049477345089395865,0.0847258913577201
12,dirichlet_dense,0,0.2287178122888517,0.2293621898171999,0.00010739625472469929,2135.6628348460513,6.0,2129.6628348460513,0.040599825989126065,0.04260238044538766,0.014648933784037822
