support_row_id,face_id,vertex_id,face_type_code,face_size,slack_x1e12,positive_flag
1541,31,29,6,6,384900179460,1
1542,31,30,6,6,1868344717925,1
1543,31,31,6,6,1868344717925,1
1544,31,32,6,6,1245563145284,1
1545,31,33,6,6,860662965824,1
1546,31,34,6,6,1245563145284,1
1547,31,35,6,6,1868344717925,1
1548,31,36,6,6,1245563145284,1
1549,31,37,6,6,1868344717925,1
1550,31,38,6,6,1245563145284,1
1551,31,39,6,6,860662965824,1
1552,31,41,6,6,237881393182,1
1553,31,43,6,6,1007681752102,1
1554,31,44,6,6,1392581931561,1
1555,31,45,6,6,1007681752102,1
1556,31,46,6,6,384900179460,1
1557,31,47,6,6,384900179460,1
1558,31,50,6,6,237881393182,1
1559,31,51,6,6,237881393182,1
