trace,shell,t,F,ratio,dF,Emax,kmax,barrier_class,dissonance_class,danger_flag,pitch_hz,amplitude,roughness,brightness,lambda_hc_channel
w12_random_safe,12,1.1737451737451738,-0.4672315441428099,0.626734956802265,-0.7525435370300837,-4.3298697960381105e-15,24,below,majorized,False,874.0097668286693,0.4621130634051934,0.0,0.06271196141917364,0.0
w12_random_safe,12,1.2355212355212355,-0.5147048139453156,0.5976769944955455,-0.7842591242606405,-3.774758283725532e-15,24,below,majorized,False,865.8217238604119,0.4558164644984355,0.0,0.06535492702172004,0.0
w12_random_safe,12,1.2972972972972974,-0.5641105685047725,0.5688658890509203,-0.815107649594199,-5.773159728050814e-15,24,below,majorized,False,857.402938007885,0.44937370557461404,0.0,0.06792563746618326,0.0
w12_random_safe,12,1.359073359073359,-0.615395248279583,0.5404272501497955,-0.8450895549087213,-6.050715484207103e-15,24,below,majorized,False,848.7732791937726,0.44280273103282136,0.0,0.07042412957572677,0.0
w12_random_safe,12,1.420849420849421,-0.6685053772422345,0.5124739609092807,-0.8742070872309656,8.326672684688674e-17,24,below,majorized,False,839.9523103557602,0.43612104985189465,6.661338147750939e-15,0.07285059060258046,0.0
w12_random_safe,12,1.4826254826254828,-0.7233876715989309,0.48510608907746566,-0.9024642076083897,2.7200464103316335e-15,24,below,majorized,False,830.959222360721,0.42934567252574185,2.1760371282653068e-13,0.07520535063403248,0.0
w12_random_safe,12,1.5444015444015444,-0.7799891427722674,0.4584109883507007,-0.9298664966481938,-2.3314683517128287e-15,24,below,majorized,False,821.8127753581961,0.42249305591433434,0.0,0.07748887472068282,0.0
w12_random_safe,12,1.6061776061776063,-0.8382571944674213,0.43246356693136934,-0.9564210575695364,1.4460654895742664e-14,24,below,majorized,False,812.5312465659712,0.41557905589371635,1.1568523916594131e-12,0.07970175479746137,0.0
w12_random_safe,12,1.667953667953668,-0.8981397136931975,0.40732669964854135,-0.9821364175690005,1.0685896612017132e-14,24,below,majorized,False,803.1323844141313,0.4086188876061147,8.548717289613705e-13,0.08184470146408337,0.0
w12_random_safe,12,1.7297297297297298,-0.9595851556571482,0.3830517598744677,-1.0070224282487215,6.2727600891321345e-15,24,below,majorized,False,793.6333689148286,0.4016270930401801,5.018208071305708e-13,0.08391853568739345,0.0
w12_random_safe,12,1.7915057915057915,-1.022542622498646,0.35967924798839535,-1.0310901658027232,2.0539125955565396e-15,24,below,majorized,False,784.0507780733212,0.39461751561155717,1.6431300764452317e-13,0.08592418048356026,0.0
w12_random_safe,12,1.8532818532818534,-1.0869619358649567,0.33723949416152615,-1.0543518316007072,5.523359547510154e-15,24,below,majorized,False,774.4005601116157,0.3876032813651537,4.418687638008123e-13,0.08786265263339227,0.0
w12_random_safe,12,1.915057915057915,-1.152793703373212,0.3157534146584196,-1.0768206537511995,-1.5265566588595902e-15,24,below,majorized,False,764.6980112391298,0.38059678638219707,0.0,0.08973505447926662,0.0
w12_random_safe,12,1.9768339768339769,-1.2199893790352032,0.29523330256987584,-1.0985107901681455,3.497202527569243e-15,24,below,majorized,False,754.9577586749715,0.3736096899468899,2.7977620220553945e-13,0.09154256584734545,0.0
w12_random_safe,12,2.0386100386100385,-1.2885013177526279,0.27568363581584093,-1.1194372336078722,-6.5503158452884236e-15,24,below,majorized,False,745.1937486032951,0.3666529130084435,0.0,0.09328643613398935,0.0
w12_random_safe,12,2.1003861003861006,-1.3582828240174791,0.25710188729904954,-1.1396157190872311,4.107825191113079e-15,24,below,majorized,False,735.4192387263695,0.35973664146370465,3.2862601528904634e-13,0.09496797659060259,0.0
w12_random_safe,12,2.1621621621621623,-1.4292881949759124,0.2394793241761977,-1.1590626340395365,-1.2045919817182948e-14,24,below,majorized,False,725.646795068965,0.3528703337826244,0.0,0.09658855283662804,0.0
w12_random_safe,12,2.223938223938224,-1.501472758034506,0.22280178528004768,-1.1777949315127607,2.2842838731662596e-14,24,below,majorized,False,715.8882926818886,0.34606273250252007,1.8274270985330077e-12,0.0981495776260634,0.0
w12_random_safe,12,2.2857142857142856,-1.5747929032048287,0.20705042772137763,-1.1958300466651952,1.0408340855860843e-14,24,below,majorized,False,706.1549198914969,0.3393218791266289,8.326672684688674e-13,0.09965250388876627,0.0
w12_random_safe,12,2.3474903474903477,-1.6492061103968414,0.19220243558326958,-1.2131858167670841,-1.9373391779708982e-14,24,below,majorized,False,696.4571857451249,0.33265513197683655,0.0,0.10109881806392368,0.0
w12_random_safe,12,2.4092664092664093,-1.7246709718829347,0.1782316853621558,-1.2298804048734582,1.149080830487037e-14,24,below,majorized,False,686.8049303091498,0.3260691865689585,9.192646643896296e-13,0.10249003373945485,0.0
w12_random_safe,12,2.471042471042471,-1.8011472101634585,0.16510936438962937,-1.2459322272931135,2.0899948438568572e-14,24,below,majorized,False,677.2073374862323,0.31957009810064274,1.6719958750854857e-12,0.10382768560775946,0.0
w12_random_safe,12,2.532818532818533,-1.8785956914712312,0.15280453987439388,-1.2613598849416563,-6.994405055138486e-15,24,below,majorized,False,667.6729500306659,0.3131633056661406,0.0,0.10511332374513803,0.0
w12_random_safe,12,2.5945945945945947,-1.9569784351567456,0.14128467743011242,-1.2761820986329304,-8.631984016460592e-15,24,below,majorized,False,658.2096864552459,0.3068536578381813,0.0,0.10634850821941087,0.0
w12_random_safe,12,2.6563706563706564,-2.0362586191982395,0.13051610900343102,-1.290417648332592,2.7755575615628914e-16,24,below,majorized,False,648.8248595391565,0.30064543928432214,2.220446049250313e-14,0.107534804027716,0.0
w12_random_safe,12,2.718146718146718,-2.1164005820814715,0.12046445099311201,-1.304085316370164,5.467848396278896e-15,24,below,majorized,False,639.5251961636553,0.29454239811289623,4.374278717023117e-13,0.10867377636418034,0.0
w12_random_safe,12,2.77992277992278,-2.197369821292975,0.11109497406562635,-1.3172038345815558,-1.50712775592865e-14,24,below,majorized,False,630.3168582204653,0.28854777367157625,0.0,0.10976698621512965,0.0
w12_random_safe,12,2.841698841698842,-2.279132988668138,0.10237292673690464,-1.3297918353324545,1.5376588891058418e-14,24,below,majorized,False,621.2054643563954,0.28266432454917867,1.2301271112846734e-12,0.11081598627770455,0.0
