shell,support_mask,support_size,labels,label_count,profile,max_F,arg_t,root_count,endpoint_left_F,endpoint_right_F,exceeds_tolerance
16,14862733,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,14872746,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,14872746,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,14876501,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,448,0,1680,0,448,0,0",0.0,0.0,3,-235.1575261228006,-79.31640920616019,False
16,14876501,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,0,0,30,0,448,0,280,0,0,0,1",0.0,0.0,440,-314.44190608638866,-3.388280912530263,False
12,14881342,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,14881342,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,14884289,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,14884289,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,14886118,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,14886118,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,14887705,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,14887705,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,14894761,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,14894761,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,14895446,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,14895446,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,14905457,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,14905457,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,14909326,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,448,0,1680,0,448,0,0",0.0,0.0,3,-235.1575261228006,-79.31640920616019,False
16,14909326,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,0,0,30,0,448,0,280,0,0,0,1",0.0,0.0,440,-314.44190608638866,-3.388280912530263,False
12,14909944,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,14909944,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,14913031,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,14913031,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,14923552,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,14923552,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,14923999,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,448,0,1680,0,448,0,0",0.0,0.0,3,-235.1575261228006,-79.31640920616019,False
16,14923999,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,0,0,30,0,448,0,280,0,0,0,1",0.0,0.0,440,-314.44190608638866,-3.388280912530263,False
12,14931311,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,448,0,1680,0,448,0,0",0.0,0.0,3,-235.1575261228006,-79.31640920616019,False
16,14931311,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,0,0,30,0,448,0,280,0,0,0,1",0.0,0.0,440,-314.44190608638866,-3.388280912530263,False
12,14932624,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,14932624,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,14934967,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,448,0,1680,0,448,0,0",0.0,0.0,3,-235.1575261228006,-79.31640920616019,False
16,14934967,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,0,0,30,0,448,0,280,0,0,0,1",0.0,0.0,440,-314.44190608638866,-3.388280912530263,False
12,14937160,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,14937160,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,14943222,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,14943222,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,14945122,10,deterministic_random,1,"0,4,42,228,606,816,606,228,42,4,0,0,0",0.0,0.0,3,-43.23371972170823,-121.21488630198098,False
16,14945122,10,deterministic_random,1,"0,0,0,2,19,96,215,250,138,36,3,0,0,0,0,0,0",0.0,0.0,3,-121.62688259097419,-238.52963958989636,False
12,14945289,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,14945289,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,14955822,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,14955822,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,14957265,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,14957265,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,14964577,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,14964577,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,14964894,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,14964894,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,14967225,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,14967225,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,14970438,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,14970438,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,14979120,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,14979120,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,14983119,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,448,0,1680,0,448,0,0",0.0,0.0,3,-235.1575261228006,-79.31640920616019,False
16,14983119,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,0,0,30,0,448,0,280,0,0,0,1",0.0,0.0,440,-314.44190608638866,-3.388280912530263,False
12,14984936,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,14984936,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,14985495,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,14985495,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,14992551,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,14992551,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,14994264,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,14994264,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,15004287,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,448,0,1680,0,448,0,0",0.0,0.0,3,-235.1575261228006,-79.31640920616019,False
16,15004287,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,0,0,30,0,448,0,280,0,0,0,1",0.0,0.0,440,-314.44190608638866,-3.388280912530263,False
12,15007104,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,15007104,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,15012075,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,15012075,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,15015700,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,15015700,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,15017523,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,15017523,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,15018444,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,15018444,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,15025276,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,15025276,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,15027075,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,15027075,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,15037092,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,15037092,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,15039835,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,448,0,1680,0,448,0,0",0.0,0.0,3,-235.1575261228006,-79.31640920616019,False
16,15039835,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,0,0,30,0,448,0,280,0,0,0,1",0.0,0.0,440,-314.44190608638866,-3.388280912530263,False
12,15041325,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,15041325,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,15043794,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,15043794,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,15054325,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,448,0,1680,0,448,0,0",0.0,0.0,3,-235.1575261228006,-79.31640920616019,False
16,15054325,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,0,0,30,0,448,0,280,0,0,0,1",0.0,0.0,440,-314.44190608638866,-3.388280912530263,False
12,15055370,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,15055370,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,15062970,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,448,0,1680,0,448,0,0",0.0,0.0,3,-235.1575261228006,-79.31640920616019,False
16,15062970,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,0,0,30,0,448,0,280,0,0,0,1",0.0,0.0,440,-314.44190608638866,-3.388280912530263,False
12,15063109,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,15063109,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,15065442,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,15065442,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,15066102,16,deterministic_random,1,"0,0,0,0,2,32,216,608,860,608,216,32,2",0.0,0.0,47,-160.56917217465562,-4.7280552580152175,False
16,15066102,16,deterministic_random,1,"0,0,0,0,0,0,0,0,13,96,228,256,130,32,4,0,0",0.0,0.0,3,-315.27815411058924,-82.00198655141037,False
12,15067547,15,deterministic_random,1,"0,0,0,0,14,98,406,770,770,406,98,14,0",0.0,0.0,3,-159.32996023953862,-42.3949139821346,False
16,15067547,15,deterministic_random,1,"0,0,0,0,0,0,0,7,58,189,259,175,63,7,1,0,0",0.0,0.0,3,-276.83945760424655,-82.87197274342975,False
12,15068829,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,448,0,1680,0,448,0,0",0.0,0.0,3,-235.1575261228006,-79.31640920616019,False
16,15068829,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,0,0,30,0,448,0,280,0,0,0,1",0.0,0.0,440,-314.44190608638866,-3.388280912530263,False
12,15077725,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,15077725,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,15081122,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,15081122,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,15083397,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,15083397,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,15083642,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,15083642,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,15091146,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,15091146,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,15092277,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,15092277,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,15100345,14,complement:deterministic_random,1,"0,0,1,0,45,240,570,864,570,240,45,0,1",0.0,0.0,320,-82.60118066310083,-4.620014082828106,False
16,15100345,14,complement:deterministic_random,1,"0,0,0,0,0,0,2,40,135,240,240,72,30,0,0,0,0",0.0,0.0,3,-238.9351046980045,-158.91883238987197,False
12,15102738,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,15102738,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,15105261,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,448,0,1680,0,448,0,0",0.0,0.0,3,-235.1575261228006,-79.31640920616019,False
16,15105261,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,0,0,30,0,448,0,280,0,0,0,1",0.0,0.0,440,-314.44190608638866,-3.388280912530263,False
12,15106715,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,15106715,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,15109476,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,15109476,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,15119427,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,15119427,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,15121340,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,448,0,1680,0,448,0,0",0.0,0.0,3,-235.1575261228006,-79.31640920616019,False
16,15121340,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,0,0,30,0,448,0,280,0,0,0,1",0.0,0.0,440,-314.44190608638866,-3.388280912530263,False
12,15128076,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,15128076,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,15129075,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,448,0,1680,0,448,0,0",0.0,0.0,3,-235.1575261228006,-79.31640920616019,False
16,15129075,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,0,0,30,0,448,0,280,0,0,0,1",0.0,0.0,440,-314.44190608638866,-3.388280912530263,False
12,15129706,14,complement:deterministic_random,1,"0,0,1,0,45,240,570,864,570,240,45,0,1",0.0,0.0,320,-82.60118066310083,-4.620014082828106,False
16,15129706,14,complement:deterministic_random,1,"0,0,0,0,0,0,2,40,135,240,240,72,30,0,0,0,0",0.0,0.0,3,-238.9351046980045,-158.91883238987197,False
12,15130836,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,15130836,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,15134507,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,448,0,1680,0,448,0,0",0.0,0.0,3,-235.1575261228006,-79.31640920616019,False
16,15134507,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,0,0,30,0,448,0,280,0,0,0,1",0.0,0.0,440,-314.44190608638866,-3.388280912530263,False
12,15139392,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,15139392,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
