shell,start,iter,F,grad_norm,z_std,z_max,z_min
12,52,11,-3.548652269490238e-11,7.2427816316787795e-06,2.000236304757823e-06,1.1895678889986597e-06,-6.214916750582833e-06
12,52,21,1.7208456912830368e-15,1.0571945431384236e-11,2.9195392278442014e-12,1.736041865821304e-12,-9.071313145129455e-12
12,53,1,-3.7365549139672334,0.34787633688612757,1.3398537473633811,1.113930038817681,-3.220425272539753
12,53,11,-2.0915285736311713e-10,1.75835146143098e-05,4.85603424552327e-06,4.0971486378192726e-06,-1.310594197099283e-05
12,53,21,9.436899132549097e-16,2.5664529310198826e-11,7.08781354971646e-12,5.980267207372604e-12,-1.9129535918437187e-11
12,54,1,-3.76247096008856,0.07471599695699466,1.747178953730028,1.4644572701913516,-4.185674122138876
12,54,11,-2.046229925832619e-07,0.0005499866457309324,0.00015188901133261176,0.00015164073721962145,-0.00018039498323420088
12,54,21,-6.100357567721483e-16,8.027628305614435e-10,2.2169745918609983e-10,2.2133500125299312e-10,-2.6330943445147064e-10
12,55,1,-2.7020074170227266,0.9328937891249078,1.1226317960298282,0.8518400002895451,-2.816428376396022
12,55,11,-7.490807946888535e-11,1.0522974341411921e-05,2.9061295681719465e-06,1.8608068419680714e-06,-8.492765993901325e-06
12,55,21,-3.885780337953085e-16,1.5359795226921156e-11,4.2417485036422274e-12,2.716081988953176e-12,-1.2396051777712676e-11
12,56,1,-3.677518693568305,0.31209909294768334,1.7628580443534116,1.2836504654329643,-5.375735599578402
12,56,11,-6.636132327145574e-10,3.132033893108857e-05,8.649879143860082e-06,5.989457281567558e-06,-3.057202713268471e-05
12,56,21,-5.551110930741794e-16,4.571653653664438e-11,1.2625503560070832e-11,8.74221991098882e-12,-4.46234253261383e-11
12,57,1,-3.7482815319407443,0.05975506636669889,1.7280757591103102,1.448713578347257,-4.445838780513394
12,57,11,-4.4774263474784987e-07,0.000813559218232529,0.00022467945039498678,0.00022444544045484055,-0.0002607140516422466
12,57,21,5.008868854277818e-16,1.1874742365233662e-09,3.2794240541175554e-10,3.2760096024830977e-10,-3.8054724651102605e-10
12,58,1,-3.652296367494313,0.20998801706360873,1.1069289354255774,1.035072299132674,-1.8874313208926177
12,58,11,-2.802974316613491e-10,2.035561105367914e-05,5.621575846275167e-06,5.442863354147118e-06,-8.478052757226477e-06
12,58,21,1.387779512913836e-15,2.971107116810414e-11,8.205189266293973e-12,7.944436775100144e-12,-1.237497604393694e-11
12,59,1,-3.7254914026131445,0.040645055177529296,2.1051021673210304,1.8470226519730644,-5.270102235873189
12,60,1,-3.351803458770169,0.6207015039857003,1.1083862861664426,0.9291543774783386,-3.5044337732134347
12,60,11,-1.2231754734820836e-10,1.3446772380194545e-05,3.7136079174556933e-06,2.7094932202266677e-06,-1.3955760401549926e-05
12,60,21,-7.771560119691831e-16,1.962688982353433e-11,5.4204133488020464e-12,3.954956732487603e-12,-2.0369918714946754e-11
