shell,label,F,grad_norm,z_std,exceeds_zero
16,random_scale4_10,-74.91189401943389,13.479933858308446,4.727934963811693,False
16,random_scale4_11,-103.22074071050243,15.223426301889859,4.2107757645495045,False
16,random_scale4_12,-79.42874202683008,15.373131528555009,3.7434706298597966,False
16,random_scale4_13,-62.29183899569389,8.983988219803651,4.125895427593395,False
16,random_scale4_14,-136.26991398785296,15.472402694578381,4.994797399914978,False
16,random_scale4_15,-58.95964064254782,14.03732240178805,3.6304577424549436,False
16,random_scale4_16,-94.01853292210427,15.478084362810378,3.730856929958825,False
16,random_scale4_17,-69.61586251757275,13.122081302109583,4.5393610684087005,False
16,random_scale4_18,-58.79437199085463,12.327305803289022,3.875255218334066,False
16,random_scale4_19,-44.850261330338625,7.360403859790158,4.145616560512949,False
16,random_scale8_0,-253.00872362158253,15.49192885865644,9.020384707859318,False
16,random_scale8_1,-192.60540679353878,15.462111521883115,9.32268204033498,False
16,random_scale8_2,-175.3057419399785,13.548763291720674,8.690803905415798,False
16,random_scale8_3,-219.08378863870928,15.157529060885555,11.668909720230294,False
16,random_scale8_4,-169.37634904633012,14.885680848133866,8.397284669643035,False
16,random_scale8_5,-152.981796085804,12.438513666761654,7.568574675775471,False
16,random_scale8_6,-85.52648813914267,10.577628569171795,5.855920675885548,False
16,random_scale8_7,-212.67051412022482,15.41046848552775,10.664653330475659,False
16,random_scale8_8,-185.1043210709981,15.429580365253402,6.228374392954829,False
16,random_scale8_9,-165.85042847525364,15.491717688492182,9.189538082253925,False
16,random_scale8_10,-224.88914310834198,15.404871261367333,8.98924817949732,False
16,random_scale8_11,-241.48283100551794,15.424530717421135,7.967749431946324,False
16,random_scale8_12,-135.9986466551947,12.041767103158541,7.704630802866938,False
16,random_scale8_13,-211.6741029648164,11.431620546934276,10.01904458972414,False
16,random_scale8_14,-219.15343521180114,10.419861939446864,8.071900252076992,False
16,random_scale8_15,-153.18242758839784,15.39223645510064,6.230681968165503,False
16,random_scale8_16,-134.7958703444928,12.18470034052457,6.269622276163815,False
16,random_scale8_17,-129.8950267229115,14.830544175641117,7.073396456560435,False
16,random_scale8_18,-223.29130526560732,15.491529047762647,8.556555637423472,False
16,random_scale8_19,-236.43234743131907,15.491187023721631,8.350593438909513,False
