slack_row_id,face_id,vertex_id,face_type_code,face_size,slack_x1e12,positive_flag,discriminant_equal_flag
1391,25,31,1,6,3023045256305,1,0
1392,25,32,1,6,2638145076845,1,0
1393,25,33,1,6,2400263683663,1,0
1394,25,34,1,6,2638145076845,1,0
1395,25,35,1,6,1392581931561,1,0
1396,25,36,1,6,769800358920,1,0
1397,25,37,1,6,1777482111021,1,0
1398,25,38,1,6,1392581931561,1,0
1399,25,39,1,6,769800358920,1,0
1400,25,40,1,6,1392581931561,1,0
1401,25,41,1,6,1777482111021,1,0
1402,25,42,1,6,1392581931561,1,0
1403,25,43,1,6,769800358920,1,0
1404,25,44,1,6,769800358920,1,0
1405,25,45,1,6,1630463324743,1,0
1406,25,46,1,6,2253244897385,1,0
1407,25,47,1,6,2253244897385,1,0
1408,25,48,1,6,1630463324743,1,0
1409,25,49,1,6,1245563145284,1,0
1410,25,51,1,6,622781572642,1,0
1411,25,52,1,6,384900179460,1,0
1412,25,53,1,6,384900179460,1,0
1413,25,55,1,6,384900179460,1,0
1414,25,57,1,6,384900179460,1,0
1415,25,58,1,6,622781572642,1,0
1416,26,0,1,6,769800358920,1,0
1417,26,1,1,6,1392581931561,1,0
1418,26,2,1,6,769800358920,1,0
1419,26,3,1,6,1392581931561,1,0
1420,26,4,1,6,1777482111021,1,0
1421,26,5,1,6,384900179460,1,0
1422,26,6,1,6,622781572642,1,0
1423,26,9,1,6,384900179460,1,0
1424,26,10,1,6,1630463324743,1,0
1425,26,11,1,6,1245563145284,1,0
1426,26,12,1,6,1630463324743,1,0
1427,26,13,1,6,2253244897385,1,0
1428,26,14,1,6,2253244897385,1,0
1429,26,15,1,6,384900179460,1,0
1430,26,18,1,6,384900179460,1,0
1431,26,19,1,6,622781572642,1,0
1432,26,22,1,6,622781572642,1,0
1433,26,23,1,6,384900179460,1,0
1434,26,24,1,6,384900179460,1,0
1435,26,25,1,6,1245563145284,1,0
1436,26,26,1,6,1630463324743,1,0
1437,26,27,1,6,1630463324743,1,0
1438,26,28,1,6,2253244897385,1,0
1439,26,29,1,6,2253244897385,1,0
1440,26,30,1,6,769800358920,1,0
1441,26,31,1,6,769800358920,1,0
1442,26,32,1,6,1392581931561,1,0
1443,26,33,1,6,1777482111021,1,0
1444,26,34,1,6,1392581931561,1,0
1445,26,35,1,6,769800358920,1,0
1446,26,36,1,6,1392581931561,1,0
1447,26,37,1,6,769800358920,1,0
1448,26,38,1,6,1392581931561,1,0
1449,26,39,1,6,1777482111021,1,0
1450,26,40,1,6,2638145076845,1,0
1451,26,41,1,6,2400263683663,1,0
1452,26,42,1,6,2638145076845,1,0
1453,26,43,1,6,3023045256305,1,0
1454,26,44,1,6,3023045256305,1,0
1455,26,45,1,6,1630463324743,1,0
1456,26,46,1,6,1245563145284,1,0
1457,26,47,1,6,1630463324743,1,0
1458,26,48,1,6,2253244897385,1,0
1459,26,49,1,6,2253244897385,1,0
1460,26,50,1,6,2638145076845,1,0
1461,26,51,1,6,2638145076845,1,0
1462,26,52,1,6,2400263683663,1,0
1463,26,53,1,6,3023045256305,1,0
1464,26,54,1,6,3023045256305,1,0
1465,26,55,1,6,2400263683663,1,0
1466,26,56,1,6,2638145076845,1,0
1467,26,57,1,6,3023045256305,1,0
1468,26,58,1,6,2638145076845,1,0
1469,26,59,1,6,3023045256305,1,0
1470,27,0,1,6,1630463324743,1,0
1471,27,1,1,6,2253244897385,1,0
1472,27,2,1,6,1245563145284,1,0
1473,27,3,1,6,1630463324743,1,0
1474,27,4,1,6,2253244897385,1,0
1475,27,5,1,6,1392581931561,1,0
1476,27,6,1,6,1777482111021,1,0
1477,27,7,1,6,769800358920,1,0
1478,27,8,1,6,769800358920,1,0
1479,27,9,1,6,1392581931561,1,0
1480,27,10,1,6,2638145076845,1,0
1481,27,11,1,6,2400263683663,1,0
1482,27,12,1,6,2638145076845,1,0
1483,27,13,1,6,3023045256305,1,0
1484,27,14,1,6,3023045256305,1,0
1485,27,15,1,6,622781572642,1,0
1486,27,16,1,6,384900179460,1,0
1487,27,19,1,6,384900179460,1,0
1488,27,20,1,6,384900179460,1,0
1489,27,22,1,6,384900179460,1,0
1490,27,24,1,6,622781572642,1,0
1491,27,25,1,6,769800358920,1,0
1492,27,26,1,6,769800358920,1,0
1493,27,27,1,6,1392581931561,1,0
1494,27,28,1,6,1392581931561,1,0
1495,27,29,1,6,1777482111021,1,0
1496,27,32,1,6,384900179460,1,0
1497,27,33,1,6,622781572642,1,0
1498,27,34,1,6,384900179460,1,0
1499,27,35,1,6,1630463324743,1,0
1500,27,36,1,6,2253244897385,1,0
1501,27,37,1,6,1245563145284,1,0
1502,27,38,1,6,1630463324743,1,0
1503,27,39,1,6,2253244897385,1,0
1504,27,40,1,6,1630463324743,1,0
1505,27,41,1,6,1245563145284,1,0
1506,27,42,1,6,1630463324743,1,0
1507,27,43,1,6,2253244897385,1,0
1508,27,44,1,6,2253244897385,1,0
1509,27,45,1,6,1392581931561,1,0
1510,27,46,1,6,769800358920,1,0
1511,27,47,1,6,769800358920,1,0
1512,27,48,1,6,1392581931561,1,0
1513,27,49,1,6,1777482111021,1,0
1514,27,50,1,6,3023045256305,1,0
1515,27,51,1,6,2400263683663,1,0
1516,27,52,1,6,2638145076845,1,0
1517,27,53,1,6,2638145076845,1,0
1518,27,54,1,6,3023045256305,1,0
1519,27,55,1,6,2638145076845,1,0
1520,27,56,1,6,3023045256305,1,0
1521,27,57,1,6,2638145076845,1,0
1522,27,58,1,6,2400263683663,1,0
1523,27,59,1,6,3023045256305,1,0
1524,28,0,1,6,622781572642,1,0
1525,28,1,1,6,384900179460,1,0
1526,28,2,1,6,384900179460,1,0
1527,28,5,1,6,1245563145284,1,0
1528,28,6,1,6,1630463324743,1,0
1529,28,7,1,6,1630463324743,1,0
1530,28,8,1,6,2253244897385,1,0
1531,28,9,1,6,2253244897385,1,0
1532,28,10,1,6,769800358920,1,0
1533,28,11,1,6,1392581931561,1,0
1534,28,12,1,6,1777482111021,1,0
1535,28,13,1,6,1392581931561,1,0
1536,28,14,1,6,769800358920,1,0
1537,28,15,1,6,769800358920,1,0
1538,28,16,1,6,1392581931561,1,0
1539,28,17,1,6,1777482111021,1,0
1540,28,18,1,6,1392581931561,1,0
1541,28,19,1,6,769800358920,1,0
1542,28,20,1,6,2638145076845,1,0
1543,28,21,1,6,2400263683663,1,0
1544,28,22,1,6,3023045256305,1,0
1545,28,23,1,6,2638145076845,1,0
1546,28,24,1,6,3023045256305,1,0
1547,28,25,1,6,3023045256305,1,0
1548,28,26,1,6,2638145076845,1,0
1549,28,27,1,6,3023045256305,1,0
1550,28,28,1,6,2400263683663,1,0
1551,28,29,1,6,2638145076845,1,0
1552,28,30,1,6,1630463324743,1,0
1553,28,31,1,6,2253244897385,1,0
1554,28,32,1,6,2253244897385,1,0
1555,28,33,1,6,1630463324743,1,0
1556,28,34,1,6,1245563145284,1,0
1557,28,35,1,6,2638145076845,1,0
1558,28,36,1,6,2400263683663,1,0
1559,28,37,1,6,3023045256305,1,0
1560,28,38,1,6,3023045256305,1,0
1561,28,39,1,6,2638145076845,1,0
1562,28,40,1,6,1777482111021,1,0
1563,28,41,1,6,1392581931561,1,0
1564,28,42,1,6,769800358920,1,0
1565,28,43,1,6,1392581931561,1,0
1566,28,44,1,6,769800358920,1,0
1567,28,46,1,6,384900179460,1,0
1568,28,47,1,6,622781572642,1,0
1569,28,48,1,6,384900179460,1,0
1570,28,50,1,6,1630463324743,1,0
1571,28,51,1,6,2253244897385,1,0
1572,28,52,1,6,2253244897385,1,0
1573,28,53,1,6,1630463324743,1,0
1574,28,54,1,6,1245563145284,1,0
1575,28,56,1,6,384900179460,1,0
1576,28,57,1,6,384900179460,1,0
1577,28,59,1,6,622781572642,1,0
1578,29,0,1,6,1777482111021,1,0
1579,29,1,1,6,1392581931561,1,0
1580,29,2,1,6,1392581931561,1,0
1581,29,3,1,6,769800358920,1,0
1582,29,4,1,6,769800358920,1,0
1583,29,5,1,6,2400263683663,1,0
1584,29,6,1,6,2638145076845,1,0
1585,29,7,1,6,2638145076845,1,0
1586,29,8,1,6,3023045256305,1,0
1587,29,9,1,6,3023045256305,1,0
1588,29,10,1,6,1630463324743,1,0
1589,29,11,1,6,2253244897385,1,0
1590,29,12,1,6,2253244897385,1,0
1591,29,13,1,6,1630463324743,1,0
1592,29,14,1,6,1245563145284,1,0
1593,29,15,1,6,1630463324743,1,0
1594,29,16,1,6,2253244897385,1,0
1595,29,17,1,6,2253244897385,1,0
1596,29,18,1,6,1630463324743,1,0
1597,29,19,1,6,1245563145284,1,0
1598,29,20,1,6,3023045256305,1,0
1599,29,21,1,6,2638145076845,1,0
1600,29,22,1,6,2638145076845,1,0
1601,29,23,1,6,2400263683663,1,0
1602,29,24,1,6,3023045256305,1,0
1603,29,25,1,6,2253244897385,1,0
1604,29,26,1,6,1630463324743,1,0
1605,29,27,1,6,2253244897385,1,0
1606,29,28,1,6,1245563145284,1,0
1607,29,29,1,6,1630463324743,1,0
1608,29,30,1,6,1392581931561,1,0
1609,29,31,1,6,1777482111021,1,0
1610,29,32,1,6,1392581931561,1,0
1611,29,33,1,6,769800358920,1,0
1612,29,34,1,6,769800358920,1,0
1613,29,35,1,6,3023045256305,1,0
1614,29,36,1,6,2638145076845,1,0
1615,29,37,1,6,3023045256305,1,0
1616,29,38,1,6,2638145076845,1,0
1617,29,39,1,6,2400263683663,1,0
1618,29,40,1,6,622781572642,1,0
1619,29,41,1,6,384900179460,1,0
1620,29,43,1,6,384900179460,1,0
1621,29,45,1,6,384900179460,1,0
1622,29,46,1,6,622781572642,1,0
1623,29,47,1,6,384900179460,1,0
1624,29,50,1,6,1392581931561,1,0
1625,29,51,1,6,1392581931561,1,0
1626,29,52,1,6,1777482111021,1,0
1627,29,53,1,6,769800358920,1,0
1628,29,54,1,6,769800358920,1,0
1629,29,55,1,6,384900179460,1,0
1630,29,56,1,6,622781572642,1,0
1631,29,59,1,6,384900179460,1,0
1632,30,0,1,6,3023045256305,1,0
1633,30,1,1,6,2638145076845,1,0
1634,30,2,1,6,3023045256305,1,0
1635,30,3,1,6,2638145076845,1,0
1636,30,4,1,6,2400263683663,1,0
1637,30,5,1,6,3023045256305,1,0
1638,30,6,1,6,2638145076845,1,0
1639,30,7,1,6,3023045256305,1,0
1640,30,8,1,6,2638145076845,1,0
1641,30,9,1,6,2400263683663,1,0
1642,30,10,1,6,2253244897385,1,0
1643,30,11,1,6,2253244897385,1,0
1644,30,12,1,6,1630463324743,1,0
1645,30,13,1,6,1245563145284,1,0
1646,30,14,1,6,1630463324743,1,0
1647,30,15,1,6,3023045256305,1,0
1648,30,16,1,6,3023045256305,1,0
1649,30,17,1,6,2638145076845,1,0
1650,30,18,1,6,2400263683663,1,0
1651,30,19,1,6,2638145076845,1,0
1652,30,20,1,6,2253244897385,1,0
1653,30,21,1,6,2253244897385,1,0
1654,30,22,1,6,1245563145284,1,0
1655,30,23,1,6,1630463324743,1,0
1656,30,24,1,6,1630463324743,1,0
1657,30,25,1,6,622781572642,1,0
1658,30,26,1,6,384900179460,1,0
1659,30,27,1,6,384900179460,1,0
1660,30,30,1,6,1777482111021,1,0
1661,30,31,1,6,1392581931561,1,0
1662,30,32,1,6,769800358920,1,0
1663,30,33,1,6,769800358920,1,0
1664,30,34,1,6,1392581931561,1,0
1665,30,35,1,6,1777482111021,1,0
1666,30,36,1,6,1392581931561,1,0
1667,30,37,1,6,1392581931561,1,0
1668,30,38,1,6,769800358920,1,0
1669,30,39,1,6,769800358920,1,0
1670,30,41,1,6,384900179460,1,0
1671,30,42,1,6,622781572642,1,0
1672,30,44,1,6,384900179460,1,0
1673,30,45,1,6,2253244897385,1,0
1674,30,46,1,6,2253244897385,1,0
1675,30,47,1,6,1630463324743,1,0
1676,30,48,1,6,1245563145284,1,0
1677,30,49,1,6,1630463324743,1,0
1678,30,50,1,6,622781572642,1,0
1679,30,52,1,6,384900179460,1,0
1680,30,54,1,6,384900179460,1,0
1681,30,55,1,6,1777482111021,1,0
1682,30,56,1,6,1392581931561,1,0
1683,30,57,1,6,769800358920,1,0
1684,30,58,1,6,1392581931561,1,0
1685,30,59,1,6,769800358920,1,0
1686,31,0,1,6,2253244897385,1,0
1687,31,1,1,6,1630463324743,1,0
1688,31,2,1,6,2253244897385,1,0
1689,31,3,1,6,1630463324743,1,0
1690,31,4,1,6,1245563145284,1,0
1691,31,5,1,6,2638145076845,1,0
1692,31,6,1,6,2400263683663,1,0
1693,31,7,1,6,3023045256305,1,0
1694,31,8,1,6,3023045256305,1,0
1695,31,9,1,6,2638145076845,1,0
1696,31,10,1,6,1392581931561,1,0
1697,31,11,1,6,1777482111021,1,0
1698,31,12,1,6,1392581931561,1,0
1699,31,13,1,6,769800358920,1,0
1700,31,14,1,6,769800358920,1,0
1701,31,15,1,6,2638145076845,1,0
1702,31,16,1,6,3023045256305,1,0
1703,31,17,1,6,3023045256305,1,0
1704,31,18,1,6,2638145076845,1,0
1705,31,19,1,6,2400263683663,1,0
1706,31,20,1,6,3023045256305,1,0
1707,31,21,1,6,3023045256305,1,0
1708,31,22,1,6,2400263683663,1,0
1709,31,23,1,6,2638145076845,1,0
1710,31,24,1,6,2638145076845,1,0
1711,31,25,1,6,1777482111021,1,0
1712,31,26,1,6,1392581931561,1,0
1713,31,27,1,6,1392581931561,1,0
1714,31,28,1,6,769800358920,1,0
1715,31,29,1,6,769800358920,1,0
1716,31,30,1,6,2253244897385,1,0
1717,31,31,1,6,2253244897385,1,0
1718,31,32,1,6,1630463324743,1,0
1719,31,33,1,6,1245563145284,1,0
1720,31,34,1,6,1630463324743,1,0
1721,31,35,1,6,2253244897385,1,0
1722,31,36,1,6,1630463324743,1,0
1723,31,37,1,6,2253244897385,1,0
1724,31,38,1,6,1630463324743,1,0
1725,31,39,1,6,1245563145284,1,0
1726,31,40,1,6,384900179460,1,0
1727,31,41,1,6,622781572642,1,0
1728,31,42,1,6,384900179460,1,0
1729,31,45,1,6,1392581931561,1,0
1730,31,46,1,6,1777482111021,1,0
1731,31,47,1,6,1392581931561,1,0
1732,31,48,1,6,769800358920,1,0
1733,31,49,1,6,769800358920,1,0
1734,31,50,1,6,384900179460,1,0
1735,31,51,1,6,384900179460,1,0
1736,31,52,1,6,622781572642,1,0
1737,31,55,1,6,622781572642,1,0
1738,31,56,1,6,384900179460,1,0
1739,31,58,1,6,384900179460,1,0
