pair_id,p5_a,p5_b,f4_a,f4_b,face_a,face_b,mask_a,mask_b,same_face_flag,same_mask_flag,joint_p0_support,joint_p1_support,joint_p2_support,joint_p3_support,joint_p4_support,joint_support_min,joint_support_max,joint_support_spread,below_single_floor_flag,support_equal_flag,joint_mult_value,eta6_preserved_flag
2967,22,75,11,37,12,22,30,45,0,0,202178560,127046656,586200064,277010816,448909824,127046656,586200064,459153408,0,0,1811939328,1
2968,22,76,11,38,12,22,30,45,0,0,168518656,129000448,82761184,69270912,69698176,69270912,168518656,99247744,0,0,962592768,1
2969,22,77,11,38,12,22,30,45,0,0,464220160,350761984,351219840,299166080,284592384,284592384,464220160,179627776,0,0,1811939328,1
2970,22,78,11,39,12,22,30,45,0,0,157779968,102236672,143475968,61690240,85152256,61690240,157779968,96089728,0,0,962592768,1
2971,22,79,11,39,12,22,30,45,0,0,559976448,355068928,548133888,294058368,456108032,294058368,559976448,265918080,0,0,1811939328,1
2972,22,80,11,40,12,22,30,45,0,0,51087360,41856000,77814784,114347392,93929344,41856000,114347392,72491392,0,0,962592768,1
2973,22,81,11,40,12,22,30,45,0,0,178167808,144860160,375636992,410313088,380012032,144860160,410313088,265452928,0,0,1811939328,1
2974,22,82,11,41,12,22,30,45,0,0,55955968,217778176,40494080,198890624,90696192,40494080,217778176,177284096,0,0,962592768,1
2975,22,83,11,41,12,22,30,45,0,0,186114048,779080704,162436096,754827648,429486592,162436096,779080704,616644608,0,0,1811939328,1
2976,22,84,11,42,12,22,30,45,0,0,128262144,169256960,61790208,90241888,69698176,61790208,169256960,107466752,0,0,1089994752,1
2977,22,85,11,42,12,22,30,45,0,0,350023680,464958464,291685376,358700544,284592384,284592384,464958464,180366080,0,0,1854406656,1
2978,22,86,11,43,12,22,30,45,0,0,90165248,60526080,145540096,56590912,94388320,56590912,145540096,88949184,0,0,1089994752,1
2979,22,87,11,43,12,22,30,45,0,0,310378496,191855616,540201984,190043136,419099392,190043136,540201984,350158848,0,0,1854406656,1
2980,22,88,11,44,12,22,30,45,0,0,256595968,64064512,114369024,50032000,73881088,50032000,256595968,206563968,0,0,1089994752,1
2981,22,89,11,44,12,22,30,45,0,0,714387456,165807104,528150528,154354048,302161408,154354048,714387456,560033408,0,0,1854406656,1
2982,22,90,11,45,12,22,30,45,0,0,163940608,106280832,155856896,56544640,91883264,56544640,163940608,107395968,0,0,1089994752,1
2983,22,91,11,45,12,22,30,45,0,0,571427584,361536640,543310336,213318016,453119488,213318016,571427584,358109568,0,0,1854406656,1
2984,22,92,11,46,12,22,30,45,0,0,123339776,35185152,80021120,71258496,98358784,35185152,123339776,88154624,0,0,1089994752,1
2985,22,93,11,46,12,22,30,45,0,0,417017856,106339328,382396160,191048064,377634304,106339328,417017856,310678528,0,0,1854406656,1
2986,22,94,11,47,12,22,30,45,0,0,117174272,149267776,52403200,151293696,89833984,52403200,151293696,98890496,0,0,1089994752,1
2987,22,95,11,47,12,22,30,45,0,0,402924032,516508096,238916608,496373632,398668288,238916608,516508096,277591488,0,0,1854406656,1
2988,22,96,11,48,12,26,30,51,0,0,122606272,117978304,82635520,57523840,67789312,57523840,122606272,65082432,0,0,1056964608,1
2989,22,97,11,48,12,26,30,51,0,0,521536832,498388032,488050944,438383424,504658432,438383424,521536832,83153408,0,0,2264924160,1
2990,22,98,11,49,12,26,30,51,0,0,81893184,57802688,109609472,45525888,72956416,45525888,109609472,64083584,0,0,1056964608,1
2991,22,99,11,49,12,26,30,51,0,0,474276800,312574016,679456000,325610624,595301376,312574016,679456000,366881984,0,0,2264924160,1
2992,22,100,11,50,12,26,30,51,0,0,84369632,176566464,43977856,119523712,71954944,43977856,176566464,132588608,0,0,1056964608,1
2993,22,101,11,50,12,26,30,51,0,0,350443872,760690752,314404352,713636480,649133824,314404352,760690752,446286400,0,0,2264924160,1
2994,22,102,11,51,12,26,30,51,0,0,48970208,36252064,111323776,60522880,96653824,36252064,111323776,75071712,0,0,1056964608,1
2995,22,103,11,51,12,26,30,51,0,0,306816752,208617440,856887168,437772800,809885952,208617440,856887168,648269728,0,0,2264924160,1
2996,22,104,11,52,12,26,30,51,0,0,42207424,84971136,34395904,119574400,71703040,34395904,119574400,85178496,0,0,1056964608,1
2997,22,105,11,52,12,26,30,51,0,0,219455264,489876736,233602432,705038720,629830144,219455264,705038720,485583456,0,0,2264924160,1
2998,22,106,11,53,12,26,30,51,0,0,36780576,36262592,54947712,85193344,86133248,36262592,86133248,49870656,0,0,1056964608,1
2999,22,107,11,53,12,26,30,51,0,0,216723232,209397456,465311936,580006272,669241856,209397456,669241856,459844400,0,0,2264924160,1
3000,22,108,11,54,12,26,30,51,0,0,60933152,87256704,57475840,99878016,86626816,57475840,99878016,42402176,0,0,1056964608,1
3001,22,109,11,54,12,26,30,51,0,0,381866176,565617536,430973440,731998400,688271360,381866176,731998400,350132224,0,0,2264924160,1
3002,22,110,11,55,12,26,30,51,0,0,35707904,37604160,65317120,62832256,86958592,35707904,86958592,51250688,0,0,1056964608,1
3003,22,111,11,55,12,26,30,51,0,0,275384960,287396736,516020992,480029568,680796672,275384960,680796672,405411712,0,0,2264924160,1
3004,22,112,11,56,12,26,30,51,0,0,44879792,89847264,56063744,84366464,85479936,44879792,89847264,44967472,0,0,1056964608,1
3005,22,113,11,56,12,26,30,51,0,0,269512736,582378688,353603328,663621504,725933568,269512736,725933568,456420832,0,0,2264924160,1
3006,22,114,11,57,12,26,30,51,0,0,35524288,37518880,77712640,62428416,86133248,35524288,86133248,50608960,0,0,1056964608,1
3007,22,115,11,57,12,26,30,51,0,0,208659152,217461536,572525568,472792640,669241856,208659152,669241856,460582704,0,0,2264924160,1
3008,22,116,11,58,12,26,30,51,0,0,27232864,51256320,45376000,100347904,96002560,27232864,100347904,73115040,0,0,1056964608,1
3009,22,117,11,58,12,26,30,51,0,0,193705344,419192960,318131968,797707136,866716160,193705344,866716160,673010816,0,0,2264924160,1
3010,22,118,11,59,12,26,30,51,0,0,35513760,49708512,53042176,118804480,96653824,35513760,118804480,83290720,0,0,1056964608,1
3011,22,119,11,59,12,26,30,51,0,0,207879136,307555056,430292096,864367872,809885952,207879136,864367872,656488736,0,0,2264924160,1
3012,22,120,11,60,12,26,30,51,0,0,94449280,137134464,44002048,115475840,72176128,44002048,137134464,93132416,0,0,905969664,1
3013,22,121,11,60,12,26,30,51,0,0,458441472,678166528,412293632,745931136,656044544,412293632,745931136,333637504,0,0,2264924160,1
3014,22,122,11,61,12,26,30,51,0,0,50518016,27971168,92867200,52856704,96002560,27971168,96002560,68031392,0,0,905969664,1
3015,22,123,11,61,12,26,30,51,0,0,418454656,194443648,790226432,325612672,866716160,194443648,866716160,672272512,0,0,2264924160,1
3016,22,124,11,62,12,26,30,51,0,0,98441472,95183360,81427968,50538112,67138048,50538112,98441472,47903360,0,0,905969664,1
3017,22,125,11,62,12,26,30,51,0,0,479522304,459122688,523418624,419286656,540180992,419286656,540180992,120894336,0,0,2264924160,1
3018,22,126,11,63,12,26,30,51,0,0,84232832,42945728,112093696,41876608,71703040,41876608,112093696,70217088,0,0,905969664,1
3019,22,127,11,63,12,26,30,51,0,0,489138432,220193568,697558016,241083136,629830144,220193568,697558016,477364448,0,0,2264924160,1
3020,22,128,11,64,12,26,30,51,0,0,36865856,36446208,55351552,72797824,86958592,36446208,86958592,50512384,0,0,905969664,1
3021,22,129,11,64,12,26,30,51,0,0,286658432,276123264,472548864,523501696,680796672,276123264,680796672,404673408,0,0,2264924160,1
3022,22,130,11,65,12,26,30,51,0,0,57064384,82631488,38045184,117090176,72956416,38045184,117090176,79044992,0,0,905969664,1
3023,22,131,11,65,12,26,30,51,0,0,311835712,475015104,318129920,686936704,595301376,311835712,686936704,375100992,0,0,2264924160,1
3024,22,132,11,66,12,26,30,51,0,0,94445056,99179776,43057408,88908672,67138048,43057408,99179776,56122368,0,0,1207959552,1
3025,22,133,11,66,12,26,30,51,0,0,458384384,480260608,411805952,530899328,540180992,411805952,540180992,128375040,0,0,2868903936,1
3026,22,134,11,67,12,26,30,51,0,0,89108960,45618096,76885760,63544448,85479936,45618096,89108960,43490864,0,0,1207959552,1
3027,22,135,11,67,12,26,30,51,0,0,581640384,270251040,656140800,361084032,725933568,270251040,725933568,455682528,0,0,2868903936,1
3028,22,136,11,68,12,26,30,51,0,0,136396160,95187584,107995136,51482752,72176128,51482752,136396160,84913408,0,0,1207959552,1
3029,22,137,11,68,12,26,30,51,0,0,677428224,459179776,738450432,419774336,656044544,419774336,738450432,318676096,0,0,2868903936,1
3030,22,138,11,69,12,26,30,51,0,0,175828160,85107936,112043008,51458560,71954944,51458560,175828160,124369600,0,0,1207959552,1
3031,22,139,11,69,12,26,30,51,0,0,759952448,351182176,706155776,321885056,649133824,321885056,759952448,438067392,0,0,2868903936,1
3032,22,140,11,70,12,26,30,51,0,0,86518400,61671456,92397312,64956544,86626816,61671456,92397312,30725856,0,0,1207959552,1
3033,22,141,11,70,12,26,30,51,0,0,564879232,382604480,724517696,438454144,688271360,382604480,724517696,341913216,0,0,2868903936,1
3034,22,142,11,71,12,26,30,51,0,0,117240000,123344576,50043136,90116224,67789312,50043136,123344576,73301440,0,0,1207959552,1
3035,22,143,11,71,12,26,30,51,0,0,497649728,522275136,430902720,495531648,504658432,430902720,522275136,91372416,0,0,2868903936,1
3036,23,24,11,12,12,12,30,30,1,1,51987968,57448576,97775616,144084224,260055040,51987968,260055040,208067072,0,0,1472200704,1
3037,23,25,11,12,12,12,30,30,1,1,85331968,93616384,122640384,188834048,332280832,85331968,332280832,246948864,0,0,2038431744,1
3038,23,26,11,13,12,12,30,30,1,1,50579712,34283008,136971648,136886784,270113088,34283008,270113088,235830080,0,0,1472200704,1
3039,23,27,11,13,12,12,30,30,1,1,99334144,44187136,288282624,168944128,428197376,44187136,428197376,384010240,0,0,2038431744,1
3040,23,28,11,14,12,12,30,30,1,1,79628224,63910912,111756416,146065920,260328128,63910912,260328128,196417216,0,0,1472200704,1
3041,23,29,11,14,12,12,30,30,1,1,147893248,108330496,197656256,179272192,318135808,108330496,318135808,209805312,0,0,2038431744,1
3042,23,30,11,15,12,12,30,30,1,1,85031296,41255424,146472192,137499136,272144768,41255424,272144768,230889344,0,0,1472200704,1
3043,23,31,11,15,12,12,30,30,1,1,203053568,66682368,288385536,157495808,370525696,66682368,370525696,303843328,0,0,2038431744,1
3044,23,32,11,16,12,12,30,30,1,1,42473472,39518720,106247168,152131584,266488576,39518720,266488576,226969856,0,0,1472200704,1
3045,23,33,11,16,12,12,30,30,1,1,73324544,60345856,203708416,216792576,379853824,60345856,379853824,319507968,0,0,2038431744,1
3046,23,34,11,17,12,12,30,30,1,1,44529152,49548928,96512000,151252480,267724800,44529152,267724800,223195648,0,0,1472200704,1
3047,23,35,11,17,12,12,30,30,1,1,82925568,90574848,126871552,200639488,358845952,82925568,358845952,275920384,0,0,2038431744,1
3048,23,36,11,18,12,12,30,30,1,1,60728832,82810304,101531648,156290688,260328128,60728832,260328128,199599296,0,0,1610219520,1
3049,23,37,11,18,12,12,30,30,1,1,105148416,151075328,134737920,242190528,318135808,105148416,318135808,212987392,0,0,1833172992,1
3050,23,38,11,19,12,12,30,30,1,1,80138240,40398336,158692288,141172864,280926144,40398336,280926144,240527808,0,0,1610219520,1
3051,23,39,11,19,12,12,30,30,1,1,168576512,59088384,270461440,176365056,409807104,59088384,409807104,350718720,0,0,1833172992,1
3052,23,40,11,20,12,12,30,30,1,1,54266496,55170048,99549952,142309888,260055040,54266496,260055040,205788544,0,0,1610219520,1
3053,23,41,11,20,12,12,30,30,1,1,90434304,88514048,144299776,167174656,332280832,88514048,332280832,243766784,0,0,1833172992,1
3054,23,42,11,21,12,12,30,30,1,1,78900480,39792128,169214464,141969920,283023872,39792128,283023872,243231744,0,0,1610219520,1
3055,23,43,11,21,12,12,30,30,1,1,146086144,53565952,311227904,169197056,379158528,53565952,379158528,325592576,0,0,1833172992,1
3056,23,44,11,22,12,12,30,30,1,1,44650496,46345728,104091520,153986816,274391040,44650496,274391040,229740544,0,0,1610219520,1
3057,23,45,11,22,12,12,30,30,1,1,75421184,74700288,165529600,189600256,395533312,74700288,395533312,320833024,0,0,1833172992,1
3058,23,46,11,23,12,12,30,30,1,1,47741696,63860608,109363200,184600064,277071872,47741696,277071872,229330176,0,0,1610219520,1
3059,23,47,11,23,12,12,30,30,1,1,75591936,107950336,165680128,280017920,348783616,75591936,348783616,273191680,0,0,1833172992,1
3060,23,48,11,24,12,22,30,45,0,0,166248768,138075648,204371328,157495808,283377664,138075648,283377664,145302016,0,0,1896873984,1
3061,23,49,11,24,12,22,30,45,0,0,533489088,423825408,549451264,344009216,592211968,344009216,592211968,248202752,0,0,3043491840,1
3062,23,50,11,25,12,22,30,45,0,0,234759168,76857344,251968256,145586688,284239872,76857344,284239872,207382528,0,0,1896873984,1
3063,23,51,11,25,12,22,30,45,0,0,796061696,207015424,807905280,267528704,623030272,207015424,807905280,600889856,0,0,3043491840,1
3064,23,52,11,26,12,22,30,45,0,0,123261824,184841984,109622272,260949504,285426944,109622272,285426944,175804672,0,0,1896873984,1
3065,23,53,11,26,12,22,30,45,0,0,378517632,592328960,266395648,648402944,646663168,266395648,648402944,382007296,0,0,3043491840,1
3066,23,54,11,27,12,22,30,45,0,0,115707904,49372672,190813312,166182912,334811392,49372672,334811392,285438720,0,0,1896873984,1
3067,23,55,11,27,12,22,30,45,0,0,426745856,119139840,706401792,336931328,813748736,119139840,813748736,694608896,0,0,3043491840,1
3068,23,56,11,28,12,22,30,45,0,0,119217664,178681344,114767872,248568576,278695936,114767872,278695936,163928064,0,0,1896873984,1
3069,23,57,11,28,12,22,30,45,0,0,372049920,580877824,347136000,653226496,649651712,347136000,653226496,306090496,0,0,3043491840,1
3070,23,58,11,29,12,22,30,45,0,0,83046400,74079744,184939520,182460416,326184896,74079744,326184896,252105152,0,0,1896873984,1
3071,23,59,11,29,12,22,30,45,0,0,278503424,230043136,647704576,454567936,772225536,230043136,772225536,542182400,0,0,3043491840,1
3072,23,60,11,30,12,22,30,45,0,0,52166144,144241152,124336128,185113728,291902464,52166144,291902464,239736320,0,0,1811939328,1
3073,23,61,11,30,12,22,30,45,0,0,123320320,437919232,244125696,487488768,571177984,123320320,571177984,447857664,0,0,2491416576,1
3074,23,62,11,31,12,22,30,45,0,0,58836992,71988736,167425024,182907392,287473024,58836992,287473024,228636032,0,0,1811939328,1
3075,23,63,11,31,12,22,30,45,0,0,161841152,199069184,463390720,480729600,573555712,161841152,573555712,411714560,0,0,2491416576,1
3076,23,64,11,32,12,22,30,45,0,0,77507072,111066624,109668544,250632704,287932000,77507072,287932000,210424928,0,0,1811939328,1
3077,23,65,11,32,12,22,30,45,0,0,208836608,331279872,243120768,645294592,612643072,208836608,645294592,436457984,0,0,2491416576,1
3078,23,66,11,33,12,22,30,45,0,0,70897664,86228480,137926144,229473792,326184896,70897664,326184896,255287232,0,0,1811939328,1
3079,23,67,11,33,12,22,30,45,0,0,226861056,281685504,410033664,692238848,772225536,226861056,772225536,545364480,0,0,2491416576,1
3080,23,68,11,34,12,22,30,45,0,0,55727104,76221952,121647104,250866176,288652096,55727104,288652096,232924992,0,0,1811939328,1
3081,23,69,11,34,12,22,30,45,0,0,144027648,223079936,330088448,691292672,642453504,144027648,691292672,547265024,0,0,2491416576,1
3082,23,70,11,35,12,22,30,45,0,0,46190592,118889984,121648640,235347584,334811392,46190592,334811392,288620800,0,0,1811939328,1
3083,23,71,11,35,12,22,30,45,0,0,115957760,429927936,292397056,750936064,813748736,115957760,813748736,697790976,0,0,2491416576,1
3084,23,72,11,36,12,22,30,45,0,0,81045504,277497344,103109632,219461632,267424768,81045504,277497344,196451840,0,0,1642070016,1
3085,23,73,11,36,12,22,30,45,0,0,182788096,735288832,207431680,633243136,495705088,182788096,735288832,552500736,0,0,2491416576,1
3086,23,74,11,37,12,22,30,45,0,0,73039872,58909184,206331904,166181376,288652096,58909184,288652096,229742912,0,0,1642070016,1
3087,23,75,11,37,12,22,30,45,0,0,219897856,147209728,646758400,374622720,642453504,147209728,646758400,499548672,0,0,2491416576,1
3088,23,76,11,38,12,22,30,45,0,0,186237952,149163520,143319520,166882816,263241856,143319520,263241856,119922336,0,0,1642070016,1
3089,23,77,11,38,12,22,30,45,0,0,481939456,370925056,411778176,396777984,478136064,370925056,481939456,111014400,0,0,2491416576,1
3090,23,78,11,39,12,22,30,45,0,0,175499264,122399744,204034304,159302144,278695936,122399744,278695936,156296192,0,0,1642070016,1
3091,23,79,11,39,12,22,30,45,0,0,577695744,375232000,608692224,391670272,649651712,375232000,649651712,274419712,0,0,2491416576,1
3092,23,80,11,40,12,22,30,45,0,0,68806656,62019072,138373120,211959296,287473024,62019072,287473024,225453952,0,0,1642070016,1
3093,23,81,11,40,12,22,30,45,0,0,195887104,165023232,436195328,507924992,573555712,165023232,573555712,408532480,0,0,2491416576,1
3094,23,82,11,41,12,22,30,45,0,0,73675264,237941248,101052416,296502528,284239872,73675264,296502528,222827264,0,0,1642070016,1
3095,23,83,11,41,12,22,30,45,0,0,203833344,799243776,222994432,852439552,623030272,203833344,852439552,648606208,0,0,2491416576,1
3096,23,84,11,42,12,22,30,45,0,0,145981440,189420032,122348544,187853792,263241856,122348544,263241856,140893312,0,0,1769472000,1
3097,23,85,11,42,12,22,30,45,0,0,367742976,485121536,352243712,456312448,478136064,352243712,485121536,132877824,0,0,2533883904,1
3098,23,86,11,43,12,22,30,45,0,0,107884544,80689152,206098432,154202816,287932000,80689152,287932000,207242848,0,0,1769472000,1
3099,23,87,11,43,12,22,30,45,0,0,328097792,212018688,600760320,287655040,612643072,212018688,612643072,400624384,0,0,2533883904,1
3100,23,88,11,44,12,22,30,45,0,0,274315264,84227584,174927360,147643904,267424768,84227584,274315264,190087680,0,0,1769472000,1
3101,23,89,11,44,12,22,30,45,0,0,732106752,185970176,588708864,251965952,495705088,185970176,732106752,546136576,0,0,2533883904,1
3102,23,90,11,45,12,22,30,45,0,0,181659904,126443904,216415232,154156544,285426944,126443904,285426944,158983040,0,0,1769472000,1
3103,23,91,11,45,12,22,30,45,0,0,589146880,381699712,603868672,310929920,646663168,310929920,646663168,335733248,0,0,2533883904,1
3104,23,92,11,46,12,22,30,45,0,0,141059072,55348224,140579456,168870400,291902464,55348224,291902464,236554240,0,0,1769472000,1
3105,23,93,11,46,12,22,30,45,0,0,434737152,126502400,442954496,288659968,571177984,126502400,571177984,444675584,0,0,2533883904,1
3106,23,94,11,47,12,22,30,45,0,0,134893568,169430848,112961536,248905600,283377664,112961536,283377664,170416128,0,0,1769472000,1
3107,23,95,11,47,12,22,30,45,0,0,420643328,536671168,299474944,593985536,592211968,299474944,593985536,294510592,0,0,2533883904,1
3108,23,96,11,48,12,26,30,51,0,0,140325568,138141376,143193856,155135744,261332992,138141376,261332992,123191616,0,0,1736441856,1
