shell,direction,t,F,ratio,max_schur_excess,max_pair_i,max_pair_j,near_barrier,below_barrier,schur_violation,danger_schur_violation
16,random_87,3.75,-4.925895177448816,0.007256227760130372,0.6103299662048691,0,10,False,True,True,False
16,random_87,4.0,-5.484014978004326,0.004152623490843255,0.7758571385278733,0,10,False,True,True,False
16,random_87,4.25,-6.062499355310206,0.0023285736754449127,0.9530029125741133,0,10,False,True,True,False
16,random_87,4.5,-6.660604555896499,0.0012803720798662498,1.140587127867053,0,10,False,True,True,False
16,random_87,4.75,-7.277701839863627,0.0006907712438574047,1.3372934649699226,0,10,False,True,True,False
16,random_87,5.0,-7.913279902036863,0.00036585264971384393,1.542144116775073,8,10,False,True,True,False
16,random_87,5.25,-8.566941202658573,0.0001902938307649854,1.778163033704113,8,10,False,True,True,False
16,random_87,5.5,-9.238390041409822,9.723400700212372e-05,2.019031854032382,8,10,False,True,True,False
16,random_87,5.75,-9.927412199054299,4.881796395286082e-05,2.2626851429078516,8,10,False,True,True,False
16,random_87,6.0,-10.633847899964131,2.4086768335467003e-05,2.5071987828900713,8,10,False,True,True,False
16,random_87,6.25,-11.357561223720332,1.1680833477673116e-05,2.75086217888273,8,10,False,True,True,False
16,random_87,6.5,-12.098409626844234,5.568361976799132e-06,2.9922287425189964,8,10,False,True,True,False
16,random_87,6.75,-12.85621692454162,2.6098523097285973e-06,3.2301409102837235,8,10,False,True,True,False
16,random_87,7.0,-13.630752163635066,1.202927770844447e-06,3.4637309714726445,8,10,False,True,True,False
16,random_87,7.25,-14.421715636409754,5.454167604677914e-07,3.6951749133198373,10,20,False,True,True,False
16,random_87,7.5,-15.228732158559897,2.4335801659379194e-07,3.9263548467788345,10,20,False,True,True,False
16,random_87,7.75,-16.05135086971794,1.0690226087311749e-07,4.164319870391243,7,10,False,True,True,False
16,random_87,8.0,-16.889050290480867,4.625712686500235e-08,4.413592718039658,7,10,False,True,True,False
16,random_87,10.0,-24.05597834239046,3.569614763353233e-11,6.320687254995939,1,10,False,True,True,False
16,random_87,12.0,-31.805379690733695,1.538505685387998e-14,8.158993093156855,9,10,False,True,True,False
16,random_87,16.0,-48.07115339170544,1.3272824233720156e-21,11.793740246393455,10,14,False,True,True,False
16,random_87,20.0,-64.66243457028048,8.269161609317766e-29,15.466246635794604,10,23,False,True,True,False
16,random_87,24.0,-81.32617425869726,4.791718374170811e-36,18.88573567029393,10,23,False,True,True,False
16,random_88,0.0,0.0,1.0,0.0,0,1,True,False,False,False
16,random_88,0.1,-0.005511639655536804,0.9945035215631292,-2.294682303558877e-09,18,20,False,True,False,False
16,random_88,0.2,-0.02206806074312251,0.9781736575595426,-8.80085336661141e-09,18,20,False,True,False,False
16,random_88,0.30000000000000004,-0.04971006602254402,0.9515052582160836,-1.8942122120670608e-08,18,20,False,True,False,False
16,random_88,0.4,-0.08848923602198067,0.9153129630915877,-3.2139389717548174e-08,18,20,False,True,False,False
16,random_88,0.5,-0.13846699241756344,0.8706919902324562,-4.782606041542141e-08,18,20,False,True,False,False
16,random_88,0.6000000000000001,-0.1997134775933258,0.8189653713938692,-6.546622397883576e-08,18,20,False,True,False,False
16,random_88,0.7000000000000001,-0.2723062611934921,0.761620970420332,-8.45755211880726e-08,18,20,False,True,False,False
16,random_88,0.8,-0.35632888680374286,0.7002422819137673,-1.0474433383610182e-07,18,20,False,True,False,False
16,random_88,0.9,-0.45186927434611324,0.6364373629776556,-1.2566288095530517e-07,18,20,False,True,False,False
16,random_88,1.0,-0.5590179963011224,0.5717702687699021,-1.4714775547999e-07,18,20,False,True,False,False
16,random_88,1.25,-0.8782728867166645,0.41549990774653267,-2.0359777643803642e-07,18,20,False,True,False,False
16,random_88,1.5,-1.2720058655245934,0.280268875895006,-2.689722773565025e-07,18,20,False,True,False,False
16,random_88,1.75,-1.7413386760735436,0.1752855928571028,-3.580575959817425e-07,18,20,False,True,False,False
16,random_88,2.0,-2.2869694332307997,0.1015738221306912,0.009522158592778524,21,23,False,True,True,False
16,random_88,2.25,-2.9090073945530888,0.05452982962079466,0.02754191069464201,21,23,False,True,True,False
16,random_88,2.5,-3.606847246338435,0.027137269262739707,0.059817287438465504,18,23,False,True,True,False
16,random_88,2.75,-4.379096006049024,0.012536686588937413,0.10869852100027638,4,23,False,True,True,False
16,random_88,3.0,-5.22355929143714,0.005388117077107166,0.17525573253893553,4,23,False,True,True,False
16,random_88,3.25,-6.137286175064706,0.002160779646269909,0.26645282541984927,0,23,False,True,True,False
16,random_88,3.5,-7.116664652223245,0.0008114687730959782,0.3673173155167496,0,23,False,True,True,False
16,random_88,3.75,-8.157554328105412,0.00028656237603540407,0.48066703186819454,8,23,False,True,True,False
16,random_88,4.0,-9.255440174101778,9.559020760132799e-05,0.6271233439765382,8,23,False,True,True,False
16,random_88,4.25,-10.405591267734593,3.0262801657059524e-05,0.7804178376679334,8,23,False,True,True,False
16,random_88,4.5,-11.603210796868165,9.136704487515433e-06,0.9629555847048752,6,23,False,True,True,False
16,random_88,4.75,-12.843567360071816,2.6430754911585128e-06,1.1530386767759697,6,23,False,True,True,False
16,random_88,5.0,-14.122101751957082,7.359514007723053e-07,1.3564712120439073,14,23,False,True,True,False
16,random_88,5.25,-15.43450720165088,1.9809736164075148e-07,1.562941151622828,14,23,False,True,True,False
16,random_88,5.5,-16.776783968472348,5.175297241536577e-08,1.7709322058506374,14,23,False,True,True,False
16,random_88,5.75,-18.145271136882336,1.3170700455974493e-08,1.9794520018462494,14,23,False,True,True,False
16,random_88,6.0,-19.536659466894886,3.2759449769649445e-09,2.2009588236128232,13,23,False,True,True,False
16,random_88,6.25,-20.947989444366424,7.987369532205197e-10,2.4443412870256305,16,23,False,True,True,False
16,random_88,6.5,-22.376638471217543,1.9140328554167698e-10,2.7236424055030892,16,23,False,True,True,False
16,random_88,6.75,-23.820300650003453,4.518297993998476e-11,2.999153066767967,16,23,False,True,True,False
16,random_88,7.0,-25.276962012893602,1.0528218231404289e-11,3.2700145992891687,16,23,False,True,True,False
16,random_88,7.25,-26.744873431131317,2.4257668102000023e-12,3.5356031359187865,16,23,False,True,True,False
16,random_88,7.5,-28.22252288053679,5.534954404104309e-13,3.7954943235878846,16,23,False,True,True,False
16,random_88,7.75,-29.708608260813225,1.252320146565252e-13,4.049431324053328,16,23,False,True,True,False
16,random_88,8.0,-31.202011578545783,2.812798016588916e-14,4.297296259793628,16,23,False,True,True,False
16,random_88,10.0,-43.32233368347162,1.532320239998224e-19,6.076003615714727,16,23,False,True,True,False
16,random_88,12.0,-55.60340738178812,7.107993124936897e-25,7.608667122646402,19,23,False,True,True,False
16,random_88,16.0,-80.33389599714562,1.2925050798523354e-35,12.005095974270583,10,23,False,True,True,False
16,random_88,20.0,-105.13063996061919,2.199597341686876e-46,15.748322870715095,1,23,False,True,True,False
16,random_88,24.0,-129.93593348239435,3.711428408419354e-57,19.469211589424926,1,23,False,True,True,False
16,random_89,0.0,0.0,1.0,-0.0,0,1,True,False,False,False
16,random_89,0.1,-0.00546127162524801,0.9945536140081439,-1.9273074168019913e-07,14,20,False,True,False,False
16,random_89,0.2,-0.021659440975756006,0.9785734403259465,-7.530464603343837e-07,14,20,False,True,False,False
16,random_89,0.30000000000000004,-0.04831276240086613,0.9528357292789777,-1.6516855643966593e-06,14,20,False,True,False,False
16,random_89,0.4,-0.0851362315169979,0.918387162602532,-2.8566753166536383e-06,14,20,False,True,False,False
16,random_89,0.5,-0.13184289445071773,0.8764786839283217,-4.3341066850218316e-06,14,20,False,True,False,False
16,random_89,0.6000000000000001,-0.1881450577222301,0.8284945189879703,-6.049014710314473e-06,14,20,False,True,False,False
16,random_89,0.7000000000000001,-0.2537553962342667,0.7758815623894062,-7.966366741049414e-06,14,20,False,True,False,False
16,random_89,0.8,-0.32838795880204774,0.720083602735778,-1.0052159540850738e-05,14,20,False,True,False,False
16,random_89,0.9,-0.4117590723536315,0.6624838675053089,-1.2274624346596322e-05,14,20,False,True,False,False
16,random_89,1.0,-0.5035881473408015,0.6043582381539812,-1.4605536468699584e-05,14,20,False,True,False,False
16,random_89,1.25,-0.7683589387433925,0.4637735249262164,-2.0770798939995788e-05,14,20,False,True,False,False
16,random_89,1.5,-1.0800802357926402,0.33956827902185377,-2.7331310073364794e-05,14,20,False,True,False,False
16,random_89,1.75,-1.4347745923120572,0.238169043097965,0.0002754714453163429,18,23,False,True,True,False
16,random_89,2.0,-1.828710509038662,0.16062055304503112,0.006467525771356602,1,23,False,True,True,False
16,random_89,2.25,-2.258418124324117,0.10451568487694386,0.02098398479441872,13,23,False,True,True,False
16,random_89,2.5,-2.720694205475585,0.06582903968072663,0.04126520299222972,10,23,False,True,True,False
16,random_89,2.75,-3.212599157381379,0.0402518562816849,0.07778293905652946,10,23,False,True,True,False
16,random_89,3.0,-3.7314482810489737,0.023958112617815056,0.1265391242872009,20,23,False,True,True,False
16,random_89,3.25,-4.274799075768997,0.013914844267465466,0.19552022975868352,20,23,False,True,True,False
16,random_89,3.5,-4.840436010040098,0.007903607248114414,0.2706748455248297,20,23,False,True,True,False
16,random_89,3.75,-5.426353885142574,0.004399106243612605,0.35197548754593266,5,23,False,True,True,False
16,random_89,4.0,-6.030740667097212,0.0024037129680263983,0.4702532674290183,15,23,False,True,True,False
16,random_89,4.25,-6.651960453265521,0.0012914877206867059,0.6033616871305616,15,23,False,True,True,False
16,random_89,4.5,-7.288537059436963,0.0006833269886558159,0.7437809325386818,15,23,False,True,True,False
16,random_89,4.75,-7.939138557696009,0.0003565134618417212,0.8903887673725416,15,23,False,True,True,False
16,random_89,5.0,-8.602562964066156,0.00018363454129345148,1.0421645467379108,15,23,False,True,True,False
16,random_89,5.25,-9.277725168554237,9.348354106510408e-05,1.198188212395953,15,23,False,True,True,False
16,random_89,5.5,-9.963645118891318,4.7080807743464925e-05,1.3576362915965066,15,23,False,True,True,False
16,random_89,5.75,-10.659437211683802,2.3478223836190212e-05,1.5197761881301748,15,23,False,True,True,False
16,random_89,6.0,-11.364300808067707,1.1602374203631496e-05,1.6839596504544716,15,23,False,True,True,False
16,random_89,6.25,-12.077511771493462,5.685953222846445e-06,1.8496159938167034,15,23,False,True,True,False
16,random_89,6.5,-12.798414918758404,2.76515209088308e-06,2.0162454284028684,15,23,False,True,True,False
16,random_89,6.75,-13.526417277828067,1.3352162718754149e-06,2.183412688807958,15,23,False,True,True,False
16,random_89,7.0,-14.260982053887727,6.405222012176381e-07,2.35074105664328,15,23,False,True,True,False
16,random_89,7.25,-15.001623215738174,3.05406177823083e-07,2.5179068042552504,15,23,False,True,True,False
16,random_89,7.5,-15.747900626160273,1.4480169863480193e-07,2.6939303758318323,22,23,False,True,True,False
16,random_89,7.75,-16.49941565097537,6.829593076585548e-08,2.9188630933444712,22,23,False,True,True,False
16,random_89,8.0,-17.255807191521274,3.205517527676775e-08,3.1433554344114754,22,23,False,True,True,False
16,random_89,10.0,-23.448991894904307,6.549862964842385e-11,4.884370762129004,22,23,False,True,True,False
16,random_89,12.0,-29.827342414461576,1.1121152076470558e-13,6.479973014776422,22,23,False,True,True,False
16,random_89,16.0,-42.94721801710942,2.2297706881920077e-19,9.65612406708363,21,23,False,True,True,False
16,random_89,20.0,-56.416499752442974,3.1522849549801426e-25,12.727313379568658,2,23,False,True,True,False
16,random_89,24.0,-70.15053527961385,3.4198702207369646e-31,15.748360566448474,2,23,False,True,True,False
16,random_90,0.0,0.0,1.0,0.0,0,1,True,False,False,False
16,random_90,0.1,-0.005555577006036039,0.9944598266732554,-2.1415108608178865e-09,14,18,False,True,False,False
16,random_90,0.2,-0.02241088717232831,0.9778383712531658,-8.235302862195521e-09,14,18,False,True,False,False
16,random_90,0.30000000000000004,-0.05083682697158576,0.9504337430324158,-1.7771955008400238e-08,14,18,False,True,False,False
16,random_90,0.4,-0.09108602673952859,0.9129391703408078,-3.0233763128445835e-08,14,18,False,True,False,False
16,random_90,0.5,-0.14339001522672756,0.8664160875240166,-4.51111516330829e-08,14,18,False,True,False,False
16,random_90,0.6000000000000001,-0.20795648402906952,0.812242381458763,-6.192519367642309e-08,14,18,False,True,False,False
16,random_90,0.7000000000000001,-0.2849667087668699,0.752039290217976,-8.025674439274154e-08,14,18,False,True,False,False
16,random_90,0.8,-0.37457318362164305,0.687582687723244,-9.978243227304523e-08,14,18,False,True,False,False
16,random_90,0.9,-0.4768975236086428,0.6207061337590845,-1.2031747778633294e-07,14,18,False,True,False,False
16,random_90,1.0,-0.592028684714438,0.5532038693582615,-1.4186502746921745e-07,14,18,False,True,False,False
16,random_90,1.25,-0.9361600441504683,0.39213071264441585,-2.0254295225041783e-07,14,18,False,True,False,False
16,random_90,1.5,-1.3604697199601352,0.25654024657361574,-2.8540527737812973e-07,14,18,False,True,False,False
16,random_90,1.75,-1.8634643659250134,0.15513425651236928,-4.2228202500594626e-07,14,18,False,True,False,False
16,random_90,2.0,-2.442347817744733,0.08695645370650237,1.1051155155494748e-05,7,22,False,True,True,False
16,random_90,2.25,-3.093192675918112,0.04535691306875965,0.0011205520343251895,4,22,False,True,True,False
16,random_90,2.5,-3.811179354908602,0.022122073790121863,0.00521524796261471,18,22,False,True,True,False
16,random_90,2.75,-4.5908705384883675,0.010144023765379874,0.019768791153410518,18,22,False,True,True,False
16,random_90,3.0,-5.426488824586179,0.004398512670712833,0.04103984792044535,0,22,False,True,True,False
16,random_90,3.25,-6.312170854363392,0.0018140908345615594,0.07175642474047142,9,22,False,True,True,False
16,random_90,3.5,-7.242179938945054,0.0007157497674106303,0.11362146877709656,6,22,False,True,True,False
16,random_90,3.75,-8.21106850837803,0.0002716303268927289,0.16932800649807578,19,22,False,True,True,False
16,random_90,4.0,-9.213789652678706,9.965566612323954e-05,0.23557038487219945,19,22,False,True,True,False
16,random_90,4.25,-10.2457626158843,3.550764204117883e-05,0.3053878017592909,19,22,False,True,True,False
16,random_90,4.5,-11.302900213721653,1.2337092122614129e-05,0.3779496982502384,19,22,False,True,True,False
16,random_90,4.75,-12.381607191750664,4.195042060516033e-06,0.4525539143618622,19,22,False,True,True,False
16,random_90,5.0,-13.478758158831603,1.4003922824648959e-06,0.5286194772135112,19,22,False,True,True,False
16,random_90,5.25,-14.591662539738476,4.601733642138419e-07,0.6270176220763646,1,22,False,True,True,False
16,random_90,5.5,-15.718022475798275,1.4919338661464417e-07,0.7767744188211809,12,22,False,True,True,False
16,random_90,5.75,-16.855888084995154,4.78168339388397e-08,0.941081381595562,12,22,False,True,True,False
16,random_90,6.0,-18.003613151169322,1.5175050818603515e-08,1.1076674769531552,12,22,False,True,True,False
16,random_90,6.25,-19.15981321961054,4.775280030461057e-09,1.2755938151863333,12,22,False,True,True,False
16,random_90,6.5,-20.32332724186814,1.4917330950749333e-09,1.4440780815996437,12,22,False,True,True,False
16,random_90,6.75,-21.493183309387476,4.630512812262986e-10,1.6124787431585335,12,22,False,True,True,False
16,random_90,7.0,-22.668568602727678,1.4294393825265974e-10,1.7802789827897534,12,22,False,True,True,False
16,random_90,7.25,-23.848803417652153,4.391332032321797e-11,1.9470710512919296,12,22,False,True,True,False
16,random_90,7.5,-25.033318972572957,1.3432835813134657e-11,2.1125414715579343,12,22,False,True,True,False
16,random_90,7.75,-26.22163862164822,4.093426908942084e-12,2.2764573502524956,12,22,False,True,True,False
16,random_90,8.0,-27.41336206931587,1.2431631346707221e-12,2.4386539271796597,12,22,False,True,True,False
16,random_90,10.0,-37.038211642912124,8.21313693836807e-17,3.6693193243691002,12,22,False,True,True,False
16,random_90,12.0,-46.77332323467938,4.859636875742674e-21,5.07573515765787,17,22,False,True,True,False
16,random_90,16.0,-66.44936426079136,1.3848660719851495e-29,7.9633647372017755,17,22,False,True,True,False
16,random_90,20.0,-86.30827408596129,3.286947911752234e-38,10.542292392833213,17,22,False,True,True,False
16,random_90,24.0,-106.2877789726624,6.915189701389251e-47,12.968772593403333,17,22,False,True,True,False
16,random_91,0.0,0.0,1.0,-0.0,0,1,True,False,False,False
16,random_91,0.1,-0.005474642923438466,0.9945403156241132,-5.568543945485383e-10,9,20,False,True,False,False
16,random_91,0.2,-0.021764673673581925,0.9784704678209325,-2.216228667423285e-09,9,20,False,True,False,False
16,random_91,0.30000000000000004,-0.0486621494927153,0.9525028789247096,-4.954322777335808e-09,9,20,False,True,False,False
16,random_91,0.4,-0.08595096897719401,0.9176392229068138,-8.7436276367313e-09,9,20,False,True,False,False
16,random_91,0.5,-0.13340845839339277,0.8751075740643706,-1.356253931896976e-08,9,20,False,True,False,False
16,random_91,0.6000000000000001,-0.1908068946614696,0.8262921341683979,-1.9407353485990957e-08,9,20,False,True,False,False
16,random_91,0.7000000000000001,-0.25791495175031365,0.7726609427733837,-2.6305815558845576e-08,9,20,False,True,False,False
16,random_91,0.8,-0.33449905995787876,0.7156965176124581,-3.433139725261062e-08,9,20,False,True,False,False
16,random_91,0.9,-0.4203246701846801,0.6568335309288685,-4.361748881278592e-08,9,20,False,True,False,False
16,random_91,1.0,-0.5151574177773162,0.5974065448054381,-5.437073763781898e-08,9,20,False,True,False,False
16,random_91,1.25,-0.7901212890376152,0.4537897522220367,-8.982146723130713e-08,9,20,False,True,False,False
16,random_91,1.5,-1.1163631877849456,0.3274685733378536,-1.437874055220401e-07,9,20,False,True,False,False
16,random_91,1.75,-1.4904758589760299,0.22526543545119257,-2.27548333210966e-07,9,20,False,True,False,False
16,random_91,2.0,-1.9092628694817266,0.14818958140804972,0.00013932806272403636,5,6,False,True,True,False
16,random_91,2.25,-2.3697705320377036,0.09350217957115907,0.0046248782349926024,6,13,False,True,True,False
16,random_91,2.5,-2.869302646419876,0.05673847956889292,0.010938413192868897,6,13,False,True,True,False
16,random_91,2.75,-3.405421503587463,0.033192826237632915,0.03232658723742049,6,16,False,True,True,False
16,random_91,3.0,-3.9759383800288974,0.01876168763874297,0.059648181417512956,2,6,False,True,True,False
16,random_91,3.25,-4.578896420369544,0.010266219638024541,0.09952533079233562,2,6,False,True,True,False
16,random_91,3.5,-5.2125484520602585,0.005447772594736987,0.14480647868631616,6,8,False,True,True,False
16,random_91,3.75,-5.875331926096874,0.0028078620371438405,0.19993077342935037,6,8,False,True,True,False
16,random_91,4.0,-6.565842831765981,0.0014076370495764985,0.2635758781440825,6,20,False,True,True,False
16,random_91,4.25,-7.282810084162226,0.0006872516128104296,0.3481534575451607,6,20,False,True,True,False
16,random_91,4.5,-8.025071530403082,0.0003271566236262487,0.43660524962829833,6,20,False,True,True,False
16,random_91,4.75,-8.791552374269472,0.00015201180521138318,0.5279748396006462,6,20,False,True,True,False
16,random_91,5.0,-9.581246496526205,6.901087227849429e-05,0.6214258191876977,6,20,False,True,True,False
16,random_91,5.25,-10.393200867188725,3.06401025186443e-05,0.7162450678831275,6,20,False,True,True,False
16,random_91,5.5,-11.226503019536718,1.3316548879717956e-05,0.8118399278363704,6,20,False,True,True,False
16,random_91,5.75,-12.080271389301437,5.6702837958364725e-06,0.9077310278032501,6,20,False,True,True,False
16,random_91,6.0,-12.953648214289501,2.367565811724832e-06,1.02977077128371,6,18,False,True,True,False
16,random_91,6.25,-13.845794632264692,9.701698940653722e-07,1.1999283305630737,6,18,False,True,True,False
16,random_91,6.5,-14.755887597650101,3.904805809243294e-07,1.3724587475598289,6,18,False,True,True,False
16,random_91,6.75,-15.683118249279676,1.5449281457741394e-07,1.5465469585199985,6,18,False,True,True,False
16,random_91,7.0,-16.626691391732074,6.013394226181904e-08,1.7215255394081237,6,11,False,True,True,False
16,random_91,7.25,-17.58582579329823,2.3044797607616474e-08,1.9064649376106642,6,11,False,True,True,False
16,random_91,7.5,-18.559755048095283,8.701633693127049e-09,2.0914877290818317,6,11,False,True,True,False
16,random_91,7.75,-19.54772879396988,3.239882432811309e-09,2.276093048717153,6,11,False,True,True,False
16,random_91,8.0,-20.549014119007186,1.1903551618602214e-09,2.459865826371958,6,11,False,True,True,False
16,random_91,10.0,-28.957399230973003,2.654369043228699e-13,3.872476813686345,6,11,False,True,True,False
16,random_91,12.0,-37.867351278922996,3.584415075831189e-17,5.328895149329573,6,15,False,True,True,False
16,random_91,16.0,-56.41903174233555,3.144313497419338e-25,8.219700147846826,6,15,False,True,True,False
16,random_91,20.0,-75.33000909335907,1.9257181737653817e-33,11.638786120817045,6,10,False,True,True,False
16,random_91,24.0,-94.32264951922967,1.0869105276982994e-41,14.70271201660681,6,21,False,True,True,False
16,random_92,0.0,0.0,1.0,-0.0,0,1,True,False,False,False
16,random_92,0.1,-0.005451371276846473,0.9945634604841683,-4.031599452558436e-08,8,19,False,True,False,False
16,random_92,0.2,-0.021580262531808003,0.9786509253157704,-1.6603418855421046e-07,8,19,False,True,False,False
16,random_92,0.30000000000000004,-0.048046121024651,0.9530898285843284,-3.8382026252348844e-07,8,19,False,True,False,False
16,random_92,0.4,-0.08450672567049722,0.918965474697066,-6.99606717080331e-07,8,19,False,True,False,False
16,random_92,0.5,-0.13062046857656906,0.8775507692886337,-1.118482133400503e-06,8,19,False,True,False,False
16,random_92,0.6000000000000001,-0.18604842763726648,0.830233387767021,-1.6445736753638246e-06,8,19,False,True,False,False
16,random_92,0.7000000000000001,-0.25045622192505057,0.778445558115789,-2.280929763489074e-06,8,19,False,True,False,False
16,random_92,0.8,-0.3235156469937639,0.7236006356591691,-3.0294100222332016e-06,8,19,False,True,False,False
16,random_92,0.9,-0.4049060918668008,0.667039448346708,-3.89058948881533e-06,8,19,False,True,False,False
16,random_92,1.0,-0.4943157433747176,0.6099881529634824,-4.863683668422268e-06,8,19,False,True,False,False
16,random_92,1.25,-0.7509681874654257,0.4719094346892565,-7.768158492713336e-06,8,19,False,True,False,False
16,random_92,1.5,-1.0514648363752466,0.3494255228226276,-1.1281965104562562e-05,8,19,False,True,False,False
16,random_92,1.75,-1.3918472423778372,0.24861562687251165,3.7635072443921665e-05,15,21,False,True,True,False
16,random_92,2.0,-1.7686312287572363,0.17056629535741785,0.000965093800008162,15,20,False,True,True,False
16,random_92,2.25,-2.1787959368305385,0.11317772175901472,0.009292188779061983,14,15,False,True,True,False
16,random_92,2.5,-2.6197542051263243,0.07282075959728453,0.021585287408231346,14,15,False,True,True,False
16,random_92,2.75,-3.089310837154563,0.04553332346894728,0.047510937789004976,10,15,False,True,True,False
16,random_92,3.0,-3.5856140312478706,0.027719641677312223,0.07925667477776298,10,15,False,True,True,False
16,random_92,3.25,-4.107104099899366,0.016455358668401164,0.11851508554472175,11,15,False,True,True,False
16,random_92,3.5,-4.652462641630803,0.00953808410145021,0.1699638542170824,1,15,False,True,True,False
16,random_92,3.75,-5.220564521289053,0.005404277435485464,0.23446511820380897,1,15,False,True,True,False
16,random_92,4.0,-5.810434323049347,0.0029961285020280635,0.3023940269208856,1,15,False,True,True,False
16,random_92,4.25,-6.421208334391422,0.0016266894619469164,0.3729232001918551,0,15,False,True,True,False
16,random_92,4.5,-7.05210258916969,0.0008655870686405622,0.4571260882934923,0,15,False,True,True,False
16,random_92,4.75,-7.702387048977413,0.0004517475513023224,0.5497396053794458,6,15,False,True,True,False
16,random_92,5.0,-8.371365644706835,0.00023139932859337964,0.6680970834628677,15,17,False,True,True,False
16,random_92,5.25,-9.058361641222056,0.00011641354758851273,0.8029197579321795,15,17,False,True,True,False
16,random_92,5.5,-9.762707625819004,5.7558563903173756e-05,0.9418656756221231,15,17,False,True,True,False
16,random_92,5.75,-10.48373934552605,2.7987870291441965e-05,1.0842177122772252,15,17,False,True,True,False
16,random_92,6.0,-11.220792613092577,1.3392809318074097e-05,1.2293534992294373,15,17,False,True,True,False
16,random_92,6.25,-11.973202547865348,6.311087518379281e-06,1.376738059051821,15,17,False,True,True,False
16,random_92,6.5,-12.740304497247472,2.9305967191805264e-06,1.5285867331056697,13,15,False,True,True,False
16,random_92,6.75,-13.521436081181278,1.3418838391369821e-06,1.6832432375833166,13,15,False,True,True,False
16,random_92,7.0,-14.315939903737323,6.062703042329228e-07,1.8388086768874705,13,15,False,True,True,False
16,random_92,7.25,-15.123166573737059,2.704532521515721e-07,1.9949719313065086,13,15,False,True,True,False
16,random_92,7.5,-15.942477764961517,1.1919824984140302e-07,2.1514781942293637,13,15,False,True,True,False
16,random_92,7.75,-16.773249123082604,5.193623488273371e-08,2.3118113980120567,7,15,False,True,True,False
16,random_92,8.0,-17.614872890077244,2.2385041528158614e-08,2.4764017839103105,7,15,False,True,True,False
16,random_92,10.0,-24.672521001941995,1.9269048693649016e-11,4.001807759088948,8,15,False,True,True,False
16,random_92,12.0,-32.14582018242055,1.0945804284734722e-14,5.620821556534225,8,15,False,True,True,False
16,random_92,16.0,-47.76588061034446,1.8011157654028086e-21,8.765823549614414,15,23,False,True,True,False
16,random_92,20.0,-63.82997914963663,1.901044466222418e-28,11.651796986643548,15,23,False,True,True,False
16,random_92,24.0,-80.09988297682744,1.6332881910994498e-35,14.392850323827867,12,15,False,True,True,False
16,random_93,0.0,0.0,1.0,-0.0,0,1,True,False,False,False
16,random_93,0.1,-0.005552808475829174,0.9944625798691362,-8.520463308800798e-11,19,20,False,True,False,False
16,random_93,0.2,-0.02239254414883085,0.9778563079298923,-3.334978672389833e-10,19,20,False,True,False,False
16,random_93,0.30000000000000004,-0.05078841658959998,0.9504797550066878,-7.324894440631403e-10,19,20,False,True,False,False
16,random_93,0.4,-0.09100475668381236,0.9130133679730289,-1.267645149025972e-09,19,20,False,True,False,False
16,random_93,0.5,-0.14329942579325117,0.8664945792217457,-1.9216265801376397e-09,19,20,False,True,False,False
16,random_93,0.6000000000000001,-0.2079221311644952,0.8122702847905717,-2.6731431961665836e-09,19,20,False,True,False,False
16,random_93,0.7000000000000001,-0.2851126608679211,0.7519295365130824,-3.4952229468580144e-09,19,20,False,True,False,False
16,random_93,0.8,-0.3750990550640916,0.6872212026791096,-4.352826989965793e-09,19,20,False,True,False,False
16,random_93,0.9,-0.4780957339086447,0.6199628426747856,-5.19975536247976e-09,19,20,False,True,False,False
16,random_93,1.0,-0.5943016057795045,0.5519479085209518,-5.974813276078332e-09,19,20,False,True,False,False
16,random_93,1.25,-0.9437498768242767,0.38916577208363035,-7.005273092967618e-09,19,20,False,True,False,False
16,random_93,1.5,-1.3791115614102232,0.25180216447245063,-4.943846857740526e-09,19,20,False,True,False,False
16,random_93,1.75,-1.9017480298789478,0.1493073971857597,3.899286826724024e-09,19,20,False,True,True,False
16,random_93,2.0,-2.5119807388440156,0.08110742739835049,3.384390140797587e-05,7,10,False,True,True,False
16,random_93,2.25,-3.2090175694118335,0.040396280325217145,0.002427945637529671,6,10,False,True,True,False
16,random_93,2.5,-3.990944489935343,0.01848224957486811,0.010229683287562569,1,10,False,True,True,False
16,random_93,2.75,-4.854786063489251,0.007790999954377189,0.027733604964350088,10,14,False,True,True,False
16,random_93,3.0,-5.796629032569348,0.0030377777548522902,0.05724411320700327,10,11,False,True,True,False
16,random_93,3.25,-6.81179506845723,0.0011007152662399692,0.09533319150249935,10,20,False,True,True,False
16,random_93,3.5,-7.895043527738626,0.0003725856820239772,0.13863895794008185,10,20,False,True,True,False
16,random_93,3.75,-9.04078354635601,0.00011847796709598107,0.21054068636513795,2,10,False,True,True,False
16,random_93,4.0,-10.243276783678883,3.559601787954691e-05,0.29106926534448724,5,10,False,True,True,False
16,random_93,4.25,-11.49681655646216,1.0162393564916292e-05,0.3877249612499697,5,10,False,True,True,False
16,random_93,4.5,-12.795874597227655,2.7721853959211585e-06,0.48748468466144035,5,10,False,True,True,False
16,random_93,4.75,-14.135211987290361,7.263658762503497e-07,0.6130344799640134,10,18,False,True,True,False
16,random_93,5.0,-15.509955116073673,1.8370123605746808e-07,0.7448917050415057,10,18,False,True,True,False
16,random_93,5.25,-16.915640445071528,4.5043351462963266e-08,0.8781478537979643,10,18,False,True,True,False
