transfer_edge_id,source_signature_class_id,target_signature_class_id,shared_active_atom_count,source_carrier_atom_mask,target_carrier_atom_mask,source_signature_flow_mass_x1e12,target_signature_flow_mass_x1e12,source_to_target_probability_x1e12,target_to_source_probability_x1e12,undirected_stationary_flux_x1e12
10650,152,227,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10651,152,228,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10652,152,229,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10653,152,230,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10654,152,231,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10655,152,232,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10656,153,154,2,524416,524416,4603015245,4603015245,9480874135,9480874135,84888523
10657,153,155,2,524416,526464,4603015245,5739846884,11822417039,7323921765,105853902
10658,153,156,2,524416,526464,4603015245,5739846884,11822417039,7323921765,105853902
10659,153,157,2,524416,526464,4603015245,5739846884,11822417039,7323921765,105853902
10660,153,158,2,524416,526464,4603015245,5739846884,11822417039,7323921765,105853902
10661,153,159,2,524416,526464,4603015245,5739846884,11822417039,7323921765,105853902
10662,153,160,2,524416,526464,4603015245,5739846884,11822417039,7323921765,105853902
10663,153,161,2,524416,526464,4603015245,5739846884,11822417039,7323921765,105853902
10664,153,162,2,524416,526464,4603015245,5739846884,11822417039,7323921765,105853902
10665,153,163,2,524416,526464,4603015245,5739846884,11822417038,7323921765,105853902
10666,153,164,2,524416,526464,4603015245,5739846884,11822417038,7323921765,105853902
10667,153,165,2,524416,526464,4603015245,5739846884,11822417038,7323921765,105853902
10668,153,166,2,524416,526464,4603015245,5739846884,11822417038,7323921765,105853902
10669,153,167,2,524416,526464,4603015245,5739846883,11822417036,7323921765,105853902
10670,153,168,2,524416,526464,4603015245,5739846883,11822417036,7323921765,105853902
10671,153,169,2,524416,526464,4603015245,5739846883,11822417036,7323921765,105853902
10672,153,170,2,524416,526464,4603015245,5739846883,11822417036,7323921765,105853902
10673,153,171,2,524416,526464,4603015245,5739846883,11822417036,7323921765,105853902
10674,153,172,2,524416,526464,4603015245,5739846883,11822417036,7323921765,105853902
10675,153,173,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10676,153,174,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10677,153,175,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10678,153,176,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10679,153,177,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10680,153,178,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10681,153,179,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10682,153,180,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10683,153,181,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10684,153,182,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10685,153,183,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10686,153,197,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10687,153,198,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10688,153,199,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10689,153,200,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10690,153,201,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10691,153,202,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10692,153,203,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10693,153,204,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10694,153,205,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10695,153,206,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10696,153,207,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10697,153,208,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10698,153,209,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10699,153,210,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10700,153,211,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10701,153,212,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10702,153,213,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10703,153,214,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10704,153,215,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10705,153,216,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10706,153,217,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10707,153,218,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10708,153,219,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10709,153,220,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10710,153,221,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10711,153,222,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10712,153,223,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10713,153,224,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10714,153,225,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10715,153,226,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10716,153,227,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10717,153,228,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10718,153,229,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10719,153,230,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10720,153,231,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10721,153,232,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10722,154,155,2,524416,526464,4603015245,5739846884,11822417039,7323921765,105853902
10723,154,156,2,524416,526464,4603015245,5739846884,11822417039,7323921765,105853902
10724,154,157,2,524416,526464,4603015245,5739846884,11822417039,7323921765,105853902
10725,154,158,2,524416,526464,4603015245,5739846884,11822417039,7323921765,105853902
10726,154,159,2,524416,526464,4603015245,5739846884,11822417039,7323921765,105853902
10727,154,160,2,524416,526464,4603015245,5739846884,11822417039,7323921765,105853902
10728,154,161,2,524416,526464,4603015245,5739846884,11822417039,7323921765,105853902
10729,154,162,2,524416,526464,4603015245,5739846884,11822417039,7323921765,105853902
10730,154,163,2,524416,526464,4603015245,5739846884,11822417038,7323921765,105853902
10731,154,164,2,524416,526464,4603015245,5739846884,11822417038,7323921765,105853902
10732,154,165,2,524416,526464,4603015245,5739846884,11822417038,7323921765,105853902
10733,154,166,2,524416,526464,4603015245,5739846884,11822417038,7323921765,105853902
10734,154,167,2,524416,526464,4603015245,5739846883,11822417036,7323921765,105853902
10735,154,168,2,524416,526464,4603015245,5739846883,11822417036,7323921765,105853902
10736,154,169,2,524416,526464,4603015245,5739846883,11822417036,7323921765,105853902
10737,154,170,2,524416,526464,4603015245,5739846883,11822417036,7323921765,105853902
10738,154,171,2,524416,526464,4603015245,5739846883,11822417036,7323921765,105853902
10739,154,172,2,524416,526464,4603015245,5739846883,11822417036,7323921765,105853902
10740,154,173,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10741,154,174,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10742,154,175,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10743,154,176,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10744,154,177,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10745,154,178,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10746,154,179,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10747,154,180,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10748,154,181,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10749,154,182,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10750,154,183,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10751,154,197,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10752,154,198,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10753,154,199,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10754,154,200,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10755,154,201,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10756,154,202,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10757,154,203,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10758,154,204,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10759,154,205,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10760,154,206,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10761,154,207,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10762,154,208,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10763,154,209,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10764,154,210,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10765,154,211,1,524416,524288,4603015245,1758249186,1810741258,9459218654,16212762
10766,154,212,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10767,154,213,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10768,154,214,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10769,154,215,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10770,154,216,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10771,154,217,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10772,154,218,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10773,154,219,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10774,154,220,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10775,154,221,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10776,154,222,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10777,154,223,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10778,154,224,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10779,154,225,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10780,154,226,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10781,154,227,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10782,154,228,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10783,154,229,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10784,154,230,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10785,154,231,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10786,154,232,1,524416,528384,4603015245,7460382652,7683110435,5189555393,68791958
10787,155,156,3,526464,526464,5739846884,5739846884,13699125665,13699125665,197995822
10788,155,157,3,526464,526464,5739846884,5739846884,13699125665,13699125665,197995822
10789,155,158,3,526464,526464,5739846884,5739846884,13699125665,13699125665,197995822
10790,155,159,3,526464,526464,5739846884,5739846884,13699125665,13699125665,197995822
10791,155,160,3,526464,526464,5739846884,5739846884,13699125665,13699125665,197995822
10792,155,161,3,526464,526464,5739846884,5739846884,13699125665,13699125665,197995822
10793,155,162,3,526464,526464,5739846884,5739846884,13699125665,13699125665,197995822
10794,155,163,3,526464,526464,5739846884,5739846884,13699125665,13699125665,197995822
10795,155,164,3,526464,526464,5739846884,5739846884,13699125665,13699125665,197995822
10796,155,165,3,526464,526464,5739846884,5739846884,13699125665,13699125665,197995822
10797,155,166,3,526464,526464,5739846884,5739846884,13699125665,13699125665,197995822
10798,155,167,3,526464,526464,5739846884,5739846883,13699125663,13699125665,197995822
10799,155,168,3,526464,526464,5739846884,5739846883,13699125663,13699125665,197995822
10800,155,169,3,526464,526464,5739846884,5739846883,13699125663,13699125665,197995822
10801,155,170,3,526464,526464,5739846884,5739846883,13699125663,13699125665,197995822
10802,155,171,3,526464,526464,5739846884,5739846883,13699125663,13699125665,197995822
10803,155,172,3,526464,526464,5739846884,5739846883,13699125663,13699125665,197995822
10804,155,173,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10805,155,174,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10806,155,175,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10807,155,176,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10808,155,177,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10809,155,178,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10810,155,179,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10811,155,180,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10812,155,181,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10813,155,182,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10814,155,183,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10815,155,197,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10816,155,198,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10817,155,199,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10818,155,200,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10819,155,201,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10820,155,202,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10821,155,203,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10822,155,204,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10823,155,205,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10824,155,206,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10825,155,207,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10826,155,208,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10827,155,209,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10828,155,210,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10829,155,211,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10830,155,212,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10831,155,213,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10832,155,214,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10833,155,215,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10834,155,216,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10835,155,217,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10836,155,218,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10837,155,219,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10838,155,220,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10839,155,221,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10840,155,222,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10841,155,223,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10842,155,224,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10843,155,225,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10844,155,226,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10845,155,227,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10846,155,228,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10847,155,229,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10848,155,230,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10849,155,231,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10850,155,232,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10851,156,157,3,526464,526464,5739846884,5739846884,13699125665,13699125665,197995822
10852,156,158,3,526464,526464,5739846884,5739846884,13699125665,13699125665,197995822
10853,156,159,3,526464,526464,5739846884,5739846884,13699125665,13699125665,197995822
10854,156,160,3,526464,526464,5739846884,5739846884,13699125665,13699125665,197995822
10855,156,161,3,526464,526464,5739846884,5739846884,13699125665,13699125665,197995822
10856,156,162,3,526464,526464,5739846884,5739846884,13699125665,13699125665,197995822
10857,156,163,3,526464,526464,5739846884,5739846884,13699125665,13699125665,197995822
10858,156,164,3,526464,526464,5739846884,5739846884,13699125665,13699125665,197995822
10859,156,165,3,526464,526464,5739846884,5739846884,13699125665,13699125665,197995822
10860,156,166,3,526464,526464,5739846884,5739846884,13699125665,13699125665,197995822
10861,156,167,3,526464,526464,5739846884,5739846883,13699125663,13699125665,197995822
10862,156,168,3,526464,526464,5739846884,5739846883,13699125663,13699125665,197995822
10863,156,169,3,526464,526464,5739846884,5739846883,13699125663,13699125665,197995822
10864,156,170,3,526464,526464,5739846884,5739846883,13699125663,13699125665,197995822
10865,156,171,3,526464,526464,5739846884,5739846883,13699125663,13699125665,197995822
10866,156,172,3,526464,526464,5739846884,5739846883,13699125663,13699125665,197995822
10867,156,173,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10868,156,174,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10869,156,175,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10870,156,176,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10871,156,177,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10872,156,178,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10873,156,179,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10874,156,180,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10875,156,181,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10876,156,182,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10877,156,183,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10878,156,197,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10879,156,198,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10880,156,199,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10881,156,200,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10882,156,201,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10883,156,202,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10884,156,203,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10885,156,204,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10886,156,205,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10887,156,206,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10888,156,207,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10889,156,208,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10890,156,209,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10891,156,210,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10892,156,211,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10893,156,212,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10894,156,213,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10895,156,214,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10896,156,215,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10897,156,216,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10898,156,217,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10899,156,218,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10900,156,219,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10901,156,220,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10902,156,221,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10903,156,222,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10904,156,223,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10905,156,224,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10906,156,225,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10907,156,226,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10908,156,227,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10909,156,228,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10910,156,229,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10911,156,230,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10912,156,231,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10913,156,232,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10914,157,158,3,526464,526464,5739846884,5739846884,13699125665,13699125665,197995822
10915,157,159,3,526464,526464,5739846884,5739846884,13699125665,13699125665,197995822
10916,157,160,3,526464,526464,5739846884,5739846884,13699125665,13699125665,197995822
10917,157,161,3,526464,526464,5739846884,5739846884,13699125665,13699125665,197995822
10918,157,162,3,526464,526464,5739846884,5739846884,13699125665,13699125665,197995822
10919,157,163,3,526464,526464,5739846884,5739846884,13699125665,13699125665,197995822
10920,157,164,3,526464,526464,5739846884,5739846884,13699125665,13699125665,197995822
10921,157,165,3,526464,526464,5739846884,5739846884,13699125665,13699125665,197995822
10922,157,166,3,526464,526464,5739846884,5739846884,13699125665,13699125665,197995822
10923,157,167,3,526464,526464,5739846884,5739846883,13699125663,13699125665,197995822
10924,157,168,3,526464,526464,5739846884,5739846883,13699125663,13699125665,197995822
10925,157,169,3,526464,526464,5739846884,5739846883,13699125663,13699125665,197995822
10926,157,170,3,526464,526464,5739846884,5739846883,13699125663,13699125665,197995822
10927,157,171,3,526464,526464,5739846884,5739846883,13699125663,13699125665,197995822
10928,157,172,3,526464,526464,5739846884,5739846883,13699125663,13699125665,197995822
10929,157,173,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10930,157,174,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10931,157,175,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10932,157,176,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10933,157,177,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10934,157,178,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10935,157,179,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10936,157,180,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10937,157,181,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10938,157,182,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10939,157,183,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10940,157,197,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10941,157,198,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10942,157,199,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10943,157,200,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10944,157,201,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10945,157,202,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10946,157,203,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10947,157,204,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10948,157,205,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10949,157,206,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10950,157,207,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10951,157,208,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10952,157,209,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10953,157,210,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10954,157,211,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10955,157,212,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10956,157,213,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10957,157,214,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10958,157,215,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10959,157,216,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10960,157,217,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10961,157,218,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10962,157,219,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10963,157,220,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10964,157,221,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10965,157,222,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10966,157,223,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10967,157,224,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10968,157,225,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10969,157,226,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10970,157,227,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10971,157,228,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10972,157,229,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10973,157,230,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10974,157,231,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10975,157,232,1,526464,528384,5739846884,7460382652,5935159452,6471248033,85781881
10976,158,159,3,526464,526464,5739846884,5739846884,13699125665,13699125665,197995822
10977,158,160,3,526464,526464,5739846884,5739846884,13699125665,13699125665,197995822
10978,158,161,3,526464,526464,5739846884,5739846884,13699125665,13699125665,197995822
10979,158,162,3,526464,526464,5739846884,5739846884,13699125665,13699125665,197995822
10980,158,163,3,526464,526464,5739846884,5739846884,13699125665,13699125665,197995822
10981,158,164,3,526464,526464,5739846884,5739846884,13699125665,13699125665,197995822
10982,158,165,3,526464,526464,5739846884,5739846884,13699125665,13699125665,197995822
10983,158,166,3,526464,526464,5739846884,5739846884,13699125665,13699125665,197995822
10984,158,167,3,526464,526464,5739846884,5739846883,13699125663,13699125665,197995822
10985,158,168,3,526464,526464,5739846884,5739846883,13699125663,13699125665,197995822
10986,158,169,3,526464,526464,5739846884,5739846883,13699125663,13699125665,197995822
10987,158,170,3,526464,526464,5739846884,5739846883,13699125663,13699125665,197995822
10988,158,171,3,526464,526464,5739846884,5739846883,13699125663,13699125665,197995822
10989,158,172,3,526464,526464,5739846884,5739846883,13699125663,13699125665,197995822
10990,158,173,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10991,158,174,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10992,158,175,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10993,158,176,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10994,158,177,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10995,158,178,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10996,158,179,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10997,158,180,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10998,158,181,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
10999,158,182,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
11000,158,183,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
11001,158,197,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
11002,158,198,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
11003,158,199,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
11004,158,200,1,526464,524288,5739846884,1758249186,1398787403,11795413186,20216915
