transition_id,reverse_transition_id,undirected_edge_id,source_state_id,target_state_id,source_grammar_cell_id,target_grammar_cell_id,edit_kind_code,edit_position,source_symbol_id,target_symbol_id,native_transition_flag,derived_transition_flag,derived_only_transition_flag,boundary_path_edge_flag,spectral_cut_edge_flag
4154,4155,2077,661,689,661,689,0,6,2,5,1,0,0,0,0
4155,4154,2077,689,661,689,661,0,6,5,2,1,0,0,0,0
4156,4157,2078,662,663,662,663,1,12,-1,2,1,0,0,0,0
4157,4156,2078,663,662,663,662,2,12,2,-1,1,0,0,0,0
4158,4159,2079,662,669,662,669,1,7,-1,5,1,0,0,0,0
4159,4158,2079,669,662,669,662,2,7,5,-1,1,0,0,0,0
4160,4161,2080,662,678,662,678,2,6,2,-1,1,0,0,0,0
4161,4160,2080,678,662,678,662,1,6,-1,2,1,0,0,0,0
4162,4163,2081,662,685,662,685,1,5,-1,5,1,0,0,0,0
4163,4162,2081,685,662,685,662,2,5,5,-1,1,0,0,0,0
4164,4165,2082,663,670,663,670,1,7,-1,5,1,0,0,0,0
4165,4164,2082,670,663,670,663,2,7,5,-1,1,0,0,0,0
4166,4167,2083,663,679,663,679,2,6,2,-1,1,0,0,0,0
4167,4166,2083,679,663,679,663,1,6,-1,2,1,0,0,0,0
4168,4169,2084,663,686,663,686,1,5,-1,5,1,0,0,0,0
4169,4168,2084,686,663,686,663,2,5,5,-1,1,0,0,0,0
4170,4171,2085,664,665,664,665,0,9,1,2,1,0,0,0,0
4171,4170,2085,665,664,665,664,0,9,2,1,1,0,0,0,0
4172,4173,2086,664,666,664,666,2,9,1,-1,1,0,0,0,0
4173,4172,2086,666,664,666,664,1,9,-1,1,1,0,0,0,0
4174,4175,2087,664,668,664,668,0,9,1,5,1,0,0,0,0
4175,4174,2087,668,664,668,664,0,9,5,1,1,0,0,0,0
4176,4177,2088,664,682,664,682,2,6,2,-1,1,0,0,0,0
4177,4176,2088,682,664,682,664,1,6,-1,2,1,0,0,0,0
4178,4179,2089,665,666,665,666,2,8,2,-1,1,0,0,0,0
4179,4178,2089,666,665,666,665,1,8,-1,2,1,0,0,0,0
4180,4181,2090,665,668,665,668,0,9,2,5,1,0,0,0,0
4181,4180,2090,668,665,668,665,0,9,5,2,1,0,0,0,0
4182,4183,2091,665,673,665,673,0,8,2,5,1,0,0,0,0
4183,4182,2091,673,665,673,665,0,8,5,2,1,0,0,0,0
4184,4185,2092,665,683,665,683,2,6,2,-1,1,0,0,0,0
4185,4184,2092,683,665,683,665,1,6,-1,2,1,0,0,0,0
4186,4187,2093,666,667,666,667,1,14,-1,2,1,0,0,0,0
4187,4186,2093,667,666,667,666,2,14,2,-1,1,0,0,0,0
4188,4189,2094,666,668,666,668,1,9,-1,5,1,0,0,0,0
4189,4188,2094,668,666,668,666,2,9,5,-1,1,0,0,0,0
4190,4191,2095,666,669,666,669,2,8,2,-1,1,0,0,0,0
4191,4190,2095,669,666,669,666,1,8,-1,2,1,0,0,0,0
4192,4193,2096,666,673,666,673,1,7,-1,5,1,0,0,0,0
4193,4192,2096,673,666,673,666,2,7,5,-1,1,0,0,0,0
4194,4195,2097,666,685,666,685,2,6,2,-1,1,0,0,0,0
4195,4194,2097,685,666,685,666,1,6,-1,2,1,0,0,0,0
4196,4197,2098,666,687,666,687,1,5,-1,5,1,0,0,0,0
4197,4196,2098,687,666,687,666,2,5,5,-1,1,0,0,0,0
4198,4199,2099,667,670,667,670,2,8,2,-1,1,0,0,0,0
4199,4198,2099,670,667,670,667,1,8,-1,2,1,0,0,0,0
4200,4201,2100,667,686,667,686,2,6,2,-1,1,0,0,0,0
4201,4200,2100,686,667,686,667,1,6,-1,2,1,0,0,0,0
4202,4203,2101,668,688,668,688,2,6,2,-1,1,0,0,0,0
4203,4202,2101,688,668,688,668,1,6,-1,2,1,0,0,0,0
4204,4205,2102,669,670,669,670,1,13,-1,2,1,0,0,0,0
4205,4204,2102,670,669,670,669,2,13,2,-1,1,0,0,0,0
4206,4207,2103,669,688,669,688,1,5,-1,5,1,0,0,0,0
4207,4206,2103,688,669,688,669,2,5,5,-1,1,0,0,0,0
4208,4209,2104,670,671,670,671,1,13,-1,2,1,0,0,0,0
4209,4208,2104,671,670,671,670,2,13,2,-1,1,0,0,0,0
4210,4211,2105,670,672,670,672,1,14,-1,5,1,0,0,0,0
4211,4210,2105,672,670,672,670,2,14,5,-1,1,0,0,0,0
4212,4213,2106,670,689,670,689,1,5,-1,5,1,0,0,0,0
4213,4212,2106,689,670,689,670,2,5,5,-1,1,0,0,0,0
4214,4215,2107,671,672,671,672,0,14,2,5,1,0,0,0,0
4215,4214,2107,672,671,672,671,0,14,5,2,1,0,0,0,0
4216,4217,2108,674,676,674,676,2,8,2,-1,1,0,0,0,0
4217,4216,2108,676,674,676,674,1,8,-1,2,1,0,0,0,0
4218,4219,2109,675,676,675,676,1,8,-1,5,1,0,0,0,0
4219,4218,2109,676,675,676,675,2,8,5,-1,1,0,0,0,0
4220,4221,2110,677,682,677,682,0,7,1,2,1,0,0,0,0
4221,4220,2110,682,677,682,677,0,7,2,1,1,0,0,0,0
4222,4223,2111,678,679,678,679,1,11,-1,2,1,0,0,0,0
4223,4222,2111,679,678,679,678,2,11,2,-1,1,0,0,0,0
4224,4225,2112,679,680,679,680,1,11,-1,2,1,0,0,0,0
4225,4224,2112,680,679,680,679,2,11,2,-1,1,0,0,0,0
4226,4227,2113,679,681,679,681,1,12,-1,5,1,0,0,0,0
4227,4226,2113,681,679,681,679,2,12,5,-1,1,0,0,0,0
4228,4229,2114,680,681,680,681,0,12,2,5,1,0,0,0,0
4229,4228,2114,681,680,681,680,0,12,5,2,1,0,0,0,0
4230,4231,2115,682,683,682,683,0,8,1,2,1,0,0,0,0
4231,4230,2115,683,682,683,682,0,8,2,1,1,0,0,0,0
4232,4233,2116,682,685,682,685,2,8,1,-1,1,0,0,0,0
4233,4232,2116,685,682,685,682,1,8,-1,1,1,0,0,0,0
4234,4235,2117,682,688,682,688,0,8,1,5,1,0,0,0,0
4235,4234,2117,688,682,688,682,0,8,5,1,1,0,0,0,0
4236,4237,2118,683,684,683,684,1,9,-1,5,1,0,0,0,0
4237,4236,2118,684,683,684,683,2,9,5,-1,1,0,0,0,0
4238,4239,2119,683,685,683,685,2,7,2,-1,1,0,0,0,0
4239,4238,2119,685,683,685,683,1,7,-1,2,1,0,0,0,0
4240,4241,2120,683,687,683,687,1,8,-1,5,1,0,0,0,0
4241,4240,2120,687,683,687,683,2,8,5,-1,1,0,0,0,0
4242,4243,2121,683,688,683,688,0,8,2,5,1,0,0,0,0
4243,4242,2121,688,683,688,683,0,8,5,2,1,0,0,0,0
4244,4245,2122,684,688,684,688,2,7,2,-1,1,0,0,0,0
4245,4244,2122,688,684,688,684,1,7,-1,2,1,0,0,0,0
4246,4247,2123,685,686,685,686,1,13,-1,2,1,0,0,0,0
4247,4246,2123,686,685,686,685,2,13,2,-1,1,0,0,0,0
4248,4249,2124,685,688,685,688,1,8,-1,5,1,0,0,0,0
4249,4248,2124,688,685,688,685,2,8,5,-1,1,0,0,0,0
4250,4251,2125,686,689,686,689,1,8,-1,5,1,0,0,0,0
4251,4250,2125,689,686,689,686,2,8,5,-1,1,0,0,0,0
4252,4253,2126,687,688,687,688,2,9,2,-1,1,0,0,0,0
4253,4252,2126,688,687,688,687,1,9,-1,2,1,0,0,0,0
4254,4255,2127,688,689,688,689,1,14,-1,2,1,0,0,0,0
4255,4254,2127,689,688,689,688,2,14,2,-1,1,0,0,0,0
4256,4257,2128,690,691,690,691,0,6,4,5,0,1,1,0,0
4257,4256,2128,691,690,691,690,0,6,5,4,0,1,1,0,0
4258,4259,2129,690,696,690,696,0,4,1,5,0,1,1,0,0
4259,4258,2129,696,690,696,690,0,4,5,1,0,1,1,0,0
4260,4261,2130,691,692,691,692,1,12,-1,2,0,1,1,0,0
4261,4260,2130,692,691,692,691,2,12,2,-1,0,1,1,0,0
4262,4263,2131,691,794,691,794,0,3,4,5,0,1,1,0,0
4263,4262,2131,794,691,794,691,0,3,5,4,0,1,1,0,0
4264,4265,2132,692,795,692,795,0,3,4,5,0,1,1,0,0
4265,4264,2132,795,692,795,692,0,3,5,4,0,1,1,0,0
4266,4267,2133,696,697,696,697,1,8,-1,2,0,1,1,0,0
4267,4266,2133,697,696,697,696,2,8,2,-1,0,1,1,0,0
4268,4269,2134,697,698,697,698,1,9,-1,5,0,1,1,0,0
4269,4268,2134,698,697,698,697,2,9,5,-1,0,1,1,0,0
4270,4271,2135,698,699,698,699,1,9,-1,5,0,1,1,0,0
4271,4270,2135,699,698,699,698,2,9,5,-1,0,1,1,0,0
4272,4273,2136,700,701,700,701,2,8,2,-1,0,1,1,0,0
4273,4272,2136,701,700,701,700,1,8,-1,2,0,1,1,0,0
4274,4275,2137,700,705,700,705,0,7,1,2,0,1,1,0,0
4275,4274,2137,705,700,705,700,0,7,2,1,0,1,1,0,0
4276,4277,2138,700,719,700,719,2,6,1,-1,0,1,1,0,0
4277,4276,2138,719,700,719,700,1,6,-1,1,0,1,1,0,0
4278,4279,2139,700,730,700,730,0,7,1,5,0,1,1,0,0
4279,4278,2139,730,700,730,700,0,7,5,1,0,1,1,0,0
4280,4281,2140,700,733,700,733,0,6,1,2,0,1,1,0,0
4281,4280,2140,733,700,733,700,0,6,2,1,0,1,1,0,0
4282,4283,2141,700,761,700,761,0,6,1,5,0,1,1,0,0
4283,4282,2141,761,700,761,700,0,6,5,1,0,1,1,0,0
4284,4285,2142,701,703,701,703,1,7,-1,2,0,1,1,0,0
4285,4284,2142,703,701,703,701,2,7,2,-1,0,1,1,0,0
4286,4287,2143,701,719,701,719,0,7,1,2,0,1,1,0,0
4287,4286,2143,719,701,719,701,0,7,2,1,0,1,1,0,0
4288,4289,2144,701,728,701,728,0,7,1,4,0,1,1,0,0
4289,4288,2144,728,701,728,701,0,7,4,1,0,1,1,0,0
4290,4291,2145,701,731,701,731,2,6,1,-1,0,1,1,0,0
4291,4290,2145,731,701,731,701,1,6,-1,1,0,1,1,0,0
4292,4293,2146,701,732,701,732,0,7,1,5,0,1,1,0,0
4293,4292,2146,732,701,732,701,0,7,5,1,0,1,1,0,0
4294,4295,2147,701,735,701,735,0,6,1,2,0,1,1,0,0
4295,4294,2147,735,701,735,701,0,6,2,1,0,1,1,0,0
4296,4297,2148,701,784,701,784,0,5,2,5,0,1,1,0,0
4297,4296,2148,784,701,784,701,0,5,5,2,0,1,1,0,0
4298,4299,2149,702,703,702,703,1,9,-1,5,0,1,1,0,0
4299,4298,2149,703,702,703,702,2,9,5,-1,0,1,1,0,0
4300,4301,2150,702,704,702,704,0,8,1,2,0,1,1,0,0
4301,4300,2150,704,702,704,702,0,8,2,1,0,1,1,0,0
4302,4303,2151,702,707,702,707,2,8,1,-1,0,1,1,0,0
4303,4302,2151,707,702,707,702,1,8,-1,1,0,1,1,0,0
4304,4305,2152,702,719,702,719,0,8,1,5,0,1,1,0,0
4305,4304,2152,719,702,719,702,0,8,5,1,0,1,1,0,0
4306,4307,2153,702,734,702,734,2,6,1,-1,0,1,1,0,0
4307,4306,2153,734,702,734,702,1,6,-1,1,0,1,1,0,0
4308,4309,2154,703,705,703,705,0,8,1,2,0,1,1,0,0
4309,4308,2154,705,703,705,703,0,8,2,1,0,1,1,0,0
4310,4311,2155,703,719,703,719,2,8,1,-1,0,1,1,0,0
4311,4310,2155,719,703,719,703,1,8,-1,1,0,1,1,0,0
4312,4313,2156,703,727,703,727,0,8,1,5,0,1,1,0,0
4313,4312,2156,727,703,727,703,0,8,5,1,0,1,1,0,0
4314,4315,2157,703,735,703,735,2,6,1,-1,0,1,1,0,0
4315,4314,2157,735,703,735,703,1,6,-1,1,0,1,1,0,0
4316,4317,2158,704,705,704,705,1,9,-1,5,0,1,1,0,0
4317,4316,2158,705,704,705,704,2,9,5,-1,0,1,1,0,0
4318,4319,2159,704,707,704,707,2,7,2,-1,0,1,1,0,0
4319,4318,2159,707,704,707,704,1,7,-1,2,0,1,1,0,0
4320,4321,2160,704,709,704,709,1,8,-1,5,0,1,1,0,0
4321,4320,2160,709,704,709,704,2,8,5,-1,0,1,1,0,0
4322,4323,2161,704,719,704,719,0,8,2,5,0,1,1,0,0
4323,4322,2161,719,704,719,704,0,8,5,2,0,1,1,0,0
4324,4325,2162,704,736,704,736,2,6,1,-1,0,1,1,0,0
4325,4324,2162,736,704,736,704,1,6,-1,1,0,1,1,0,0
4326,4327,2163,705,719,705,719,2,7,2,-1,0,1,1,0,0
4327,4326,2163,719,705,719,705,1,7,-1,2,0,1,1,0,0
4328,4329,2164,705,727,705,727,0,8,2,5,0,1,1,0,0
4329,4328,2164,727,705,727,705,0,8,5,2,0,1,1,0,0
4330,4331,2165,705,730,705,730,0,7,2,5,0,1,1,0,0
4331,4330,2165,730,705,730,705,0,7,5,2,0,1,1,0,0
4332,4333,2166,705,737,705,737,2,6,1,-1,0,1,1,0,0
4333,4332,2166,737,705,737,705,1,6,-1,1,0,1,1,0,0
4334,4335,2167,706,707,706,707,2,9,1,-1,0,1,1,0,0
4335,4334,2167,707,706,707,706,1,9,-1,1,0,1,1,0,0
4336,4337,2168,706,708,706,708,0,9,1,2,0,1,1,0,0
4337,4336,2168,708,706,708,706,0,9,2,1,0,1,1,0,0
4338,4339,2169,706,711,706,711,1,8,-1,5,0,1,1,0,0
4339,4338,2169,711,706,711,706,2,8,5,-1,0,1,1,0,0
4340,4341,2170,706,719,706,719,0,9,1,5,0,1,1,0,0
4341,4340,2170,719,706,719,706,0,9,5,1,0,1,1,0,0
4342,4343,2171,706,738,706,738,2,6,1,-1,0,1,1,0,0
4343,4342,2171,738,706,738,706,1,6,-1,1,0,1,1,0,0
4344,4345,2172,707,708,707,708,1,9,-1,2,0,1,1,0,0
4345,4344,2172,708,707,708,707,2,9,2,-1,0,1,1,0,0
4346,4347,2173,707,712,707,712,0,9,2,5,0,1,1,0,0
4347,4346,2173,712,707,712,707,0,9,5,2,0,1,1,0,0
4348,4349,2174,707,719,707,719,1,8,-1,5,0,1,1,0,0
4349,4348,2174,719,707,719,707,2,8,5,-1,0,1,1,0,0
4350,4351,2175,707,729,707,729,2,7,2,-1,0,1,1,0,0
4351,4350,2175,729,707,729,707,1,7,-1,2,0,1,1,0,0
4352,4353,2176,707,731,707,731,0,7,2,5,0,1,1,0,0
4353,4352,2176,731,707,731,707,0,7,5,2,0,1,1,0,0
4354,4355,2177,707,736,707,736,0,6,1,2,0,1,1,0,0
4355,4354,2177,736,707,736,707,0,6,2,1,0,1,1,0,0
4356,4357,2178,707,739,707,739,2,6,1,-1,0,1,1,0,0
4357,4356,2178,739,707,739,707,1,6,-1,1,0,1,1,0,0
4358,4359,2179,707,764,707,764,0,6,1,5,0,1,1,0,0
4359,4358,2179,764,707,764,707,0,6,5,1,0,1,1,0,0
4360,4361,2180,708,709,708,709,1,10,-1,5,0,1,1,0,0
4361,4360,2180,709,708,709,708,2,10,5,-1,0,1,1,0,0
4362,4363,2181,708,719,708,719,0,9,2,5,0,1,1,0,0
4363,4362,2181,719,708,719,708,0,9,5,2,0,1,1,0,0
4364,4365,2182,708,724,708,724,1,8,-1,5,0,1,1,0,0
4365,4364,2182,724,708,724,708,2,8,5,-1,0,1,1,0,0
4366,4367,2183,708,740,708,740,2,6,1,-1,0,1,1,0,0
4367,4366,2183,740,708,740,708,1,6,-1,1,0,1,1,0,0
4368,4369,2184,709,719,709,719,2,9,2,-1,0,1,1,0,0
4369,4368,2184,719,709,719,709,1,9,-1,2,0,1,1,0,0
4370,4371,2185,709,727,709,727,0,9,2,5,0,1,1,0,0
4371,4370,2185,727,709,727,709,0,9,5,2,0,1,1,0,0
4372,4373,2186,709,741,709,741,2,6,1,-1,0,1,1,0,0
4373,4372,2186,741,709,741,709,1,6,-1,1,0,1,1,0,0
4374,4375,2187,710,711,710,711,1,11,-1,2,0,1,1,0,0
4375,4374,2187,711,710,711,710,2,11,2,-1,0,1,1,0,0
4376,4377,2188,710,712,710,712,2,10,1,-1,0,1,1,0,0
4377,4376,2188,712,710,712,710,1,10,-1,1,0,1,1,0,0
4378,4379,2189,710,713,710,713,1,10,-1,2,0,1,1,0,0
4379,4378,2189,713,710,713,710,2,10,2,-1,0,1,1,0,0
4380,4381,2190,710,719,710,719,0,10,1,2,0,1,1,0,0
4381,4380,2190,719,710,719,710,0,10,2,1,0,1,1,0,0
4382,4383,2191,710,726,710,726,0,10,1,5,0,1,1,0,0
4383,4382,2191,726,710,726,710,0,10,5,1,0,1,1,0,0
4384,4385,2192,710,742,710,742,2,6,1,-1,0,1,1,0,0
4385,4384,2192,742,710,742,710,1,6,-1,1,0,1,1,0,0
4386,4387,2193,711,719,711,719,2,10,1,-1,0,1,1,0,0
4387,4386,2193,719,711,719,711,1,10,-1,1,0,1,1,0,0
4388,4389,2194,711,724,711,724,0,10,1,2,0,1,1,0,0
4389,4388,2194,724,711,724,711,0,10,2,1,0,1,1,0,0
4390,4391,2195,711,727,711,727,0,10,1,5,0,1,1,0,0
4391,4390,2195,727,711,727,711,0,10,5,1,0,1,1,0,0
4392,4393,2196,711,743,711,743,2,6,1,-1,0,1,1,0,0
4393,4392,2196,743,711,743,711,1,6,-1,1,0,1,1,0,0
4394,4395,2197,712,719,712,719,1,10,-1,2,0,1,1,0,0
4395,4394,2197,719,712,719,712,2,10,2,-1,0,1,1,0,0
4396,4397,2198,712,726,712,726,1,8,-1,5,0,1,1,0,0
4397,4396,2198,726,712,726,712,2,8,5,-1,0,1,1,0,0
4398,4399,2199,712,744,712,744,2,6,1,-1,0,1,1,0,0
4399,4398,2199,744,712,744,712,1,6,-1,1,0,1,1,0,0
4400,4401,2200,713,714,713,714,2,13,4,-1,0,1,1,0,0
4401,4400,2200,714,713,714,713,1,13,-1,4,0,1,1,0,0
4402,4403,2201,713,716,713,716,0,12,1,3,0,1,1,0,0
4403,4402,2201,716,713,716,713,0,12,3,1,0,1,1,0,0
4404,4405,2202,713,718,713,718,0,12,1,4,0,1,1,0,0
4405,4404,2202,718,713,718,713,0,12,4,1,0,1,1,0,0
4406,4407,2203,713,719,713,719,2,11,1,-1,0,1,1,0,0
4407,4406,2203,719,713,719,713,1,11,-1,1,0,1,1,0,0
4408,4409,2204,713,724,713,724,0,11,1,2,0,1,1,0,0
4409,4408,2204,724,713,724,713,0,11,2,1,0,1,1,0,0
4410,4411,2205,713,725,713,725,0,11,1,5,0,1,1,0,0
4411,4410,2205,725,713,725,713,0,11,5,1,0,1,1,0,0
4412,4413,2206,713,745,713,745,2,6,1,-1,0,1,1,0,0
4413,4412,2206,745,713,745,713,1,6,-1,1,0,1,1,0,0
4414,4415,2207,714,715,714,715,0,12,1,2,0,1,1,0,0
4415,4414,2207,715,714,715,714,0,12,2,1,0,1,1,0,0
4416,4417,2208,714,719,714,719,0,12,1,4,0,1,1,0,0
4417,4416,2208,719,714,719,714,0,12,4,1,0,1,1,0,0
4418,4419,2209,714,722,714,722,2,11,1,-1,0,1,1,0,0
4419,4418,2209,722,714,722,714,1,11,-1,1,0,1,1,0,0
4420,4421,2210,714,723,714,723,0,12,1,5,0,1,1,0,0
4421,4420,2210,723,714,723,714,0,12,5,1,0,1,1,0,0
4422,4423,2211,714,746,714,746,2,6,1,-1,0,1,1,0,0
4423,4422,2211,746,714,746,714,1,6,-1,1,0,1,1,0,0
4424,4425,2212,715,719,715,719,0,12,2,4,0,1,1,0,0
4425,4424,2212,719,715,719,715,0,12,4,2,0,1,1,0,0
4426,4427,2213,715,722,715,722,2,12,2,-1,0,1,1,0,0
4427,4426,2213,722,715,722,715,1,12,-1,2,0,1,1,0,0
4428,4429,2214,715,723,715,723,0,12,2,5,0,1,1,0,0
4429,4428,2214,723,715,723,715,0,12,5,2,0,1,1,0,0
4430,4431,2215,715,747,715,747,2,6,1,-1,0,1,1,0,0
4431,4430,2215,747,715,747,715,1,6,-1,1,0,1,1,0,0
4432,4433,2216,716,718,716,718,0,12,3,4,0,1,1,0,0
4433,4432,2216,718,716,718,716,0,12,4,3,0,1,1,0,0
4434,4435,2217,716,719,716,719,2,12,3,-1,0,1,1,0,0
4435,4434,2217,719,716,719,716,1,12,-1,3,0,1,1,0,0
4436,4437,2218,716,748,716,748,2,6,1,-1,0,1,1,0,0
4437,4436,2218,748,716,748,716,1,6,-1,1,0,1,1,0,0
4438,4439,2219,717,719,717,719,0,13,3,5,0,1,1,0,0
4439,4438,2219,719,717,719,717,0,13,5,3,0,1,1,0,0
4440,4441,2220,717,749,717,749,2,6,1,-1,0,1,1,0,0
4441,4440,2220,749,717,749,717,1,6,-1,1,0,1,1,0,0
4442,4443,2221,718,719,718,719,2,12,4,-1,0,1,1,0,0
4443,4442,2221,719,718,719,718,1,12,-1,4,0,1,1,0,0
4444,4445,2222,718,721,718,721,0,13,4,5,0,1,1,0,0
4445,4444,2222,721,718,721,718,0,13,5,4,0,1,1,0,0
4446,4447,2223,718,750,718,750,2,6,1,-1,0,1,1,0,0
4447,4446,2223,750,718,750,718,1,6,-1,1,0,1,1,0,0
4448,4449,2224,719,720,719,720,1,14,-1,2,0,1,1,0,0
4449,4448,2224,720,719,720,719,2,14,2,-1,0,1,1,0,0
4450,4451,2225,719,721,719,721,1,13,-1,5,0,1,1,0,0
4451,4450,2225,721,719,721,719,2,13,5,-1,0,1,1,0,0
4452,4453,2226,719,722,719,722,2,12,4,-1,0,1,1,0,0
4453,4452,2226,722,719,722,719,1,12,-1,4,0,1,1,0,0
4454,4455,2227,719,723,719,723,0,12,4,5,0,1,1,0,0
4455,4454,2227,723,719,723,719,0,12,5,4,0,1,1,0,0
4456,4457,2228,719,724,719,724,1,10,-1,2,0,1,1,0,0
4457,4456,2228,724,719,724,719,2,10,2,-1,0,1,1,0,0
4458,4459,2229,719,725,719,725,1,11,-1,5,0,1,1,0,0
4459,4458,2229,725,719,725,719,2,11,5,-1,0,1,1,0,0
4460,4461,2230,719,726,719,726,0,10,2,5,0,1,1,0,0
4461,4460,2230,726,719,726,719,0,10,5,2,0,1,1,0,0
4462,4463,2231,719,727,719,727,1,8,-1,5,0,1,1,0,0
4463,4462,2231,727,719,727,719,2,8,5,-1,0,1,1,0,0
4464,4465,2232,719,728,719,728,0,7,2,4,0,1,1,0,0
4465,4464,2232,728,719,728,719,0,7,4,2,0,1,1,0,0
4466,4467,2233,719,730,719,730,1,7,-1,5,0,1,1,0,0
4467,4466,2233,730,719,730,719,2,7,5,-1,0,1,1,0,0
4468,4469,2234,719,731,719,731,2,7,2,-1,0,1,1,0,0
4469,4468,2234,731,719,731,719,1,7,-1,2,0,1,1,0,0
4470,4471,2235,719,732,719,732,0,7,2,5,0,1,1,0,0
4471,4470,2235,732,719,732,719,0,7,5,2,0,1,1,0,0
4472,4473,2236,719,733,719,733,1,5,-1,2,0,1,1,0,0
4473,4472,2236,733,719,733,719,2,5,2,-1,0,1,1,0,0
4474,4475,2237,719,737,719,737,0,6,1,2,0,1,1,0,0
4475,4474,2237,737,719,737,719,0,6,2,1,0,1,1,0,0
4476,4477,2238,719,751,719,751,2,6,1,-1,0,1,1,0,0
4477,4476,2238,751,719,751,719,1,6,-1,1,0,1,1,0,0
4478,4479,2239,719,761,719,761,1,6,-1,5,0,1,1,0,0
4479,4478,2239,761,719,761,719,2,6,5,-1,0,1,1,0,0
4480,4481,2240,719,765,719,765,0,6,1,5,0,1,1,0,0
4481,4480,2240,765,719,765,719,0,6,5,1,0,1,1,0,0
4482,4483,2241,720,721,720,721,0,14,2,5,0,1,1,0,0
4483,4482,2241,721,720,721,720,0,14,5,2,0,1,1,0,0
4484,4485,2242,720,752,720,752,2,6,1,-1,0,1,1,0,0
4485,4484,2242,752,720,752,720,1,6,-1,1,0,1,1,0,0
4486,4487,2243,721,723,721,723,2,12,4,-1,0,1,1,0,0
4487,4486,2243,723,721,723,721,1,12,-1,4,0,1,1,0,0
4488,4489,2244,721,753,721,753,2,6,1,-1,0,1,1,0,0
4489,4488,2244,753,721,753,721,1,6,-1,1,0,1,1,0,0
4490,4491,2245,722,723,722,723,1,12,-1,5,0,1,1,0,0
4491,4490,2245,723,722,723,722,2,12,5,-1,0,1,1,0,0
4492,4493,2246,722,754,722,754,2,6,1,-1,0,1,1,0,0
4493,4492,2246,754,722,754,722,1,6,-1,1,0,1,1,0,0
4494,4495,2247,723,755,723,755,2,6,1,-1,0,1,1,0,0
4495,4494,2247,755,723,755,723,1,6,-1,1,0,1,1,0,0
4496,4497,2248,724,725,724,725,0,11,2,5,0,1,1,0,0
4497,4496,2248,725,724,725,724,0,11,5,2,0,1,1,0,0
4498,4499,2249,724,727,724,727,0,10,2,5,0,1,1,0,0
4499,4498,2249,727,724,727,724,0,10,5,2,0,1,1,0,0
4500,4501,2250,724,756,724,756,2,6,1,-1,0,1,1,0,0
4501,4500,2250,756,724,756,724,1,6,-1,1,0,1,1,0,0
4502,4503,2251,725,726,725,726,2,10,2,-1,0,1,1,0,0
4503,4502,2251,726,725,726,725,1,10,-1,2,0,1,1,0,0
4504,4505,2252,725,757,725,757,2,6,1,-1,0,1,1,0,0
4505,4504,2252,757,725,757,725,1,6,-1,1,0,1,1,0,0
4506,4507,2253,726,727,726,727,1,11,-1,2,0,1,1,0,0
4507,4506,2253,727,726,727,726,2,11,2,-1,0,1,1,0,0
4508,4509,2254,726,758,726,758,2,6,1,-1,0,1,1,0,0
4509,4508,2254,758,726,758,726,1,6,-1,1,0,1,1,0,0
4510,4511,2255,727,732,727,732,2,7,2,-1,0,1,1,0,0
4511,4510,2255,732,727,732,727,1,7,-1,2,0,1,1,0,0
4512,4513,2256,727,759,727,759,2,6,1,-1,0,1,1,0,0
4513,4512,2256,759,727,759,727,1,6,-1,1,0,1,1,0,0
4514,4515,2257,728,731,728,731,2,7,4,-1,0,1,1,0,0
4515,4514,2257,731,728,731,728,1,7,-1,4,0,1,1,0,0
4516,4517,2258,728,732,728,732,0,7,4,5,0,1,1,0,0
4517,4516,2258,732,728,732,728,0,7,5,4,0,1,1,0,0
4518,4519,2259,729,731,729,731,1,7,-1,5,0,1,1,0,0
4519,4518,2259,731,729,731,729,2,7,5,-1,0,1,1,0,0
4520,4521,2260,729,734,729,734,1,5,-1,2,0,1,1,0,0
4521,4520,2260,734,729,734,729,2,5,2,-1,0,1,1,0,0
4522,4523,2261,729,739,729,739,0,6,1,2,0,1,1,0,0
4523,4522,2261,739,729,739,729,0,6,2,1,0,1,1,0,0
4524,4525,2262,729,762,729,762,2,6,1,-1,0,1,1,0,0
4525,4524,2262,762,729,762,729,1,6,-1,1,0,1,1,0,0
4526,4527,2263,729,775,729,775,0,6,1,5,0,1,1,0,0
4527,4526,2263,775,729,775,729,0,6,5,1,0,1,1,0,0
4528,4529,2264,729,786,729,786,1,4,-1,5,0,1,1,0,0
4529,4528,2264,786,729,786,729,2,4,5,-1,0,1,1,0,0
4530,4531,2265,729,827,729,827,0,3,4,5,0,1,1,0,0
4531,4530,2265,827,729,827,729,0,3,5,4,0,1,1,0,0
4532,4533,2266,730,732,730,732,2,8,2,-1,0,1,1,0,0
4533,4532,2266,732,730,732,730,1,8,-1,2,0,1,1,0,0
4534,4535,2267,730,765,730,765,2,6,1,-1,0,1,1,0,0
4535,4534,2267,765,730,765,730,1,6,-1,1,0,1,1,0,0
4536,4537,2268,731,732,731,732,1,7,-1,5,0,1,1,0,0
4537,4536,2268,732,731,732,731,2,7,5,-1,0,1,1,0,0
4538,4539,2269,731,735,731,735,1,5,-1,2,0,1,1,0,0
4539,4538,2269,735,731,735,731,2,5,2,-1,0,1,1,0,0
4540,4541,2270,731,751,731,751,0,6,1,2,0,1,1,0,0
4541,4540,2270,751,731,751,731,0,6,2,1,0,1,1,0,0
