automaton_state_id,grammar_cell_id,repaired_recurrent_class_id,native_recurrent_class_id,word_length,word_symbol_0_id,word_symbol_1_id,word_symbol_2_id,word_symbol_3_id,word_symbol_4_id,word_symbol_5_id,word_symbol_6_id,word_symbol_7_id,word_symbol_8_id,word_symbol_9_id,word_symbol_10_id,word_symbol_11_id,word_symbol_12_id,word_symbol_13_id,word_symbol_14_id,word_symbol_15_id,degree,native_neighbor_count,derived_neighbor_count,native_transition_degree,derived_transition_degree,native_repair_flag,derived_repair_flag,derived_only_flag,trace_signature_total_variation,first_return_closed_path_count,normalized_tail_template_count,left_boundary_flag,right_boundary_flag,gate_word_flag,merged_recurrent_class_flag,spectral_side_code
532,532,0,1,12,2,1,4,3,1,2,5,4,1,1,1,5,-1,-1,-1,-1,9,9,0,9,0,1,1,0,173,84,7,0,0,0,1,1
533,533,0,1,14,2,1,4,3,1,2,5,4,1,1,2,1,4,5,-1,-1,7,7,0,7,0,1,1,0,173,48,4,0,0,0,1,1
534,534,0,1,12,2,1,4,3,1,2,5,4,1,1,2,5,-1,-1,-1,-1,8,8,0,8,0,1,1,0,173,72,6,0,0,0,1,1
535,535,0,1,13,2,1,4,3,1,2,5,4,1,1,3,4,5,-1,-1,-1,4,4,0,4,0,1,1,0,173,72,6,0,0,0,1,1
536,536,0,1,12,2,1,4,3,1,2,5,4,1,1,4,3,-1,-1,-1,-1,2,2,0,2,0,1,1,0,173,72,6,0,0,0,1,1
537,537,0,1,13,2,1,4,3,1,2,5,4,1,1,4,4,5,-1,-1,-1,5,5,0,5,0,1,1,0,173,108,9,0,0,0,1,1
538,538,0,1,12,2,1,4,3,1,2,5,4,1,1,4,5,-1,-1,-1,-1,16,14,2,14,2,1,1,0,173,36,3,0,0,0,1,1
539,539,0,1,13,2,1,4,3,1,2,5,4,1,1,4,5,2,-1,-1,-1,3,3,0,3,0,1,1,0,173,72,6,0,0,0,1,1
540,540,0,1,13,2,1,4,3,1,2,5,4,1,1,4,5,5,-1,-1,-1,5,5,0,5,0,1,1,0,173,108,9,0,0,0,1,1
541,541,0,1,11,2,1,4,3,1,2,5,4,1,1,5,-1,-1,-1,-1,-1,12,12,0,12,0,1,1,0,173,24,4,0,0,0,1,1
542,542,0,1,15,2,1,4,3,1,2,5,4,1,1,5,2,1,4,5,-1,8,8,0,8,0,1,1,0,173,48,2,0,0,0,1,1
543,543,0,1,12,2,1,4,3,1,2,5,4,1,1,5,5,-1,-1,-1,-1,9,9,0,9,0,1,1,0,173,72,6,0,0,0,1,1
544,544,0,1,14,2,1,4,3,1,2,5,4,1,2,1,1,4,5,-1,-1,8,8,0,8,0,1,1,0,173,48,4,0,0,0,1,1
545,545,0,1,13,2,1,4,3,1,2,5,4,1,2,1,1,5,-1,-1,-1,7,7,0,7,0,1,1,0,173,60,5,0,0,0,1,1
546,546,0,1,13,2,1,4,3,1,2,5,4,1,2,1,2,5,-1,-1,-1,6,6,0,6,0,1,1,0,173,36,3,0,0,0,1,1
547,547,0,1,14,2,1,4,3,1,2,5,4,1,2,1,3,4,5,-1,-1,5,5,0,5,0,1,1,0,173,48,4,0,0,0,1,1
548,548,0,1,13,2,1,4,3,1,2,5,4,1,2,1,4,3,-1,-1,-1,3,3,0,3,0,1,1,0,173,48,4,0,0,0,1,1
549,549,0,1,14,2,1,4,3,1,2,5,4,1,2,1,4,4,5,-1,-1,6,6,0,6,0,1,1,0,173,72,6,0,0,0,1,1
550,550,0,1,13,2,1,4,3,1,2,5,4,1,2,1,4,5,-1,-1,-1,21,19,2,19,2,1,1,0,173,24,2,0,0,0,1,1
551,551,0,1,14,2,1,4,3,1,2,5,4,1,2,1,4,5,2,-1,-1,4,4,0,4,0,1,1,0,173,48,4,0,0,0,1,1
552,552,0,1,14,2,1,4,3,1,2,5,4,1,2,1,4,5,5,-1,-1,6,6,0,6,0,1,1,0,173,72,6,0,0,0,1,1
553,553,0,1,12,2,1,4,3,1,2,5,4,1,2,1,5,-1,-1,-1,-1,8,8,0,8,0,1,1,0,173,12,1,0,0,0,1,1
554,554,0,1,13,2,1,4,3,1,2,5,4,1,2,1,5,5,-1,-1,-1,7,7,0,7,0,1,1,0,173,36,3,0,0,0,1,1
555,555,0,1,14,2,1,4,3,1,2,5,4,1,2,2,1,4,5,-1,-1,7,7,0,7,0,1,1,0,173,120,10,0,0,0,1,1
556,556,0,1,11,2,1,4,3,1,2,5,4,1,2,5,-1,-1,-1,-1,-1,7,7,0,7,0,1,1,0,173,36,6,0,0,0,1,1
557,557,0,1,14,2,1,4,3,1,2,5,4,1,2,5,1,4,5,-1,-1,5,5,0,5,0,1,1,0,173,24,2,0,0,0,1,1
558,558,0,1,15,2,1,4,3,1,2,5,4,1,2,5,2,1,4,5,-1,6,6,0,6,0,1,1,0,173,48,3,0,0,0,1,1
559,559,0,1,10,2,1,4,3,1,2,5,4,1,5,-1,-1,-1,-1,-1,-1,6,6,0,6,0,1,1,0,173,12,3,0,0,0,1,1
560,560,0,1,15,2,1,4,3,1,2,5,4,1,5,2,1,1,4,5,-1,7,7,0,7,0,1,1,0,173,48,4,0,0,0,1,1
561,561,0,1,14,2,1,4,3,1,2,5,4,1,5,2,1,1,5,-1,-1,7,7,0,7,0,1,1,0,173,60,5,0,0,0,1,1
562,562,0,1,14,2,1,4,3,1,2,5,4,1,5,2,1,2,5,-1,-1,6,6,0,6,0,1,1,0,173,36,3,0,0,0,1,1
563,563,0,1,15,2,1,4,3,1,2,5,4,1,5,2,1,3,4,5,-1,5,5,0,5,0,1,1,0,173,48,4,0,0,0,1,1
564,564,0,1,14,2,1,4,3,1,2,5,4,1,5,2,1,4,3,-1,-1,3,3,0,3,0,1,1,0,173,48,4,0,0,0,1,1
565,565,0,1,15,2,1,4,3,1,2,5,4,1,5,2,1,4,4,5,-1,6,6,0,6,0,1,1,0,173,72,6,0,0,0,1,1
566,566,0,1,14,2,1,4,3,1,2,5,4,1,5,2,1,4,5,-1,-1,27,25,2,25,2,1,1,0,173,24,2,0,0,0,1,1
567,567,0,1,15,2,1,4,3,1,2,5,4,1,5,2,1,4,5,2,-1,6,6,0,6,0,1,1,0,173,48,4,0,0,0,1,1
568,568,0,1,15,2,1,4,3,1,2,5,4,1,5,2,1,4,5,5,-1,6,6,0,6,0,1,1,0,173,72,6,0,0,0,1,1
569,569,0,1,13,2,1,4,3,1,2,5,4,1,5,2,1,5,-1,-1,-1,6,6,0,6,0,1,1,0,173,12,1,0,0,0,1,1
570,570,0,1,14,2,1,4,3,1,2,5,4,1,5,2,1,5,5,-1,-1,7,7,0,7,0,1,1,0,173,36,3,0,0,0,1,1
571,571,0,1,15,2,1,4,3,1,2,5,4,1,5,2,2,1,4,5,-1,5,5,0,5,0,1,1,0,173,48,4,0,0,0,1,1
572,572,0,1,11,2,1,4,3,1,2,5,4,1,5,5,-1,-1,-1,-1,-1,6,6,0,6,0,1,1,0,173,36,6,0,0,0,1,1
573,573,0,1,14,2,1,4,3,1,2,5,4,1,5,5,1,4,5,-1,-1,5,5,0,5,0,1,1,0,173,36,3,0,0,0,1,1
574,574,0,1,15,2,1,4,3,1,2,5,4,1,5,5,2,1,4,5,-1,8,8,0,8,0,1,1,0,173,84,7,0,0,0,1,1
575,575,0,1,13,2,1,4,3,1,2,5,4,3,1,1,4,5,-1,-1,-1,5,5,0,5,0,1,1,0,173,72,6,0,0,0,1,1
576,576,0,1,12,2,1,4,3,1,2,5,4,3,1,1,5,-1,-1,-1,-1,7,7,0,7,0,1,1,0,173,48,4,0,0,0,1,1
577,577,0,1,14,2,1,4,3,1,2,5,4,3,1,2,1,4,5,-1,-1,5,5,0,5,0,1,1,0,173,48,2,0,0,0,1,1
578,578,0,1,12,2,1,4,3,1,2,5,4,3,1,2,5,-1,-1,-1,-1,6,6,0,6,0,1,1,0,173,72,6,0,0,0,1,1
579,579,0,1,11,2,1,4,3,1,2,5,4,3,1,5,-1,-1,-1,-1,-1,7,7,0,7,0,1,1,0,173,24,4,0,0,0,1,1
580,580,0,1,15,2,1,4,3,1,2,5,4,3,1,5,2,1,4,5,-1,5,5,0,5,0,1,1,0,173,48,2,0,0,0,1,1
581,581,0,1,12,2,1,4,3,1,2,5,4,3,1,5,5,-1,-1,-1,-1,6,6,0,6,0,1,1,0,173,72,6,0,0,0,1,1
582,582,0,1,12,2,1,4,3,1,2,5,4,3,3,4,5,-1,-1,-1,-1,3,3,0,3,0,1,1,0,173,252,21,0,0,0,1,1
583,583,0,1,12,2,1,4,3,1,2,5,4,3,4,4,5,-1,-1,-1,-1,4,4,0,4,0,1,1,0,173,216,18,0,0,0,1,1
584,584,0,1,11,2,1,4,3,1,2,5,4,3,4,5,-1,-1,-1,-1,-1,6,6,0,6,0,1,1,0,173,72,12,0,0,0,1,1
585,585,0,1,15,2,1,4,3,1,2,5,4,3,4,5,2,1,4,5,-1,3,3,0,3,0,1,1,0,173,216,3,0,0,0,1,1
586,586,0,1,13,2,1,4,3,1,2,5,4,4,1,1,4,5,-1,-1,-1,7,7,0,7,0,1,1,0,173,108,9,0,0,0,1,1
587,587,0,1,12,2,1,4,3,1,2,5,4,4,1,1,5,-1,-1,-1,-1,7,7,0,7,0,1,1,0,173,72,6,0,0,0,1,1
588,588,0,1,14,2,1,4,3,1,2,5,4,4,1,2,1,4,5,-1,-1,7,7,0,7,0,1,1,0,173,72,2,0,0,0,1,1
589,589,0,1,12,2,1,4,3,1,2,5,4,4,1,2,5,-1,-1,-1,-1,6,6,0,6,0,1,1,0,173,108,9,0,0,0,1,1
590,590,0,1,11,2,1,4,3,1,2,5,4,4,1,5,-1,-1,-1,-1,-1,8,8,0,8,0,1,1,0,173,36,6,0,0,0,1,1
591,591,0,1,15,2,1,4,3,1,2,5,4,4,1,5,2,1,4,5,-1,7,7,0,7,0,1,1,0,173,72,2,0,0,0,1,1
592,592,0,1,12,2,1,4,3,1,2,5,4,4,1,5,5,-1,-1,-1,-1,6,6,0,6,0,1,1,0,173,108,9,0,0,0,1,1
593,593,0,1,12,2,1,4,3,1,2,5,4,4,3,4,5,-1,-1,-1,-1,4,4,0,4,0,1,1,0,173,216,18,0,0,0,1,1
594,594,0,1,12,2,1,4,3,1,2,5,4,4,4,4,5,-1,-1,-1,-1,3,3,0,3,0,1,1,0,173,624,52,0,0,0,1,1
595,595,0,1,11,2,1,4,3,1,2,5,4,4,4,5,-1,-1,-1,-1,-1,6,6,0,6,0,1,1,0,173,144,24,0,0,0,1,1
596,596,0,1,15,2,1,4,3,1,2,5,4,4,4,5,2,1,4,5,-1,4,4,0,4,0,1,1,0,173,432,3,0,0,0,1,1
597,597,0,1,10,2,1,4,3,1,2,5,4,4,5,-1,-1,-1,-1,-1,-1,4,4,0,4,0,1,1,0,173,48,12,0,0,0,1,1
598,598,0,1,14,2,1,4,3,1,2,5,4,4,5,1,1,4,5,-1,-1,6,6,0,6,0,1,1,0,173,96,2,0,0,0,1,1
599,599,0,1,15,2,1,4,3,1,2,5,4,4,5,1,2,1,4,5,-1,5,5,0,5,0,1,1,0,173,48,1,0,0,0,1,1
600,600,0,1,13,2,1,4,3,1,2,5,4,4,5,1,4,5,-1,-1,-1,4,4,0,4,0,1,1,0,173,48,4,0,0,0,1,1
601,601,0,1,15,2,1,4,3,1,2,5,4,4,5,2,1,1,4,5,-1,8,8,0,8,0,1,1,0,173,288,6,0,0,0,1,1
602,602,0,1,14,2,1,4,3,1,2,5,4,4,5,2,1,1,5,-1,-1,6,6,0,6,0,1,1,0,173,336,7,0,0,0,1,1
603,603,0,1,14,2,1,4,3,1,2,5,4,4,5,2,1,2,5,-1,-1,5,5,0,5,0,1,1,0,173,192,4,0,0,0,1,1
604,604,0,1,15,2,1,4,3,1,2,5,4,4,5,2,1,3,4,5,-1,4,4,0,4,0,1,1,0,173,288,6,0,0,0,1,1
605,605,0,1,14,2,1,4,3,1,2,5,4,4,5,2,1,4,3,-1,-1,2,2,0,2,0,1,1,0,173,288,6,0,0,0,1,1
606,606,0,1,15,2,1,4,3,1,2,5,4,4,5,2,1,4,4,5,-1,5,5,0,5,0,1,1,0,173,432,9,0,0,0,1,1
607,607,0,1,14,2,1,4,3,1,2,5,4,4,5,2,1,4,5,-1,-1,25,23,2,23,2,1,1,0,173,144,3,0,0,0,1,1
608,608,0,1,15,2,1,4,3,1,2,5,4,4,5,2,1,4,5,2,-1,3,3,0,3,0,1,1,0,173,288,6,0,0,0,1,1
609,609,0,1,15,2,1,4,3,1,2,5,4,4,5,2,1,4,5,5,-1,5,5,0,5,0,1,1,0,173,432,9,0,0,0,1,1
610,610,0,1,13,2,1,4,3,1,2,5,4,4,5,2,1,5,-1,-1,-1,5,5,0,5,0,1,1,0,173,96,8,0,0,0,1,1
611,611,0,1,14,2,1,4,3,1,2,5,4,4,5,2,1,5,5,-1,-1,6,6,0,6,0,1,1,0,173,288,6,0,0,0,1,1
612,612,0,1,15,2,1,4,3,1,2,5,4,4,5,2,2,1,4,5,-1,6,6,0,6,0,1,1,0,173,432,9,0,0,0,1,1
613,613,0,1,15,2,1,4,3,1,2,5,4,4,5,2,5,1,4,5,-1,4,4,0,4,0,1,1,0,173,48,1,0,0,0,1,1
614,614,0,1,14,2,1,4,3,1,2,5,4,4,5,5,1,4,5,-1,-1,6,6,0,6,0,1,1,0,173,96,2,0,0,0,1,1
615,615,0,1,15,2,1,4,3,1,2,5,4,4,5,5,2,1,4,5,-1,7,7,0,7,0,1,1,0,173,288,6,0,0,0,1,1
616,616,0,1,15,2,1,4,3,1,2,5,5,1,1,5,2,1,4,5,-1,5,5,0,5,0,1,1,0,217,168,2,0,0,0,1,1
617,617,1,2,14,2,1,4,3,1,2,5,5,1,2,5,4,1,5,-1,-1,3,3,0,3,0,1,1,0,217,56,2,0,0,0,0,0
618,618,4,3,13,2,1,4,3,1,2,5,5,1,2,5,4,3,-1,-1,-1,2,2,0,2,0,1,1,0,217,168,6,0,0,0,0,0
619,619,1,2,14,2,1,4,3,1,2,5,5,1,2,5,4,4,5,-1,-1,3,3,0,3,0,1,1,0,217,224,8,0,0,0,0,0
620,620,0,1,11,2,1,4,3,1,2,5,5,1,4,5,-1,-1,-1,-1,-1,4,3,1,3,1,1,1,0,217,28,5,0,0,0,1,1
621,621,0,1,14,2,1,4,3,1,2,5,5,1,4,5,1,4,5,-1,-1,2,2,0,2,0,1,1,0,217,28,1,0,0,0,1,1
622,622,0,1,12,2,1,4,3,1,2,5,5,1,4,5,2,-1,-1,-1,-1,6,5,1,5,1,1,1,0,217,56,6,0,0,0,1,1
623,623,0,1,15,2,1,4,3,1,2,5,5,1,4,5,2,1,4,5,-1,3,3,0,3,0,1,1,0,217,84,3,0,0,0,1,1
624,624,0,1,13,2,1,4,3,1,2,5,5,1,4,5,2,2,-1,-1,-1,4,4,0,4,0,1,1,0,217,168,6,0,0,0,1,1
625,625,0,1,13,2,1,4,3,1,2,5,5,1,4,5,2,5,-1,-1,-1,4,4,0,4,0,1,1,0,217,56,2,0,0,0,1,1
626,626,0,1,12,2,1,4,3,1,2,5,5,2,1,4,5,-1,-1,-1,-1,7,6,1,6,1,1,1,0,215,92,9,0,1,0,1,1
627,627,0,1,15,2,1,4,3,1,2,5,5,2,1,4,5,1,4,5,-1,1,1,0,1,0,1,1,0,215,92,1,0,0,0,1,1
628,628,0,1,13,2,1,4,3,1,2,5,5,2,1,4,5,2,-1,-1,-1,9,8,1,8,1,1,1,0,215,184,6,0,0,0,1,1
629,629,0,1,15,2,1,4,3,1,2,5,5,2,1,4,5,2,1,2,-1,5,5,0,5,0,1,1,0,215,276,3,0,0,0,1,1
630,630,0,1,15,2,1,4,3,1,2,5,5,2,1,4,5,2,1,3,-1,2,2,0,2,0,1,1,0,215,276,3,0,0,0,1,1
631,631,0,1,15,2,1,4,3,1,2,5,5,2,1,4,5,2,1,5,-1,5,5,0,5,0,1,1,0,215,184,2,0,0,0,1,1
632,632,0,1,14,2,1,4,3,1,2,5,5,2,1,4,5,2,2,-1,-1,12,11,1,11,1,1,1,0,215,552,12,0,0,0,1,1
633,633,0,1,15,2,1,4,3,1,2,5,5,2,1,4,5,2,2,2,-1,4,4,0,4,0,1,1,0,215,1656,18,0,0,0,1,1
634,634,0,1,15,2,1,4,3,1,2,5,5,2,1,4,5,2,2,5,-1,5,5,0,5,0,1,1,0,215,920,10,0,0,0,1,1
635,635,0,1,14,2,1,4,3,1,2,5,5,2,1,4,5,2,5,-1,-1,12,11,1,11,1,1,1,0,215,184,4,0,0,0,1,1
636,636,0,1,15,2,1,4,3,1,2,5,5,2,1,4,5,2,5,2,-1,5,5,0,5,0,1,1,0,215,184,2,0,0,0,1,1
637,637,0,1,15,2,1,4,3,1,2,5,5,2,1,4,5,2,5,5,-1,4,4,0,4,0,1,1,0,215,552,6,0,0,0,1,1
638,638,0,1,15,2,1,4,3,1,2,5,5,2,1,5,2,1,4,5,-1,6,6,0,6,0,1,1,0,215,120,2,0,0,0,1,1
639,639,0,1,15,2,1,4,3,1,2,5,5,2,2,5,2,1,4,5,-1,6,6,0,6,0,1,1,0,215,448,3,0,0,0,1,1
640,640,1,2,14,2,1,4,3,1,2,5,5,2,2,5,4,1,5,-1,-1,2,2,0,2,0,1,1,0,215,300,6,0,0,0,0,0
641,641,4,3,13,2,1,4,3,1,2,5,5,2,2,5,4,3,-1,-1,-1,1,1,0,1,0,1,1,0,215,900,30,0,0,0,0,0
642,642,1,2,14,2,1,4,3,1,2,5,5,2,2,5,4,4,5,-1,-1,2,2,0,2,0,1,1,0,215,1200,24,0,0,0,0,0
643,643,0,1,15,2,1,4,3,1,2,5,5,2,2,5,5,1,4,5,-1,2,2,0,2,0,1,1,0,217,748,5,0,0,0,1,1
644,644,0,1,14,2,1,4,3,1,2,5,5,2,5,2,1,4,5,-1,-1,12,11,1,11,1,1,1,0,215,92,3,0,0,0,1,1
645,645,0,1,15,2,1,4,3,1,2,5,5,2,5,2,1,4,5,2,-1,6,6,0,6,0,1,1,0,215,184,6,0,0,0,1,1
646,646,0,1,14,2,1,4,3,1,2,5,5,2,5,5,1,4,5,-1,-1,6,5,1,5,1,1,1,0,217,152,5,0,0,0,1,1
647,647,0,1,15,2,1,4,3,1,2,5,5,2,5,5,1,4,5,2,-1,2,2,0,2,0,1,1,0,217,304,6,0,0,0,1,1
648,648,0,1,15,2,1,4,3,1,2,5,5,2,5,5,2,1,4,5,-1,8,8,0,8,0,1,1,0,215,448,9,0,0,0,1,1
649,649,0,1,10,2,1,4,3,1,5,2,1,4,5,-1,-1,-1,-1,-1,-1,4,4,0,4,0,1,1,0,175,8,2,0,0,0,1,1
650,650,0,1,11,2,1,4,3,1,5,2,1,4,5,2,-1,-1,-1,-1,-1,3,3,0,3,0,1,1,0,175,16,4,0,0,0,1,1
651,651,0,1,14,2,1,4,3,1,5,2,1,4,5,2,1,4,5,-1,-1,3,3,0,3,0,1,1,0,175,24,3,0,0,0,1,1
652,652,0,1,13,2,1,4,3,1,5,2,1,5,2,1,4,5,-1,-1,-1,10,10,0,10,0,1,1,0,175,8,2,0,0,0,1,1
653,653,0,1,14,2,1,4,3,1,5,2,1,5,2,1,4,5,2,-1,-1,6,6,0,6,0,1,1,0,175,16,4,0,0,0,1,1
654,654,0,1,15,2,1,4,3,1,5,2,1,5,2,5,2,1,4,5,-1,4,4,0,4,0,1,1,0,217,8,2,0,0,0,1,1
655,655,0,1,14,2,1,4,3,1,5,2,1,5,5,2,1,4,5,-1,-1,7,7,0,7,0,1,1,0,219,28,7,0,0,0,1,1
656,656,0,1,15,2,1,4,3,1,5,2,1,5,5,2,1,4,5,2,-1,4,4,0,4,0,1,1,0,219,56,6,0,0,0,1,1
657,657,0,1,13,2,1,4,3,1,5,2,2,5,2,1,4,5,-1,-1,-1,9,9,0,9,0,1,1,0,217,28,3,0,0,0,1,1
658,658,0,1,14,2,1,4,3,1,5,2,2,5,2,1,4,5,2,-1,-1,8,8,0,8,0,1,1,0,217,56,6,0,0,0,1,1
659,659,0,1,15,2,1,4,3,1,5,2,2,5,2,5,2,1,4,5,-1,5,5,0,5,0,1,1,0,217,28,3,0,0,0,1,1
660,660,0,1,14,2,1,4,3,1,5,2,2,5,5,2,1,4,5,-1,-1,9,9,0,9,0,1,1,0,217,152,9,0,0,0,1,1
661,661,0,1,15,2,1,4,3,1,5,2,2,5,5,2,1,4,5,2,-1,5,5,0,5,0,1,1,0,217,304,6,0,0,0,1,1
662,662,0,1,12,2,1,4,3,1,5,2,5,2,1,4,5,-1,-1,-1,-1,8,8,0,8,0,1,1,0,217,8,2,0,0,0,1,1
663,663,0,1,13,2,1,4,3,1,5,2,5,2,1,4,5,2,-1,-1,-1,8,8,0,8,0,1,1,0,217,16,4,0,0,0,1,1
664,664,0,1,15,2,1,4,3,1,5,2,5,2,1,5,2,1,4,5,-1,5,5,0,5,0,1,1,0,217,8,2,0,0,0,1,1
665,665,0,1,15,2,1,4,3,1,5,2,5,2,2,5,2,1,4,5,-1,6,6,0,6,0,1,1,0,217,28,3,0,0,0,1,1
666,666,0,1,14,2,1,4,3,1,5,2,5,2,5,2,1,4,5,-1,-1,13,13,0,13,0,1,1,0,217,8,2,0,0,0,1,1
667,667,0,1,15,2,1,4,3,1,5,2,5,2,5,2,1,4,5,2,-1,5,5,0,5,0,1,1,0,217,16,4,0,0,0,1,1
668,668,0,1,15,2,1,4,3,1,5,2,5,2,5,5,2,1,4,5,-1,6,6,0,6,0,1,1,0,217,28,7,0,0,0,1,1
669,669,0,1,13,2,1,4,3,1,5,2,5,5,2,1,4,5,-1,-1,-1,10,10,0,10,0,1,1,0,217,28,7,0,0,0,1,1
670,670,0,1,14,2,1,4,3,1,5,2,5,5,2,1,4,5,2,-1,-1,12,12,0,12,0,1,1,0,217,56,6,0,0,0,1,1
671,671,0,1,15,2,1,4,3,1,5,2,5,5,2,1,4,5,2,2,-1,3,3,0,3,0,1,1,0,217,168,12,0,0,0,1,1
672,672,0,1,15,2,1,4,3,1,5,2,5,5,2,1,4,5,2,5,-1,3,3,0,3,0,1,1,0,217,56,4,0,0,0,1,1
673,673,0,1,15,2,1,4,3,1,5,2,5,5,2,5,2,1,4,5,-1,5,5,0,5,0,1,1,0,217,28,3,0,0,0,1,1
674,674,0,1,15,2,1,4,3,1,5,4,1,2,5,5,2,1,4,5,-1,1,1,0,1,0,1,1,0,221,92,9,0,0,0,1,1
675,675,0,1,13,2,1,4,3,1,5,4,1,5,2,1,4,5,-1,-1,-1,3,3,0,3,0,1,1,0,179,8,2,0,0,0,1,1
676,676,0,1,14,2,1,4,3,1,5,4,1,5,5,2,1,4,5,-1,-1,4,4,0,4,0,1,1,0,223,28,7,0,0,0,1,1
677,677,0,1,14,2,1,4,3,1,5,5,1,1,5,2,1,4,5,-1,-1,3,3,0,3,0,1,1,0,219,72,2,0,0,0,1,1
678,678,0,1,11,2,1,4,3,1,5,5,2,1,4,5,-1,-1,-1,-1,-1,5,5,0,5,0,1,1,0,219,28,7,0,0,0,1,1
679,679,0,1,12,2,1,4,3,1,5,5,2,1,4,5,2,-1,-1,-1,-1,7,7,0,7,0,1,1,0,219,56,6,0,0,0,1,1
680,680,0,1,13,2,1,4,3,1,5,5,2,1,4,5,2,2,-1,-1,-1,4,4,0,4,0,1,1,0,219,168,12,0,0,0,1,1
681,681,0,1,13,2,1,4,3,1,5,5,2,1,4,5,2,5,-1,-1,-1,4,4,0,4,0,1,1,0,219,56,4,0,0,0,1,1
682,682,0,1,14,2,1,4,3,1,5,5,2,1,5,2,1,4,5,-1,-1,8,8,0,8,0,1,1,0,219,40,2,0,0,0,1,1
683,683,0,1,14,2,1,4,3,1,5,5,2,2,5,2,1,4,5,-1,-1,9,9,0,9,0,1,1,0,219,152,3,0,0,0,1,1
684,684,0,1,15,2,1,4,3,1,5,5,2,2,5,5,2,1,4,5,-1,4,4,0,4,0,1,1,0,219,748,9,0,0,0,1,1
685,685,0,1,13,2,1,4,3,1,5,5,2,5,2,1,4,5,-1,-1,-1,9,9,0,9,0,1,1,0,219,28,3,0,0,0,1,1
686,686,0,1,14,2,1,4,3,1,5,5,2,5,2,1,4,5,2,-1,-1,7,7,0,7,0,1,1,0,219,56,6,0,0,0,1,1
687,687,0,1,15,2,1,4,3,1,5,5,2,5,2,5,2,1,4,5,-1,5,5,0,5,0,1,1,0,219,28,3,0,0,0,1,1
688,688,0,1,14,2,1,4,3,1,5,5,2,5,5,2,1,4,5,-1,-1,11,11,0,11,0,1,1,0,219,152,9,0,0,0,1,1
689,689,0,1,15,2,1,4,3,1,5,5,2,5,5,2,1,4,5,2,-1,5,5,0,5,0,1,1,0,219,304,6,0,0,0,1,1
690,690,0,-1,12,2,1,4,4,1,1,4,5,2,1,4,5,-1,-1,-1,-1,3,0,3,0,3,0,1,1,223,72,3,0,0,0,1,1
691,691,0,-1,12,2,1,4,4,1,1,5,5,2,1,4,5,-1,-1,-1,-1,3,0,3,0,3,0,1,1,223,112,7,0,0,0,1,1
692,692,0,-1,13,2,1,4,4,1,1,5,5,2,1,4,5,2,-1,-1,-1,2,0,2,0,2,0,1,1,223,224,6,0,0,0,1,1
693,693,0,-1,13,2,1,4,4,1,2,5,1,2,5,1,4,5,-1,-1,-1,1,1,0,0,1,0,1,1,223,16,1,0,0,0,1,1
694,694,0,-1,10,2,1,4,4,1,2,5,1,4,5,-1,-1,-1,-1,-1,-1,1,1,0,0,1,0,1,1,223,16,2,0,0,0,1,1
695,695,0,-1,14,2,1,4,4,1,2,5,1,4,5,2,1,4,5,-1,-1,1,1,0,0,1,0,1,1,223,48,3,0,0,0,1,1
696,696,0,-1,12,2,1,4,4,5,1,4,5,2,1,4,5,-1,-1,-1,-1,3,1,2,0,3,0,1,1,223,18,3,0,0,0,1,1
697,697,0,-1,13,2,1,4,4,5,1,4,5,2,2,1,4,5,-1,-1,-1,3,1,2,0,3,0,1,1,223,54,9,0,0,0,1,1
698,698,0,-1,14,2,1,4,4,5,1,4,5,2,5,2,1,4,5,-1,-1,3,1,2,0,3,0,1,1,223,18,3,0,0,0,1,1
699,699,0,-1,15,2,1,4,4,5,1,4,5,2,5,5,2,1,4,5,-1,2,1,1,0,2,0,1,1,223,90,9,0,0,0,1,1
700,700,0,-1,15,2,1,4,4,5,2,1,1,2,5,5,2,1,4,5,-1,6,0,6,0,6,0,1,1,223,1056,9,0,0,0,1,-1
701,701,0,-1,14,2,1,4,4,5,2,1,1,5,5,2,1,4,5,-1,-1,8,0,8,0,8,0,1,1,223,294,7,0,0,0,1,-1
702,702,0,-1,14,2,1,4,4,5,2,1,2,1,5,2,1,4,5,-1,-1,5,0,5,0,5,0,1,1,223,24,2,0,0,0,1,-1
703,703,0,-1,15,2,1,4,4,5,2,1,2,1,5,5,2,1,4,5,-1,6,0,6,0,6,0,1,1,223,84,7,0,0,0,1,-1
704,704,0,-1,14,2,1,4,4,5,2,1,2,2,5,2,1,4,5,-1,-1,6,0,6,0,6,0,1,1,223,132,3,0,0,0,1,-1
705,705,0,-1,15,2,1,4,4,5,2,1,2,2,5,5,2,1,4,5,-1,7,0,7,0,7,0,1,1,223,624,9,0,0,0,1,-1
706,706,0,-1,14,2,1,4,4,5,2,1,2,5,1,2,1,4,5,-1,-1,5,0,5,0,5,0,1,1,223,18,1,0,0,0,1,-1
707,707,0,-1,13,2,1,4,4,5,2,1,2,5,2,1,4,5,-1,-1,-1,11,0,11,0,11,0,1,1,223,30,3,0,0,0,1,-1
708,708,0,-1,14,2,1,4,4,5,2,1,2,5,2,2,1,4,5,-1,-1,6,0,6,0,6,0,1,1,223,114,9,0,0,0,1,-1
709,709,0,-1,15,2,1,4,4,5,2,1,2,5,2,5,2,1,4,5,-1,5,0,5,0,5,0,1,1,223,30,3,0,0,0,1,-1
