aext_row_id,face_id,vertex_id,face_type_code,face_size,slack_x1e12,test_h_x1e12,test_value_x1e12,positive_flag
1402,25,42,1,6,1392581931561,1000000000000,1392581931561,1
1403,25,43,1,6,769800358920,1000000000000,769800358920,1
1404,25,44,1,6,769800358920,1000000000000,769800358920,1
1405,25,45,1,6,1630463324743,1000000000000,1630463324743,1
1406,25,46,1,6,2253244897385,1000000000000,2253244897385,1
1407,25,47,1,6,2253244897385,1000000000000,2253244897385,1
1408,25,48,1,6,1630463324743,1000000000000,1630463324743,1
1409,25,49,1,6,1245563145284,1000000000000,1245563145284,1
1410,25,51,1,6,622781572642,1000000000000,622781572642,1
1411,25,52,1,6,384900179460,1000000000000,384900179460,1
1412,25,53,1,6,384900179460,1000000000000,384900179460,1
1413,25,55,1,6,384900179460,1000000000000,384900179460,1
1414,25,57,1,6,384900179460,1000000000000,384900179460,1
1415,25,58,1,6,622781572642,1000000000000,622781572642,1
1416,26,0,1,6,769800358920,1000000000000,769800358920,1
1417,26,1,1,6,1392581931561,1000000000000,1392581931561,1
1418,26,2,1,6,769800358920,1000000000000,769800358920,1
1419,26,3,1,6,1392581931561,1000000000000,1392581931561,1
1420,26,4,1,6,1777482111021,1000000000000,1777482111021,1
1421,26,5,1,6,384900179460,1000000000000,384900179460,1
1422,26,6,1,6,622781572642,1000000000000,622781572642,1
1423,26,9,1,6,384900179460,1000000000000,384900179460,1
1424,26,10,1,6,1630463324743,1000000000000,1630463324743,1
1425,26,11,1,6,1245563145284,1000000000000,1245563145284,1
1426,26,12,1,6,1630463324743,1000000000000,1630463324743,1
1427,26,13,1,6,2253244897385,1000000000000,2253244897385,1
1428,26,14,1,6,2253244897385,1000000000000,2253244897385,1
1429,26,15,1,6,384900179460,1000000000000,384900179460,1
1430,26,18,1,6,384900179460,1000000000000,384900179460,1
1431,26,19,1,6,622781572642,1000000000000,622781572642,1
1432,26,22,1,6,622781572642,1000000000000,622781572642,1
1433,26,23,1,6,384900179460,1000000000000,384900179460,1
1434,26,24,1,6,384900179460,1000000000000,384900179460,1
1435,26,25,1,6,1245563145284,1000000000000,1245563145284,1
1436,26,26,1,6,1630463324743,1000000000000,1630463324743,1
1437,26,27,1,6,1630463324743,1000000000000,1630463324743,1
1438,26,28,1,6,2253244897385,1000000000000,2253244897385,1
1439,26,29,1,6,2253244897385,1000000000000,2253244897385,1
1440,26,30,1,6,769800358920,1000000000000,769800358920,1
1441,26,31,1,6,769800358920,1000000000000,769800358920,1
1442,26,32,1,6,1392581931561,1000000000000,1392581931561,1
1443,26,33,1,6,1777482111021,1000000000000,1777482111021,1
1444,26,34,1,6,1392581931561,1000000000000,1392581931561,1
1445,26,35,1,6,769800358920,1000000000000,769800358920,1
1446,26,36,1,6,1392581931561,1000000000000,1392581931561,1
1447,26,37,1,6,769800358920,1000000000000,769800358920,1
1448,26,38,1,6,1392581931561,1000000000000,1392581931561,1
1449,26,39,1,6,1777482111021,1000000000000,1777482111021,1
1450,26,40,1,6,2638145076845,1000000000000,2638145076845,1
1451,26,41,1,6,2400263683663,1000000000000,2400263683663,1
1452,26,42,1,6,2638145076845,1000000000000,2638145076845,1
1453,26,43,1,6,3023045256305,1000000000000,3023045256305,1
1454,26,44,1,6,3023045256305,1000000000000,3023045256305,1
1455,26,45,1,6,1630463324743,1000000000000,1630463324743,1
1456,26,46,1,6,1245563145284,1000000000000,1245563145284,1
1457,26,47,1,6,1630463324743,1000000000000,1630463324743,1
1458,26,48,1,6,2253244897385,1000000000000,2253244897385,1
1459,26,49,1,6,2253244897385,1000000000000,2253244897385,1
1460,26,50,1,6,2638145076845,1000000000000,2638145076845,1
1461,26,51,1,6,2638145076845,1000000000000,2638145076845,1
1462,26,52,1,6,2400263683663,1000000000000,2400263683663,1
1463,26,53,1,6,3023045256305,1000000000000,3023045256305,1
1464,26,54,1,6,3023045256305,1000000000000,3023045256305,1
1465,26,55,1,6,2400263683663,1000000000000,2400263683663,1
1466,26,56,1,6,2638145076845,1000000000000,2638145076845,1
1467,26,57,1,6,3023045256305,1000000000000,3023045256305,1
1468,26,58,1,6,2638145076845,1000000000000,2638145076845,1
1469,26,59,1,6,3023045256305,1000000000000,3023045256305,1
1470,27,0,1,6,1630463324743,1000000000000,1630463324743,1
1471,27,1,1,6,2253244897385,1000000000000,2253244897385,1
1472,27,2,1,6,1245563145284,1000000000000,1245563145284,1
1473,27,3,1,6,1630463324743,1000000000000,1630463324743,1
1474,27,4,1,6,2253244897385,1000000000000,2253244897385,1
1475,27,5,1,6,1392581931561,1000000000000,1392581931561,1
1476,27,6,1,6,1777482111021,1000000000000,1777482111021,1
1477,27,7,1,6,769800358920,1000000000000,769800358920,1
1478,27,8,1,6,769800358920,1000000000000,769800358920,1
1479,27,9,1,6,1392581931561,1000000000000,1392581931561,1
1480,27,10,1,6,2638145076845,1000000000000,2638145076845,1
1481,27,11,1,6,2400263683663,1000000000000,2400263683663,1
1482,27,12,1,6,2638145076845,1000000000000,2638145076845,1
1483,27,13,1,6,3023045256305,1000000000000,3023045256305,1
1484,27,14,1,6,3023045256305,1000000000000,3023045256305,1
1485,27,15,1,6,622781572642,1000000000000,622781572642,1
1486,27,16,1,6,384900179460,1000000000000,384900179460,1
1487,27,19,1,6,384900179460,1000000000000,384900179460,1
1488,27,20,1,6,384900179460,1000000000000,384900179460,1
1489,27,22,1,6,384900179460,1000000000000,384900179460,1
1490,27,24,1,6,622781572642,1000000000000,622781572642,1
1491,27,25,1,6,769800358920,1000000000000,769800358920,1
1492,27,26,1,6,769800358920,1000000000000,769800358920,1
1493,27,27,1,6,1392581931561,1000000000000,1392581931561,1
1494,27,28,1,6,1392581931561,1000000000000,1392581931561,1
1495,27,29,1,6,1777482111021,1000000000000,1777482111021,1
1496,27,32,1,6,384900179460,1000000000000,384900179460,1
1497,27,33,1,6,622781572642,1000000000000,622781572642,1
1498,27,34,1,6,384900179460,1000000000000,384900179460,1
1499,27,35,1,6,1630463324743,1000000000000,1630463324743,1
1500,27,36,1,6,2253244897385,1000000000000,2253244897385,1
1501,27,37,1,6,1245563145284,1000000000000,1245563145284,1
1502,27,38,1,6,1630463324743,1000000000000,1630463324743,1
1503,27,39,1,6,2253244897385,1000000000000,2253244897385,1
1504,27,40,1,6,1630463324743,1000000000000,1630463324743,1
1505,27,41,1,6,1245563145284,1000000000000,1245563145284,1
1506,27,42,1,6,1630463324743,1000000000000,1630463324743,1
1507,27,43,1,6,2253244897385,1000000000000,2253244897385,1
1508,27,44,1,6,2253244897385,1000000000000,2253244897385,1
1509,27,45,1,6,1392581931561,1000000000000,1392581931561,1
1510,27,46,1,6,769800358920,1000000000000,769800358920,1
1511,27,47,1,6,769800358920,1000000000000,769800358920,1
1512,27,48,1,6,1392581931561,1000000000000,1392581931561,1
1513,27,49,1,6,1777482111021,1000000000000,1777482111021,1
1514,27,50,1,6,3023045256305,1000000000000,3023045256305,1
1515,27,51,1,6,2400263683663,1000000000000,2400263683663,1
1516,27,52,1,6,2638145076845,1000000000000,2638145076845,1
1517,27,53,1,6,2638145076845,1000000000000,2638145076845,1
1518,27,54,1,6,3023045256305,1000000000000,3023045256305,1
1519,27,55,1,6,2638145076845,1000000000000,2638145076845,1
1520,27,56,1,6,3023045256305,1000000000000,3023045256305,1
1521,27,57,1,6,2638145076845,1000000000000,2638145076845,1
1522,27,58,1,6,2400263683663,1000000000000,2400263683663,1
1523,27,59,1,6,3023045256305,1000000000000,3023045256305,1
1524,28,0,1,6,622781572642,1000000000000,622781572642,1
1525,28,1,1,6,384900179460,1000000000000,384900179460,1
1526,28,2,1,6,384900179460,1000000000000,384900179460,1
1527,28,5,1,6,1245563145284,1000000000000,1245563145284,1
1528,28,6,1,6,1630463324743,1000000000000,1630463324743,1
1529,28,7,1,6,1630463324743,1000000000000,1630463324743,1
1530,28,8,1,6,2253244897385,1000000000000,2253244897385,1
1531,28,9,1,6,2253244897385,1000000000000,2253244897385,1
1532,28,10,1,6,769800358920,1000000000000,769800358920,1
1533,28,11,1,6,1392581931561,1000000000000,1392581931561,1
1534,28,12,1,6,1777482111021,1000000000000,1777482111021,1
1535,28,13,1,6,1392581931561,1000000000000,1392581931561,1
1536,28,14,1,6,769800358920,1000000000000,769800358920,1
1537,28,15,1,6,769800358920,1000000000000,769800358920,1
1538,28,16,1,6,1392581931561,1000000000000,1392581931561,1
1539,28,17,1,6,1777482111021,1000000000000,1777482111021,1
1540,28,18,1,6,1392581931561,1000000000000,1392581931561,1
1541,28,19,1,6,769800358920,1000000000000,769800358920,1
1542,28,20,1,6,2638145076845,1000000000000,2638145076845,1
1543,28,21,1,6,2400263683663,1000000000000,2400263683663,1
1544,28,22,1,6,3023045256305,1000000000000,3023045256305,1
1545,28,23,1,6,2638145076845,1000000000000,2638145076845,1
1546,28,24,1,6,3023045256305,1000000000000,3023045256305,1
1547,28,25,1,6,3023045256305,1000000000000,3023045256305,1
1548,28,26,1,6,2638145076845,1000000000000,2638145076845,1
1549,28,27,1,6,3023045256305,1000000000000,3023045256305,1
1550,28,28,1,6,2400263683663,1000000000000,2400263683663,1
1551,28,29,1,6,2638145076845,1000000000000,2638145076845,1
1552,28,30,1,6,1630463324743,1000000000000,1630463324743,1
1553,28,31,1,6,2253244897385,1000000000000,2253244897385,1
1554,28,32,1,6,2253244897385,1000000000000,2253244897385,1
1555,28,33,1,6,1630463324743,1000000000000,1630463324743,1
1556,28,34,1,6,1245563145284,1000000000000,1245563145284,1
1557,28,35,1,6,2638145076845,1000000000000,2638145076845,1
1558,28,36,1,6,2400263683663,1000000000000,2400263683663,1
1559,28,37,1,6,3023045256305,1000000000000,3023045256305,1
1560,28,38,1,6,3023045256305,1000000000000,3023045256305,1
1561,28,39,1,6,2638145076845,1000000000000,2638145076845,1
1562,28,40,1,6,1777482111021,1000000000000,1777482111021,1
1563,28,41,1,6,1392581931561,1000000000000,1392581931561,1
1564,28,42,1,6,769800358920,1000000000000,769800358920,1
1565,28,43,1,6,1392581931561,1000000000000,1392581931561,1
1566,28,44,1,6,769800358920,1000000000000,769800358920,1
1567,28,46,1,6,384900179460,1000000000000,384900179460,1
1568,28,47,1,6,622781572642,1000000000000,622781572642,1
1569,28,48,1,6,384900179460,1000000000000,384900179460,1
1570,28,50,1,6,1630463324743,1000000000000,1630463324743,1
1571,28,51,1,6,2253244897385,1000000000000,2253244897385,1
1572,28,52,1,6,2253244897385,1000000000000,2253244897385,1
1573,28,53,1,6,1630463324743,1000000000000,1630463324743,1
1574,28,54,1,6,1245563145284,1000000000000,1245563145284,1
1575,28,56,1,6,384900179460,1000000000000,384900179460,1
1576,28,57,1,6,384900179460,1000000000000,384900179460,1
1577,28,59,1,6,622781572642,1000000000000,622781572642,1
1578,29,0,1,6,1777482111021,1000000000000,1777482111021,1
1579,29,1,1,6,1392581931561,1000000000000,1392581931561,1
1580,29,2,1,6,1392581931561,1000000000000,1392581931561,1
1581,29,3,1,6,769800358920,1000000000000,769800358920,1
1582,29,4,1,6,769800358920,1000000000000,769800358920,1
1583,29,5,1,6,2400263683663,1000000000000,2400263683663,1
1584,29,6,1,6,2638145076845,1000000000000,2638145076845,1
1585,29,7,1,6,2638145076845,1000000000000,2638145076845,1
1586,29,8,1,6,3023045256305,1000000000000,3023045256305,1
1587,29,9,1,6,3023045256305,1000000000000,3023045256305,1
1588,29,10,1,6,1630463324743,1000000000000,1630463324743,1
1589,29,11,1,6,2253244897385,1000000000000,2253244897385,1
1590,29,12,1,6,2253244897385,1000000000000,2253244897385,1
1591,29,13,1,6,1630463324743,1000000000000,1630463324743,1
1592,29,14,1,6,1245563145284,1000000000000,1245563145284,1
1593,29,15,1,6,1630463324743,1000000000000,1630463324743,1
1594,29,16,1,6,2253244897385,1000000000000,2253244897385,1
1595,29,17,1,6,2253244897385,1000000000000,2253244897385,1
1596,29,18,1,6,1630463324743,1000000000000,1630463324743,1
1597,29,19,1,6,1245563145284,1000000000000,1245563145284,1
1598,29,20,1,6,3023045256305,1000000000000,3023045256305,1
1599,29,21,1,6,2638145076845,1000000000000,2638145076845,1
1600,29,22,1,6,2638145076845,1000000000000,2638145076845,1
1601,29,23,1,6,2400263683663,1000000000000,2400263683663,1
1602,29,24,1,6,3023045256305,1000000000000,3023045256305,1
1603,29,25,1,6,2253244897385,1000000000000,2253244897385,1
1604,29,26,1,6,1630463324743,1000000000000,1630463324743,1
1605,29,27,1,6,2253244897385,1000000000000,2253244897385,1
1606,29,28,1,6,1245563145284,1000000000000,1245563145284,1
1607,29,29,1,6,1630463324743,1000000000000,1630463324743,1
1608,29,30,1,6,1392581931561,1000000000000,1392581931561,1
1609,29,31,1,6,1777482111021,1000000000000,1777482111021,1
1610,29,32,1,6,1392581931561,1000000000000,1392581931561,1
1611,29,33,1,6,769800358920,1000000000000,769800358920,1
1612,29,34,1,6,769800358920,1000000000000,769800358920,1
1613,29,35,1,6,3023045256305,1000000000000,3023045256305,1
1614,29,36,1,6,2638145076845,1000000000000,2638145076845,1
1615,29,37,1,6,3023045256305,1000000000000,3023045256305,1
1616,29,38,1,6,2638145076845,1000000000000,2638145076845,1
1617,29,39,1,6,2400263683663,1000000000000,2400263683663,1
1618,29,40,1,6,622781572642,1000000000000,622781572642,1
1619,29,41,1,6,384900179460,1000000000000,384900179460,1
1620,29,43,1,6,384900179460,1000000000000,384900179460,1
1621,29,45,1,6,384900179460,1000000000000,384900179460,1
1622,29,46,1,6,622781572642,1000000000000,622781572642,1
1623,29,47,1,6,384900179460,1000000000000,384900179460,1
1624,29,50,1,6,1392581931561,1000000000000,1392581931561,1
1625,29,51,1,6,1392581931561,1000000000000,1392581931561,1
1626,29,52,1,6,1777482111021,1000000000000,1777482111021,1
1627,29,53,1,6,769800358920,1000000000000,769800358920,1
1628,29,54,1,6,769800358920,1000000000000,769800358920,1
1629,29,55,1,6,384900179460,1000000000000,384900179460,1
1630,29,56,1,6,622781572642,1000000000000,622781572642,1
1631,29,59,1,6,384900179460,1000000000000,384900179460,1
1632,30,0,1,6,3023045256305,1000000000000,3023045256305,1
1633,30,1,1,6,2638145076845,1000000000000,2638145076845,1
1634,30,2,1,6,3023045256305,1000000000000,3023045256305,1
1635,30,3,1,6,2638145076845,1000000000000,2638145076845,1
1636,30,4,1,6,2400263683663,1000000000000,2400263683663,1
1637,30,5,1,6,3023045256305,1000000000000,3023045256305,1
1638,30,6,1,6,2638145076845,1000000000000,2638145076845,1
1639,30,7,1,6,3023045256305,1000000000000,3023045256305,1
1640,30,8,1,6,2638145076845,1000000000000,2638145076845,1
1641,30,9,1,6,2400263683663,1000000000000,2400263683663,1
1642,30,10,1,6,2253244897385,1000000000000,2253244897385,1
1643,30,11,1,6,2253244897385,1000000000000,2253244897385,1
1644,30,12,1,6,1630463324743,1000000000000,1630463324743,1
1645,30,13,1,6,1245563145284,1000000000000,1245563145284,1
1646,30,14,1,6,1630463324743,1000000000000,1630463324743,1
1647,30,15,1,6,3023045256305,1000000000000,3023045256305,1
1648,30,16,1,6,3023045256305,1000000000000,3023045256305,1
1649,30,17,1,6,2638145076845,1000000000000,2638145076845,1
1650,30,18,1,6,2400263683663,1000000000000,2400263683663,1
1651,30,19,1,6,2638145076845,1000000000000,2638145076845,1
1652,30,20,1,6,2253244897385,1000000000000,2253244897385,1
1653,30,21,1,6,2253244897385,1000000000000,2253244897385,1
1654,30,22,1,6,1245563145284,1000000000000,1245563145284,1
1655,30,23,1,6,1630463324743,1000000000000,1630463324743,1
1656,30,24,1,6,1630463324743,1000000000000,1630463324743,1
1657,30,25,1,6,622781572642,1000000000000,622781572642,1
1658,30,26,1,6,384900179460,1000000000000,384900179460,1
1659,30,27,1,6,384900179460,1000000000000,384900179460,1
1660,30,30,1,6,1777482111021,1000000000000,1777482111021,1
1661,30,31,1,6,1392581931561,1000000000000,1392581931561,1
1662,30,32,1,6,769800358920,1000000000000,769800358920,1
1663,30,33,1,6,769800358920,1000000000000,769800358920,1
1664,30,34,1,6,1392581931561,1000000000000,1392581931561,1
1665,30,35,1,6,1777482111021,1000000000000,1777482111021,1
1666,30,36,1,6,1392581931561,1000000000000,1392581931561,1
1667,30,37,1,6,1392581931561,1000000000000,1392581931561,1
1668,30,38,1,6,769800358920,1000000000000,769800358920,1
1669,30,39,1,6,769800358920,1000000000000,769800358920,1
1670,30,41,1,6,384900179460,1000000000000,384900179460,1
1671,30,42,1,6,622781572642,1000000000000,622781572642,1
1672,30,44,1,6,384900179460,1000000000000,384900179460,1
1673,30,45,1,6,2253244897385,1000000000000,2253244897385,1
1674,30,46,1,6,2253244897385,1000000000000,2253244897385,1
1675,30,47,1,6,1630463324743,1000000000000,1630463324743,1
1676,30,48,1,6,1245563145284,1000000000000,1245563145284,1
1677,30,49,1,6,1630463324743,1000000000000,1630463324743,1
1678,30,50,1,6,622781572642,1000000000000,622781572642,1
1679,30,52,1,6,384900179460,1000000000000,384900179460,1
1680,30,54,1,6,384900179460,1000000000000,384900179460,1
1681,30,55,1,6,1777482111021,1000000000000,1777482111021,1
1682,30,56,1,6,1392581931561,1000000000000,1392581931561,1
1683,30,57,1,6,769800358920,1000000000000,769800358920,1
1684,30,58,1,6,1392581931561,1000000000000,1392581931561,1
1685,30,59,1,6,769800358920,1000000000000,769800358920,1
1686,31,0,1,6,2253244897385,1000000000000,2253244897385,1
1687,31,1,1,6,1630463324743,1000000000000,1630463324743,1
1688,31,2,1,6,2253244897385,1000000000000,2253244897385,1
1689,31,3,1,6,1630463324743,1000000000000,1630463324743,1
1690,31,4,1,6,1245563145284,1000000000000,1245563145284,1
1691,31,5,1,6,2638145076845,1000000000000,2638145076845,1
1692,31,6,1,6,2400263683663,1000000000000,2400263683663,1
1693,31,7,1,6,3023045256305,1000000000000,3023045256305,1
1694,31,8,1,6,3023045256305,1000000000000,3023045256305,1
1695,31,9,1,6,2638145076845,1000000000000,2638145076845,1
1696,31,10,1,6,1392581931561,1000000000000,1392581931561,1
1697,31,11,1,6,1777482111021,1000000000000,1777482111021,1
1698,31,12,1,6,1392581931561,1000000000000,1392581931561,1
1699,31,13,1,6,769800358920,1000000000000,769800358920,1
1700,31,14,1,6,769800358920,1000000000000,769800358920,1
1701,31,15,1,6,2638145076845,1000000000000,2638145076845,1
1702,31,16,1,6,3023045256305,1000000000000,3023045256305,1
1703,31,17,1,6,3023045256305,1000000000000,3023045256305,1
1704,31,18,1,6,2638145076845,1000000000000,2638145076845,1
1705,31,19,1,6,2400263683663,1000000000000,2400263683663,1
1706,31,20,1,6,3023045256305,1000000000000,3023045256305,1
1707,31,21,1,6,3023045256305,1000000000000,3023045256305,1
1708,31,22,1,6,2400263683663,1000000000000,2400263683663,1
1709,31,23,1,6,2638145076845,1000000000000,2638145076845,1
1710,31,24,1,6,2638145076845,1000000000000,2638145076845,1
1711,31,25,1,6,1777482111021,1000000000000,1777482111021,1
1712,31,26,1,6,1392581931561,1000000000000,1392581931561,1
1713,31,27,1,6,1392581931561,1000000000000,1392581931561,1
1714,31,28,1,6,769800358920,1000000000000,769800358920,1
1715,31,29,1,6,769800358920,1000000000000,769800358920,1
1716,31,30,1,6,2253244897385,1000000000000,2253244897385,1
1717,31,31,1,6,2253244897385,1000000000000,2253244897385,1
1718,31,32,1,6,1630463324743,1000000000000,1630463324743,1
1719,31,33,1,6,1245563145284,1000000000000,1245563145284,1
1720,31,34,1,6,1630463324743,1000000000000,1630463324743,1
1721,31,35,1,6,2253244897385,1000000000000,2253244897385,1
1722,31,36,1,6,1630463324743,1000000000000,1630463324743,1
1723,31,37,1,6,2253244897385,1000000000000,2253244897385,1
1724,31,38,1,6,1630463324743,1000000000000,1630463324743,1
1725,31,39,1,6,1245563145284,1000000000000,1245563145284,1
1726,31,40,1,6,384900179460,1000000000000,384900179460,1
1727,31,41,1,6,622781572642,1000000000000,622781572642,1
1728,31,42,1,6,384900179460,1000000000000,384900179460,1
1729,31,45,1,6,1392581931561,1000000000000,1392581931561,1
1730,31,46,1,6,1777482111021,1000000000000,1777482111021,1
1731,31,47,1,6,1392581931561,1000000000000,1392581931561,1
1732,31,48,1,6,769800358920,1000000000000,769800358920,1
1733,31,49,1,6,769800358920,1000000000000,769800358920,1
1734,31,50,1,6,384900179460,1000000000000,384900179460,1
1735,31,51,1,6,384900179460,1000000000000,384900179460,1
1736,31,52,1,6,622781572642,1000000000000,622781572642,1
1737,31,55,1,6,622781572642,1000000000000,622781572642,1
1738,31,56,1,6,384900179460,1000000000000,384900179460,1
1739,31,58,1,6,384900179460,1000000000000,384900179460,1
