section_id,path_id,fiber_row_id,step_index,component_id,raw_row_id,lower_addr,upper_addr,source0_addr,source1_addr,target_addr,coeff,coeff_square,interval_width,long_tens_gap_flag,zeta_interval_flag
2318,236,236,3,1,0,0,53,53,291,0,8,64,54,1,1
2319,236,236,4,1,0,0,53,53,291,0,8,64,54,1,1
2320,236,236,5,1,0,0,53,53,291,0,8,64,54,1,1
2321,236,236,6,1,0,0,53,53,291,0,8,64,54,1,1
2322,236,236,7,1,0,0,53,53,291,0,8,64,54,1,1
2323,236,236,8,1,0,0,53,53,291,0,8,64,54,1,1
2324,236,236,9,1,0,0,53,53,291,0,8,64,54,1,1
2325,236,236,10,1,0,0,53,53,291,0,8,64,54,1,1
2326,236,236,11,1,0,0,53,53,291,0,8,64,54,1,1
2327,236,236,12,1,0,0,53,53,291,0,8,64,54,1,1
2328,236,236,13,1,0,0,53,53,291,0,8,64,54,1,1
2329,236,236,14,1,0,0,53,53,291,0,8,64,54,1,1
2330,237,237,0,0,41694,45,114,114,753,45,2,4,70,1,1
2331,237,237,1,0,41694,45,114,114,753,45,2,4,70,1,1
2332,237,237,2,1,0,0,53,53,291,0,8,64,54,1,1
2333,237,237,3,1,0,0,53,53,291,0,8,64,54,1,1
2334,237,237,4,1,0,0,53,53,291,0,8,64,54,1,1
2335,237,237,5,1,0,0,53,53,291,0,8,64,54,1,1
2336,237,237,6,1,0,0,53,53,291,0,8,64,54,1,1
2337,237,237,7,1,0,0,53,53,291,0,8,64,54,1,1
2338,237,237,8,1,0,0,53,53,291,0,8,64,54,1,1
2339,237,237,9,1,0,0,53,53,291,0,8,64,54,1,1
2340,237,237,10,1,0,0,53,53,291,0,8,64,54,1,1
2341,237,237,11,1,0,0,53,53,291,0,8,64,54,1,1
2342,237,237,12,1,0,0,53,53,291,0,8,64,54,1,1
2343,237,237,13,1,0,0,53,53,291,0,8,64,54,1,1
2344,237,237,14,1,0,0,53,53,291,0,8,64,54,1,1
2345,238,238,0,0,41694,45,114,114,753,45,2,4,70,1,1
2346,238,238,1,1,0,0,53,53,291,0,8,64,54,1,1
2347,238,238,2,1,0,0,53,53,291,0,8,64,54,1,1
2348,238,238,3,1,0,0,53,53,291,0,8,64,54,1,1
2349,238,238,4,1,0,0,53,53,291,0,8,64,54,1,1
2350,238,238,5,1,0,0,53,53,291,0,8,64,54,1,1
2351,238,238,6,1,0,0,53,53,291,0,8,64,54,1,1
2352,238,238,7,1,0,0,53,53,291,0,8,64,54,1,1
2353,238,238,8,1,0,0,53,53,291,0,8,64,54,1,1
2354,238,238,9,1,0,0,53,53,291,0,8,64,54,1,1
2355,238,238,10,1,0,0,53,53,291,0,8,64,54,1,1
2356,238,238,11,1,0,0,53,53,291,0,8,64,54,1,1
2357,238,238,12,1,0,0,53,53,291,0,8,64,54,1,1
2358,238,238,13,1,0,0,53,53,291,0,8,64,54,1,1
2359,238,238,14,1,0,0,53,53,291,0,8,64,54,1,1
2360,239,239,0,1,0,0,53,53,291,0,8,64,54,1,1
2361,239,239,1,1,0,0,53,53,291,0,8,64,54,1,1
2362,239,239,2,1,0,0,53,53,291,0,8,64,54,1,1
2363,239,239,3,1,0,0,53,53,291,0,8,64,54,1,1
2364,239,239,4,1,0,0,53,53,291,0,8,64,54,1,1
2365,239,239,5,1,0,0,53,53,291,0,8,64,54,1,1
2366,239,239,6,1,0,0,53,53,291,0,8,64,54,1,1
2367,239,239,7,1,0,0,53,53,291,0,8,64,54,1,1
2368,239,239,8,1,0,0,53,53,291,0,8,64,54,1,1
2369,239,239,9,1,0,0,53,53,291,0,8,64,54,1,1
2370,239,239,10,1,0,0,53,53,291,0,8,64,54,1,1
2371,239,239,11,1,0,0,53,53,291,0,8,64,54,1,1
2372,239,239,12,1,0,0,53,53,291,0,8,64,54,1,1
2373,239,239,13,1,0,0,53,53,291,0,8,64,54,1,1
2374,239,239,14,1,0,0,53,53,291,0,8,64,54,1,1
2375,240,240,0,1,0,0,53,53,291,0,8,64,54,1,1
2376,240,240,1,1,0,0,53,53,291,0,8,64,54,1,1
2377,240,240,2,1,0,0,53,53,291,0,8,64,54,1,1
2378,240,240,3,1,0,0,53,53,291,0,8,64,54,1,1
2379,240,240,4,1,0,0,53,53,291,0,8,64,54,1,1
2380,240,240,5,1,0,0,53,53,291,0,8,64,54,1,1
2381,240,240,6,1,0,0,53,53,291,0,8,64,54,1,1
2382,240,240,7,1,0,0,53,53,291,0,8,64,54,1,1
2383,240,240,8,1,0,0,53,53,291,0,8,64,54,1,1
2384,240,240,9,1,0,0,53,53,291,0,8,64,54,1,1
2385,240,240,10,1,0,0,53,53,291,0,8,64,54,1,1
2386,240,240,11,1,0,0,53,53,291,0,8,64,54,1,1
2387,240,240,12,1,0,0,53,53,291,0,8,64,54,1,1
2388,240,240,13,1,0,0,53,53,291,0,8,64,54,1,1
2389,240,240,14,2,206848,139,171,171,291,139,2,4,33,1,1
2390,241,241,0,1,0,0,53,53,291,0,8,64,54,1,1
2391,241,241,1,1,0,0,53,53,291,0,8,64,54,1,1
2392,241,241,2,1,0,0,53,53,291,0,8,64,54,1,1
2393,241,241,3,1,0,0,53,53,291,0,8,64,54,1,1
2394,241,241,4,1,0,0,53,53,291,0,8,64,54,1,1
2395,241,241,5,1,0,0,53,53,291,0,8,64,54,1,1
2396,241,241,6,1,0,0,53,53,291,0,8,64,54,1,1
2397,241,241,7,1,0,0,53,53,291,0,8,64,54,1,1
2398,241,241,8,1,0,0,53,53,291,0,8,64,54,1,1
2399,241,241,9,1,0,0,53,53,291,0,8,64,54,1,1
2400,241,241,10,1,0,0,53,53,291,0,8,64,54,1,1
2401,241,241,11,1,0,0,53,53,291,0,8,64,54,1,1
2402,241,241,12,1,0,0,53,53,291,0,8,64,54,1,1
2403,241,241,13,2,206848,139,171,171,291,139,2,4,33,1,1
2404,241,241,14,2,206848,139,171,171,291,139,2,4,33,1,1
2405,242,242,0,1,0,0,53,53,291,0,8,64,54,1,1
2406,242,242,1,1,0,0,53,53,291,0,8,64,54,1,1
2407,242,242,2,1,0,0,53,53,291,0,8,64,54,1,1
2408,242,242,3,1,0,0,53,53,291,0,8,64,54,1,1
2409,242,242,4,1,0,0,53,53,291,0,8,64,54,1,1
2410,242,242,5,1,0,0,53,53,291,0,8,64,54,1,1
2411,242,242,6,1,0,0,53,53,291,0,8,64,54,1,1
2412,242,242,7,1,0,0,53,53,291,0,8,64,54,1,1
2413,242,242,8,1,0,0,53,53,291,0,8,64,54,1,1
2414,242,242,9,1,0,0,53,53,291,0,8,64,54,1,1
2415,242,242,10,1,0,0,53,53,291,0,8,64,54,1,1
2416,242,242,11,1,0,0,53,53,291,0,8,64,54,1,1
2417,242,242,12,2,206848,139,171,171,291,139,2,4,33,1,1
2418,242,242,13,2,206848,139,171,171,291,139,2,4,33,1,1
2419,242,242,14,2,206848,139,171,171,291,139,2,4,33,1,1
2420,243,243,0,1,0,0,53,53,291,0,8,64,54,1,1
2421,243,243,1,1,0,0,53,53,291,0,8,64,54,1,1
2422,243,243,2,1,0,0,53,53,291,0,8,64,54,1,1
2423,243,243,3,1,0,0,53,53,291,0,8,64,54,1,1
2424,243,243,4,1,0,0,53,53,291,0,8,64,54,1,1
2425,243,243,5,1,0,0,53,53,291,0,8,64,54,1,1
2426,243,243,6,1,0,0,53,53,291,0,8,64,54,1,1
2427,243,243,7,1,0,0,53,53,291,0,8,64,54,1,1
2428,243,243,8,1,0,0,53,53,291,0,8,64,54,1,1
2429,243,243,9,1,0,0,53,53,291,0,8,64,54,1,1
2430,243,243,10,1,0,0,53,53,291,0,8,64,54,1,1
2431,243,243,11,2,206848,139,171,171,291,139,2,4,33,1,1
2432,243,243,12,2,206848,139,171,171,291,139,2,4,33,1,1
2433,243,243,13,2,206848,139,171,171,291,139,2,4,33,1,1
2434,243,243,14,2,206848,139,171,171,291,139,2,4,33,1,1
2435,244,244,0,1,0,0,53,53,291,0,8,64,54,1,1
2436,244,244,1,1,0,0,53,53,291,0,8,64,54,1,1
2437,244,244,2,1,0,0,53,53,291,0,8,64,54,1,1
2438,244,244,3,1,0,0,53,53,291,0,8,64,54,1,1
2439,244,244,4,1,0,0,53,53,291,0,8,64,54,1,1
2440,244,244,5,1,0,0,53,53,291,0,8,64,54,1,1
2441,244,244,6,1,0,0,53,53,291,0,8,64,54,1,1
2442,244,244,7,1,0,0,53,53,291,0,8,64,54,1,1
2443,244,244,8,1,0,0,53,53,291,0,8,64,54,1,1
2444,244,244,9,1,0,0,53,53,291,0,8,64,54,1,1
2445,244,244,10,2,206848,139,171,171,291,139,2,4,33,1,1
2446,244,244,11,2,206848,139,171,171,291,139,2,4,33,1,1
2447,244,244,12,2,206848,139,171,171,291,139,2,4,33,1,1
2448,244,244,13,2,206848,139,171,171,291,139,2,4,33,1,1
2449,244,244,14,2,206848,139,171,171,291,139,2,4,33,1,1
2450,245,245,0,1,0,0,53,53,291,0,8,64,54,1,1
2451,245,245,1,1,0,0,53,53,291,0,8,64,54,1,1
2452,245,245,2,1,0,0,53,53,291,0,8,64,54,1,1
2453,245,245,3,1,0,0,53,53,291,0,8,64,54,1,1
2454,245,245,4,1,0,0,53,53,291,0,8,64,54,1,1
2455,245,245,5,1,0,0,53,53,291,0,8,64,54,1,1
2456,245,245,6,1,0,0,53,53,291,0,8,64,54,1,1
2457,245,245,7,1,0,0,53,53,291,0,8,64,54,1,1
2458,245,245,8,1,0,0,53,53,291,0,8,64,54,1,1
2459,245,245,9,2,206848,139,171,171,291,139,2,4,33,1,1
2460,245,245,10,2,206848,139,171,171,291,139,2,4,33,1,1
2461,245,245,11,2,206848,139,171,171,291,139,2,4,33,1,1
2462,245,245,12,2,206848,139,171,171,291,139,2,4,33,1,1
2463,245,245,13,2,206848,139,171,171,291,139,2,4,33,1,1
2464,245,245,14,2,206848,139,171,171,291,139,2,4,33,1,1
2465,246,246,0,1,0,0,53,53,291,0,8,64,54,1,1
2466,246,246,1,1,0,0,53,53,291,0,8,64,54,1,1
2467,246,246,2,1,0,0,53,53,291,0,8,64,54,1,1
2468,246,246,3,1,0,0,53,53,291,0,8,64,54,1,1
2469,246,246,4,1,0,0,53,53,291,0,8,64,54,1,1
2470,246,246,5,1,0,0,53,53,291,0,8,64,54,1,1
2471,246,246,6,1,0,0,53,53,291,0,8,64,54,1,1
2472,246,246,7,1,0,0,53,53,291,0,8,64,54,1,1
2473,246,246,8,2,206848,139,171,171,291,139,2,4,33,1,1
2474,246,246,9,2,206848,139,171,171,291,139,2,4,33,1,1
2475,246,246,10,2,206848,139,171,171,291,139,2,4,33,1,1
2476,246,246,11,2,206848,139,171,171,291,139,2,4,33,1,1
2477,246,246,12,2,206848,139,171,171,291,139,2,4,33,1,1
2478,246,246,13,2,206848,139,171,171,291,139,2,4,33,1,1
2479,246,246,14,2,206848,139,171,171,291,139,2,4,33,1,1
2480,247,247,0,1,0,0,53,53,291,0,8,64,54,1,1
2481,247,247,1,1,0,0,53,53,291,0,8,64,54,1,1
2482,247,247,2,1,0,0,53,53,291,0,8,64,54,1,1
2483,247,247,3,1,0,0,53,53,291,0,8,64,54,1,1
2484,247,247,4,1,0,0,53,53,291,0,8,64,54,1,1
2485,247,247,5,1,0,0,53,53,291,0,8,64,54,1,1
2486,247,247,6,1,0,0,53,53,291,0,8,64,54,1,1
2487,247,247,7,2,206848,139,171,171,291,139,2,4,33,1,1
2488,247,247,8,2,206848,139,171,171,291,139,2,4,33,1,1
2489,247,247,9,2,206848,139,171,171,291,139,2,4,33,1,1
2490,247,247,10,2,206848,139,171,171,291,139,2,4,33,1,1
2491,247,247,11,2,206848,139,171,171,291,139,2,4,33,1,1
2492,247,247,12,2,206848,139,171,171,291,139,2,4,33,1,1
2493,247,247,13,2,206848,139,171,171,291,139,2,4,33,1,1
2494,247,247,14,2,206848,139,171,171,291,139,2,4,33,1,1
2495,248,248,0,1,0,0,53,53,291,0,8,64,54,1,1
2496,248,248,1,1,0,0,53,53,291,0,8,64,54,1,1
2497,248,248,2,1,0,0,53,53,291,0,8,64,54,1,1
2498,248,248,3,1,0,0,53,53,291,0,8,64,54,1,1
2499,248,248,4,1,0,0,53,53,291,0,8,64,54,1,1
2500,248,248,5,1,0,0,53,53,291,0,8,64,54,1,1
2501,248,248,6,2,206848,139,171,171,291,139,2,4,33,1,1
2502,248,248,7,2,206848,139,171,171,291,139,2,4,33,1,1
2503,248,248,8,2,206848,139,171,171,291,139,2,4,33,1,1
2504,248,248,9,2,206848,139,171,171,291,139,2,4,33,1,1
2505,248,248,10,2,206848,139,171,171,291,139,2,4,33,1,1
2506,248,248,11,2,206848,139,171,171,291,139,2,4,33,1,1
2507,248,248,12,2,206848,139,171,171,291,139,2,4,33,1,1
2508,248,248,13,2,206848,139,171,171,291,139,2,4,33,1,1
2509,248,248,14,2,206848,139,171,171,291,139,2,4,33,1,1
2510,249,249,0,1,0,0,53,53,291,0,8,64,54,1,1
2511,249,249,1,1,0,0,53,53,291,0,8,64,54,1,1
2512,249,249,2,1,0,0,53,53,291,0,8,64,54,1,1
2513,249,249,3,1,0,0,53,53,291,0,8,64,54,1,1
2514,249,249,4,1,0,0,53,53,291,0,8,64,54,1,1
2515,249,249,5,2,206848,139,171,171,291,139,2,4,33,1,1
2516,249,249,6,2,206848,139,171,171,291,139,2,4,33,1,1
2517,249,249,7,2,206848,139,171,171,291,139,2,4,33,1,1
2518,249,249,8,2,206848,139,171,171,291,139,2,4,33,1,1
2519,249,249,9,2,206848,139,171,171,291,139,2,4,33,1,1
2520,249,249,10,2,206848,139,171,171,291,139,2,4,33,1,1
2521,249,249,11,2,206848,139,171,171,291,139,2,4,33,1,1
2522,249,249,12,2,206848,139,171,171,291,139,2,4,33,1,1
2523,249,249,13,2,206848,139,171,171,291,139,2,4,33,1,1
2524,249,249,14,2,206848,139,171,171,291,139,2,4,33,1,1
2525,250,250,0,1,0,0,53,53,291,0,8,64,54,1,1
2526,250,250,1,1,0,0,53,53,291,0,8,64,54,1,1
2527,250,250,2,1,0,0,53,53,291,0,8,64,54,1,1
2528,250,250,3,1,0,0,53,53,291,0,8,64,54,1,1
2529,250,250,4,2,206848,139,171,171,291,139,2,4,33,1,1
2530,250,250,5,2,206848,139,171,171,291,139,2,4,33,1,1
2531,250,250,6,2,206848,139,171,171,291,139,2,4,33,1,1
2532,250,250,7,2,206848,139,171,171,291,139,2,4,33,1,1
2533,250,250,8,2,206848,139,171,171,291,139,2,4,33,1,1
2534,250,250,9,2,206848,139,171,171,291,139,2,4,33,1,1
2535,250,250,10,2,206848,139,171,171,291,139,2,4,33,1,1
2536,250,250,11,2,206848,139,171,171,291,139,2,4,33,1,1
2537,250,250,12,2,206848,139,171,171,291,139,2,4,33,1,1
2538,250,250,13,2,206848,139,171,171,291,139,2,4,33,1,1
2539,250,250,14,2,206848,139,171,171,291,139,2,4,33,1,1
2540,251,251,0,1,0,0,53,53,291,0,8,64,54,1,1
2541,251,251,1,1,0,0,53,53,291,0,8,64,54,1,1
2542,251,251,2,1,0,0,53,53,291,0,8,64,54,1,1
2543,251,251,3,2,206848,139,171,171,291,139,2,4,33,1,1
2544,251,251,4,2,206848,139,171,171,291,139,2,4,33,1,1
2545,251,251,5,2,206848,139,171,171,291,139,2,4,33,1,1
2546,251,251,6,2,206848,139,171,171,291,139,2,4,33,1,1
2547,251,251,7,2,206848,139,171,171,291,139,2,4,33,1,1
2548,251,251,8,2,206848,139,171,171,291,139,2,4,33,1,1
2549,251,251,9,2,206848,139,171,171,291,139,2,4,33,1,1
2550,251,251,10,2,206848,139,171,171,291,139,2,4,33,1,1
2551,251,251,11,2,206848,139,171,171,291,139,2,4,33,1,1
2552,251,251,12,2,206848,139,171,171,291,139,2,4,33,1,1
2553,251,251,13,2,206848,139,171,171,291,139,2,4,33,1,1
2554,251,251,14,2,206848,139,171,171,291,139,2,4,33,1,1
2555,252,252,0,1,0,0,53,53,291,0,8,64,54,1,1
2556,252,252,1,1,0,0,53,53,291,0,8,64,54,1,1
2557,252,252,2,2,206848,139,171,171,291,139,2,4,33,1,1
2558,252,252,3,2,206848,139,171,171,291,139,2,4,33,1,1
2559,252,252,4,2,206848,139,171,171,291,139,2,4,33,1,1
2560,252,252,5,2,206848,139,171,171,291,139,2,4,33,1,1
2561,252,252,6,2,206848,139,171,171,291,139,2,4,33,1,1
2562,252,252,7,2,206848,139,171,171,291,139,2,4,33,1,1
2563,252,252,8,2,206848,139,171,171,291,139,2,4,33,1,1
2564,252,252,9,2,206848,139,171,171,291,139,2,4,33,1,1
2565,252,252,10,2,206848,139,171,171,291,139,2,4,33,1,1
2566,252,252,11,2,206848,139,171,171,291,139,2,4,33,1,1
2567,252,252,12,2,206848,139,171,171,291,139,2,4,33,1,1
2568,252,252,13,2,206848,139,171,171,291,139,2,4,33,1,1
2569,252,252,14,2,206848,139,171,171,291,139,2,4,33,1,1
2570,253,253,0,1,0,0,53,53,291,0,8,64,54,1,1
2571,253,253,1,2,206848,139,171,171,291,139,2,4,33,1,1
2572,253,253,2,2,206848,139,171,171,291,139,2,4,33,1,1
2573,253,253,3,2,206848,139,171,171,291,139,2,4,33,1,1
2574,253,253,4,2,206848,139,171,171,291,139,2,4,33,1,1
2575,253,253,5,2,206848,139,171,171,291,139,2,4,33,1,1
2576,253,253,6,2,206848,139,171,171,291,139,2,4,33,1,1
2577,253,253,7,2,206848,139,171,171,291,139,2,4,33,1,1
2578,253,253,8,2,206848,139,171,171,291,139,2,4,33,1,1
2579,253,253,9,2,206848,139,171,171,291,139,2,4,33,1,1
2580,253,253,10,2,206848,139,171,171,291,139,2,4,33,1,1
2581,253,253,11,2,206848,139,171,171,291,139,2,4,33,1,1
2582,253,253,12,2,206848,139,171,171,291,139,2,4,33,1,1
2583,253,253,13,2,206848,139,171,171,291,139,2,4,33,1,1
2584,253,253,14,2,206848,139,171,171,291,139,2,4,33,1,1
2585,254,254,0,2,206848,139,171,171,291,139,2,4,33,1,1
2586,254,254,1,2,206848,139,171,171,291,139,2,4,33,1,1
2587,254,254,2,2,206848,139,171,171,291,139,2,4,33,1,1
2588,254,254,3,2,206848,139,171,171,291,139,2,4,33,1,1
2589,254,254,4,2,206848,139,171,171,291,139,2,4,33,1,1
2590,254,254,5,2,206848,139,171,171,291,139,2,4,33,1,1
2591,254,254,6,2,206848,139,171,171,291,139,2,4,33,1,1
2592,254,254,7,2,206848,139,171,171,291,139,2,4,33,1,1
2593,254,254,8,2,206848,139,171,171,291,139,2,4,33,1,1
2594,254,254,9,2,206848,139,171,171,291,139,2,4,33,1,1
2595,254,254,10,2,206848,139,171,171,291,139,2,4,33,1,1
2596,254,254,11,2,206848,139,171,171,291,139,2,4,33,1,1
2597,254,254,12,2,206848,139,171,171,291,139,2,4,33,1,1
2598,254,254,13,2,206848,139,171,171,291,139,2,4,33,1,1
2599,254,254,14,2,206848,139,171,171,291,139,2,4,33,1,1
2600,255,255,0,0,41694,45,114,114,753,45,2,4,70,1,1
2601,255,255,1,0,41694,45,114,114,753,45,2,4,70,1,1
2602,255,255,2,0,41694,45,114,114,753,45,2,4,70,1,1
2603,255,255,3,0,41694,45,114,114,753,45,2,4,70,1,1
2604,255,255,4,0,41694,45,114,114,753,45,2,4,70,1,1
2605,255,255,5,0,41694,45,114,114,753,45,2,4,70,1,1
2606,255,255,6,0,41694,45,114,114,753,45,2,4,70,1,1
2607,255,255,7,0,41694,45,114,114,753,45,2,4,70,1,1
2608,255,255,8,0,41694,45,114,114,753,45,2,4,70,1,1
2609,255,255,9,0,41694,45,114,114,753,45,2,4,70,1,1
2610,255,255,10,0,41694,45,114,114,753,45,2,4,70,1,1
2611,255,255,11,0,41694,45,114,114,753,45,2,4,70,1,1
2612,255,255,12,0,41694,45,114,114,753,45,2,4,70,1,1
2613,255,255,13,0,41694,45,114,114,753,45,2,4,70,1,1
2614,255,255,14,0,41694,45,114,114,753,45,2,4,70,1,1
2615,255,255,15,0,41694,45,114,114,753,45,2,4,70,1,1
2616,256,256,0,0,41694,45,114,114,753,45,2,4,70,1,1
2617,256,256,1,0,41694,45,114,114,753,45,2,4,70,1,1
2618,256,256,2,0,41694,45,114,114,753,45,2,4,70,1,1
2619,256,256,3,0,41694,45,114,114,753,45,2,4,70,1,1
2620,256,256,4,0,41694,45,114,114,753,45,2,4,70,1,1
2621,256,256,5,0,41694,45,114,114,753,45,2,4,70,1,1
2622,256,256,6,0,41694,45,114,114,753,45,2,4,70,1,1
2623,256,256,7,0,41694,45,114,114,753,45,2,4,70,1,1
2624,256,256,8,0,41694,45,114,114,753,45,2,4,70,1,1
2625,256,256,9,0,41694,45,114,114,753,45,2,4,70,1,1
2626,256,256,10,0,41694,45,114,114,753,45,2,4,70,1,1
2627,256,256,11,0,41694,45,114,114,753,45,2,4,70,1,1
2628,256,256,12,0,41694,45,114,114,753,45,2,4,70,1,1
2629,256,256,13,0,41694,45,114,114,753,45,2,4,70,1,1
2630,256,256,14,0,41694,45,114,114,753,45,2,4,70,1,1
2631,256,256,15,1,0,0,53,53,291,0,8,64,54,1,1
2632,257,257,0,0,41694,45,114,114,753,45,2,4,70,1,1
2633,257,257,1,0,41694,45,114,114,753,45,2,4,70,1,1
2634,257,257,2,0,41694,45,114,114,753,45,2,4,70,1,1
2635,257,257,3,0,41694,45,114,114,753,45,2,4,70,1,1
2636,257,257,4,0,41694,45,114,114,753,45,2,4,70,1,1
2637,257,257,5,0,41694,45,114,114,753,45,2,4,70,1,1
2638,257,257,6,0,41694,45,114,114,753,45,2,4,70,1,1
2639,257,257,7,0,41694,45,114,114,753,45,2,4,70,1,1
2640,257,257,8,0,41694,45,114,114,753,45,2,4,70,1,1
2641,257,257,9,0,41694,45,114,114,753,45,2,4,70,1,1
2642,257,257,10,0,41694,45,114,114,753,45,2,4,70,1,1
2643,257,257,11,0,41694,45,114,114,753,45,2,4,70,1,1
2644,257,257,12,0,41694,45,114,114,753,45,2,4,70,1,1
2645,257,257,13,0,41694,45,114,114,753,45,2,4,70,1,1
2646,257,257,14,1,0,0,53,53,291,0,8,64,54,1,1
2647,257,257,15,1,0,0,53,53,291,0,8,64,54,1,1
2648,258,258,0,0,41694,45,114,114,753,45,2,4,70,1,1
2649,258,258,1,0,41694,45,114,114,753,45,2,4,70,1,1
2650,258,258,2,0,41694,45,114,114,753,45,2,4,70,1,1
2651,258,258,3,0,41694,45,114,114,753,45,2,4,70,1,1
2652,258,258,4,0,41694,45,114,114,753,45,2,4,70,1,1
2653,258,258,5,0,41694,45,114,114,753,45,2,4,70,1,1
2654,258,258,6,0,41694,45,114,114,753,45,2,4,70,1,1
2655,258,258,7,0,41694,45,114,114,753,45,2,4,70,1,1
2656,258,258,8,0,41694,45,114,114,753,45,2,4,70,1,1
2657,258,258,9,0,41694,45,114,114,753,45,2,4,70,1,1
2658,258,258,10,0,41694,45,114,114,753,45,2,4,70,1,1
2659,258,258,11,0,41694,45,114,114,753,45,2,4,70,1,1
2660,258,258,12,0,41694,45,114,114,753,45,2,4,70,1,1
2661,258,258,13,1,0,0,53,53,291,0,8,64,54,1,1
2662,258,258,14,1,0,0,53,53,291,0,8,64,54,1,1
2663,258,258,15,1,0,0,53,53,291,0,8,64,54,1,1
2664,259,259,0,0,41694,45,114,114,753,45,2,4,70,1,1
2665,259,259,1,0,41694,45,114,114,753,45,2,4,70,1,1
2666,259,259,2,0,41694,45,114,114,753,45,2,4,70,1,1
2667,259,259,3,0,41694,45,114,114,753,45,2,4,70,1,1
2668,259,259,4,0,41694,45,114,114,753,45,2,4,70,1,1
2669,259,259,5,0,41694,45,114,114,753,45,2,4,70,1,1
2670,259,259,6,0,41694,45,114,114,753,45,2,4,70,1,1
2671,259,259,7,0,41694,45,114,114,753,45,2,4,70,1,1
2672,259,259,8,0,41694,45,114,114,753,45,2,4,70,1,1
2673,259,259,9,0,41694,45,114,114,753,45,2,4,70,1,1
2674,259,259,10,0,41694,45,114,114,753,45,2,4,70,1,1
2675,259,259,11,0,41694,45,114,114,753,45,2,4,70,1,1
2676,259,259,12,1,0,0,53,53,291,0,8,64,54,1,1
2677,259,259,13,1,0,0,53,53,291,0,8,64,54,1,1
2678,259,259,14,1,0,0,53,53,291,0,8,64,54,1,1
2679,259,259,15,1,0,0,53,53,291,0,8,64,54,1,1
2680,260,260,0,0,41694,45,114,114,753,45,2,4,70,1,1
2681,260,260,1,0,41694,45,114,114,753,45,2,4,70,1,1
2682,260,260,2,0,41694,45,114,114,753,45,2,4,70,1,1
2683,260,260,3,0,41694,45,114,114,753,45,2,4,70,1,1
2684,260,260,4,0,41694,45,114,114,753,45,2,4,70,1,1
2685,260,260,5,0,41694,45,114,114,753,45,2,4,70,1,1
2686,260,260,6,0,41694,45,114,114,753,45,2,4,70,1,1
2687,260,260,7,0,41694,45,114,114,753,45,2,4,70,1,1
2688,260,260,8,0,41694,45,114,114,753,45,2,4,70,1,1
2689,260,260,9,0,41694,45,114,114,753,45,2,4,70,1,1
2690,260,260,10,0,41694,45,114,114,753,45,2,4,70,1,1
2691,260,260,11,1,0,0,53,53,291,0,8,64,54,1,1
2692,260,260,12,1,0,0,53,53,291,0,8,64,54,1,1
2693,260,260,13,1,0,0,53,53,291,0,8,64,54,1,1
2694,260,260,14,1,0,0,53,53,291,0,8,64,54,1,1
2695,260,260,15,1,0,0,53,53,291,0,8,64,54,1,1
2696,261,261,0,0,41694,45,114,114,753,45,2,4,70,1,1
2697,261,261,1,0,41694,45,114,114,753,45,2,4,70,1,1
2698,261,261,2,0,41694,45,114,114,753,45,2,4,70,1,1
2699,261,261,3,0,41694,45,114,114,753,45,2,4,70,1,1
2700,261,261,4,0,41694,45,114,114,753,45,2,4,70,1,1
2701,261,261,5,0,41694,45,114,114,753,45,2,4,70,1,1
2702,261,261,6,0,41694,45,114,114,753,45,2,4,70,1,1
2703,261,261,7,0,41694,45,114,114,753,45,2,4,70,1,1
2704,261,261,8,0,41694,45,114,114,753,45,2,4,70,1,1
2705,261,261,9,0,41694,45,114,114,753,45,2,4,70,1,1
2706,261,261,10,1,0,0,53,53,291,0,8,64,54,1,1
2707,261,261,11,1,0,0,53,53,291,0,8,64,54,1,1
2708,261,261,12,1,0,0,53,53,291,0,8,64,54,1,1
2709,261,261,13,1,0,0,53,53,291,0,8,64,54,1,1
2710,261,261,14,1,0,0,53,53,291,0,8,64,54,1,1
2711,261,261,15,1,0,0,53,53,291,0,8,64,54,1,1
2712,262,262,0,0,41694,45,114,114,753,45,2,4,70,1,1
2713,262,262,1,0,41694,45,114,114,753,45,2,4,70,1,1
2714,262,262,2,0,41694,45,114,114,753,45,2,4,70,1,1
2715,262,262,3,0,41694,45,114,114,753,45,2,4,70,1,1
2716,262,262,4,0,41694,45,114,114,753,45,2,4,70,1,1
2717,262,262,5,0,41694,45,114,114,753,45,2,4,70,1,1
2718,262,262,6,0,41694,45,114,114,753,45,2,4,70,1,1
2719,262,262,7,0,41694,45,114,114,753,45,2,4,70,1,1
2720,262,262,8,0,41694,45,114,114,753,45,2,4,70,1,1
2721,262,262,9,1,0,0,53,53,291,0,8,64,54,1,1
2722,262,262,10,1,0,0,53,53,291,0,8,64,54,1,1
2723,262,262,11,1,0,0,53,53,291,0,8,64,54,1,1
2724,262,262,12,1,0,0,53,53,291,0,8,64,54,1,1
2725,262,262,13,1,0,0,53,53,291,0,8,64,54,1,1
2726,262,262,14,1,0,0,53,53,291,0,8,64,54,1,1
2727,262,262,15,1,0,0,53,53,291,0,8,64,54,1,1
2728,263,263,0,0,41694,45,114,114,753,45,2,4,70,1,1
2729,263,263,1,0,41694,45,114,114,753,45,2,4,70,1,1
2730,263,263,2,0,41694,45,114,114,753,45,2,4,70,1,1
2731,263,263,3,0,41694,45,114,114,753,45,2,4,70,1,1
