virtual_graft_cell_id,word_length,word_symbol_0_id,word_symbol_1_id,word_symbol_2_id,word_symbol_3_id,word_symbol_4_id,word_symbol_5_id,word_symbol_6_id,word_symbol_7_id,word_symbol_8_id,word_symbol_9_id,word_symbol_10_id,word_symbol_11_id,word_symbol_12_id,word_symbol_13_id,word_symbol_14_id,word_symbol_15_id,left_edit_radius,right_edit_radius,trace_node_count,trace_node_0_id,trace_node_1_id,trace_node_2_id,trace_node_3_id,trace_node_4_id,trace_node_5_id,trace_node_6_id,trace_node_7_id,trace_node_8_id,trace_node_9_id,trace_node_10_id,trace_node_11_id,trace_node_12_id,trace_node_13_id,trace_node_14_id,trace_node_15_id,trace_node_16_id,trace_node_17_id,trace_node_18_id,trace_node_19_id,metric_gromov_delta_twice,trace_signature_total_variation,first_return_closed_path_count,normalized_tail_template_count,template_lift_count_min,template_lift_count_max,all_four_lift_flag,tail_entry_9_path_count,tail_entry_10_path_count,tail_entry_11_path_count,tail_entry_13_path_count,virtual_31_28_admissible_flag,virtual_50_34_admissible_flag,adjacent_native_component_count,adjacent_native_component_mask,adjacent_left_component_flag,adjacent_right_component_flag,left_right_bridge_flag,direct_boundary_bridge_flag,closed_ge24_template_ge6_flag,clear_flag,exact24_six_all_four_flag
280,12,2,1,4,5,5,2,1,5,2,1,4,5,-1,-1,-1,-1,3,3,11,48,42,27,28,34,54,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,213,16,2,8,8,0,0,0,16,0,1,1,0,0,0,0,0,0,0,0,0
281,12,2,1,4,5,5,2,2,5,2,1,4,5,-1,-1,-1,-1,3,3,12,48,42,27,28,34,54,45,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,213,60,3,20,20,0,0,20,40,0,1,1,0,0,0,0,0,0,0,0,0
282,12,2,1,4,5,5,2,5,5,2,1,4,5,-1,-1,-1,-1,2,2,11,48,42,27,28,34,54,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,213,60,9,4,8,0,24,4,8,24,1,1,0,0,0,0,0,0,1,0,0
283,12,2,1,5,2,1,4,5,5,2,1,4,5,-1,-1,-1,-1,99,3,12,48,42,27,29,28,34,54,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,213,12,6,2,2,0,6,2,4,0,1,1,0,0,0,0,0,0,0,0,0
284,12,2,1,5,5,1,2,5,5,2,1,4,5,-1,-1,-1,-1,2,2,11,48,42,27,29,35,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,213,45,9,3,6,0,18,3,6,18,1,1,0,0,0,0,0,0,1,0,0
285,13,2,1,4,5,1,4,5,5,2,1,4,5,2,-1,-1,-1,3,3,11,48,42,27,28,34,54,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,213,24,6,4,4,1,0,16,8,0,1,1,1,1,1,0,0,0,1,1,1
286,13,2,1,4,5,1,4,5,5,2,5,1,4,5,-1,-1,-1,3,3,10,48,42,27,28,34,54,45,29,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,213,4,1,4,4,1,0,0,4,0,1,1,1,1,1,0,0,0,0,0,0
287,13,2,1,4,5,5,1,1,5,5,2,1,4,5,-1,-1,-1,3,3,14,48,42,27,28,34,54,35,25,35,45,29,28,34,44,-1,-1,-1,-1,-1,-1,2,213,84,7,12,12,0,36,12,0,36,1,1,0,0,0,0,0,0,1,0,0
288,13,2,1,4,5,5,2,2,5,5,2,1,4,5,-1,-1,-1,3,3,13,48,42,27,28,34,54,45,39,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,213,300,9,20,40,0,120,20,40,120,1,1,0,0,0,0,0,0,1,0,0
289,13,2,1,4,5,5,2,5,2,5,2,1,4,5,-1,-1,-1,3,3,14,48,42,27,28,34,54,45,39,45,39,29,28,34,44,-1,-1,-1,-1,-1,-1,2,213,12,3,4,4,1,0,4,8,0,1,1,0,0,0,0,0,0,0,0,0
290,13,2,1,4,5,5,2,5,5,2,1,4,5,2,-1,-1,-1,3,3,11,48,42,27,28,34,54,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,213,120,6,20,20,0,0,80,40,0,1,1,0,0,0,0,0,0,1,0,0
291,13,2,1,4,5,5,2,5,5,2,5,1,4,5,-1,-1,-1,3,3,10,48,42,27,28,34,54,45,29,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,213,20,1,20,20,0,0,0,20,0,1,1,0,0,0,0,0,0,0,0,0
292,13,2,1,5,4,4,5,2,5,5,2,1,4,5,-1,-1,-1,3,3,7,48,42,27,29,34,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,213,60,9,4,8,0,24,4,8,24,1,1,0,0,0,0,0,0,1,0,0
293,13,2,1,5,5,1,2,5,2,5,2,1,4,5,-1,-1,-1,3,3,13,48,42,27,29,35,29,39,45,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,213,9,3,3,3,0,0,3,6,0,1,1,0,0,0,0,0,0,0,0,0
294,13,2,1,5,5,1,2,5,5,2,1,4,5,2,-1,-1,-1,3,3,11,48,42,27,29,35,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,213,90,6,15,15,0,0,60,30,0,1,1,0,0,0,0,0,0,1,0,0
295,14,2,1,3,4,1,5,4,4,5,5,2,1,4,5,-1,-1,3,99,12,48,42,27,31,34,53,54,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,213,96,6,16,16,0,48,16,32,0,1,1,0,0,0,0,0,0,1,0,0
296,14,2,1,5,2,5,5,1,2,5,5,2,1,4,5,-1,-1,3,99,12,48,42,27,29,45,35,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,213,45,9,3,6,0,18,3,6,18,1,1,0,0,0,0,0,0,1,0,0
297,14,2,1,5,4,4,5,2,2,5,5,2,1,4,5,-1,-1,3,99,7,48,42,27,29,34,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,213,300,9,20,40,0,120,20,40,120,1,1,0,0,0,0,0,0,1,0,0
298,14,2,1,5,4,4,5,5,2,5,5,2,1,4,5,-1,-1,3,99,12,48,42,27,29,34,53,54,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,213,120,9,8,16,0,48,8,16,48,1,1,0,0,0,0,0,0,1,0,0
299,14,2,1,5,5,2,5,1,2,5,5,2,1,4,5,-1,-1,3,99,12,48,42,27,29,35,45,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,213,45,9,3,6,0,18,3,6,18,1,1,0,0,0,0,0,0,1,0,0
300,15,2,1,5,4,4,5,2,1,2,5,5,2,1,4,5,-1,3,99,7,48,42,27,29,34,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,213,124,9,4,16,0,48,4,24,48,1,1,0,0,0,0,0,0,1,0,0
301,16,2,1,3,4,5,5,4,3,1,2,5,5,2,1,4,5,3,99,15,48,42,27,31,50,54,50,31,27,29,45,29,28,34,44,-1,-1,-1,-1,-1,2,213,552,9,24,72,0,216,24,96,216,1,1,0,0,0,0,0,0,1,0,0
302,11,2,1,4,5,5,2,5,5,1,4,5,-1,-1,-1,-1,-1,3,3,10,48,42,27,28,34,54,45,35,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,215,20,5,4,4,1,0,8,12,0,1,1,0,0,0,0,0,0,0,0,0
303,11,2,1,5,5,1,2,5,5,1,4,5,-1,-1,-1,-1,-1,3,3,10,48,42,27,29,35,29,45,35,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,215,15,5,3,3,0,0,6,9,0,1,1,0,0,0,0,0,0,0,0,0
304,14,2,1,3,4,5,5,2,1,5,2,1,3,4,5,-1,-1,3,99,12,48,42,27,31,50,54,45,29,27,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,2,217,64,4,16,16,0,0,64,0,0,1,1,0,0,0,0,0,0,0,0,0
305,14,2,1,3,4,5,5,2,5,5,2,1,3,4,5,-1,-1,2,99,12,48,42,27,31,50,54,45,29,27,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,2,217,240,6,40,40,0,0,160,80,0,1,1,0,0,0,0,0,0,1,0,0
306,15,2,1,3,4,5,5,2,2,5,5,2,1,3,4,5,-1,3,99,14,48,42,27,31,50,54,45,39,45,29,27,31,50,44,-1,-1,-1,-1,-1,-1,2,217,1200,6,200,200,0,0,800,400,0,1,1,0,0,0,0,0,0,1,0,0
307,15,2,1,3,4,5,5,2,5,5,2,1,3,4,5,2,-1,3,99,12,48,42,27,31,50,54,45,29,27,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,2,217,480,8,40,80,0,0,0,160,0,1,1,0,0,0,0,0,0,1,0,0
308,14,2,1,3,4,5,5,1,3,4,5,2,1,4,5,-1,-1,3,99,11,48,42,27,31,50,54,35,32,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,219,48,3,16,16,0,0,0,0,48,1,1,1,1,1,0,0,0,0,0,0
309,14,2,1,3,4,5,5,4,1,2,5,2,1,4,5,-1,-1,3,99,14,48,42,27,31,50,54,34,28,29,39,29,28,34,44,-1,-1,-1,-1,-1,-1,2,219,48,3,12,24,0,0,24,24,0,1,1,0,0,0,0,0,0,0,0,0
310,15,2,1,3,4,5,5,2,5,5,2,5,1,3,4,5,-1,3,99,12,48,42,27,31,50,54,45,29,32,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,2,219,80,2,40,40,0,0,80,0,0,1,1,0,0,0,0,0,0,0,0,0
311,15,2,1,3,4,5,5,4,1,2,5,5,2,1,4,5,-1,2,99,14,48,42,27,31,50,54,34,28,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,2,219,276,9,12,36,0,108,12,48,108,1,1,0,0,0,0,0,0,1,0,0
312,16,2,1,3,4,5,5,4,1,2,5,2,5,2,1,4,5,3,99,16,48,42,27,31,50,54,34,28,29,39,45,39,29,28,34,44,-1,-1,-1,-1,2,219,48,3,12,24,0,0,24,24,0,1,1,0,0,0,0,0,0,0,0,0
313,16,2,1,3,4,5,5,4,1,2,5,5,2,1,4,5,2,3,99,14,48,42,27,31,50,54,34,28,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,2,219,552,6,84,96,0,0,384,168,0,1,1,0,0,0,0,0,0,1,0,0
314,16,2,1,3,4,5,5,4,1,2,5,5,2,5,1,4,5,3,99,13,48,42,27,31,50,54,34,28,29,45,29,34,44,-1,-1,-1,-1,-1,-1,-1,2,219,84,1,84,84,0,0,0,84,0,1,1,0,0,0,0,0,0,0,0,0
315,16,2,1,3,4,5,5,4,1,5,2,5,5,2,1,4,5,3,99,13,48,42,27,31,50,54,34,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,219,84,7,12,12,0,36,12,0,36,1,1,0,0,0,0,0,0,1,0,0
316,13,2,1,3,4,5,5,2,5,5,1,3,4,5,-1,-1,-1,3,99,12,48,42,27,31,50,54,45,35,32,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,2,221,80,6,8,16,0,32,16,0,32,1,1,0,0,0,0,0,0,1,0,0
317,14,2,1,3,4,5,5,4,1,2,5,5,1,4,5,-1,-1,3,99,13,48,42,27,31,50,54,34,28,29,45,35,34,44,-1,-1,-1,-1,-1,-1,-1,2,221,84,5,12,24,0,0,48,36,0,1,1,0,0,0,0,0,0,0,0,0
318,14,2,1,3,4,5,5,4,1,5,5,2,1,4,5,-1,-1,3,99,13,48,42,27,31,50,54,34,35,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,221,84,7,12,12,0,36,12,0,36,1,1,0,0,0,0,0,0,1,0,0
319,10,2,1,4,4,1,2,5,1,4,5,-1,-1,-1,-1,-1,-1,99,3,9,48,42,27,28,33,28,29,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,16,2,8,8,0,0,0,8,0,1,1,1,1,1,0,0,0,0,0,0
320,10,2,1,4,4,5,5,2,1,4,5,-1,-1,-1,-1,-1,-1,99,3,12,48,42,27,28,33,53,54,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,223,36,6,6,6,0,18,6,12,0,1,1,0,0,0,0,0,0,1,0,0
321,11,2,1,4,4,5,2,5,2,1,4,5,-1,-1,-1,-1,-1,3,3,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,18,3,6,6,0,0,6,12,0,1,1,0,0,0,0,0,0,0,0,0
322,11,2,1,4,4,5,2,5,5,1,4,5,-1,-1,-1,-1,-1,3,3,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,30,5,6,6,0,0,12,18,0,1,1,0,0,0,0,0,0,0,0,0
323,11,2,1,4,4,5,2,5,5,2,1,5,-1,-1,-1,-1,-1,3,3,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,60,10,6,6,0,0,30,30,0,1,1,0,0,0,0,0,0,1,0,0
324,12,2,1,4,4,1,1,4,5,2,1,4,5,-1,-1,-1,-1,99,3,8,48,42,27,28,33,24,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,72,3,24,24,0,0,0,0,72,1,1,0,0,0,0,0,0,0,0,0
325,12,2,1,4,4,1,1,5,5,2,1,4,5,-1,-1,-1,-1,3,2,13,48,42,27,28,33,24,25,35,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,223,112,7,16,16,0,48,16,0,48,1,1,0,0,0,0,0,0,1,0,0
326,12,2,1,4,4,5,1,4,5,2,1,4,5,-1,-1,-1,-1,3,99,8,48,42,27,28,33,53,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,18,3,6,6,0,0,0,0,18,1,1,1,1,1,0,0,0,0,0,0
327,12,2,1,4,4,5,2,1,5,2,1,4,5,-1,-1,-1,-1,3,3,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,24,2,12,12,0,0,0,24,0,1,1,0,0,0,0,0,0,0,0,0
328,12,2,1,4,4,5,2,2,5,2,1,4,5,-1,-1,-1,-1,3,3,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,90,3,30,30,0,0,30,60,0,1,1,0,0,0,0,0,0,0,0,0
329,12,2,1,4,4,5,2,2,5,5,1,4,5,-1,-1,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,150,5,30,30,0,0,60,90,0,1,1,0,0,0,0,0,0,0,0,0
330,12,2,1,4,4,5,2,2,5,5,2,1,5,-1,-1,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,300,10,30,30,0,0,150,150,0,1,1,0,0,0,0,0,0,1,0,0
331,12,2,1,4,4,5,2,5,1,2,1,4,5,-1,-1,-1,-1,3,3,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,6,1,6,6,0,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0
332,12,2,1,4,4,5,2,5,2,2,1,4,5,-1,-1,-1,-1,3,3,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,54,9,6,6,0,0,24,30,0,1,1,0,0,0,0,0,0,1,0,0
333,12,2,1,4,4,5,2,5,5,1,1,4,5,-1,-1,-1,-1,3,3,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,60,6,6,12,0,24,12,0,24,1,1,0,0,0,0,0,0,1,0,0
334,12,2,1,4,4,5,2,5,5,2,1,1,5,-1,-1,-1,-1,3,3,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,210,21,6,12,0,84,12,30,84,1,1,0,0,0,0,0,0,1,0,0
335,12,2,1,4,4,5,2,5,5,2,1,2,5,-1,-1,-1,-1,3,3,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,120,12,6,12,0,48,6,18,48,1,1,0,0,0,0,0,0,1,0,0
336,12,2,1,4,4,5,2,5,5,2,1,4,3,-1,-1,-1,-1,3,3,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,180,18,6,12,0,72,12,24,72,1,1,0,0,0,0,0,0,1,0,0
337,12,2,1,4,4,5,2,5,5,2,1,4,5,-1,-1,-1,-1,2,2,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,90,9,6,12,0,36,6,12,36,1,1,0,0,0,0,0,0,1,0,0
338,12,2,1,4,4,5,2,5,5,2,1,5,5,-1,-1,-1,-1,3,3,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,180,18,6,12,0,72,18,18,72,1,1,0,0,0,0,0,0,1,0,0
339,12,2,1,4,4,5,2,5,5,5,1,4,5,-1,-1,-1,-1,3,3,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,78,9,6,12,0,24,12,18,24,1,1,0,0,0,0,0,0,1,0,0
340,12,2,1,4,4,5,5,2,5,2,1,4,5,-1,-1,-1,-1,3,99,13,48,42,27,28,33,53,54,45,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,223,36,3,12,12,0,0,12,24,0,1,1,0,0,0,0,0,0,0,0,0
341,13,2,1,4,4,1,1,5,5,2,1,4,5,2,-1,-1,-1,99,3,13,48,42,27,28,33,24,25,35,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,223,224,6,32,48,0,0,128,96,0,1,1,0,0,0,0,0,0,1,0,0
342,13,2,1,4,4,1,2,5,1,2,5,1,4,5,-1,-1,-1,99,3,9,48,42,27,28,33,28,29,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,16,1,16,16,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
343,13,2,1,4,4,5,1,4,5,2,2,1,4,5,-1,-1,-1,3,99,8,48,42,27,28,33,53,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,54,9,6,6,0,0,24,30,0,1,1,1,1,1,0,0,0,1,0,0
344,13,2,1,4,4,5,2,1,2,5,2,1,4,5,-1,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,30,3,6,18,0,0,18,12,0,1,1,0,0,0,0,0,0,0,0,0
345,13,2,1,4,4,5,2,1,2,5,5,1,4,5,-1,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,54,5,6,18,0,0,36,18,0,1,1,0,0,0,0,0,0,0,0,0
346,13,2,1,4,4,5,2,1,2,5,5,2,1,5,-1,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,120,10,6,18,0,0,90,30,0,1,1,0,0,0,0,0,0,1,0,0
347,13,2,1,4,4,5,2,1,5,5,2,1,4,5,-1,-1,-1,3,3,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,84,7,12,12,0,36,12,0,36,1,1,0,0,0,0,0,0,1,0,0
348,13,2,1,4,4,5,2,2,1,5,2,1,4,5,-1,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,48,2,24,24,0,0,0,48,0,1,1,0,0,0,0,0,0,0,0,0
349,13,2,1,4,4,5,2,2,2,5,2,1,4,5,-1,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,234,3,78,78,0,0,78,156,0,1,1,0,0,0,0,0,0,0,0,0
350,13,2,1,4,4,5,2,2,5,1,2,1,4,5,-1,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,30,1,30,30,0,0,0,30,0,1,1,0,0,0,0,0,0,0,0,0
351,13,2,1,4,4,5,2,2,5,2,2,1,4,5,-1,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,270,9,30,30,0,0,120,150,0,1,1,0,0,0,0,0,0,1,0,0
352,13,2,1,4,4,5,2,2,5,5,1,1,4,5,-1,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,300,6,30,60,0,120,60,0,120,1,1,0,0,0,0,0,0,1,0,0
353,13,2,1,4,4,5,2,2,5,5,2,1,1,5,-1,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,1050,21,30,60,0,420,60,150,420,1,1,0,0,0,0,0,0,1,0,0
354,13,2,1,4,4,5,2,2,5,5,2,1,2,5,-1,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,600,12,30,60,0,240,30,90,240,1,1,0,0,0,0,0,0,1,0,0
355,13,2,1,4,4,5,2,2,5,5,2,1,4,3,-1,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,900,18,30,60,0,360,60,120,360,1,1,0,0,0,0,0,0,1,0,0
356,13,2,1,4,4,5,2,2,5,5,2,1,4,5,-1,-1,-1,2,3,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,450,9,30,60,0,180,30,60,180,1,1,0,0,0,0,0,0,1,0,0
357,13,2,1,4,4,5,2,2,5,5,2,1,5,5,-1,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,900,18,30,60,0,360,90,90,360,1,1,0,0,0,0,0,0,1,0,0
358,13,2,1,4,4,5,2,2,5,5,5,1,4,5,-1,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,390,9,30,60,0,120,60,90,120,1,1,0,0,0,0,0,0,1,0,0
359,13,2,1,4,4,5,2,5,2,5,2,1,4,5,-1,-1,-1,3,3,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,18,3,6,6,0,0,6,12,0,1,1,0,0,0,0,0,0,0,0,0
360,13,2,1,4,4,5,2,5,5,1,2,1,4,5,-1,-1,-1,3,3,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,30,1,30,30,0,0,0,30,0,1,1,0,0,0,0,0,0,0,0,0
361,13,2,1,4,4,5,2,5,5,2,1,1,4,5,-1,-1,-1,3,3,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,180,6,30,30,0,0,120,60,0,1,1,0,0,0,0,0,0,1,0,0
362,13,2,1,4,4,5,2,5,5,2,1,3,4,5,-1,-1,-1,3,3,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,180,6,30,30,0,0,120,60,0,1,1,0,0,0,0,0,0,1,0,0
363,13,2,1,4,4,5,2,5,5,2,1,4,4,5,-1,-1,-1,3,3,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,270,9,30,30,0,0,180,90,0,1,1,0,0,0,0,0,0,1,0,0
364,13,2,1,4,4,5,2,5,5,2,1,4,5,2,-1,-1,-1,3,3,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,180,6,30,30,0,0,120,60,0,1,1,0,0,0,0,0,0,1,0,0
365,13,2,1,4,4,5,2,5,5,2,1,4,5,5,-1,-1,-1,3,3,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,270,9,30,30,0,0,180,90,0,1,1,0,0,0,0,0,0,1,0,0
366,13,2,1,4,4,5,2,5,5,2,2,1,4,5,-1,-1,-1,3,3,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,270,9,30,30,0,0,120,150,0,1,1,0,0,0,0,0,0,1,0,0
367,13,2,1,4,4,5,2,5,5,2,5,1,4,5,-1,-1,-1,3,3,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,30,1,30,30,0,0,0,30,0,1,1,0,0,0,0,0,0,0,0,0
368,13,2,1,4,4,5,2,5,5,5,2,1,4,5,-1,-1,-1,3,3,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,234,9,24,30,0,72,30,60,72,1,1,0,0,0,0,0,0,1,0,0
369,13,2,1,4,4,5,5,2,1,5,2,1,4,5,-1,-1,-1,3,99,12,48,42,27,28,33,53,54,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,223,48,2,24,24,0,0,0,48,0,1,1,0,0,0,0,0,0,0,0,0
370,13,2,1,4,4,5,5,2,2,5,2,1,4,5,-1,-1,-1,3,99,13,48,42,27,28,33,53,54,45,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,223,180,3,60,60,0,0,60,120,0,1,1,0,0,0,0,0,0,0,0,0
371,13,2,1,4,4,5,5,2,5,5,2,1,4,5,-1,-1,-1,2,3,12,48,42,27,28,33,53,54,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,223,180,9,12,24,0,72,12,24,72,1,1,0,0,0,0,0,0,1,0,0
372,14,2,1,4,4,1,2,5,1,4,5,2,1,4,5,-1,-1,99,3,9,48,42,27,28,33,28,29,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,48,3,16,16,0,0,0,0,48,1,1,1,1,1,0,0,0,0,0,0
373,14,2,1,4,4,5,1,4,5,2,5,2,1,4,5,-1,-1,3,99,8,48,42,27,28,33,53,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,18,3,6,6,0,0,6,12,0,1,1,1,1,1,0,0,0,0,0,0
374,14,2,1,4,4,5,2,1,1,5,5,2,1,4,5,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,294,7,42,42,0,126,42,0,126,1,1,0,0,0,0,0,0,1,0,0
