source_sector,raw_sector,block_dimension,target_i,target_j,source_a,source_b,coefficient_mod_1000003
37,15,11,6,3,0,7,752959
37,15,11,6,3,0,8,681076
37,15,11,6,3,0,9,514109
37,15,11,6,3,0,10,953843
37,15,11,6,3,1,0,14246
37,15,11,6,3,1,1,598036
37,15,11,6,3,1,2,514639
37,15,11,6,3,1,3,364134
37,15,11,6,3,1,4,97762
37,15,11,6,3,1,5,314014
37,15,11,6,3,1,6,857859
37,15,11,6,3,1,7,764786
37,15,11,6,3,1,8,405371
37,15,11,6,3,1,9,570539
37,15,11,6,3,1,10,769203
37,15,11,6,3,2,0,867619
37,15,11,6,3,2,1,573204
37,15,11,6,3,2,2,167643
37,15,11,6,3,2,3,824278
37,15,11,6,3,2,4,739853
37,15,11,6,3,2,5,154268
37,15,11,6,3,2,6,857193
37,15,11,6,3,2,7,917655
37,15,11,6,3,2,8,893694
37,15,11,6,3,2,9,504704
37,15,11,6,3,2,10,651282
37,15,11,6,3,3,0,896111
37,15,11,6,3,3,1,769273
37,15,11,6,3,3,2,196918
37,15,11,6,3,3,3,552543
37,15,11,6,3,3,4,935377
37,15,11,6,3,3,5,782296
37,15,11,6,3,3,6,572905
37,15,11,6,3,3,7,447221
37,15,11,6,3,3,8,704433
37,15,11,6,3,3,9,645779
37,15,11,6,3,3,10,189682
37,15,11,6,3,4,0,352329
37,15,11,6,3,4,1,464047
37,15,11,6,3,4,2,352851
37,15,11,6,3,4,3,485512
37,15,11,6,3,4,4,797018
37,15,11,6,3,4,5,85351
37,15,11,6,3,4,6,143809
37,15,11,6,3,4,7,353046
37,15,11,6,3,4,8,873829
37,15,11,6,3,4,9,94050
37,15,11,6,3,4,10,25601
37,15,11,6,3,5,0,14246
37,15,11,6,3,5,1,598036
37,15,11,6,3,5,2,514639
37,15,11,6,3,5,3,364134
37,15,11,6,3,5,4,97762
37,15,11,6,3,5,5,314014
37,15,11,6,3,5,6,857859
37,15,11,6,3,5,7,764786
37,15,11,6,3,5,8,405371
37,15,11,6,3,5,9,570539
37,15,11,6,3,5,10,769203
37,15,11,6,3,6,0,645589
37,15,11,6,3,6,1,513711
37,15,11,6,3,6,2,46840
37,15,11,6,3,6,3,565227
37,15,11,6,3,6,4,512839
37,15,11,6,3,6,5,404843
37,15,11,6,3,6,6,145141
37,15,11,6,3,6,7,47308
37,15,11,6,3,6,8,897186
37,15,11,6,3,6,9,225720
37,15,11,6,3,6,10,261443
37,15,11,6,3,7,0,160876
37,15,11,6,3,7,1,622868
37,15,11,6,3,7,2,861635
37,15,11,6,3,7,3,903993
37,15,11,6,3,7,4,455674
37,15,11,6,3,7,5,473760
37,15,11,6,3,7,6,858525
37,15,11,6,3,7,7,611917
37,15,11,6,3,7,8,917051
37,15,11,6,3,7,9,636374
37,15,11,6,3,7,10,887124
37,15,11,6,3,8,0,146630
37,15,11,6,3,8,1,24832
37,15,11,6,3,8,2,346996
37,15,11,6,3,8,3,539859
37,15,11,6,3,8,4,357912
37,15,11,6,3,8,5,159746
37,15,11,6,3,8,6,666
37,15,11,6,3,8,7,847134
37,15,11,6,3,8,8,511680
37,15,11,6,3,8,9,65835
37,15,11,6,3,8,10,117921
37,15,11,6,3,9,0,352329
37,15,11,6,3,9,1,464047
37,15,11,6,3,9,2,352851
37,15,11,6,3,9,3,485512
37,15,11,6,3,9,4,797018
37,15,11,6,3,9,5,85351
37,15,11,6,3,9,6,143809
37,15,11,6,3,9,7,353046
37,15,11,6,3,9,8,873829
37,15,11,6,3,9,9,94050
37,15,11,6,3,9,10,25601
37,15,11,6,3,10,0,470467
37,15,11,6,3,10,1,292810
37,15,11,6,3,10,2,670572
37,15,11,6,3,10,3,297103
37,15,11,6,3,10,4,959406
37,15,11,6,3,10,5,617072
37,15,11,6,3,10,6,428763
37,15,11,6,3,10,7,670611
37,15,11,6,3,10,8,574767
37,15,11,6,3,10,9,18810
37,15,11,6,3,10,10,605122
37,15,11,6,4,0,0,780648
37,15,11,6,4,0,1,159246
37,15,11,6,4,0,2,984996
37,15,11,6,4,0,3,595693
37,15,11,6,4,0,4,773318
37,15,11,6,4,0,5,124260
37,15,11,6,4,0,6,965979
37,15,11,6,4,0,7,498043
37,15,11,6,4,0,8,955938
37,15,11,6,4,0,9,911117
37,15,11,6,4,0,10,518081
37,15,11,6,4,1,0,903231
37,15,11,6,4,1,1,796230
37,15,11,6,4,1,2,924968
37,15,11,6,4,1,3,978459
37,15,11,6,4,1,4,866581
37,15,11,6,4,1,5,621300
37,15,11,6,4,1,6,829883
37,15,11,6,4,1,7,490209
37,15,11,6,4,1,8,779678
37,15,11,6,4,1,9,555573
37,15,11,6,4,1,10,590399
37,15,11,6,4,2,0,260216
37,15,11,6,4,2,1,53082
37,15,11,6,4,2,2,328332
37,15,11,6,4,2,3,865233
37,15,11,6,4,2,4,591107
37,15,11,6,4,2,5,41420
37,15,11,6,4,2,6,321993
37,15,11,6,4,2,7,832683
37,15,11,6,4,2,8,318646
37,15,11,6,4,2,9,637040
37,15,11,6,4,2,10,506028
37,15,11,6,4,3,0,66672
37,15,11,6,4,3,1,645539
37,15,11,6,4,3,2,178262
37,15,11,6,4,3,3,822145
37,15,11,6,4,3,4,324263
37,15,11,6,4,3,5,284017
37,15,11,6,4,3,6,981756
37,15,11,6,4,3,7,813098
37,15,11,6,4,3,8,877999
37,15,11,6,4,3,9,748183
37,15,11,6,4,3,10,686823
37,15,11,6,4,4,0,204305
37,15,11,6,4,4,1,61637
37,15,11,6,4,4,2,566622
37,15,11,6,4,4,3,304609
37,15,11,6,4,4,4,822107
37,15,11,6,4,4,5,828400
37,15,11,6,4,4,6,439842
37,15,11,6,4,4,7,653612
37,15,11,6,4,4,8,372902
37,15,11,6,4,4,9,740764
37,15,11,6,4,4,10,120530
37,15,11,6,4,5,0,903231
37,15,11,6,4,5,1,796230
37,15,11,6,4,5,2,924968
37,15,11,6,4,5,3,978459
37,15,11,6,4,5,4,866581
37,15,11,6,4,5,5,621300
37,15,11,6,4,5,6,829883
37,15,11,6,4,5,7,490209
37,15,11,6,4,5,8,779678
37,15,11,6,4,5,9,555573
37,15,11,6,4,5,10,590399
37,15,11,6,4,6,0,490332
37,15,11,6,4,6,1,547930
37,15,11,6,4,6,2,759891
37,15,11,6,4,6,3,531061
37,15,11,6,4,6,4,373052
37,15,11,6,4,6,5,988157
37,15,11,6,4,6,6,455619
37,15,11,6,4,6,7,968667
37,15,11,6,4,6,8,294963
37,15,11,6,4,6,9,577830
37,15,11,6,4,6,10,289272
37,15,11,6,4,7,0,546243
37,15,11,6,4,7,1,539375
37,15,11,6,4,7,2,521601
37,15,11,6,4,7,3,91682
37,15,11,6,4,7,4,142052
37,15,11,6,4,7,5,201177
37,15,11,6,4,7,6,337770
37,15,11,6,4,7,7,147735
37,15,11,6,4,7,8,240707
37,15,11,6,4,7,9,474106
37,15,11,6,4,7,10,674770
37,15,11,6,4,8,0,643015
37,15,11,6,4,8,1,743148
37,15,11,6,4,8,2,596636
37,15,11,6,4,8,3,113226
37,15,11,6,4,8,4,275474
37,15,11,6,4,8,5,579880
37,15,11,6,4,8,6,507890
37,15,11,6,4,8,7,657529
37,15,11,6,4,8,8,461032
37,15,11,6,4,8,9,918536
37,15,11,6,4,8,10,84371
37,15,11,6,4,9,0,204305
37,15,11,6,4,9,1,61637
37,15,11,6,4,9,2,566622
37,15,11,6,4,9,3,304609
37,15,11,6,4,9,4,822107
37,15,11,6,4,9,5,828400
37,15,11,6,4,9,6,439842
37,15,11,6,4,9,7,653612
37,15,11,6,4,9,8,372902
37,15,11,6,4,9,9,740764
37,15,11,6,4,9,10,120530
37,15,11,6,4,10,0,40861
37,15,11,6,4,10,1,212328
37,15,11,6,4,10,2,313325
37,15,11,6,4,10,3,460923
37,15,11,6,4,10,4,364422
37,15,11,6,4,10,5,165680
37,15,11,6,4,10,6,287969
37,15,11,6,4,10,7,330723
37,15,11,6,4,10,8,274581
37,15,11,6,4,10,9,548154
37,15,11,6,4,10,10,24106
37,15,11,6,5,0,0,943221
37,15,11,6,5,0,1,762060
37,15,11,6,5,0,2,518529
37,15,11,6,5,0,3,400897
37,15,11,6,5,0,4,806143
37,15,11,6,5,0,5,13879
37,15,11,6,5,0,6,360669
37,15,11,6,5,0,7,333004
37,15,11,6,5,0,8,742825
37,15,11,6,5,0,9,946281
37,15,11,6,5,0,10,541991
37,15,11,6,5,1,0,716093
37,15,11,6,5,1,1,810291
37,15,11,6,5,1,2,592639
37,15,11,6,5,1,3,4479
37,15,11,6,5,1,4,30703
37,15,11,6,5,1,5,69395
37,15,11,6,5,1,6,803342
37,15,11,6,5,1,7,665017
37,15,11,6,5,1,8,714116
37,15,11,6,5,1,9,731393
37,15,11,6,5,1,10,709949
37,15,11,6,5,2,0,314407
37,15,11,6,5,2,1,254020
37,15,11,6,5,2,2,172843
37,15,11,6,5,2,3,800301
37,15,11,6,5,2,4,935383
37,15,11,6,5,2,5,671295
37,15,11,6,5,2,6,120223
37,15,11,6,5,2,7,777670
37,15,11,6,5,2,8,914277
37,15,11,6,5,2,9,315427
37,15,11,6,5,2,10,513998
37,15,11,6,5,3,0,746590
37,15,11,6,5,3,1,874599
37,15,11,6,5,3,2,358118
37,15,11,6,5,3,3,809259
37,15,11,6,5,3,4,996789
37,15,11,6,5,3,5,810085
37,15,11,6,5,3,6,726904
37,15,11,6,5,3,7,107698
37,15,11,6,5,3,8,342503
37,15,11,6,5,3,9,778210
37,15,11,6,5,3,10,933893
37,15,11,6,5,4,0,288122
37,15,11,6,5,4,1,80385
37,15,11,6,5,4,2,456851
37,15,11,6,5,4,3,5972
37,15,11,6,5,4,4,707606
37,15,11,6,5,4,5,425861
37,15,11,6,5,4,6,404454
37,15,11,6,5,4,7,553355
37,15,11,6,5,4,8,285486
37,15,11,6,5,4,9,308522
37,15,11,6,5,4,10,279930
37,15,11,6,5,5,0,716093
37,15,11,6,5,5,1,810291
37,15,11,6,5,5,2,592639
37,15,11,6,5,5,3,4479
37,15,11,6,5,5,4,30703
37,15,11,6,5,5,5,69395
37,15,11,6,5,5,6,803342
37,15,11,6,5,5,7,665017
37,15,11,6,5,5,8,714116
37,15,11,6,5,5,9,731393
37,15,11,6,5,5,10,709949
37,15,11,6,5,6,0,91491
37,15,11,6,5,6,1,192924
37,15,11,6,5,6,2,296440
37,15,11,6,5,6,3,414334
37,15,11,6,5,6,4,898252
37,15,11,6,5,6,5,222064
37,15,11,6,5,6,6,770689
37,15,11,6,5,6,7,328049
37,15,11,6,5,6,8,885167
37,15,11,6,5,6,9,140451
37,15,11,6,5,6,10,671832
37,15,11,6,5,7,0,117776
37,15,11,6,5,7,1,366559
37,15,11,6,5,7,2,12432
37,15,11,6,5,7,3,208660
37,15,11,6,5,7,4,126026
37,15,11,6,5,7,5,467498
37,15,11,6,5,7,6,486458
37,15,11,6,5,7,7,552364
37,15,11,6,5,7,8,513955
37,15,11,6,5,7,9,147356
37,15,11,6,5,7,10,905900
37,15,11,6,5,8,0,401686
37,15,11,6,5,8,1,556271
37,15,11,6,5,8,2,419796
37,15,11,6,5,8,3,204181
37,15,11,6,5,8,4,95323
37,15,11,6,5,8,5,398103
37,15,11,6,5,8,6,683119
37,15,11,6,5,8,7,887350
37,15,11,6,5,8,8,799842
37,15,11,6,5,8,9,415966
37,15,11,6,5,8,10,195951
37,15,11,6,5,9,0,288122
37,15,11,6,5,9,1,80385
37,15,11,6,5,9,2,456851
37,15,11,6,5,9,3,5972
37,15,11,6,5,9,4,707606
37,15,11,6,5,9,5,425861
37,15,11,6,5,9,6,404454
37,15,11,6,5,9,7,553355
37,15,11,6,5,9,8,285486
37,15,11,6,5,9,9,308522
37,15,11,6,5,9,10,279930
37,15,11,6,5,10,0,257625
37,15,11,6,5,10,1,16077
37,15,11,6,5,10,2,691372
37,15,11,6,5,10,3,201195
37,15,11,6,5,10,4,741523
37,15,11,6,5,10,5,685174
37,15,11,6,5,10,6,480892
37,15,11,6,5,10,7,110671
37,15,11,6,5,10,8,657099
37,15,11,6,5,10,9,261705
37,15,11,6,5,10,10,55986
37,15,11,6,6,0,0,207587
37,15,11,6,6,0,1,314669
37,15,11,6,6,0,2,690921
37,15,11,6,6,0,3,2521
37,15,11,6,6,0,4,188479
37,15,11,6,6,0,5,885937
37,15,11,6,6,0,6,764607
37,15,11,6,6,0,7,198642
37,15,11,6,6,0,8,952349
37,15,11,6,6,0,9,355276
37,15,11,6,6,0,10,482401
37,15,11,6,6,1,0,37932
37,15,11,6,6,1,1,573342
37,15,11,6,6,1,2,454596
37,15,11,6,6,1,3,12605
37,15,11,6,6,1,4,942395
37,15,11,6,6,1,5,429673
37,15,11,6,6,1,6,823026
37,15,11,6,6,1,7,993210
37,15,11,6,6,1,8,761733
37,15,11,6,6,1,9,776377
37,15,11,6,6,1,10,411999
37,15,11,6,6,2,0,402530
37,15,11,6,6,2,1,438224
37,15,11,6,6,2,2,230307
37,15,11,6,6,2,3,667509
37,15,11,6,6,2,4,729495
37,15,11,6,6,2,5,961981
37,15,11,6,6,2,6,254869
37,15,11,6,6,2,7,66214
37,15,11,6,6,2,8,650784
37,15,11,6,6,2,9,785094
37,15,11,6,6,2,10,827469
37,15,11,6,6,3,0,478394
37,15,11,6,6,3,1,584905
37,15,11,6,6,3,2,139496
37,15,11,6,6,3,3,692719
37,15,11,6,6,3,4,614279
37,15,11,6,6,3,5,821324
37,15,11,6,6,3,6,900918
37,15,11,6,6,3,7,52628
37,15,11,6,6,3,8,174244
37,15,11,6,6,3,9,337842
37,15,11,6,6,3,10,651464
37,15,11,6,6,4,0,50576
37,15,11,6,6,4,1,764456
37,15,11,6,6,4,2,606128
37,15,11,6,6,4,3,350141
37,15,11,6,6,4,4,589858
37,15,11,6,6,4,5,239563
37,15,11,6,6,4,6,97365
37,15,11,6,6,4,7,324277
37,15,11,6,6,4,8,15641
37,15,11,6,6,4,9,701835
37,15,11,6,6,4,10,549332
37,15,11,6,6,5,0,37932
37,15,11,6,6,5,1,573342
37,15,11,6,6,5,2,454596
37,15,11,6,6,5,3,12605
37,15,11,6,6,5,4,942395
37,15,11,6,6,5,5,429673
37,15,11,6,6,5,6,823026
37,15,11,6,6,5,7,993210
37,15,11,6,6,5,8,761733
37,15,11,6,6,5,9,776377
37,15,11,6,6,5,10,411999
37,15,11,6,6,6,0,321383
37,15,11,6,6,6,1,34689
37,15,11,6,6,6,2,54703
37,15,11,6,6,6,3,40336
37,15,11,6,6,6,4,15655
37,15,11,6,6,6,5,174950
37,15,11,6,6,6,6,233676
37,15,11,6,6,6,7,178263
37,15,11,6,6,6,8,237539
37,15,11,6,6,6,9,684401
37,15,11,6,6,6,10,718395
37,15,11,6,6,7,0,673337
37,15,11,6,6,7,1,708460
37,15,11,6,6,7,2,678885
37,15,11,6,6,7,3,357704
37,15,11,6,6,7,4,155292
37,15,11,6,6,7,5,897368
37,15,11,6,6,7,6,391180
37,15,11,6,6,7,7,920203
37,15,11,6,6,7,8,872682
37,15,11,6,6,7,9,767660
37,15,11,6,6,7,10,996532
37,15,11,6,6,8,0,635405
37,15,11,6,6,8,1,135118
37,15,11,6,6,8,2,224289
37,15,11,6,6,8,3,345099
37,15,11,6,6,8,4,212900
37,15,11,6,6,8,5,467695
37,15,11,6,6,8,6,568157
37,15,11,6,6,8,7,926996
37,15,11,6,6,8,8,110949
37,15,11,6,6,8,9,991286
37,15,11,6,6,8,10,584533
37,15,11,6,6,9,0,50576
37,15,11,6,6,9,1,764456
37,15,11,6,6,9,2,606128
37,15,11,6,6,9,3,350141
37,15,11,6,6,9,4,589858
37,15,11,6,6,9,5,239563
37,15,11,6,6,9,6,97365
37,15,11,6,6,9,7,324277
37,15,11,6,6,9,8,15641
37,15,11,6,6,9,9,701835
37,15,11,6,6,9,10,549332
37,15,11,6,6,10,0,610117
37,15,11,6,6,10,1,752893
37,15,11,6,6,10,2,921228
37,15,11,6,6,10,3,670030
37,15,11,6,6,10,4,917974
37,15,11,6,6,10,5,847915
37,15,11,6,6,10,6,19473
37,15,11,6,6,10,7,264856
37,15,11,6,6,10,8,603130
37,15,11,6,6,10,9,140367
37,15,11,6,6,10,10,309867
37,15,11,6,7,0,0,859601
37,15,11,6,7,0,1,278671
37,15,11,6,7,0,2,781260
37,15,11,6,7,0,3,918840
37,15,11,6,7,0,4,333735
37,15,11,6,7,0,5,479223
37,15,11,6,7,0,6,300475
37,15,11,6,7,0,7,543798
37,15,11,6,7,0,8,251123
37,15,11,6,7,0,9,856081
37,15,11,6,7,0,10,570703
37,15,11,6,7,1,0,297993
37,15,11,6,7,1,1,393352
37,15,11,6,7,1,2,906291
37,15,11,6,7,1,3,594188
37,15,11,6,7,1,4,668672
37,15,11,6,7,1,5,396109
37,15,11,6,7,1,6,502372
37,15,11,6,7,1,7,718984
37,15,11,6,7,1,8,255612
37,15,11,6,7,1,9,280393
37,15,11,6,7,1,10,853509
37,15,11,6,7,2,0,619868
37,15,11,6,7,2,1,759559
37,15,11,6,7,2,2,260420
37,15,11,6,7,2,3,306280
37,15,11,6,7,2,4,111245
37,15,11,6,7,2,5,159741
37,15,11,6,7,2,6,766827
37,15,11,6,7,2,7,181266
37,15,11,6,7,2,8,417042
37,15,11,6,7,2,9,952029
37,15,11,6,7,2,10,856903
37,15,11,6,7,3,0,215851
37,15,11,6,7,3,1,546260
37,15,11,6,7,3,2,72996
37,15,11,6,7,3,3,494653
37,15,11,6,7,3,4,448586
37,15,11,6,7,3,5,951959
37,15,11,6,7,3,6,771568
37,15,11,6,7,3,7,619231
37,15,11,6,7,3,8,928266
37,15,11,6,7,3,9,512812
37,15,11,6,7,3,10,563915
37,15,11,6,7,4,0,397324
37,15,11,6,7,4,1,191135
37,15,11,6,7,4,2,208385
37,15,11,6,7,4,3,125582
37,15,11,6,7,4,4,224894
37,15,11,6,7,4,5,194811
37,15,11,6,7,4,6,336495
37,15,11,6,7,4,7,625311
37,15,11,6,7,4,8,340816
37,15,11,6,7,4,9,40523
37,15,11,6,7,4,10,138009
37,15,11,6,7,5,0,297993
37,15,11,6,7,5,1,393352
37,15,11,6,7,5,2,906291
37,15,11,6,7,5,3,594188
37,15,11,6,7,5,4,668672
37,15,11,6,7,5,5,396109
37,15,11,6,7,5,6,502372
37,15,11,6,7,5,7,718984
37,15,11,6,7,5,8,255612
37,15,11,6,7,5,9,280393
37,15,11,6,7,5,10,853509
37,15,11,6,7,6,0,753577
37,15,11,6,7,6,1,458724
37,15,11,6,7,6,2,500124
37,15,11,6,7,6,3,701398
37,15,11,6,7,6,4,339745
37,15,11,6,7,6,5,667547
37,15,11,6,7,6,6,807588
37,15,11,6,7,6,7,700744
37,15,11,6,7,6,8,17956
37,15,11,6,7,6,9,697257
37,15,11,6,7,6,10,131221
37,15,11,6,7,7,0,976121
37,15,11,6,7,7,1,27145
37,15,11,6,7,7,2,552159
37,15,11,6,7,7,3,882096
37,15,11,6,7,7,4,226096
37,15,11,6,7,7,5,632477
37,15,11,6,7,7,6,237917
37,15,11,6,7,7,7,256699
37,15,11,6,7,7,8,94182
37,15,11,6,7,7,9,608760
37,15,11,6,7,7,10,850115
37,15,11,6,7,8,0,678128
37,15,11,6,7,8,1,633796
37,15,11,6,7,8,2,645871
37,15,11,6,7,8,3,287908
37,15,11,6,7,8,4,557427
37,15,11,6,7,8,5,236368
37,15,11,6,7,8,6,735548
37,15,11,6,7,8,7,537718
37,15,11,6,7,8,8,838573
37,15,11,6,7,8,9,328367
37,15,11,6,7,8,10,996609
37,15,11,6,7,9,0,397324
37,15,11,6,7,9,1,191135
37,15,11,6,7,9,2,208385
37,15,11,6,7,9,3,125582
37,15,11,6,7,9,4,224894
37,15,11,6,7,9,5,194811
37,15,11,6,7,9,6,336495
37,15,11,6,7,9,7,625311
37,15,11,6,7,9,8,340816
37,15,11,6,7,9,9,40523
37,15,11,6,7,9,10,138009
37,15,11,6,7,10,0,479466
37,15,11,6,7,10,1,38227
37,15,11,6,7,10,2,41677
37,15,11,6,7,10,3,225117
37,15,11,6,7,10,4,444980
37,15,11,6,7,10,5,638964
37,15,11,6,7,10,6,67299
37,15,11,6,7,10,7,725064
37,15,11,6,7,10,8,668165
37,15,11,6,7,10,9,808107
37,15,11,6,7,10,10,427603
37,15,11,6,8,0,0,447700
37,15,11,6,8,0,1,919637
37,15,11,6,8,0,2,840933
37,15,11,6,8,0,3,552749
37,15,11,6,8,0,4,623855
37,15,11,6,8,0,5,811586
37,15,11,6,8,0,6,599313
37,15,11,6,8,0,7,579550
37,15,11,6,8,0,8,505700
37,15,11,6,8,0,9,60402
37,15,11,6,8,0,10,343457
37,15,11,6,8,1,0,238494
37,15,11,6,8,1,1,598173
37,15,11,6,8,1,2,204653
37,15,11,6,8,1,3,763739
37,15,11,6,8,1,4,119266
37,15,11,6,8,1,5,57918
37,15,11,6,8,1,6,996559
37,15,11,6,8,1,7,897744
37,15,11,6,8,1,8,528494
37,15,11,6,8,1,9,302010
37,15,11,6,8,1,10,717282
37,15,11,6,8,2,0,815902
37,15,11,6,8,2,1,639880
37,15,11,6,8,2,2,280311
37,15,11,6,8,2,3,517584
37,15,11,6,8,2,4,541286
37,15,11,6,8,2,5,603863
37,15,11,6,8,2,6,199771
37,15,11,6,8,2,7,859852
37,15,11,6,8,2,8,501901
37,15,11,6,8,2,9,20134
37,15,11,6,8,2,10,447820
37,15,11,6,8,3,0,292887
37,15,11,6,8,3,1,836223
37,15,11,6,8,3,2,689617
37,15,11,6,8,3,3,45056
37,15,11,6,8,3,4,779818
37,15,11,6,8,3,5,719699
37,15,11,6,8,3,6,192883
37,15,11,6,8,3,7,655334
37,15,11,6,8,3,8,558886
37,15,11,6,8,3,9,624154
37,15,11,6,8,3,10,882381
37,15,11,6,8,4,0,317992
37,15,11,6,8,4,1,797564
37,15,11,6,8,4,2,606205
37,15,11,6,8,4,3,351650
37,15,11,6,8,4,4,825690
37,15,11,6,8,4,5,77224
37,15,11,6,8,4,6,995411
37,15,11,6,8,4,7,196989
37,15,11,6,8,4,8,37990
37,15,11,6,8,4,9,402680
37,15,11,6,8,4,10,956376
37,15,11,6,8,5,0,238494
37,15,11,6,8,5,1,598173
37,15,11,6,8,5,2,204653
37,15,11,6,8,5,3,763739
37,15,11,6,8,5,4,119266
37,15,11,6,8,5,5,57918
37,15,11,6,8,5,6,996559
37,15,11,6,8,5,7,897744
37,15,11,6,8,5,8,528494
37,15,11,6,8,5,9,302010
37,15,11,6,8,5,10,717282
37,15,11,6,8,6,0,163179
37,15,11,6,8,6,1,714150
37,15,11,6,8,6,2,454889
37,15,11,6,8,6,3,843960
37,15,11,6,8,6,4,981653
37,15,11,6,8,6,5,985340
37,15,11,6,8,6,6,588981
37,15,11,6,8,6,7,272773
37,15,11,6,8,6,8,91176
37,15,11,6,8,6,9,966432
37,15,11,6,8,6,10,495297
37,15,11,6,8,7,0,661089
37,15,11,6,8,7,1,556466
37,15,11,6,8,7,2,128995
37,15,11,6,8,7,3,9891
37,15,11,6,8,7,4,697249
37,15,11,6,8,7,5,511976
37,15,11,6,8,7,6,793344
37,15,11,6,8,7,7,935636
37,15,11,6,8,7,8,555087
37,15,11,6,8,7,9,583886
37,15,11,6,8,7,10,986744
37,15,11,6,8,8,0,422595
37,15,11,6,8,8,1,958296
37,15,11,6,8,8,2,924345
37,15,11,6,8,8,3,246155
37,15,11,6,8,8,4,577983
37,15,11,6,8,8,5,454058
37,15,11,6,8,8,6,796788
37,15,11,6,8,8,7,37892
37,15,11,6,8,8,8,26593
37,15,11,6,8,8,9,281876
37,15,11,6,8,8,10,269462
37,15,11,6,8,9,0,317992
37,15,11,6,8,9,1,797564
37,15,11,6,8,9,2,606205
37,15,11,6,8,9,3,351650
37,15,11,6,8,9,4,825690
37,15,11,6,8,9,5,77224
37,15,11,6,8,9,6,995411
37,15,11,6,8,9,7,196989
37,15,11,6,8,9,8,37990
37,15,11,6,8,9,9,402680
37,15,11,6,8,9,10,956376
37,15,11,6,8,10,0,263599
37,15,11,6,8,10,1,559514
37,15,11,6,8,10,2,121241
37,15,11,6,8,10,3,70330
37,15,11,6,8,10,4,165138
37,15,11,6,8,10,5,415446
37,15,11,6,8,10,6,799084
37,15,11,6,8,10,7,439399
37,15,11,6,8,10,8,7598
37,15,11,6,8,10,9,80536
37,15,11,6,8,10,10,791277
37,15,11,6,9,0,0,980179
37,15,11,6,9,0,1,818873
37,15,11,6,9,0,2,460900
37,15,11,6,9,0,3,740054
37,15,11,6,9,0,4,993012
37,15,11,6,9,0,5,634547
37,15,11,6,9,0,6,859769
37,15,11,6,9,0,7,744081
37,15,11,6,9,0,8,269985
37,15,11,6,9,0,9,867477
37,15,11,6,9,0,10,504805
37,15,11,6,9,1,0,900883
37,15,11,6,9,1,1,94353
37,15,11,6,9,1,2,304494
37,15,11,6,9,1,3,700261
37,15,11,6,9,1,4,965048
37,15,11,6,9,1,5,172726
37,15,11,6,9,1,6,298833
37,15,11,6,9,1,7,720396
37,15,11,6,9,1,8,349922
37,15,11,6,9,1,9,337373
37,15,11,6,9,1,10,524019
37,15,11,6,9,2,0,993395
37,15,11,6,9,2,1,606292
37,15,11,6,9,2,2,820302
37,15,11,6,9,2,3,580019
37,15,11,6,9,2,4,331004
37,15,11,6,9,2,5,544850
37,15,11,6,9,2,6,619924
37,15,11,6,9,2,7,248027
37,15,11,6,9,2,8,89995
37,15,11,6,9,2,9,289159
37,15,11,6,9,2,10,834937
37,15,11,6,9,3,0,795155
37,15,11,6,9,3,1,794998
37,15,11,6,9,3,2,429287
37,15,11,6,9,3,3,980538
37,15,11,6,9,3,4,261094
37,15,11,6,9,3,5,890302
37,15,11,6,9,3,6,217587
37,15,11,6,9,3,7,688816
37,15,11,6,9,3,8,789839
37,15,11,6,9,3,9,963905
37,15,11,6,9,3,10,882972
37,15,11,6,9,4,0,867843
37,15,11,6,9,4,1,125804
37,15,11,6,9,4,2,405992
37,15,11,6,9,4,3,600347
37,15,11,6,9,4,4,620062
37,15,11,6,9,4,5,896970
37,15,11,6,9,4,6,398444
37,15,11,6,9,4,7,960528
37,15,11,6,9,4,8,799897
37,15,11,6,9,4,9,783165
37,15,11,6,9,4,10,698692
37,15,11,6,9,5,0,900883
37,15,11,6,9,5,1,94353
37,15,11,6,9,5,2,304494
37,15,11,6,9,5,3,700261
37,15,11,6,9,5,4,965048
37,15,11,6,9,5,5,172726
37,15,11,6,9,5,6,298833
37,15,11,6,9,5,7,720396
37,15,11,6,9,5,8,349922
37,15,11,6,9,5,9,337373
37,15,11,6,9,5,10,524019
37,15,11,6,9,6,0,682819
37,15,11,6,9,6,1,101929
37,15,11,6,9,6,2,374379
37,15,11,6,9,6,3,840831
37,15,11,6,9,6,4,888147
37,15,11,6,9,6,5,152722
37,15,11,6,9,6,6,756265
37,15,11,6,9,6,7,905263
37,15,11,6,9,6,8,319748
37,15,11,6,9,6,9,879593
37,15,11,6,9,6,10,76856
37,15,11,6,9,7,0,808371
37,15,11,6,9,7,1,582417
37,15,11,6,9,7,2,788689
37,15,11,6,9,7,3,820503
37,15,11,6,9,7,4,599089
37,15,11,6,9,7,5,800605
37,15,11,6,9,7,6,977745
37,15,11,6,9,7,7,192762
37,15,11,6,9,7,8,609849
37,15,11,6,9,7,9,385587
37,15,11,6,9,7,10,213101
37,15,11,6,9,8,0,907491
37,15,11,6,9,8,1,488064
37,15,11,6,9,8,2,484195
37,15,11,6,9,8,3,120242
37,15,11,6,9,8,4,634044
37,15,11,6,9,8,5,627879
37,15,11,6,9,8,6,678912
37,15,11,6,9,8,7,472369
37,15,11,6,9,8,8,259927
37,15,11,6,9,8,9,48214
37,15,11,6,9,8,10,689085
37,15,11,6,9,9,0,867843
37,15,11,6,9,9,1,125804
