source_sector,raw_sector,block_dimension,solution_name,variable,value_mod_1000003,perennial_id,coordinate_fingerprint_id
36,10,12,source_fixture,"ginv[7,11]",197471,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[8,0]",713713,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[8,1]",225524,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[8,2]",315127,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[8,3]",912569,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[8,4]",976858,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[8,5]",967063,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[8,6]",175752,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[8,7]",185880,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[8,8]",986353,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[8,9]",450000,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[8,10]",680810,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[8,11]",701555,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[9,0]",930399,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[9,1]",664118,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[9,2]",966826,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[9,3]",152112,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[9,4]",371117,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[9,5]",630965,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[9,6]",80673,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[9,7]",334740,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[9,8]",978302,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[9,9]",729073,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[9,10]",39797,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[9,11]",969394,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[10,0]",962476,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[10,1]",576795,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[10,2]",859784,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[10,3]",659933,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[10,4]",838046,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[10,5]",346652,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[10,6]",191263,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[10,7]",962044,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[10,8]",252065,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[10,9]",50559,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[10,10]",818786,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[10,11]",987009,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[11,0]",440262,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[11,1]",69403,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[11,2]",735881,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[11,3]",961844,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[11,4]",539896,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[11,5]",256764,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[11,6]",691989,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[11,7]",662789,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[11,8]",308795,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[11,9]",788807,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[11,10]",841963,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,"ginv[11,11]",497643,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,source_fixture,det_g,827369,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[0,0]",151753,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[0,1]",768371,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[0,2]",870607,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[0,3]",127795,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[0,4]",563899,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[0,5]",357826,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[0,6]",691694,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[0,7]",845048,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[0,8]",178913,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[0,9]",691694,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[0,10]",281149,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[0,11]",819489,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[1,0]",563899,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[1,1]",330666,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[1,2]",615017,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[1,3]",434503,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[1,4]",306708,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[1,5]",717253,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[1,6]",178913,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[1,7]",717253,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[1,8]",383385,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[1,9]",102236,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[1,10]",691694,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[1,11]",332267,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[2,0]",691694,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[2,1]",434503,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[2,2]",998402,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[2,3]",589458,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[2,4]",230031,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[2,5]",666135,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[2,6]",691694,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[2,7]",742812,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[2,8]",615017,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[2,9]",870607,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[2,10]",204472,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[2,11]",230031,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[3,0]",178913,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[3,1]",76677,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[3,2]",102236,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[3,3]",279548,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[3,4]",434503,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[3,5]",793930,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[3,6]",383385,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[3,7]",538340,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[3,8]",538340,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[3,9]",921725,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[3,10]",896166,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[3,11]",153354,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[4,0]",76677,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[4,1]",153354,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[4,2]",768371,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[4,3]",230031,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[4,4]",381784,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[4,5]",255590,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[4,6]",615017,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[4,7]",306708,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[4,8]",332267,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[4,9]",332267,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[4,10]",102236,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[4,11]",819489,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[5,0]",281149,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[5,1]",434503,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[5,2]",947284,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[5,3]",538340,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[5,4]",127795,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[5,5]",126194,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[5,6]",870607,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[5,7]",51118,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[5,8]",306708,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[5,9]",25559,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[5,10]",717253,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[5,11]",408944,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[6,0]",204472,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[6,1]",793930,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[6,2]",178913,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[6,3]",281149,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[6,4]",408944,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[6,5]",408944,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[6,6]",177312,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[6,7]",896166,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[6,8]",102236,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[6,9]",947284,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[6,10]",357826,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[6,11]",896166,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[7,0]",178913,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[7,1]",563899,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[7,2]",332267,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[7,3]",306708,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[7,4]",819489,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[7,5]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[7,6]",255590,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[7,7]",509579,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[7,8]",230031,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[7,9]",281149,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[7,10]",434503,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[7,11]",408944,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[8,0]",332267,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[8,1]",127795,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[8,2]",538340,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[8,3]",281149,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[8,4]",666135,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[8,5]",357826,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[8,6]",383385,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[8,7]",742812,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[8,8]",817888,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[8,9]",742812,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[8,10]",204472,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[8,11]",51118,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[9,0]",51118,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[9,1]",691694,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[9,2]",845048,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[9,3]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[9,4]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[9,5]",434503,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[9,6]",204472,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[9,7]",332267,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[9,8]",306708,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[9,9]",715652,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[9,10]",281149,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[9,11]",717253,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[10,0]",921725,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[10,1]",153354,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[10,2]",717253,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[10,3]",357826,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[10,4]",563899,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[10,5]",255590,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[10,6]",666135,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[10,7]",666135,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[10,8]",947284,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[10,9]",51118,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[10,10]",22357,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[10,11]",742812,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[11,0]",563899,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[11,1]",51118,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[11,2]",870607,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[11,3]",896166,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[11,4]",896166,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[11,5]",127795,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[11,6]",691694,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[11,7]",281149,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[11,8]",947284,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[11,9]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[11,10]",845048,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"g[11,11]",126194,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"ginv[0,0]",1,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"ginv[0,1]",933833,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"ginv[0,2]",470263,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"ginv[0,3]",916261,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"ginv[0,4]",816137,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"ginv[0,5]",582545,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"ginv[0,6]",103684,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,solved_from_candidate,"ginv[0,7]",725009,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
