signature_edge_id,source_signature_class_id,target_signature_class_id,shared_active_atom_count,source_carrier_atom_mask,target_carrier_atom_mask
623,4,111,3,146,524434
624,4,112,3,146,524434
625,4,113,3,146,524434
626,4,114,3,146,524434
627,4,115,3,146,524434
628,4,116,3,146,524434
629,4,117,3,146,524434
630,4,118,3,146,524434
631,4,119,3,146,524434
632,4,120,3,146,524434
633,4,121,3,146,524434
634,4,122,3,146,524434
635,4,123,3,146,524434
636,4,124,3,146,524434
637,4,125,3,146,524434
638,4,126,1,146,524416
639,4,127,1,146,524416
640,4,128,1,146,524416
641,4,129,1,146,524416
642,4,134,1,146,128
643,4,135,1,146,128
644,4,136,1,146,128
645,4,137,1,146,128
646,4,138,1,146,128
647,4,139,1,146,128
648,4,140,1,146,128
649,4,141,1,146,128
650,4,142,1,146,128
651,4,143,1,146,128
652,4,144,1,146,128
653,4,151,1,146,524416
654,4,152,1,146,524416
655,4,153,1,146,524416
656,4,154,1,146,524416
657,4,155,1,146,526464
658,4,156,1,146,526464
659,4,157,1,146,526464
660,4,158,1,146,526464
661,4,159,1,146,526464
662,4,160,1,146,526464
663,4,161,1,146,526464
664,4,162,1,146,526464
665,4,163,1,146,526464
666,4,164,1,146,526464
667,4,165,1,146,526464
668,4,166,1,146,526464
669,4,167,1,146,526464
670,4,168,1,146,526464
671,4,169,1,146,526464
672,4,170,1,146,526464
673,4,171,1,146,526464
674,4,172,1,146,526464
675,5,6,3,146,146
676,5,7,3,146,146
677,5,8,3,146,146
678,5,9,3,146,146
679,5,10,3,146,146
680,5,11,3,146,146
681,5,12,3,146,146
682,5,13,3,146,146
683,5,14,3,146,146
684,5,15,1,146,2
685,5,16,1,146,2
686,5,17,1,146,2
687,5,18,1,146,16
688,5,19,1,146,16
689,5,20,1,146,16
690,5,21,3,146,146
691,5,22,3,146,146
692,5,23,3,146,146
693,5,24,3,146,146
694,5,25,3,146,146
695,5,26,3,146,146
696,5,27,3,146,146
697,5,28,1,146,128
698,5,29,1,146,128
699,5,30,1,146,128
700,5,31,1,146,128
701,5,32,1,146,128
702,5,33,1,146,128
703,5,34,1,146,128
704,5,35,1,146,128
705,5,36,1,146,128
706,5,37,1,146,128
707,5,38,1,146,128
708,5,45,1,146,2
709,5,46,1,146,2
710,5,47,1,146,2
711,5,48,1,146,6146
712,5,49,1,146,6146
713,5,50,1,146,6146
714,5,51,1,146,6146
715,5,52,1,146,6146
716,5,53,1,146,6146
717,5,54,1,146,6146
718,5,55,1,146,6146
719,5,56,1,146,6146
720,5,57,1,146,6146
721,5,61,1,146,2
722,5,62,1,146,2
723,5,72,1,146,16
724,5,73,1,146,16
725,5,74,1,146,16
726,5,78,1,146,6160
727,5,79,1,146,6160
728,5,80,1,146,6160
729,5,81,1,146,6160
730,5,82,1,146,6160
731,5,83,1,146,6160
732,5,84,1,146,6160
733,5,85,1,146,16
734,5,86,1,146,16
735,5,87,1,146,16
736,5,88,1,146,16
737,5,93,3,146,146
738,5,94,3,146,146
739,5,95,3,146,146
740,5,96,3,146,146
741,5,97,3,146,146
742,5,98,3,146,146
743,5,99,3,146,146
744,5,100,1,146,2
745,5,101,1,146,2
746,5,102,1,146,16
747,5,103,1,146,16
748,5,104,1,146,16
749,5,105,1,146,16
750,5,106,3,146,524434
751,5,107,3,146,524434
752,5,108,3,146,524434
753,5,109,3,146,524434
754,5,110,3,146,524434
755,5,111,3,146,524434
756,5,112,3,146,524434
757,5,113,3,146,524434
758,5,114,3,146,524434
759,5,115,3,146,524434
760,5,116,3,146,524434
761,5,117,3,146,524434
762,5,118,3,146,524434
