poincare_point_id,automaton_state_id,promoted_recurrent_class_id,spectral_side_code,poincare_x_x1e12,poincare_y_x1e12,poincare_radius_x1e12,fiedler_value_x1e12,third_mode_value_x1e12,left_boundary_flag,right_boundary_flag,gate_word_flag,promoted_window_repair_flag,promoted_only_flag
622,674,0,1,83967206000,-108650681000,137315193000,16542059000,-21404856000,0,0,0,0,0
623,675,0,1,96928435000,-138182961000,168788780000,19095501000,-27222898000,0,0,0,0,0
624,676,0,1,119045280000,-163542457000,202281769000,23452656000,-32218875000,0,0,0,0,0
625,677,0,1,126677908000,-156593306000,201416870000,24956331000,-30849850000,0,0,0,0,0
626,678,0,1,59040706000,-53930102000,79964122000,11631384000,-10624564000,0,0,0,0,0
627,679,0,1,59040706000,-53930102000,79964122000,11631384000,-10624564000,0,0,0,0,0
628,680,0,1,88501232000,-125093126000,153234325000,17435290000,-24644119000,0,0,0,1,0
629,681,0,1,45479081000,-100376037000,110198437000,8959660000,-19774700000,0,0,0,0,0
630,682,0,1,78994743000,-174846097000,191862782000,15562453000,-34445762000,0,0,0,0,0
631,683,0,1,90737774000,-198925757000,218643089000,17875903000,-39189604000,0,0,0,0,0
632,684,0,1,75618301000,-139118903000,158342024000,14897273000,-27407284000,0,0,0,0,0
633,685,0,1,66555439000,-56071328000,87026550000,13111833000,-11046398000,0,0,0,0,0
634,686,0,1,81798866000,-59831256000,101345122000,16114882000,-11787127000,0,0,0,0,0
635,687,0,1,61992772000,-37125687000,72259397000,12212959000,-7313990000,0,0,0,0,0
636,688,0,1,61992772000,-37125687000,72259397000,12212959000,-7313990000,0,0,0,0,0
637,689,0,1,114852184000,-177708441000,211592330000,22626590000,-35009662000,0,0,0,0,0
638,690,0,1,118844448000,-168999699000,206603246000,23413091000,-33293986000,0,0,0,0,0
639,691,0,1,79370522000,-114139605000,139023485000,15636484000,-22486208000,0,0,0,0,0
640,692,0,1,115776279000,-158901805000,196606028000,22808643000,-31304638000,0,0,0,1,0
641,693,0,1,99449412000,-128483164000,162474949000,19592149000,-25311978000,0,0,0,1,0
642,694,0,1,88320381000,-125238935000,153249081000,17399661000,-24672845000,0,0,0,1,0
643,695,0,1,130644491000,-185486425000,226877052000,25737773000,-36541973000,0,0,0,1,0
644,696,0,1,85237561000,-114893269000,143059097000,16792327000,-22634685000,0,0,0,1,0
645,697,0,1,56557670000,107081910000,121100394000,11142211000,21095799000,0,0,0,0,0
646,698,0,1,42207546000,85201611000,95083077000,8315148000,16785244000,0,0,0,0,0
647,699,0,1,33935517000,63735678000,72207036000,6685507000,12556323000,0,0,0,0,0
648,700,0,1,41883202000,57598316000,71216350000,8251250000,11347224000,0,0,0,0,0
649,701,0,1,37417141000,56664726000,67903855000,7371408000,11163301000,0,0,0,0,0
650,702,0,1,45814965000,51308536000,68786459000,9025831000,10108099000,0,0,0,0,0
651,703,0,1,63468004000,116146973000,132356740000,12503589000,22881672000,0,0,0,0,0
652,704,0,1,67711564000,120522049000,138240443000,13339597000,23743589000,0,0,0,0,0
653,705,0,1,70102444000,120548821000,139450245000,13810615000,23748863000,0,0,0,0,0
654,706,0,1,58243195000,98146762000,114127370000,11474270000,19335519000,0,0,0,0,0
655,707,0,-1,-231951542000,7902646000,232086126000,-45695888000,1556870000,0,0,0,0,0
656,708,0,-1,-255697487000,13069460000,256031279000,-50373986000,2574765000,0,0,0,0,0
657,709,0,-1,-209738638000,7075035000,209857934000,-41319809000,1393826000,0,0,0,0,0
658,710,0,-1,-231320225000,7982960000,231457931000,-45571515000,1572692000,0,0,0,0,0
659,711,0,-1,-230447165000,7533000000,230570253000,-45399517000,1484048000,0,0,0,0,0
660,712,0,-1,-251597811000,7994363000,251724786000,-49566325000,1574939000,0,0,0,0,0
661,713,0,-1,-212122492000,6464425000,212220971000,-41789443000,1273532000,0,0,0,0,0
662,714,0,-1,-306624854000,10778765000,306814248000,-60406992000,2123483000,0,0,0,0,0
663,715,0,-1,-232804635000,6933226000,232907852000,-45863953000,1365888000,0,0,0,0,0
664,716,0,-1,-211684036000,6514962000,211784267000,-41703064000,1283488000,0,0,0,0,0
665,717,0,-1,-237291894000,5963330000,237366813000,-46747971000,1174813000,0,0,0,0,0
666,718,0,-1,-235924249000,6434782000,236011986000,-46478536000,1267692000,0,0,0,0,0
667,719,0,-1,-213092472000,6151250000,213181237000,-41980535000,1211834000,0,0,0,0,0
668,720,0,-1,-281210021000,4659134000,281248615000,-55400113000,917878000,0,0,0,0,0
669,721,0,-1,-239893023000,5415682000,239954145000,-47260409000,1066923000,0,0,0,0,0
670,722,0,-1,-218235154000,5185912000,218296762000,-42993675000,1021657000,0,0,0,0,0
671,723,0,-1,-232783943000,-49609000,232783948000,-45859876000,-9773000,0,0,0,0,0
672,724,0,-1,-187231990000,-2618213000,187250295000,-36885860000,-515804000,0,0,0,0,0
673,725,0,-1,-224689820000,2722474000,224706313000,-44265284000,536344000,0,0,0,0,0
674,726,0,-1,-580396570000,14617765000,580580621000,-114341714000,2879790000,0,0,0,0,0
675,727,0,-1,-166979273000,3593128000,167017928000,-32895949000,707869000,0,0,0,0,0
676,728,0,-1,-249961484000,1329381000,249965019000,-49243958000,261896000,0,0,0,1,0
677,729,0,-1,-218235154000,5185912000,218296762000,-42993675000,1021657000,0,0,0,0,0
678,730,0,-1,-240931089000,4967393000,240982291000,-47464915000,978607000,0,0,0,0,0
679,731,0,-1,-258086613000,5897877000,258153994000,-50844659000,1161918000,0,0,0,0,0
680,732,0,-1,-249818278000,1683275000,249823949000,-49215746000,331616000,0,0,0,1,0
681,733,0,-1,-238155322000,5632213000,238221912000,-46918071000,1109581000,0,0,0,0,0
682,734,0,-1,-287733864000,8322235000,287854192000,-56685351000,1639532000,0,0,0,0,0
683,735,0,-1,-221336047000,3658895000,221366288000,-43604570000,720825000,0,0,0,1,0
684,736,0,-1,-246302882000,11561657000,246574089000,-48523191000,2277718000,0,0,0,0,0
685,737,0,-1,-212293900000,6730524000,212400565000,-41823211000,1325955000,0,0,0,0,0
686,738,0,-1,-295324696000,9980487000,295493293000,-58180791000,1966218000,0,0,0,0,0
687,739,0,-1,-268352839000,8458686000,268486118000,-52867169000,1666413000,0,0,0,0,0
688,740,0,-1,-211961326000,6869295000,212072608000,-41757692000,1353294000,0,0,0,0,0
689,741,0,-1,-238525411000,9672230000,238721435000,-46990981000,1905489000,0,0,0,0,0
690,742,0,-1,-263903184000,9502169000,264074197000,-51990559000,1871986000,0,0,0,0,0
691,743,0,-1,-271096937000,10496131000,271300052000,-53407773000,2067803000,0,0,0,0,0
692,744,0,-1,-279774078000,9533154000,279936449000,-55117224000,1878090000,0,0,0,0,0
693,745,0,-1,-245075035000,8412726000,245219385000,-48281298000,1657359000,0,0,0,0,0
694,746,0,-1,-329018052000,14358495000,329331208000,-64818591000,2828712000,0,0,0,0,0
695,747,0,-1,-261933918000,8791901000,262081428000,-51602602000,1732059000,0,0,0,0,0
696,748,0,-1,-239247905000,8781736000,239409020000,-47133317000,1730056000,0,0,0,0,0
697,749,0,-1,-250923556000,7179063000,251026233000,-49433492000,1414320000,0,0,0,0,0
698,750,0,-1,-250193160000,7549600000,250307039000,-49289600000,1487318000,0,0,0,0,0
699,751,0,-1,-243542986000,8491293000,243690968000,-47979474000,1672837000,0,0,0,0,0
700,752,0,-1,-293364742000,5593965000,293418071000,-57794668000,1102046000,0,0,0,0,0
701,753,0,-1,-255264876000,6336781000,255343517000,-50288759000,1248385000,0,0,0,0,0
702,754,0,-1,-235592303000,6114368000,235671634000,-46413141000,1204568000,0,0,0,0,0
703,755,0,-1,-251864967000,345473000,251865204000,-49618956000,68060000,0,0,0,0,0
704,756,0,-1,-214193382000,-2791214000,214211568000,-42197421000,-549886000,0,0,0,0,0
705,757,0,-1,-242250511000,3498304000,242275769000,-47724849000,689187000,0,0,0,0,0
706,758,0,-1,-539863140000,15667221000,540090430000,-106356377000,3086539000,0,0,0,0,0
707,759,0,-1,-200657398000,7128253000,200783972000,-39530748000,1404310000,0,0,0,0,0
708,760,0,-1,-264019651000,2325179000,264029889000,-52013504000,458075000,0,0,0,1,0
709,761,0,-1,-235592303000,6114368000,235671634000,-46413141000,1204568000,0,0,0,0,0
710,762,0,-1,-256155885000,5896081000,256223733000,-50464293000,1161564000,0,0,0,0,0
711,763,0,-1,-270867341000,6958137000,270956697000,-53362541000,1370796000,0,0,0,0,0
712,764,0,-1,-264834489000,2534529000,264846617000,-52174032000,499318000,0,0,0,1,0
713,765,0,-1,-251721470000,6845967000,251814546000,-49590686000,1348698000,0,0,0,0,0
714,766,0,-1,-297922711000,9369730000,298070014000,-58692616000,1845895000,0,0,0,0,0
715,767,0,-1,-201883299000,7861296000,202036300000,-39772258000,1548724000,0,0,0,0,0
716,768,0,-1,-189646156000,6041388000,189742359000,-37361465000,1190191000,0,0,0,0,0
717,769,0,-1,-252194538000,13717282000,252567316000,-49683884000,2702389000,0,0,0,0,0
718,770,0,-1,-219993377000,8546829000,220159338000,-43340056000,1683778000,0,0,0,0,0
719,771,0,-1,-284933356000,12257875000,285196902000,-56133633000,2414877000,0,0,0,0,0
720,772,0,-1,-260652952000,9159228000,260813828000,-51350243000,1804424000,0,0,0,0,0
721,773,0,-1,-225049101000,7701958000,225180857000,-44336065000,1517333000,0,0,0,0,0
722,774,0,-1,-245006845000,8260471000,245146057000,-48267864000,1627364000,0,0,0,0,0
723,775,0,-1,-204844357000,11187496000,205149630000,-40355605000,2204006000,0,0,0,0,0
724,776,0,-1,-270549789000,6106287000,270618689000,-53299982000,1202976000,0,0,0,0,0
725,777,0,-1,-232335546000,6342326000,232422097000,-45771539000,1249478000,0,0,0,0,0
726,778,0,-1,-211594236000,5980452000,211678735000,-41685373000,1178186000,0,0,0,0,0
727,779,0,-1,-226600303000,735705000,226601497000,-44641661000,144938000,0,0,0,0,0
728,780,0,-1,-183515923000,-2182244000,183528898000,-36153772000,-429916000,0,0,0,0,0
729,781,0,-1,-217095804000,3715751000,217127600000,-42769216000,732026000,0,0,0,0,0
730,782,0,-1,-473996628000,15873951000,474262359000,-93380267000,3127267000,0,0,0,0,0
731,783,0,-1,-181431950000,10245289000,181720991000,-35743216000,2018385000,0,0,0,0,0
732,784,0,-1,-237975749000,3091375000,237995827000,-46882694000,609020000,0,0,0,1,0
733,785,0,-1,-211594236000,5980452000,211678735000,-41685373000,1178186000,0,0,0,0,0
734,786,0,-1,-232979408000,5967283000,233055815000,-45898384000,1175592000,0,0,0,0,0
735,787,0,-1,-264393164000,7912717000,264511542000,-52087088000,1558854000,0,0,0,0,0
736,788,0,-1,-253295691000,4425262000,253334344000,-49900818000,871804000,0,0,0,1,0
737,789,0,-1,-243340013000,8142367000,243476200000,-47939487000,1604097000,0,0,0,0,0
738,790,0,-1,-292839925000,9836688000,293005089000,-57691276000,1937888000,0,0,0,0,0
739,791,0,-1,-77854476000,23427326000,81302885000,-15337813000,4615328000,0,0,0,0,0
740,792,0,-1,-119756846000,6648393000,119941249000,-23592839000,1309775000,0,0,0,0,0
741,793,0,-1,-203526290000,11470416000,203849261000,-40095938000,2259743000,0,0,0,0,0
742,794,0,-1,-235120999000,12624241000,235459669000,-46320291000,2487054000,0,0,0,0,0
743,795,0,-1,-193766523000,8994738000,193975180000,-38173203000,1772019000,0,0,0,0,0
744,796,0,-1,-214575616000,13090878000,214974571000,-42272723000,2578984000,0,0,0,1,0
745,797,0,-1,-178248875000,9203774000,178486333000,-35116131000,1813200000,0,0,0,1,0
746,798,0,-1,-275956907000,14898300000,276358777000,-54365217000,2935057000,0,0,0,1,0
747,799,0,-1,-152567845000,11063558000,152968459000,-30056809000,2179589000,0,0,0,1,0
748,800,0,1,32321692000,66322044000,73778760000,6367573000,13065853000,0,0,0,0,0
749,801,0,1,43069823000,104081974000,112641320000,8485021000,20504793000,0,0,0,0,0
750,802,0,1,52563805000,89721529000,103985125000,10355395000,17675696000,0,0,0,0,0
751,803,0,1,95923760000,-46987284000,106813729000,18897574000,-9256786000,0,0,0,0,0
752,804,0,1,92100617000,-16917554000,93641483000,18144391000,-3332863000,0,0,0,0,0
753,805,0,1,22139632000,53796647000,58174243000,4361644000,10598272000,0,0,0,0,0
754,806,0,1,49936553000,43278223000,66080738000,9837810000,8526077000,0,0,0,0,0
755,807,0,1,103069929000,-33535329000,108388323000,20305413000,-6606667000,0,0,0,0,0
756,808,0,1,96652850000,-9882870000,97156804000,19041209000,-1946986000,0,0,0,0,0
757,809,0,1,78486620000,2391821000,78523056000,15462350000,471204000,0,0,0,0,0
758,810,0,1,59354442000,14902268000,61196629000,11693192000,2935839000,0,0,0,0,0
759,811,0,1,81133893000,-7745444000,81502763000,15983879000,-1525900000,0,0,0,0,0
760,812,0,1,90256459000,-109994478000,142284973000,17781081000,-21669592000,0,0,0,0,0
761,813,0,1,101383310000,-112038344000,151099855000,19973139000,-22072247000,0,0,0,0,0
762,814,0,1,115217498000,-97164984000,150718632000,22698560000,-19142103000,0,0,0,0,0
763,815,0,1,86073821000,-86515675000,122039603000,16957075000,-17044123000,0,0,0,0,0
764,816,0,1,18495538000,47306833000,50793911000,3643735000,9319739000,0,0,0,0,0
765,817,0,1,48692443000,45415014000,66584364000,9592712000,8947039000,0,0,0,0,0
766,818,0,1,32724891000,60732037000,68987672000,6447006000,11964587000,0,0,1,0,0
767,819,0,1,61460180000,68428784000,91977455000,12108036000,13480894000,0,0,0,0,0
768,820,0,1,56459765000,36219776000,67078888000,11122923000,7135520000,0,0,0,0,0
769,821,0,1,56459765000,36219776000,67078888000,11122923000,7135520000,0,0,0,0,0
770,822,0,1,89687900000,-3617413000,89760822000,17669071000,-712653000,0,0,0,1,0
771,826,0,1,68483500000,1939319000,68510954000,13491673000,382058000,0,0,0,1,0
772,828,0,1,42437611000,62934612000,75905970000,8360472000,12398508000,0,0,0,0,0
773,829,0,1,53802432000,96824523000,110768632000,10599412000,19075030000,0,0,0,1,0
774,830,0,1,50762833000,81542599000,96052385000,10000592000,16064396000,0,0,0,1,0
775,831,0,1,44881625000,75234269000,87604541000,8841958000,14821616000,0,0,0,1,0
776,832,0,-1,-27482934000,39893668000,48443951000,-5414308000,7859299000,0,0,0,1,0
777,833,0,-1,-84886554000,4744284000,85019029000,-16723176000,934653000,0,0,0,1,0
778,834,0,-1,-162469027000,13851107000,163058388000,-32007403000,2728754000,0,0,0,1,0
779,835,0,-1,-188764228000,15304182000,189383610000,-37187720000,3015018000,0,0,0,1,0
780,836,0,-1,-157314422000,10138982000,157640815000,-30991914000,1997442000,0,0,0,1,0
781,837,0,-1,-156119675000,22690504000,157759982000,-30756541000,4470170000,0,0,0,1,0
782,838,0,-1,-122851940000,9889269000,123249328000,-24202592000,1948247000,0,0,0,1,0
783,839,0,-1,-98724949000,20191481000,100768603000,-19449425000,3977847000,0,0,0,1,0
784,840,0,-1,-214383579000,26185731000,215976877000,-42234891000,5158751000,0,0,0,1,0
785,841,0,-1,-100633342000,19328254000,102472684000,-19825391000,3807786000,0,0,0,1,0
786,842,0,-1,-111727697000,6587772000,111921745000,-22011047000,1297832000,0,0,0,1,0
787,846,0,1,40983412000,57983427000,71005055000,8073986000,11423094000,0,0,0,1,1
788,847,0,-1,-84017433000,4660841000,84146613000,-16551954000,918214000,0,0,0,1,1
789,850,0,1,75826872000,-224551654000,237008775000,14938363000,-44238064000,0,0,0,0,0
790,851,0,1,94630586000,-288028894000,303175843000,18642811000,-56743473000,0,0,0,0,0
791,852,0,1,107838493000,-320844120000,338482038000,21244850000,-63208276000,0,0,0,0,0
792,853,0,1,105954943000,-305883273000,323714421000,20873779000,-60260896000,0,0,0,0,0
793,854,0,1,106715738000,-311785998000,329543256000,21023660000,-61423770000,0,0,0,0,0
794,855,0,1,28625191000,-20853008000,35415385000,5639340000,-4108171000,0,0,0,0,0
795,856,0,1,40077762000,-64264633000,75737507000,7895567000,-12660530000,0,0,0,0,0
796,857,0,-1,-118530701000,6531459000,118710518000,-23351281000,1286738000,0,0,0,1,1
797,859,0,-1,-62037522000,7628569000,62504794000,-12221776000,1502875000,0,0,0,1,1
