automaton_edge_id,source_state_id,target_state_id,source_grammar_cell_id,target_grammar_cell_id,edit_kind_code,edit_position,source_symbol_id,target_symbol_id,native_transition_flag,derived_transition_flag,promoted_transition_flag,promoted_only_transition_flag,old_repaired_edge_flag,old_spectral_cut_edge_flag,new_spectral_cut_edge_flag
845,247,249,247,249,0,12,3,5,1,0,0,0,1,0,0
846,247,259,247,259,1,10,-1,2,1,0,0,0,1,0,0
847,248,249,248,249,2,11,4,-1,1,0,0,0,1,0,0
848,248,251,248,251,0,12,4,5,1,0,1,0,1,0,0
849,248,260,248,260,1,10,-1,2,1,0,0,0,1,0,0
850,249,250,249,250,1,13,-1,2,1,0,0,0,1,0,0
851,249,251,249,251,1,12,-1,5,1,0,1,0,1,0,0
852,249,252,249,252,2,11,4,-1,1,0,0,0,1,0,0
853,249,254,249,254,0,11,4,5,1,0,0,0,1,0,0
854,249,261,249,261,1,10,-1,2,1,0,0,0,1,0,0
855,249,286,249,286,1,9,-1,3,1,0,0,0,1,0,0
856,249,297,249,297,1,8,-1,4,1,0,0,0,1,0,0
857,249,474,249,474,0,5,1,5,0,1,1,0,1,0,0
858,249,812,249,812,2,2,3,-1,0,1,0,0,1,0,0
859,250,251,250,251,0,13,2,5,1,0,1,0,1,0,0
860,250,262,250,262,1,10,-1,2,1,0,0,0,1,0,0
861,251,254,251,254,2,11,4,-1,1,0,1,0,1,0,0
862,251,263,251,263,1,10,-1,2,1,0,1,0,1,0,0
863,252,254,252,254,1,11,-1,5,1,0,0,0,1,0,0
864,252,264,252,264,1,10,-1,2,1,0,0,0,1,0,0
865,252,267,252,267,0,10,1,2,1,0,0,0,1,0,0
866,252,270,252,270,2,9,1,-1,1,0,0,0,1,0,0
867,252,283,252,283,0,10,1,5,1,0,0,0,1,0,0
868,252,287,252,287,1,9,-1,3,1,0,0,0,1,0,0
869,252,290,252,290,0,9,1,3,1,0,0,0,1,0,0
870,252,298,252,298,1,8,-1,4,1,0,0,0,1,0,0
871,252,301,252,301,0,9,1,4,1,0,0,0,1,0,0
872,253,269,253,269,0,10,1,2,1,0,0,0,1,0,0
873,253,277,253,277,2,9,1,-1,1,0,0,0,1,0,0
874,253,285,253,285,0,10,1,5,1,0,0,0,1,0,0
875,253,291,253,291,0,9,1,3,1,0,0,0,1,0,0
876,253,302,253,302,0,9,1,4,1,0,0,0,1,0,0
877,253,327,253,327,0,8,4,5,1,0,0,0,1,0,0
878,254,265,254,265,1,10,-1,2,1,0,0,0,1,0,0
879,254,283,254,283,2,9,1,-1,1,0,0,0,1,0,0
880,254,292,254,292,0,9,1,3,1,0,0,0,1,0,0
881,254,303,254,303,0,9,1,4,1,0,0,0,1,0,0
882,255,256,255,256,2,13,4,-1,1,0,0,0,1,0,0
883,255,258,255,258,0,12,1,3,1,0,0,0,1,0,0
884,255,260,255,260,0,12,1,4,1,0,0,0,1,0,0
885,255,261,255,261,2,11,1,-1,1,0,0,0,1,0,0
886,255,266,255,266,0,11,1,2,1,0,0,0,1,0,0
887,255,268,255,268,0,11,1,5,1,0,0,0,1,0,0
888,255,271,255,271,1,10,-1,5,1,0,0,0,1,0,0
889,256,257,256,257,0,12,1,2,1,0,0,0,1,0,0
890,256,261,256,261,0,12,1,4,1,0,0,0,1,0,0
891,256,264,256,264,2,11,1,-1,1,0,0,0,1,0,0
892,256,265,256,265,0,12,1,5,1,0,0,0,1,0,0
893,256,272,256,272,1,10,-1,5,1,0,0,0,1,0,0
894,257,261,257,261,0,12,2,4,1,0,0,0,1,0,0
895,257,264,257,264,2,12,2,-1,1,0,0,0,1,0,0
896,257,265,257,265,0,12,2,5,1,0,0,0,1,0,0
897,257,273,257,273,1,10,-1,5,1,0,0,0,1,0,0
898,258,260,258,260,0,12,3,4,1,0,0,0,1,0,0
899,258,261,258,261,2,12,3,-1,1,0,0,0,1,0,0
900,258,274,258,274,1,10,-1,5,1,0,0,0,1,0,0
901,259,261,259,261,0,13,3,5,1,0,0,0,1,0,0
902,259,275,259,275,1,10,-1,5,1,0,0,0,1,0,0
903,260,261,260,261,2,12,4,-1,1,0,0,0,1,0,0
904,260,263,260,263,0,13,4,5,1,0,1,0,1,0,0
905,260,276,260,276,1,10,-1,5,1,0,0,0,1,0,0
906,261,262,261,262,1,14,-1,2,1,0,0,0,1,0,0
907,261,263,261,263,1,13,-1,5,1,0,1,0,1,0,0
908,261,264,261,264,2,12,4,-1,1,0,0,0,1,0,0
909,261,265,261,265,0,12,4,5,1,0,0,0,1,0,0
910,261,266,261,266,1,10,-1,2,1,0,0,0,1,0,0
911,261,268,261,268,1,11,-1,5,1,0,0,0,1,0,0
912,261,277,261,277,1,10,-1,5,1,0,0,0,1,0,0
913,261,288,261,288,1,9,-1,3,1,0,0,0,1,0,0
914,261,299,261,299,1,8,-1,4,1,0,0,0,1,0,0
915,261,475,261,475,0,5,1,5,0,1,1,0,1,0,0
916,261,813,261,813,2,2,3,-1,0,1,0,0,1,0,0
917,262,263,262,263,0,14,2,5,1,0,1,0,1,0,0
918,262,278,262,278,1,10,-1,5,1,0,0,0,1,0,0
919,263,265,263,265,2,12,4,-1,1,0,1,0,1,0,0
920,263,279,263,279,1,10,-1,5,1,0,1,0,1,0,0
921,264,265,264,265,1,12,-1,5,1,0,0,0,1,0,0
922,264,267,264,267,2,11,1,-1,1,0,0,0,1,0,0
923,264,280,264,280,1,10,-1,5,1,0,0,0,1,0,0
924,265,281,265,281,1,10,-1,5,1,0,0,0,1,0,0
925,266,268,266,268,0,11,2,5,1,0,0,0,1,0,0
926,266,269,266,269,1,11,-1,5,1,0,0,0,1,0,0
927,266,277,266,277,0,10,2,5,1,0,0,0,1,0,0
928,266,282,266,282,1,10,-1,5,1,0,0,0,1,0,0
929,267,270,267,270,2,10,2,-1,1,0,0,0,1,0,0
930,267,283,267,283,0,10,2,5,1,0,0,0,1,0,0
931,267,289,267,289,1,9,-1,3,1,0,0,0,1,0,0
932,267,300,267,300,1,8,-1,4,1,0,0,0,1,0,0
933,268,269,268,269,1,12,-1,2,1,0,0,0,1,0,0
934,268,284,268,284,0,10,2,5,1,0,0,0,1,0,0
935,268,328,268,328,0,8,4,5,1,0,0,0,1,0,0
936,269,277,269,277,2,10,2,-1,1,0,0,0,1,0,0
937,269,285,269,285,0,10,2,5,1,0,0,0,1,0,0
938,270,283,270,283,1,10,-1,5,1,0,0,0,1,0,0
939,270,290,270,290,1,9,-1,3,1,0,0,0,1,0,0
940,270,301,270,301,1,8,-1,4,1,0,0,0,1,0,0
941,270,308,270,308,0,9,1,4,1,0,0,0,1,0,0
942,271,272,271,272,2,14,4,-1,1,0,0,0,1,0,0
943,271,274,271,274,0,13,1,3,1,0,0,0,1,0,0
944,271,276,271,276,0,13,1,4,1,0,0,0,1,0,0
945,271,277,271,277,2,12,1,-1,1,0,0,0,1,0,0
946,271,282,271,282,0,12,1,2,1,0,0,0,1,0,0
947,271,312,271,312,0,9,1,4,1,0,0,0,1,0,0
948,272,273,272,273,0,13,1,2,1,0,0,0,1,0,0
949,272,277,272,277,0,13,1,4,1,0,0,0,1,0,0
950,272,280,272,280,2,12,1,-1,1,0,0,0,1,0,0
951,272,281,272,281,0,13,1,5,1,0,0,0,1,0,0
952,272,313,272,313,0,9,1,4,1,0,0,0,1,0,0
953,273,277,273,277,0,13,2,4,1,0,0,0,1,0,0
954,273,280,273,280,2,13,2,-1,1,0,0,0,1,0,0
955,273,281,273,281,0,13,2,5,1,0,0,0,1,0,0
956,273,314,273,314,0,9,1,4,1,0,0,0,1,0,0
957,274,276,274,276,0,13,3,4,1,0,0,0,1,0,0
958,274,277,274,277,2,13,3,-1,1,0,0,0,1,0,0
959,274,315,274,315,0,9,1,4,1,0,0,0,1,0,0
960,275,277,275,277,0,14,3,5,1,0,0,0,1,0,0
961,275,316,275,316,0,9,1,4,1,0,0,0,1,0,0
962,276,277,276,277,2,13,4,-1,1,0,0,0,1,0,0
963,276,279,276,279,0,14,4,5,1,0,1,0,1,0,0
964,276,317,276,317,0,9,1,4,1,0,0,0,1,0,0
965,277,278,277,278,1,15,-1,2,1,0,0,0,1,0,0
966,277,279,277,279,1,14,-1,5,1,0,1,0,1,0,0
967,277,280,277,280,2,13,4,-1,1,0,0,0,1,0,0
968,277,281,277,281,0,13,4,5,1,0,0,0,1,0,0
969,277,282,277,282,1,11,-1,2,1,0,0,0,1,0,0
970,277,284,277,284,0,11,2,5,1,0,0,0,1,0,0
971,277,285,277,285,1,10,-1,5,1,0,0,0,1,0,0
972,277,291,277,291,1,9,-1,3,1,0,0,0,1,0,0
973,277,302,277,302,1,8,-1,4,1,0,0,0,1,0,0
974,277,318,277,318,0,9,1,4,1,0,0,0,1,0,0
975,277,476,277,476,0,5,1,5,0,1,1,0,1,0,0
976,277,814,277,814,2,2,3,-1,0,1,0,0,1,0,0
977,278,279,278,279,0,15,2,5,1,0,1,0,1,0,0
978,278,319,278,319,0,9,1,4,1,0,0,0,1,0,0
979,279,281,279,281,2,13,4,-1,1,0,1,0,1,0,0
980,279,320,279,320,0,9,1,4,1,0,1,0,1,0,0
981,280,281,280,281,1,13,-1,5,1,0,0,0,1,0,0
982,280,321,280,321,0,9,1,4,1,0,0,0,1,0,0
983,281,322,281,322,0,9,1,4,1,0,0,0,1,0,0
984,282,285,282,285,0,11,2,5,1,0,0,0,1,0,0
985,282,323,282,323,0,9,1,4,1,0,0,0,1,0,0
986,283,292,283,292,1,9,-1,3,1,0,0,0,1,0,0
987,283,303,283,303,1,8,-1,4,1,0,0,0,1,0,0
988,284,285,284,285,1,12,-1,2,1,0,0,0,1,0,0
989,284,325,284,325,0,9,1,4,1,0,0,0,1,0,0
990,285,326,285,326,0,9,1,4,1,0,0,0,1,0,0
991,286,287,286,287,2,12,4,-1,1,0,0,0,1,0,0
992,286,288,286,288,1,11,-1,2,1,0,0,0,1,0,0
993,286,297,286,297,0,9,3,4,1,0,0,0,1,0,0
994,287,289,287,289,0,11,1,2,1,0,0,0,1,0,0
995,287,290,287,290,2,10,1,-1,1,0,0,0,1,0,0
996,287,292,287,292,0,11,1,5,1,0,0,0,1,0,0
997,287,298,287,298,0,9,3,4,1,0,0,0,1,0,0
998,288,291,288,291,1,11,-1,5,1,0,0,0,1,0,0
999,288,299,288,299,0,9,3,4,1,0,0,0,1,0,0
1000,289,290,289,290,2,11,2,-1,1,0,0,0,1,0,0
1001,289,292,289,292,0,11,2,5,1,0,0,0,1,0,0
1002,289,300,289,300,0,9,3,4,1,0,0,0,1,0,0
1003,290,292,290,292,1,11,-1,5,1,0,0,0,1,0,0
1004,290,295,290,295,0,10,1,4,1,0,0,0,1,0,0
1005,290,301,290,301,0,9,3,4,1,0,0,0,1,0,0
1006,291,296,291,296,0,10,1,4,1,0,0,0,1,0,0
1007,291,302,291,302,0,9,3,4,1,0,0,0,1,0,0
1008,292,303,292,303,0,9,3,4,1,0,0,0,1,0,0
1009,293,294,293,294,0,10,3,4,1,0,0,0,1,0,0
1010,293,295,293,295,2,9,3,-1,1,0,0,0,1,0,0
1011,293,304,293,304,0,9,3,4,1,0,0,0,1,0,0
1012,294,295,294,295,2,10,4,-1,1,0,0,0,1,0,0
1013,294,305,294,305,0,9,3,4,1,0,0,0,1,0,0
1014,294,306,294,306,2,9,3,-1,1,0,0,0,1,0,0
1015,295,304,295,304,1,8,-1,4,1,0,0,0,1,0,0
1016,295,306,295,306,0,9,3,4,1,0,0,0,1,0,0
1017,295,308,295,308,2,9,3,-1,1,0,0,0,1,0,0
1018,296,307,296,307,0,9,3,4,1,0,0,0,1,0,0
1019,296,318,296,318,2,9,3,-1,1,0,0,0,1,0,0
1020,297,298,297,298,2,12,4,-1,1,0,0,0,1,0,0
1021,297,299,297,299,1,11,-1,2,1,0,0,0,1,0,0
1022,297,309,297,309,1,10,-1,5,1,0,0,0,1,0,0
1023,297,311,297,311,0,10,1,5,1,0,0,0,1,0,0
1024,298,300,298,300,0,11,1,2,1,0,0,0,1,0,0
1025,298,301,298,301,2,10,1,-1,1,0,0,0,1,0,0
1026,298,303,298,303,0,11,1,5,1,0,0,0,1,0,0
1027,299,302,299,302,1,11,-1,5,1,0,0,0,1,0,0
1028,299,310,299,310,1,10,-1,5,1,0,0,0,1,0,0
1029,299,318,299,318,0,10,1,5,1,0,0,0,1,0,0
1030,300,301,300,301,2,11,2,-1,1,0,0,0,1,0,0
1031,300,303,300,303,0,11,2,5,1,0,0,0,1,0,0
1032,301,303,301,303,1,11,-1,5,1,0,0,0,1,0,0
1033,301,306,301,306,0,10,1,4,1,0,0,0,1,0,0
1034,301,308,301,308,2,10,1,-1,1,0,0,0,1,0,0
1035,302,307,302,307,0,10,1,4,1,0,0,0,1,0,0
1036,302,318,302,318,2,10,1,-1,1,0,0,0,1,0,0
1037,302,326,302,326,0,10,1,5,1,0,0,0,1,0,0
1038,304,305,304,305,0,10,3,4,1,0,0,0,1,0,0
1039,304,306,304,306,2,10,3,-1,1,0,0,0,1,0,0
1040,305,306,305,306,2,8,4,-1,1,0,0,0,1,0,0
1041,306,308,306,308,2,8,4,-1,1,0,0,0,1,0,0
1042,307,318,307,318,2,8,4,-1,1,0,0,0,1,0,0
1043,307,326,307,326,0,10,4,5,1,0,0,0,1,0,0
1044,309,310,309,310,1,12,-1,2,1,0,0,0,1,0,0
1045,309,311,309,311,2,11,1,-1,1,0,0,0,1,0,0
1046,309,312,309,312,1,11,-1,2,1,0,0,0,1,0,0
1047,309,318,309,318,0,11,1,2,1,0,0,0,1,0,0
1048,309,325,309,325,0,11,1,5,1,0,0,0,1,0,0
1049,310,318,310,318,2,11,1,-1,1,0,0,0,1,0,0
1050,310,323,310,323,0,11,1,2,1,0,0,0,1,0,0
1051,310,326,310,326,0,11,1,5,1,0,0,0,1,0,0
1052,311,318,311,318,1,11,-1,2,1,0,0,0,1,0,0
1053,311,325,311,325,1,10,-1,5,1,0,0,0,1,0,0
1054,311,366,311,366,1,7,-1,5,1,0,0,0,1,0,0
1055,312,313,312,313,2,14,4,-1,1,0,0,0,1,0,0
1056,312,315,312,315,0,13,1,3,1,0,0,0,1,0,0
1057,312,317,312,317,0,13,1,4,1,0,0,0,1,0,0
1058,312,318,312,318,2,12,1,-1,1,0,0,0,1,0,0
1059,312,323,312,323,0,12,1,2,1,0,0,0,1,0,0
1060,312,324,312,324,0,12,1,5,1,0,0,0,1,0,0
1061,313,314,313,314,0,13,1,2,1,0,0,0,1,0,0
1062,313,318,313,318,0,13,1,4,1,0,0,0,1,0,0
1063,313,321,313,321,2,12,1,-1,1,0,0,0,1,0,0
1064,313,322,313,322,0,13,1,5,1,0,0,0,1,0,0
1065,314,318,314,318,0,13,2,4,1,0,0,0,1,0,0
1066,314,321,314,321,2,13,2,-1,1,0,0,0,1,0,0
1067,314,322,314,322,0,13,2,5,1,0,0,0,1,0,0
1068,315,317,315,317,0,13,3,4,1,0,0,0,1,0,0
1069,315,318,315,318,2,13,3,-1,1,0,0,0,1,0,0
1070,316,318,316,318,0,14,3,5,1,0,0,0,1,0,0
1071,317,318,317,318,2,13,4,-1,1,0,0,0,1,0,0
1072,317,320,317,320,0,14,4,5,1,0,1,0,1,0,0
1073,318,319,318,319,1,15,-1,2,1,0,0,0,1,0,0
1074,318,320,318,320,1,14,-1,5,1,0,1,0,1,0,0
1075,318,321,318,321,2,13,4,-1,1,0,0,0,1,0,0
1076,318,322,318,322,0,13,4,5,1,0,0,0,1,0,0
1077,318,323,318,323,1,11,-1,2,1,0,0,0,1,0,0
1078,318,324,318,324,1,12,-1,5,1,0,0,0,1,0,0
1079,318,325,318,325,0,11,2,5,1,0,0,0,1,0,0
1080,318,326,318,326,1,10,-1,5,1,0,0,0,1,0,0
1081,318,477,318,477,0,5,1,5,0,1,1,0,1,0,0
1082,318,815,318,815,2,2,3,-1,0,1,0,0,1,0,0
1083,319,320,319,320,0,15,2,5,1,0,1,0,1,0,0
1084,320,322,320,322,2,13,4,-1,1,0,1,0,1,0,0
1085,321,322,321,322,1,13,-1,5,1,0,0,0,1,0,0
1086,323,324,323,324,0,12,2,5,1,0,0,0,1,0,0
1087,323,326,323,326,0,11,2,5,1,0,0,0,1,0,0
1088,324,325,324,325,2,11,2,-1,1,0,0,0,1,0,0
1089,325,326,325,326,1,12,-1,2,1,0,0,0,1,0,0
1090,327,336,327,336,0,10,1,4,1,0,0,0,1,0,0
1091,327,351,327,351,0,9,1,2,1,0,0,0,1,0,0
1092,328,329,328,329,1,15,-1,2,1,0,0,0,1,0,0
1093,328,332,328,332,0,12,1,4,1,0,0,0,1,0,0
1094,328,334,328,334,0,10,2,4,1,0,0,0,1,0,0
1095,328,352,328,352,0,9,1,2,1,0,0,0,1,0,0
1096,328,356,328,356,2,9,1,-1,1,0,1,0,1,0,0
1097,328,459,328,459,0,6,2,4,1,0,1,0,1,0,0
1098,329,353,329,353,0,9,1,2,1,0,0,0,1,0,0
1099,329,357,329,357,2,9,1,-1,1,0,1,0,1,0,0
1100,330,332,330,332,0,13,1,4,1,0,0,0,1,0,0
1101,333,335,333,335,1,12,-1,2,1,0,0,0,1,0,0
1102,333,339,333,339,1,9,-1,2,1,0,0,0,1,0,0
1103,333,460,333,460,0,6,2,4,1,0,1,0,1,0,0
1104,333,816,333,816,2,2,3,-1,0,1,0,0,1,0,0
1105,334,336,334,336,1,12,-1,2,1,0,0,0,1,0,0
1106,334,340,334,340,1,9,-1,2,1,0,0,0,1,0,0
1107,334,366,334,366,0,9,1,4,1,0,0,0,1,0,0
1108,335,337,335,337,1,12,-1,2,1,0,0,0,1,0,0
1109,335,338,335,338,1,13,-1,5,1,0,0,0,1,0,0
1110,335,341,335,341,1,9,-1,2,1,0,0,0,1,0,0
1111,335,461,335,461,0,6,2,4,1,0,1,0,1,0,0
1112,335,817,335,817,2,2,3,-1,0,1,0,0,1,0,0
1113,337,338,337,338,0,13,2,5,1,0,0,0,1,0,0
1114,337,345,337,345,1,9,-1,2,1,0,0,0,1,0,0
1115,338,348,338,348,1,9,-1,2,1,0,0,0,1,0,0
1116,339,341,339,341,1,13,-1,2,1,0,0,0,1,0,0
1117,339,356,339,356,1,10,-1,5,1,0,1,0,1,0,0
1118,339,462,339,462,0,6,2,4,1,0,1,0,1,0,0
1119,339,818,339,818,2,2,3,-1,0,1,0,0,1,0,0
1120,341,345,341,345,1,13,-1,2,1,0,0,0,1,0,0
1121,341,348,341,348,1,14,-1,5,1,0,0,0,1,0,0
1122,341,357,341,357,1,10,-1,5,1,0,1,0,1,0,0
1123,341,463,341,463,0,6,2,4,1,0,1,0,1,0,0
1124,341,819,341,819,2,2,3,-1,0,1,0,0,1,0,0
1125,342,343,342,343,0,15,2,3,1,0,0,0,1,0,0
1126,342,344,342,344,0,15,2,5,1,0,0,0,1,0,0
1127,342,345,342,345,2,14,1,-1,1,0,0,0,1,0,0
1128,342,346,342,346,0,14,1,2,1,0,0,0,1,0,0
1129,342,349,342,349,0,14,1,5,1,0,0,0,1,0,0
1130,343,344,343,344,0,15,3,5,1,0,0,0,1,0,0
1131,344,347,344,347,0,14,1,2,1,0,0,0,1,0,0
1132,344,348,344,348,2,14,1,-1,1,0,0,0,1,0,0
1133,344,350,344,350,0,14,1,5,1,0,0,0,1,0,0
1134,345,346,345,346,1,13,-1,2,1,0,0,0,1,0,0
1135,345,347,345,347,1,15,-1,5,1,0,0,0,1,0,0
1136,345,348,345,348,0,14,2,5,1,0,0,0,1,0,0
1137,345,349,345,349,1,14,-1,5,1,0,0,0,1,0,0
1138,345,358,345,358,1,10,-1,5,1,0,1,0,1,0,0
1139,345,464,345,464,0,6,2,4,1,0,1,0,1,0,0
1140,345,820,345,820,2,2,3,-1,0,1,0,0,1,0,0
1141,346,347,346,347,0,15,2,5,1,0,0,0,1,0,0
1142,346,349,346,349,0,14,2,5,1,0,0,0,1,0,0
1143,347,348,347,348,2,13,2,-1,1,0,0,0,1,0,0
1144,347,350,347,350,0,14,2,5,1,0,0,0,1,0,0
1145,348,349,348,349,1,15,-1,2,1,0,0,0,1,0,0
1146,348,350,348,350,1,14,-1,5,1,0,0,0,1,0,0
1147,348,359,348,359,1,10,-1,5,1,0,1,0,1,0,0
1148,348,465,348,465,0,6,2,4,1,0,1,0,1,0,0
1149,348,821,348,821,2,2,3,-1,0,1,0,0,1,0,0
1150,349,350,349,350,0,15,2,5,1,0,0,0,1,0,0
1151,351,354,351,354,0,10,1,2,1,0,0,0,1,0,0
1152,351,360,351,360,2,10,1,-1,1,0,1,0,1,0,0
1153,351,365,351,365,0,10,1,5,1,0,1,0,1,0,0
1154,352,353,352,353,1,15,-1,2,1,0,0,0,1,0,0
1155,352,354,352,354,1,12,-1,2,1,0,0,0,1,0,0
1156,352,355,352,355,1,11,-1,5,1,0,0,0,1,0,0
1157,352,356,352,356,2,9,2,-1,1,0,1,0,1,0,0
1158,352,362,352,362,1,10,-1,5,1,0,1,0,1,0,0
1159,352,363,352,363,0,10,2,5,1,0,1,0,1,0,0
1160,352,466,352,466,0,6,2,4,1,0,1,0,1,0,0
1161,353,357,353,357,2,9,2,-1,1,0,1,0,1,0,0
1162,353,364,353,364,0,10,2,5,1,0,1,0,1,0,0
1163,354,355,354,355,0,12,2,5,1,0,0,0,1,0,0
1164,354,360,354,360,2,9,2,-1,1,0,1,0,1,0,0
1165,354,365,354,365,0,10,2,5,1,0,1,0,1,0,0
1166,355,363,355,363,2,9,2,-1,1,0,1,0,1,0,0
1167,356,357,356,357,1,14,-1,2,1,0,1,0,1,0,0
1168,356,360,356,360,1,11,-1,2,1,0,1,0,1,0,0
1169,356,363,356,363,1,10,-1,5,1,0,1,0,1,0,0
1170,356,467,356,467,0,6,2,4,1,0,1,0,1,0,0
1171,357,358,357,358,1,14,-1,2,1,0,1,0,1,0,0
1172,357,359,357,359,1,15,-1,5,1,0,1,0,1,0,0
1173,357,361,357,361,1,11,-1,2,1,0,1,0,1,0,0
1174,357,364,357,364,1,10,-1,5,1,0,1,0,1,0,0
1175,357,468,357,468,0,6,2,4,1,0,1,0,1,0,0
1176,358,359,358,359,0,15,2,5,1,0,1,0,1,0,0
1177,360,361,360,361,1,15,-1,2,1,0,1,0,1,0,0
1178,360,362,360,362,1,12,-1,5,1,0,1,0,1,0,0
1179,360,363,360,363,0,11,2,5,1,0,1,0,1,0,0
1180,360,365,360,365,1,10,-1,5,1,0,1,0,1,0,0
1181,360,469,360,469,0,6,2,4,1,0,1,0,1,0,0
1182,360,822,360,822,2,2,3,-1,0,1,1,0,1,0,0
1183,361,364,361,364,0,11,2,5,1,0,1,0,1,0,0
1184,362,363,362,363,2,11,2,-1,1,0,1,0,1,0,0
1185,363,364,363,364,1,15,-1,2,1,0,1,0,1,0,0
1186,363,365,363,365,1,12,-1,2,1,0,1,0,1,0,0
1187,363,826,363,826,2,2,3,-1,0,1,1,0,1,0,0
1188,365,470,365,470,0,6,2,4,1,0,1,0,1,0,0
1189,367,375,367,375,2,8,1,-1,1,0,0,0,1,0,0
1190,367,385,367,385,0,8,1,5,1,0,0,0,1,0,0
1191,368,375,368,375,1,9,-1,2,1,0,0,0,1,0,0
1192,368,384,368,384,1,8,-1,5,1,0,0,0,1,0,0
1193,368,393,368,393,2,6,3,-1,1,0,0,0,1,0,0
1194,369,370,369,370,2,12,4,-1,1,0,0,0,1,0,0
1195,369,372,369,372,0,11,1,3,1,0,0,0,1,0,0
1196,369,374,369,374,0,11,1,4,1,0,0,0,1,0,0
1197,369,375,369,375,2,10,1,-1,1,0,0,0,1,0,0
1198,369,380,369,380,0,10,1,2,1,0,0,0,1,0,0
1199,369,381,369,381,0,10,1,5,1,0,0,0,1,0,0
1200,369,395,369,395,2,6,3,-1,1,0,0,0,1,0,0
1201,370,371,370,371,0,11,1,2,1,0,0,0,1,0,0
1202,370,375,370,375,0,11,1,4,1,0,0,0,1,0,0
1203,370,378,370,378,2,10,1,-1,1,0,0,0,1,0,0
1204,370,379,370,379,0,11,1,5,1,0,0,0,1,0,0
1205,370,396,370,396,2,6,3,-1,1,0,0,0,1,0,0
1206,371,375,371,375,0,11,2,4,1,0,0,0,1,0,0
1207,371,378,371,378,2,11,2,-1,1,0,0,0,1,0,0
1208,371,379,371,379,0,11,2,5,1,0,0,0,1,0,0
1209,371,398,371,398,2,6,3,-1,1,0,0,0,1,0,0
1210,372,374,372,374,0,11,3,4,1,0,0,0,1,0,0
1211,372,375,372,375,2,11,3,-1,1,0,0,0,1,0,0
1212,372,399,372,399,2,6,3,-1,1,0,0,0,1,0,0
1213,373,375,373,375,0,12,3,5,1,0,0,0,1,0,0
1214,373,400,373,400,2,6,3,-1,1,0,0,0,1,0,0
1215,374,375,374,375,2,11,4,-1,1,0,0,0,1,0,0
1216,374,377,374,377,0,12,4,5,1,0,1,0,1,0,0
1217,374,401,374,401,2,6,3,-1,1,0,0,0,1,0,0
1218,375,376,375,376,1,13,-1,2,1,0,0,0,1,0,0
1219,375,377,375,377,1,12,-1,5,1,0,1,0,1,0,0
1220,375,378,375,378,2,11,4,-1,1,0,0,0,1,0,0
1221,375,379,375,379,0,11,4,5,1,0,0,0,1,0,0
1222,375,380,375,380,1,9,-1,2,1,0,0,0,1,0,0
1223,375,381,375,381,1,10,-1,5,1,0,0,0,1,0,0
1224,375,384,375,384,0,9,2,5,1,0,0,0,1,0,0
1225,375,385,375,385,1,8,-1,5,1,0,0,0,1,0,0
1226,375,402,375,402,2,6,3,-1,1,0,0,0,1,0,0
1227,375,471,375,471,1,4,-1,5,0,1,0,0,1,0,0
1228,376,377,376,377,0,13,2,5,1,0,1,0,1,0,0
1229,376,386,376,386,1,8,-1,5,1,0,0,0,1,0,0
1230,376,403,376,403,2,6,3,-1,1,0,0,0,1,0,0
1231,377,379,377,379,2,11,4,-1,1,0,1,0,1,0,0
1232,377,404,377,404,2,6,3,-1,1,0,1,0,1,0,0
1233,378,379,378,379,1,11,-1,5,1,0,0,0,1,0,0
1234,378,405,378,405,2,6,3,-1,1,0,0,0,1,0,0
1235,379,407,379,407,2,6,3,-1,1,0,0,0,1,0,0
1236,380,381,380,381,0,10,2,5,1,0,0,0,1,0,0
1237,380,382,380,382,1,10,-1,5,1,0,0,0,1,0,0
1238,380,385,380,385,0,9,2,5,1,0,0,0,1,0,0
1239,380,415,380,415,2,6,3,-1,1,0,0,0,1,0,0
1240,381,382,381,382,1,11,-1,2,1,0,0,0,1,0,0
1241,381,384,381,384,2,9,2,-1,1,0,0,0,1,0,0
1242,381,387,381,387,1,8,-1,5,1,0,1,0,1,0,0
1243,381,426,381,426,2,6,3,-1,1,0,0,0,1,0,0
1244,382,383,382,383,1,10,-1,5,1,0,0,0,1,0,0
1245,382,385,382,385,2,9,2,-1,1,0,0,0,1,0,0
1246,382,433,382,433,2,6,3,-1,1,0,0,0,1,0,0
1247,383,450,383,450,2,6,3,-1,1,0,0,0,1,0,0
1248,384,385,384,385,1,10,-1,2,1,0,0,0,1,0,0
1249,384,460,384,460,2,6,3,-1,1,0,1,0,1,0,0
1250,385,386,385,386,1,14,-1,2,1,0,0,0,1,0,0
1251,385,387,385,387,1,11,-1,5,1,0,1,0,1,0,0
1252,385,462,385,462,2,6,3,-1,1,0,1,0,1,0,0
1253,386,463,386,463,2,6,3,-1,1,0,1,0,1,0,0
1254,387,467,387,467,2,6,3,-1,1,0,1,0,1,0,0
1255,389,391,389,391,0,9,1,2,1,0,0,0,1,0,0
1256,389,394,389,394,0,9,1,4,1,0,0,0,1,0,0
1257,389,406,389,406,0,8,1,2,1,0,0,0,1,0,0
1258,390,391,390,391,1,11,-1,2,1,0,0,0,1,0,0
1259,390,421,390,421,0,8,1,2,1,0,0,0,1,0,0
1260,390,426,390,426,2,8,1,-1,1,0,0,0,1,0,0
1261,390,459,390,459,1,7,-1,5,1,0,1,0,1,0,0
