boundary_bridge_cell_id,component_id,left_edit_radius,right_edit_radius,word_length,word_symbol_0_id,word_symbol_1_id,word_symbol_2_id,word_symbol_3_id,word_symbol_4_id,word_symbol_5_id,word_symbol_6_id,word_symbol_7_id,word_symbol_8_id,word_symbol_9_id,word_symbol_10_id,word_symbol_11_id,word_symbol_12_id,word_symbol_13_id,word_symbol_14_id,word_symbol_15_id,trace_node_count,trace_node_0_id,trace_node_1_id,trace_node_2_id,trace_node_3_id,trace_node_4_id,trace_node_5_id,trace_node_6_id,trace_node_7_id,trace_node_8_id,trace_node_9_id,trace_node_10_id,trace_node_11_id,trace_node_12_id,trace_node_13_id,trace_node_14_id,trace_node_15_id,trace_node_16_id,trace_node_17_id,trace_node_18_id,trace_node_19_id,metric_gromov_delta_twice,trace_signature_total_variation,first_return_closed_path_count,normalized_tail_template_count,template_lift_count_min,template_lift_count_max,all_four_lift_flag,tail_entry_9_path_count,tail_entry_10_path_count,tail_entry_11_path_count,tail_entry_13_path_count,clear_flag,exact24_six_all_four_flag,left_boundary_flag,right_boundary_flag,left_neighbor_flag,right_neighbor_flag
302,1,99,3,12,2,1,4,3,1,2,5,4,4,1,1,5,-1,-1,-1,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,72,6,12,12,0,0,0,0,72,0,0,0,0,0,0
303,1,99,3,12,2,1,4,3,1,2,5,4,4,1,2,5,-1,-1,-1,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,108,9,12,12,0,0,0,0,108,0,0,0,0,0,0
304,1,99,3,12,2,1,4,3,1,2,5,4,4,1,5,5,-1,-1,-1,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,108,9,12,12,0,0,0,0,108,0,0,0,0,0,0
305,1,99,3,12,2,1,4,3,1,2,5,4,4,3,4,5,-1,-1,-1,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,216,18,12,12,0,0,0,0,216,0,0,0,0,0,0
306,1,99,3,12,2,1,4,3,1,2,5,4,4,4,4,5,-1,-1,-1,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,624,52,12,12,0,0,0,0,624,0,0,0,0,0,0
307,2,99,3,13,2,1,4,3,1,2,5,1,2,5,4,1,5,-1,-1,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,16,2,8,8,0,0,0,0,0,0,0,0,0,0,0
308,2,99,3,13,2,1,4,3,1,2,5,1,2,5,4,4,5,-1,-1,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,64,8,8,8,0,0,0,0,0,0,0,0,0,0,0
309,1,99,3,13,2,1,4,3,1,2,5,4,1,1,1,4,5,-1,-1,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,72,6,12,12,0,0,0,0,0,0,0,0,0,0,0
310,1,99,3,13,2,1,4,3,1,2,5,4,1,1,3,4,5,-1,-1,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,72,6,12,12,0,0,0,0,0,0,0,0,0,0,0
311,1,99,3,13,2,1,4,3,1,2,5,4,1,1,4,4,5,-1,-1,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,108,9,12,12,0,0,0,0,0,0,0,0,0,0,0
312,1,99,3,13,2,1,4,3,1,2,5,4,1,1,4,5,2,-1,-1,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,72,6,12,12,0,0,0,0,0,0,0,0,0,0,0
313,1,99,3,13,2,1,4,3,1,2,5,4,1,1,4,5,5,-1,-1,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,108,9,12,12,0,0,0,0,0,0,0,0,0,0,0
314,1,99,3,13,2,1,4,3,1,2,5,4,1,2,1,1,5,-1,-1,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,60,5,12,12,0,0,0,0,0,0,0,0,0,0,0
315,1,99,3,13,2,1,4,3,1,2,5,4,1,2,1,2,5,-1,-1,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,36,3,12,12,0,0,0,0,0,0,0,0,0,0,0
316,1,99,3,13,2,1,4,3,1,2,5,4,1,2,1,4,3,-1,-1,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,48,4,12,12,0,0,0,0,0,0,0,0,0,0,0
317,1,99,3,13,2,1,4,3,1,2,5,4,1,2,1,5,5,-1,-1,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,36,3,12,12,0,0,0,0,0,0,0,0,0,0,0
318,1,99,3,13,2,1,4,3,1,2,5,4,1,5,2,1,5,-1,-1,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,12,1,12,12,0,0,0,0,0,0,0,0,0,0,0
319,1,99,3,13,2,1,4,3,1,2,5,4,3,1,1,4,5,-1,-1,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,72,6,12,12,0,0,0,0,0,0,0,0,0,0,0
320,1,99,3,13,2,1,4,3,1,2,5,4,4,1,1,4,5,-1,-1,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,108,9,12,12,0,0,0,0,0,0,0,0,0,0,0
321,1,99,3,13,2,1,4,3,1,2,5,4,4,5,1,4,5,-1,-1,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,48,4,12,12,0,0,0,0,0,0,0,0,0,0,0
322,1,99,3,13,2,1,4,3,1,2,5,4,4,5,2,1,5,-1,-1,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,96,8,12,12,0,0,0,0,0,0,0,0,0,0,0
323,1,99,3,14,2,1,4,3,1,2,5,4,1,1,2,1,4,5,-1,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,48,4,12,12,0,0,0,12,0,0,0,0,0,0,0
324,1,99,3,14,2,1,4,3,1,2,5,4,1,2,1,1,4,5,-1,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,48,4,12,12,0,0,0,24,0,0,0,0,0,0,0
325,1,99,3,14,2,1,4,3,1,2,5,4,1,2,1,3,4,5,-1,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,48,4,12,12,0,0,0,24,0,0,0,0,0,0,0
326,1,99,3,14,2,1,4,3,1,2,5,4,1,2,1,4,4,5,-1,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,72,6,12,12,0,0,0,36,0,0,0,0,0,0,0
327,1,99,3,14,2,1,4,3,1,2,5,4,1,2,1,4,5,2,-1,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,48,4,12,12,0,0,0,24,0,0,0,0,0,0,0
328,1,99,3,14,2,1,4,3,1,2,5,4,1,2,1,4,5,5,-1,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,72,6,12,12,0,0,0,36,0,0,0,0,0,0,0
329,1,99,3,14,2,1,4,3,1,2,5,4,1,2,2,1,4,5,-1,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,120,10,12,12,0,0,0,60,0,0,0,0,0,0,0
330,1,99,3,14,2,1,4,3,1,2,5,4,1,2,5,1,4,5,-1,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,24,2,12,12,0,0,0,12,0,0,0,0,0,0,0
331,1,99,3,14,2,1,4,3,1,2,5,4,1,5,2,1,1,5,-1,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,60,5,12,12,0,0,0,60,0,0,0,0,0,0,0
332,1,99,3,14,2,1,4,3,1,2,5,4,1,5,2,1,2,5,-1,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,36,3,12,12,0,0,0,36,0,0,0,0,0,0,0
333,1,99,3,14,2,1,4,3,1,2,5,4,1,5,2,1,4,3,-1,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,48,4,12,12,0,0,0,48,0,0,0,0,0,0,0
334,1,99,3,14,2,1,4,3,1,2,5,4,1,5,2,1,5,5,-1,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,36,3,12,12,0,0,0,36,0,0,0,0,0,0,0
335,1,99,3,14,2,1,4,3,1,2,5,4,1,5,5,1,4,5,-1,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,36,3,12,12,0,0,0,36,0,0,0,0,0,0,0
336,1,99,3,14,2,1,4,3,1,2,5,4,3,1,2,1,4,5,-1,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,48,2,24,24,0,0,0,0,0,0,0,0,0,0,0
337,1,99,3,14,2,1,4,3,1,2,5,4,4,1,2,1,4,5,-1,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,72,2,36,36,0,0,0,0,0,0,0,0,0,0,0
338,1,99,3,14,2,1,4,3,1,2,5,4,4,5,1,1,4,5,-1,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,96,2,48,48,0,0,0,0,96,0,0,0,0,0,0
339,1,99,3,14,2,1,4,3,1,2,5,4,4,5,2,1,1,5,-1,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,336,7,48,48,0,0,0,0,336,0,0,0,0,0,0
340,1,99,3,14,2,1,4,3,1,2,5,4,4,5,2,1,2,5,-1,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,192,4,48,48,0,0,0,0,192,0,0,0,0,0,0
341,1,99,3,14,2,1,4,3,1,2,5,4,4,5,2,1,4,3,-1,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,288,6,48,48,0,0,0,0,288,0,0,0,0,0,0
342,1,99,3,14,2,1,4,3,1,2,5,4,4,5,2,1,5,5,-1,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,288,6,48,48,0,0,0,0,288,0,0,0,0,0,0
343,1,99,3,14,2,1,4,3,1,2,5,4,4,5,5,1,4,5,-1,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,96,2,48,48,0,0,0,0,96,0,0,0,0,0,0
344,1,99,3,15,2,1,4,3,1,2,5,4,1,1,5,2,1,4,5,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,48,2,24,24,0,0,0,48,0,0,0,0,0,0,0
345,1,99,3,15,2,1,4,3,1,2,5,4,1,2,5,2,1,4,5,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,48,3,12,24,0,0,24,24,0,0,0,0,0,0,0
346,1,99,3,15,2,1,4,3,1,2,5,4,1,5,2,1,1,4,5,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,48,4,12,12,0,0,48,0,0,0,0,0,0,0,0
347,1,99,3,15,2,1,4,3,1,2,5,4,1,5,2,1,3,4,5,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,48,4,12,12,0,0,48,0,0,0,0,0,0,0,0
348,1,99,3,15,2,1,4,3,1,2,5,4,1,5,2,1,4,4,5,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,72,6,12,12,0,0,72,0,0,0,0,0,0,0,0
349,1,99,3,15,2,1,4,3,1,2,5,4,1,5,2,1,4,5,2,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,48,4,12,12,0,0,48,0,0,0,0,0,0,0,0
350,1,99,3,15,2,1,4,3,1,2,5,4,1,5,2,1,4,5,5,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,72,6,12,12,0,0,72,0,0,0,0,0,0,0,0
351,1,99,3,15,2,1,4,3,1,2,5,4,1,5,2,2,1,4,5,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,48,4,12,12,0,0,48,0,0,0,0,0,0,0,0
352,1,99,3,15,2,1,4,3,1,2,5,4,1,5,5,2,1,4,5,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,84,7,12,12,0,36,12,0,36,0,0,0,0,0,0
353,1,99,3,15,2,1,4,3,1,2,5,4,3,1,5,2,1,4,5,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,48,2,24,24,0,0,0,48,0,0,0,0,0,0,0
354,1,99,3,15,2,1,4,3,1,2,5,4,3,4,5,2,1,4,5,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,216,3,72,72,0,0,0,0,216,0,0,0,0,0,0
355,1,99,3,15,2,1,4,3,1,2,5,4,4,1,5,2,1,4,5,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,72,2,36,36,0,0,0,72,0,0,0,0,0,0,0
356,1,99,3,15,2,1,4,3,1,2,5,4,4,4,5,2,1,4,5,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,432,3,144,144,0,0,0,0,432,0,0,0,0,0,0
357,1,99,3,15,2,1,4,3,1,2,5,4,4,5,1,2,1,4,5,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,48,1,48,48,0,0,0,48,0,0,0,0,0,0,0
358,1,99,3,15,2,1,4,3,1,2,5,4,4,5,2,1,1,4,5,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,288,6,48,48,0,0,192,96,0,0,0,0,0,0,0
359,1,99,3,15,2,1,4,3,1,2,5,4,4,5,2,1,3,4,5,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,288,6,48,48,0,0,192,96,0,0,0,0,0,0,0
360,1,99,3,15,2,1,4,3,1,2,5,4,4,5,2,1,4,4,5,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,432,9,48,48,0,0,288,144,0,0,0,0,0,0,0
361,1,99,3,15,2,1,4,3,1,2,5,4,4,5,2,1,4,5,2,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,288,6,48,48,0,0,192,96,0,0,0,0,0,0,0
362,1,99,3,15,2,1,4,3,1,2,5,4,4,5,2,1,4,5,5,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,432,9,48,48,0,0,288,144,0,0,0,0,0,0,0
363,1,99,3,15,2,1,4,3,1,2,5,4,4,5,2,2,1,4,5,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,432,9,48,48,0,0,192,240,0,0,0,0,0,0,0
364,1,99,3,15,2,1,4,3,1,2,5,4,4,5,2,5,1,4,5,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,48,1,48,48,0,0,0,48,0,0,0,0,0,0,0
365,1,99,3,15,2,1,4,3,1,2,5,4,4,5,5,2,1,4,5,-1,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,288,6,48,48,0,144,48,96,0,0,0,0,0,0,0
366,1,99,3,11,2,1,4,3,1,5,2,1,4,5,2,-1,-1,-1,-1,-1,10,48,42,27,28,31,32,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,175,16,4,4,4,1,0,16,0,0,0,0,0,0,0,0
367,1,99,3,14,2,1,4,3,1,5,2,1,4,5,2,1,4,5,-1,-1,10,48,42,27,28,31,32,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,175,24,3,8,8,0,0,0,0,24,0,0,0,0,0,0
368,1,99,3,14,2,1,4,3,1,5,2,1,5,2,1,4,5,2,-1,-1,10,48,42,27,28,31,32,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,175,16,4,4,4,1,0,16,0,0,0,0,0,0,0,0
369,1,99,3,13,2,1,4,3,1,5,4,1,5,2,1,4,5,-1,-1,-1,11,48,42,27,28,31,32,34,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,179,8,2,4,4,1,0,0,8,0,0,0,0,0,0,0
370,0,3,99,14,2,1,3,4,5,1,2,5,2,1,4,5,2,2,-1,-1,12,48,42,27,31,50,34,29,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,195,72,12,4,8,0,0,0,24,0,0,0,0,0,0,0
371,0,3,99,14,2,1,3,4,5,1,2,5,2,1,4,5,2,5,-1,-1,12,48,42,27,31,50,34,29,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,195,24,4,4,8,0,0,0,8,0,0,0,0,0,0,0
372,0,3,99,14,2,1,3,4,5,1,2,5,2,5,1,4,5,2,-1,-1,12,48,42,27,31,50,34,29,39,45,29,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,195,8,2,4,4,1,0,8,0,0,0,0,0,0,0,0
373,0,3,99,15,2,1,3,4,5,1,2,5,2,2,5,1,4,5,2,-1,11,48,42,27,31,50,34,29,39,29,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,195,40,2,20,20,0,0,40,0,0,0,0,0,0,0,0
374,0,3,99,15,2,1,3,4,5,1,4,5,1,2,5,2,1,4,5,-1,12,48,42,27,31,50,34,29,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,195,12,3,4,4,1,0,4,8,0,0,0,0,0,0,0
375,0,3,99,16,2,1,3,4,5,1,2,5,1,2,5,2,1,4,5,2,12,48,42,27,31,50,34,29,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,195,24,6,4,4,1,0,16,8,0,1,1,0,0,0,0
376,0,3,99,16,2,1,3,4,5,1,2,5,1,2,5,2,5,1,4,5,12,48,42,27,31,50,34,29,39,45,29,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,195,4,1,4,4,1,0,0,4,0,0,0,0,0,0,0
377,0,3,99,16,2,1,3,4,5,1,2,5,1,2,5,5,2,1,4,5,12,48,42,27,31,50,34,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,195,60,9,4,8,0,24,4,8,24,0,0,0,0,0,0
378,0,3,99,16,2,1,3,4,5,1,2,5,2,1,4,5,2,1,4,5,12,48,42,27,31,50,34,29,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,195,36,3,12,12,0,0,0,0,36,0,0,0,0,0,0
379,0,3,99,16,2,1,3,4,5,1,2,5,2,1,5,2,1,4,5,2,12,48,42,27,31,50,34,29,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,195,32,4,8,8,0,0,32,0,0,0,0,0,0,0,0
380,0,3,99,16,2,1,3,4,5,1,2,5,2,2,5,2,1,4,5,2,12,48,42,27,31,50,34,29,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,195,120,6,20,20,0,0,80,40,0,0,0,0,0,0,0
381,0,3,99,16,2,1,3,4,5,1,2,5,2,2,5,2,5,1,4,5,12,48,42,27,31,50,34,29,39,45,29,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,195,20,1,20,20,0,0,0,20,0,0,0,0,0,0,0
382,0,3,99,16,2,1,3,4,5,1,2,5,2,2,5,5,2,1,4,5,13,48,42,27,31,50,34,29,39,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,195,300,9,20,40,0,120,20,40,120,0,0,0,0,0,0
383,0,3,99,16,2,1,3,4,5,1,2,5,2,5,1,2,5,1,4,5,12,48,42,27,31,50,34,29,39,45,29,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,195,4,1,4,4,1,0,0,0,0,0,0,0,0,0,0
384,0,3,99,16,2,1,3,4,5,1,2,5,2,5,2,1,4,5,2,2,14,48,42,27,31,50,34,29,39,45,39,29,28,34,44,-1,-1,-1,-1,-1,-1,2,195,72,12,4,8,0,0,0,24,0,0,0,0,0,0,0
385,0,3,99,16,2,1,3,4,5,1,2,5,2,5,2,1,4,5,2,5,14,48,42,27,31,50,34,29,39,45,39,29,28,34,44,-1,-1,-1,-1,-1,-1,2,195,24,4,4,8,0,0,0,8,0,0,0,0,0,0,0
386,0,3,99,16,2,1,3,4,5,1,2,5,2,5,2,2,5,1,4,5,13,48,42,27,31,50,34,29,39,45,39,29,34,44,-1,-1,-1,-1,-1,-1,-1,2,195,20,3,4,8,0,0,0,4,0,0,0,0,0,0,0
387,0,3,99,16,2,1,3,4,5,1,2,5,2,5,2,5,1,4,5,2,14,48,42,27,31,50,34,29,39,45,39,45,29,34,44,-1,-1,-1,-1,-1,-1,2,195,8,2,4,4,1,0,8,0,0,0,0,0,0,0,0
388,0,3,99,16,2,1,3,4,5,1,2,5,2,5,2,5,2,1,4,5,16,48,42,27,31,50,34,29,39,45,39,45,39,29,28,34,44,-1,-1,-1,-1,2,195,12,3,4,4,1,0,4,8,0,0,0,0,0,0,0
389,0,3,99,16,2,1,3,4,5,1,2,5,2,5,5,2,1,4,5,2,13,48,42,27,31,50,34,29,39,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,195,120,6,20,20,0,0,80,40,0,0,0,0,0,0,0
390,0,3,99,16,2,1,3,4,5,1,2,5,2,5,5,2,5,1,4,5,12,48,42,27,31,50,34,29,39,45,29,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,195,20,1,20,20,0,0,0,20,0,0,0,0,0,0,0
391,0,3,99,16,2,1,3,4,5,1,2,5,5,2,1,4,5,1,4,5,12,48,42,27,31,50,34,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,195,60,1,60,60,0,0,0,0,0,0,0,0,0,0,0
392,0,3,99,16,2,1,3,4,5,1,2,5,5,2,1,4,5,2,1,2,12,48,42,27,31,50,34,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,195,180,3,60,60,0,0,0,0,0,0,0,0,0,0,0
393,0,3,99,16,2,1,3,4,5,1,2,5,5,2,1,4,5,2,1,3,12,48,42,27,31,50,34,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,195,180,3,60,60,0,0,0,0,0,0,0,0,0,0,0
394,0,3,99,16,2,1,3,4,5,1,2,5,5,2,1,4,5,2,1,5,12,48,42,27,31,50,34,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,195,120,2,60,60,0,0,0,0,0,0,0,0,0,0,0
395,0,3,99,16,2,1,3,4,5,1,2,5,5,2,1,4,5,2,2,2,12,48,42,27,31,50,34,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,195,1080,18,60,60,0,0,0,0,0,0,0,0,0,0,0
396,0,3,99,16,2,1,3,4,5,1,2,5,5,2,1,4,5,2,2,5,12,48,42,27,31,50,34,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,195,600,10,60,60,0,0,0,0,0,0,0,0,0,0,0
397,0,3,99,16,2,1,3,4,5,1,2,5,5,2,1,4,5,2,5,2,12,48,42,27,31,50,34,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,195,120,2,60,60,0,0,0,0,0,0,0,0,0,0,0
398,0,3,99,16,2,1,3,4,5,1,2,5,5,2,1,4,5,2,5,5,12,48,42,27,31,50,34,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,195,360,6,60,60,0,0,0,0,0,0,0,0,0,0,0
399,0,3,99,16,2,1,3,4,5,1,2,5,5,2,1,5,2,1,4,5,12,48,42,27,31,50,34,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,195,80,2,40,40,0,0,0,80,0,0,0,0,0,0,0
400,0,3,99,16,2,1,3,4,5,1,2,5,5,2,2,5,1,4,5,2,12,48,42,27,31,50,34,29,45,39,29,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,195,200,2,100,100,0,0,200,0,0,0,0,0,0,0,0
401,0,3,99,16,2,1,3,4,5,1,2,5,5,2,2,5,2,1,4,5,13,48,42,27,31,50,34,29,45,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,195,300,3,100,100,0,0,100,200,0,0,0,0,0,0,0
402,0,3,99,16,2,1,3,4,5,1,2,5,5,2,5,1,4,5,2,2,11,48,42,27,31,50,34,29,45,29,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,195,120,6,20,20,0,0,0,120,0,0,0,0,0,0,0
403,0,3,99,16,2,1,3,4,5,1,2,5,5,2,5,1,4,5,2,5,11,48,42,27,31,50,34,29,45,29,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,195,40,2,20,20,0,0,0,40,0,0,0,0,0,0,0
404,0,3,99,16,2,1,3,4,5,1,2,5,5,2,5,2,1,4,5,2,13,48,42,27,31,50,34,29,45,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,195,120,6,20,20,0,0,80,40,0,0,0,0,0,0,0
